head,relation,tail
武向平,position held,全国政协常委
中央政法委,located in the administrative territorial entity,北京
国家广播电视总局,headquarters location,北京
北京首钢冰球馆,located in the administrative territorial entity,北京
北京首钢会展中心,located in the administrative territorial entity,北京
住房城乡建设部,instance of,住房城乡建设(排水)部门
国家税务总局,subsidiary,全国统一规范电子税务局
全国统一规范电子税务局,part of,国家税务总局
自然人电子税务局,part of,国家税务总局
洛阳,capital,郑州
宁波,located in or next to body of water,长江
内蒙古自治区能源局,headquarters location,呼和浩特
内蒙古自治区能源局,applies to jurisdiction,内蒙古
内蒙古能源,headquarters location,呼和浩特
内蒙古能源,applies to jurisdiction,内蒙古
上海海关,item operated,洋山特殊综合保税区
中阳县,located in the administrative territorial entity,吕梁市
科技创新,part of,发展新质生产力
科技创新,part,发展新质生产力
连日来,employer,新疆出入境边防检查总站伊犁边境管理支队海努克边境派出所
海安市,located in the administrative territorial entity,南通
沂源县,located in the administrative territorial entity,淄博市
禾加镇,located in the administrative territorial entity,仁寿县
百日咳,has cause,百日咳鲍特菌
百日咳,symptoms and signs,咳嗽
北京大学人民医院,located in the administrative territorial entity,北京市
通州院区,located in the administrative territorial entity,北京市
市财政局,located in the administrative territorial entity,北京市
市卫生健康委员会,located in the administrative territorial entity,北京市
龙泉镇,located in the administrative territorial entity,丹寨县
西乡塘区,located in the administrative territorial entity,南宁市
泽库县,located in the administrative territorial entity,青海省
中国科学院武汉植物园,located in the administrative territorial entity,武汉
冰雹,subclass of,降水
生态环境部,subsidiary,国家生态质量综合监测站遴选
GE Aerospace,instance of,上市公司
柬埔寨,diplomatic relation,马来西亚
墨西哥电动汽车协会,country,墨西哥
多伦多警察局,applies to jurisdiction,多伦多
地中海盆地,basin country,意大利
地中海盆地,basin country,西班牙
地中海盆地,basin country,克罗地亚
意大利,located in or next to body of water,地中海盆地
西班牙,located in or next to body of water,地中海盆地
克罗地亚,located in or next to body of water,地中海盆地
希腊,located in or next to body of water,地中海盆地
欧盟委员会紧急响应协调中心,part of,欧盟委员会
古巴街头,located in the administrative territorial entity,哈瓦那
新墨西哥州,located in the administrative territorial entity,美国
塞维莱塔国家野生动物保护区,country,美国
绿色低碳,facet of,气候变化
曹县,located in the administrative territorial entity,山东
平湖市,located in the administrative territorial entity,浙江
三门县,located in the administrative territorial entity,浙江
汉服,subclass of,传统产业
羽绒服,subclass of,传统产业
冲锋衣,subclass of,传统产业
兰州新区站,connecting line,张掖高速铁路
武威东站,connecting line,张掖高速铁路
兰州至武威段,part of,张掖高速铁路
兰州中川机场站,connecting line,张掖高速铁路
天祝藏族自治县,located in the administrative territorial entity,兰州
武威市,located in the administrative territorial entity,兰州
李昂,field of work,摄影
闲鱼,headquarters location,北京
龙虎山,located in or next to body of water,泸溪河
龙虎山,located in or next to body of water,泸溪
浙江,located in or next to body of water,东海
烟波,located in the administrative territorial entity,浙江
东海,located in the administrative territorial entity,浙江
梨花,subclass of,花
漓江之晨,creator,张漾兮
醴陵,located in the administrative territorial entity,<unk>山
新中国植树节,main subject,植树
塞罕坝机械林场,located in the administrative territorial entity,河北省
李希,member of,中央党的建设工作领导小组
中共中央办公厅,subsidiary,中央党的建设工作领导小组
新中国植树节,main subject,植树造林
国家植物园,instance of,植树造林
美丽中国增绿,subclass of,植树造林
张工,place of birth,天津市
科教兴市,located in the administrative territorial entity,天津市
三河街道,located in the administrative territorial entity,成都
徐畅,position held,国务院参事室副主任
吴玺,position held,国务院参事室副主任
霍小光,position held,国务院参事室副主任
赵冰,position held,国务院参事室副主任
朱凤莲,position held,国务院台办发言人
中国船舶工业行业协会,headquarters location,北京
大连造船,member of,中国船舶工业行业协会
中船贸易,member of,中国船舶工业行业协会
中船澄西,member of,中国船舶工业行业协会
大连造船,member,中国船舶工业行业协会
南沙群岛,located in or next to body of water,南海
南海,contains,南沙群岛
长沙伦赛,position held,副总理
沙伦赛,position held,副总理
中远海运港口阿布扎比码头,located in the administrative territorial entity,阿布扎比
中密关系,office held by head of state,密克罗尼西亚联邦总统
凌激,employer,中国商务部
丹麦工业联合会,country,丹麦
玛哈扎克里·诗琳通公主,country of citizenship,泰王国
加沙地带,territory claimed by,叙利亚
良田,subclass of,农田
增冲村,located in the administrative territorial entity,从江县
增冲村,located in the administrative territorial,从江县
增冲鼓楼,instance of,鼓楼
增冲鼓楼,located in the administrative territorial entity,增冲村
黄陵县,located in the administrative territorial entity,延安市
吴桥,located in the administrative territorial entity,河北
徐<unk>,occupation,剧作家
河南广播电视台,located in the administrative territorial entity,河南
米丽娅姆·斯皮泰里·德博诺,position held,马耳他共和国总统
刘录祥,member of,中国农科院
王树井,place of birth,灌云县
王清林,child,王树井
彪炳史册,author,习近平总书记
清明节,commemorates,红色基因
中国国家铁路集团有限公司,part of,国铁集团
千乡万村驭风行动,organizer,农业农村部
潞城镇,located in the administrative territorial entity,通州区
崇义县,located in the administrative territorial entity,江西省
三峡船闸,owned by,中国三峡集团
安源,located in the administrative territorial entity,萍乡
卡亚俄港,country,秘鲁
新型国际关系,part of,新型国际关系
中国人民志愿军烈士陵园,located in the administrative territorial entity,丹东市
中国人民志愿军烈士陵园,located in the administrative territorial entity,丹东
北江省,located in the administrative territorial entity,越南
陶美烈士陵园,country,越南
陶美烈士陵园,located in the administrative territorial entity,北江省
科帕卡巴纳,country,巴西
科帕卡巴纳,located in the administrative territorial entity,里约热内卢
加布里埃尔,country of citizenship,巴西
王小洪,country of citizenship,哈萨克斯坦
无人机,manufacturer,天上飞
润城镇,located in the administrative territorial entity,阳城县
大运河国家文化公园,located in the administrative territorial entity,北京
大运河国家文化公园,located in the administrative territorial entity,天津
大运河国家文化公园,located in the administrative territorial entity,河北
大运河国家文化公园,located in the administrative territorial entity,山东
大运河国家文化公园,located in the administrative territorial entity,河南
大运河国家文化公园,located in the administrative territorial entity,安徽
大运河国家文化公园,located in the administrative territorial entity,江苏
大运河国家文化公园,located in the administrative territorial entity,浙江
京杭大运河,part of,大运河国家文化公园
隋唐大运河,part of,大运河国家文化公园
浙东运河,part of,大运河国家文化公园
大运河国家文化公园,located in or next to body of water,大运河
全面推进美丽中国建设,part of,社会主义现代化
数字技术,subclass of,科技
宁夏回族自治区,located in the administrative territorial entity,宁夏
泾源县,located in the administrative territorial entity,固原市
宁夏,located in the administrative territorial entity,宁夏回族自治区
袁隆平,award received,共和国勋章
三星堆博物馆,located in the administrative territorial entity,德阳
王九灵,notable work,求鲜四季
中国轻工业联合会,industry,轻工业
中国国家铁路集团有限公司,subsidiary,公安部
清明节,instance of,假期
五堰小学,located in the administrative territorial entity,十堰市
中华苏维埃共和国临时中央政府,capital,瑞金市
绿化祖国要扩绿、兴绿、护绿并举,author,习近平总书记
市场监管总局,subsidiary,商务部
商务部,part of,市场监管总局
文化和旅游部,part of,市场监管总局
国家知识产权局,part of,市场监管总局
莫诺省,capital,洛克萨市
洛克萨市,located in the administrative territorial entity,莫诺省
莫诺和库福省,capital,洛克萨市
中越关系,participant,王毅
中越关系,participant,裴青山
越中关系,participant,王毅
越中关系,participant,裴青山
坦赞铁路纪念园,located in the administrative territorial entity,卢萨卡
坦赞铁路,located in the administrative territorial entity,卢萨卡
赵斌,position held,中国驻刚果(金)大使
王受文,employer,商务部
利亚,country,巴西
马拉尼昂州,located in the administrative territorial entity,巴西
托坎廷斯州,located in the administrative territorial entity,巴西
戈亚斯州,located in the administrative territorial entity,巴西
实体经济,part of,经济
公安机关,country,中华人民共和国
民警,country,中华人民共和国
平安中国,country,中华人民共和国
法治中国建设,country,中华人民共和国
铸魂·2024·清明祭英烈,country,中华人民共和国
北大红楼,located in the administrative territorial entity,北京市
云南,capital,玉溪
澄江化石地世界自然遗产博物馆,located in the administrative territorial entity,玉溪
澄江化石地世界自然遗产博物馆,located in the administrative territorial entity,云南
澄江动物化石群,located in the administrative territorial entity,玉溪
澄江动物化石群,located in the administrative territorial entity,云南
澄江帽天山,located in the administrative territorial entity,玉溪
澄江帽天山,located in the administrative territorial entity,云南
澄江生物群,located in the administrative territorial entity,玉溪
澄江生物群,located in the administrative territorial entity,云南
寒武纪,follows,前寒武纪
前寒武纪,part of,寒武纪
显生宙,follows,前寒武纪
寒武纪演化生物群阶段,follows,前寒武纪
古生代演化生物群阶段,follows,前寒武纪
壬田镇,located in the administrative territorial entity,瑞金
武夷山脉,located in the administrative territorial entity,江西
伊犁,located in the administrative territorial entity,新疆
那拉提大草原,located in the administrative territorial entity,新疆
红装素裹,creator,钱松<unk>
霞山区,located in the administrative territorial entity,湛江市
海头镇,located in the administrative territorial entity,霞山区
氢能源智能轨道电车,country,马来西亚
广东,continent,亚洲
深圳,located in or next to body of water,蔚蓝海面
深圳,continent,亚洲
蔚蓝海面,located in the administrative territorial entity,广东
蔚蓝海面,continent,亚洲
花油田,located in the administrative territorial entity,广东
花油田,located in or next to body of water,蔚蓝海面
花油田,continent,亚洲
广西壮族自治区,shares border with,越南
徐州市,located in the administrative territorial entity,江苏
2030年,point in time,2030年
使琉球录,author,明蓝格
潘俊强,place of birth,北京
北京,part of,首都花园城市
首都花园城市,located in the administrative territorial entity,北京
全民义务植树,located in the administrative territorial entity,北京
迪沃省,located in the administrative territorial entity,科特迪瓦
古巴共产党中央委员会,country,古巴
迪亚斯—卡内尔,member of political party,古巴共产党中央委员会
迪亚斯—卡内尔,position held,古巴国家主席
中古特殊友好关系,country,古巴
中古特殊友好关系,participant,古巴共产党中央委员会
中古特殊友好关系,participant,古巴国家主席
中古命运共同体,country,古巴
中古命运共同体,participant,古巴共产党中央委员会
中古命运共同体,participant,古巴国家主席
古巴共产党中央委员会,office held by head of the organization,古巴国家主席
古巴国家主席,country,古巴
中国文化中心,country,法国
中国文化中心,located in the administrative territorial entity,巴黎
巴登—符滕堡州,capital,斯图加特市
斯图加特市,located in the administrative territorial entity,巴登—符滕堡州
弗里德里希,position held,内政部长
韩志强,country of citizenship,泰国
泰国外交部,country,泰国
布萨迪,country of citizenship,泰国
缅甸,diplomatic relation,泰国
马普托港,country,莫桑比克
马普托市,country,莫桑比克
巴西,capital,圣保罗
巴西国防部,country,巴西
山东大学,located in the administrative territorial entity,济南市
文祖街道,located in the administrative territorial entity,章丘区
氹仔,located in the administrative territorial entity,澳门
轩辕黄帝,ethnic group,中华儿女
轩辕黄帝,et,中华儿女
中国侨联权益保障部,part of,中国侨联
晏殊,notable work,破阵子
破阵子,author,晏殊
春景,author,晏殊
陈惠方,occupation,画家
蚕丝,use,丝织品
中国丝绸博物馆,located in the administrative territorial entity,福州
青绿山水,subclass of,山水画
沙燕风筝,subclass of,风筝
宝龙村,located in the administrative territorial entity,铁岭市
婺源,located in the administrative territorial entity,江西
踏春赏花,located in the administrative territorial entity,婺源
中美关系,participant,李强
中美关系,participant,耶伦
中国演出行业协会,headquarters location,北京
中国一重集团有限公司,subsidiary,中国一重核电制造厂
中国一重核电制造厂,headquarters location,齐齐哈尔
招标投标,subclass of,市场配置资源
中华人民共和国招标投标法,main subject,招标投标
彭亨州,located in the administrative territorial entity,马来西亚
关丹市,country,马来西亚
中国交通建设集团有限公司,subsidiary,中国交建
中国交建,owned by,中国交通建设集团有限公司
通马来半岛,country,马来西亚
云顶隧道,country,马来西亚
生存权和发展权,subclass of,人权
韦斯利·西米纳,country of citizenship,密克罗尼西亚联邦
密克罗尼西亚联邦,office held by head of state,密克罗尼西亚联邦总统
共建“一带一路”倡议,part of,构建人类命运共同体
谢尔盖·维克托罗维奇·拉夫罗夫,position held,俄罗斯联邦外交部长
中国国家航天局,item operated,嫦娥七号
中国国家航天局,item operated,嫦娥八号
嫦娥七号,manufacturer,中国国家航天局
嫦娥八号,manufacturer,中国国家航天局
墨西哥城,twinned administrative body,哈瓦那
哈瓦那,twinned administrative body,墨西哥城
丰塞卡,country of citizenship,古巴
丰塞卡,member of political party,古巴共产党
丰塞卡,country of citizenship,古巴共产党
阿鲁沙综合体育场,located in the administrative territorial entity,阿鲁沙
坦桑尼亚,capital,阿鲁沙
阿鲁沙,country,坦桑尼亚
城区,part of,城市
全国绿化委员会,headquarters location,北京市
茅草坪站,located in the administrative territorial entity,茅草坪
茅草坪,located in or next to body of water,盘江
国家移民管理局,headquarters location,北京
国家市场监督管理总局,applies to jurisdiction,国家
夺底街道,located in the administrative territorial entity,城关区
鹤庆县,located in the administrative territorial entity,大理白族自治州
优化营商环境,subclass of,营商环境
文山,country,中华人民共和国
书海,country,中华人民共和国
泰然浩然,country,中华人民共和国
常德河街,located in the administrative territorial entity,常德
曹雪盟,employer,农业农村部
北运河,located in the administrative territorial entity,天津
陆家嘴中心,located in the administrative territorial entity,天津
鹏欣水游城,located in the administrative territorial entity,天津
商务部,subsidiary,农业农村部
农业农村部,subsidiary,商务部
崖州,located in the administrative territorial entity,海南省
崖州湾科技城,located in the administrative territorial entity,崖州
丰南区,located in the administrative territorial entity,唐山市
西葛镇,located in the administrative territorial entity,丰南区
锂离子蓄电池,subclass of,蓄电池
中国邮政储蓄银行,owned by,中国人民银行
国家外汇管理局,subsidiary,统计
金山,located in the administrative territorial entity,神州
银山,located in the administrative territorial entity,神州
梅里埃基金会,founded by,梅里埃
梅里埃,member of,梅里埃基金会
国家发展改革委,subsidiary,农业农村部
滇川,located in the administrative territorial entity,云南
滇川,located in the administrative territorial entity,四川
联合国人权理事会第五十五届会议,part of,联合国人权理事会
中国新能源产业,subclass of,可再生能源
王毅,position held,中越双边合作指导委员会中方主席
郑王庙,country,泰国
郑王庙,located in the administrative territorial entity,曼谷
芭堤雅,country,泰国
萨尔瓦多新思想党,chairperson,乌略亚
乌略亚,member of political party,萨尔瓦多新思想党
苏里南共和国,head of state,昌德利卡佩尔萨德·单多吉
昌德利卡佩尔萨德·单多吉,country of citizenship,苏里南共和国
王毅,position held,外交部发言人
诗琳通,country of citizenship,越南
王庭惠,country of citizenship,越南
王瑞杰,country of citizenship,新加坡
习近平主席,country of citizenship,新加坡
东盟,founded by,新加坡
中国农业银行股份有限公司,part of,中国人民银行
新绛县,located in the administrative territorial entity,运城市
沁水县,located in the administrative territorial entity,晋城市
国家发展改革委会,subsidiary,财政部
国家发展改革委会,subsidiary,住房城乡建设部
国家发展改革委会,subsidiary,交通运输部
国家发展改革委会,subsidiary,水利部
国家发展改革委会,subsidiary,人民银行
财政部,part of,国家发展改革委会
住房城乡建设部,part of,国家发展改革委会
交通运输部,part of,国家发展改革委会
水利部,part of,国家发展改革委会
朝外大街,located in the administrative territorial entity,朝阳区
老年教育,subclass of,教育
大运河,located in the administrative territorial entity,天津
大运河,located in the administrative territorial entity,河北
大运河,located in the administrative territorial entity,山东
京杭大运河,located in the administrative territorial entity,河北
北京,located in or next to body of water,大运河
天津,located in or next to body of water,大运河
过敏原,subclass of,副作用
王佐镇,located in the administrative territorial entity,丰台区
汤坊镇,located in the administrative territorial entity,兴平市
徐荷芬,occupation,中医
邱勇,occupation,中医
马秀英,occupation,中医
何斌斌,occupation,中医
毛里夏里甫·哈帕,ethnic group,哈萨克族
零工市场,subclass of,就业服务
遂昌县,located in the administrative territorial entity,浙江省
农业农村部,subsidiary,科学技术司
科学技术司,part of,农业农村部
国土空间专项规划,authority,自然资源部
国土空间专项规划,subclass of,国土空间规划体系
国土空间开发保护布局,authority,自然资源部
国土空间开发保护布局,subclass of,国土空间规划体系
杨村桥镇,located in the administrative territorial entity,建德市
农业全产业链,subclass of,产业
国铁南宁局,headquarters location,南宁
<unk>春县,located in the administrative territorial entity,黄冈市
岳阳县,located in the administrative territorial entity,岳阳市
公田镇,located in the administrative territorial entity,岳阳县
杨洪波,educated at,湖南农业大学
最高人民法院关于适用中华人民共和国民法典婚姻家庭编的解释(二)(征求意见稿),legislated by,最高人民法院
国家移民管理局,subsidiary,国家移民管理局移民事务服务中心
国家移民管理局移民事务服务中心,part of,国家移民管理局
湖南大学,headquarters location,长沙
生成人物影像,subclass of,人工智能
施普林格·自然集团,country,英国
尖沙咀海运码头,located in the administrative territorial entity,香港
吕嘉,occupation,指挥家
润泽智算,owned by,人民日报社
安次区,located in the administrative territorial entity,廊坊市
永华道街道,located in the administrative territorial entity,安次区
馨语社区,located in the administrative territorial entity,安次区
水利部,part of,财政部
高黎贡山,located in the administrative territorial entity,云南省
赤水河,located in the administrative territorial entity,云南省
沉水植物,subclass of,植物
漂浮植物,subclass of,植物
浮萍,subclass of,植物
乔木,instance of,植物
黄河,located in the administrative territorial entity,宁夏
贵州省,capital,上海
上海,located in the administrative territorial entity,贵州省
穆勇,member of sports team,中国射箭队
王梓丞,member of sports team,中国射箭队
伊滨区,located in the administrative territorial entity,洛阳市
联合会杯,sport,网球
比利·简·金杯,sport,网球
普吉岛,country,泰国
2023年国际举联世界杯,point in time,2023年
东京奥运会,participant,石智勇
东京奥运会,participant,石
银河综艺馆,located in the administrative territorial entity,澳门
八角湾国际会展中心,located in the administrative territorial entity,烟台
密克罗尼西亚联邦,head of state,西米纳
卢拉,member of political party,巴西劳工党
德沃,position held,巴哈马众议长
王东明,position held,越南国会主席
王东峰,position held,越南国会主席
市场监管总局,country,中华人民共和国
柳军,employer,市场监管总局
北大荒农业股份八五六分公司,located in the administrative territorial entity,北大荒
百亩田,subclass of,农业
千亩方,subclass of,农业
万亩片,subclass of,农业
夹河镇,located in the administrative territorial entity,民勤县
巴西国家博物馆,country,巴西
里约热内卢联邦大学,country,巴西
亚历山大·凯尔纳,country of citizenship,巴西
亚历山大·凯尔纳,employer,里约热内卢联邦大学
老挝南立1—2水电站,country,老挝
普京总统,position held,俄罗斯外长
新华社首尔4月9日电,country,朝鲜
朝中社,item operated,新华社首尔4月9日电
朝中社,country,朝鲜
朝鲜蓝红色国旗,applies to jurisdiction,朝鲜
中国五星红旗,applies to jurisdiction,朝鲜
平壤,country,朝鲜
凯旋门,country,朝鲜
凯旋门,located in the administrative territorial entity,平壤
中国北京,country,朝鲜
天坛祈年殿,country,朝鲜
霍夫曼,member of political party,中国共产党
喀麦隆,member of,中非合作论坛
全球发展倡议,part of,构建人类命运共同体
全球安全倡议,part of,构建人类命运共同体
全球文明倡议,part of,构建人类命运共同体
共建“一带一路”,part of,构建人类命运共同体
中非合作论坛,part of,构建人类命运共同体
博洛尼亚,country,意大利
博洛尼亚国际儿童书展,country,意大利
博洛尼亚会展中心,country,意大利
习近平讲故事,author,习近平
习近平,notable work,习近平讲故事
龙门山镇,located in the administrative territorial entity,彭州市
福深热1井,owned by,中国石化
张连印,member of political party,中国共产党
中华全国供销合作总社,headquarters location,北京
着力优化营商环境,subclass of,法治
滁州,located in the administrative territorial entity,江西
汉服,subclass of,中式服装
陈炳旭文,employer,全国农垦系统
江苏医保,instance of,医疗保障公共服务
汽车,subclass of,消费品
家电,subclass of,消费品
<unk>吴镇,located in the administrative territorial entity,安吉县
中国国际进口博览局,director / manager,吴政平
马英九,member of political party,中国国民党
蔡集镇,located in the administrative territorial entity,宿城区
