head,relation,tail
马尔代夫队,sport,网球
东京奥运会,participant,鲍珊菊
东京奥运会,participant,郭裕芳
东京奥运会,participant,苑丽颖
2002年釜山亚运会,participant,夏欣怡
象山县,located in the administrative territorial entity,宁波
象山县,located in,宁波
钱塘江,located in the administrative territorial entity,青海
制造大省,located in the administrative territorial entity,湖北
制造强省,located in the administrative territorial entity,湖北
中秋,follows,国庆
国庆,follows,中秋
丁堰街道,located in the administrative territorial entity,经开区
丁堰街道,located,经开区
永城市,located in the administrative territorial entity,河南省
东城区,located in the administrative territorial entity,永城市
宜昌,located in the administrative territorial entity,湖北省
粮食安全,face,粮食
上海自贸试验区,part of,中国(上海)自由贸易试验区
上海自贸试验区,inception,2013年9月29日
太师屯镇,located in the administrative territorial entity,密云区
王煜尘,educated at,太原理工大学
邓宇皓,educated at,中国科学技术大学
佳木斯职教集团,subsidiary,佳木斯电机股份有限公司
黄鹤楼,located in the administrative territorial entity,武汉
嘉峪关,located in the administrative territorial entity,武汉
梅州,located in the administrative territorial entity,广东
新征程,creator,中国共产党
成都大运会,part of,新征程
杭州亚运会,part of,新征程
阿祖莱,member of,联合国教科文组织
阿祖莱,member of,联合国教
中华人民共和国,executive body,党中央
党中央,country,中华人民共和国
国务院,applies to jurisdiction,中华人民共和国
中国人民解放军指战员,country,中华人民共和国
武警部队,country,中华人民共和国
民主党派,country,中华人民共和国
香港特别行政区,located in the administrative territorial entity,中华人民共和国
澳门特别行政区,located in the administrative territorial entity,中华人民共和国
中华人民共和国,office held by head of government,国务院总理
丁进勇,member of political party,越南共产党
沫阳镇,located in the administrative territorial entity,罗甸县
阿联酋,diplomatic relation,中国
埃迪尔·拜萨洛夫,position held,吉尔吉斯斯坦副总理
爱德华多·雷加拉多,country of citizenship,古巴
新型国际关系,subclass of,国际关系
肯尼亚,head of government,乔莫·肯雅塔
乔莫·肯雅塔,country of citizenship,肯尼亚
宋文珍,affiliation,国务院妇儿工委办公室
国家发展改革委,subsidiary,社会发展司
香港法律执业者和澳门执业律师在粤港澳大湾区内地九市取得内地执业资质和从事律师职业试点办法,main subject,香港法律执业者和澳门执业律师
香港法律执业者和澳门执业律师在粤港澳大湾区内地九市取得内地执业资质和从事律师职业试点办法,main,香港法律执业者和澳门执业律师
中秋佳节,part of,中秋节
三体,instance of,电视剧
狂飙,instance of,电视剧
山海情,instance of,电视剧
中国证券监督管理委员会,chairperson,陈华平
孙庆伟,educated,北京大学
蓝佛安,position held,山西省委书记
中国对外贸易中心,located in the administrative territorial entity,广州
杭州亚运会,participant,宋兆祥
杭州亚运会,participant,阿里安·萨利米
杭州亚运会,participant,黄芊芊
杭州亚运会,participant,东晟良
杭州亚运会,participant,上野优佳
上野优佳,country of citizenship,日本
杭州亚运会体操女子跳马决赛,participant,丘索维金娜
纳赛尔·阿尔阿提亚,country of citizenship,卡塔尔
2012年伦敦奥运会,participant,纳赛尔·阿尔阿提亚
杭州亚运会,participant,纳赛尔·阿尔阿提亚
达蒙万·克宽,sport,乒乓球
郑钦文,sport,网球
浙江大学,located in the administrative territorial entity,杭州
浙江大学紫金港小剧场,located in the administrative territorial entity,杭州
广州,twinned administrative body,杭州
杭州,twinned administrative body,广州
北京亚运会,participant,许海峰
广州亚运会,participant,丁宁
丁宁,educated at,浙江大学
浦口高新区,located in the administrative territorial entity,南京市
中秋节,part of,农历
农历,part of,四季
八月十五,part of,农历
八月十五,part of,秋季
秋季,part of,四季
中国天文年历,country of origin,中国
中国,described by source,中国天文年历
月相,part of,中国天文年历
定朔法,part of,中国天文年历
朔日,part of,中国天文年历
国庆佳节,follows,中秋
中华经典诗文,subclass of,经典
舞台美术,studies,舞台
高岸明,country of citizenship,埃及
埃萨姆·谢拉夫,country of citizenship,埃及
习近平关于尊重和保障人权论述摘编,author,高岸明
福厦高铁,track gauge,时速350公里
福厦高铁,located in the administrative territorial entity,福州
福厦高铁,located in the administrative territorial entity,厦门
福厦高铁,located in the administrative territorial entity,漳州
福厦高铁,length,277
福州,shares border with,漳州
厦门,shares border with,漳州
漳州,shares border with,福州
漳州,shares border with,厦门
爱国主义,subclass of,爱国
高质量发展,facet of,改革开放
中共中央,chairperson,习近平
香港,located in the administrative territorial entity,中华人民共和国
香港中华总商会,country,中华人民共和国
习近平总书记,educated at,中国人民公安大学
新华社北京9月29日电,publisher,国务院办公厅
国务院办公厅,subsidiary,新华社北京9月29日电
中国(上海)自由贸易试验区,instance of,自贸试验区
英雄烈士褒扬,subclass of,英烈精神
"世界怎么了,我们怎么办",author,习近平主席
习近平主席,notable work,"世界怎么了,我们怎么办"
金砖国家议会,country,南非
金砖国家议会,headquarters location,约翰内斯堡
金砖国家领导人第十五次会晤,participant,彭清华
恩卡库拉,country of citizenship,南非
马桑多,country of citizenship,南非
卡贾维维,position held,纳米比亚国民议会议长
河北省,capital,廊坊市
丘县,located in the administrative territorial entity,邢台市
三河市,located in the administrative territorial entity,廊坊市
明光市,located in the administrative territorial entity,滁州市
明东街道,located in the administrative territorial entity,明光市
嫦娥六号,part of,探月工程
嫦娥六号,space launch vehicle,鹊桥二号
北京亚运会,participant,中国体育代表团
广州亚运会,participant,中国体育代表团
郑钦文,member of sports team,中国体育代表团
朱琳,member of sports team,中国体育代表团
张俊,sport,田径
王朝朝,sport,田径
杨家玉,sport,田径
马振霞,sport,田径
巩立姣,member of sports team,中国体育代表团
孙颖莎,member of sports team,中国体育代表团
杭州亚运会博物馆,located in the administrative territorial entity,杭州
奥体中心站,located in the administrative territorial entity,杭州
杭州奥体中心主体育场,located in the administrative territorial entity,杭州
2018年雅加达亚运会,participant,毕焜
杭州亚运会,participant,邹敬园
杭州亚运会,participant,张博恒
杭州亚运会,participant,肖若腾
杭州亚运会,participant,林超攀
杭州亚运会,participant,兰星宇
杭州亚运会,participant,张欣怡
杭州亚运会,participant,左彤
杭州亚运会,participant,章瑾
杭州亚运会,participant,虞琳敏
杭州亚运会,participant,唐茜靖
英雄烈士保护法,signatory,习近平总书记
西昌,located in the administrative territorial entity,凉山彝族自治州
嫦娥三号着陆器,located on astronomical body,月球
玉兔号月球车,located on astronomical body,月球
广寒宫,located on astronomical body,月球
天河,located on astronomical body,月球
织女,located on astronomical body,月球
泰山,located on astronomical body,月球
华山,located on astronomical body,月球
毕昇,located on astronomical body,月球
环形坑,located on astronomical body,月球
环形陨石坑,located on astronomical body,月球
习近平,position held,党和国家领导人
李强,position held,党和国家领导人
赵乐际,position held,党和国家领导人
王沪宁,position held,党和国家领导人
蔡奇,position held,党和国家领导人
丁薛祥,position held,党和国家领导人
李希,position held,党和国家领导人
韩正,position held,党和国家领导人
中国空间站,crew member(s),神舟十六号
中华人民共和国,head of state,党中央
习近平同志,country of citizenship,中华人民共和国
党中央,country of citizenship,中华人民共和国
庆祝中华人民共和国成立74周年招待会,participant,习近平同志
中国人民公安大学,located in the administrative territorial entity,北京
联合国,headquarters location,日内瓦
哈萨尼,country of citizenship,阿曼
中国共产党,part of,中国共产党
谢春涛,position held,中央党校(国家行政学院)分管日常工作的副校(院)长
斯维拉拉文化中心,country,塞尔维亚
斯维拉拉文化中心,located in the administrative territorial entity,诺维萨德
杨容容,position held,中国香港特别行政区青年代表
黄进达,position held,中国香港特别行政区青年代表
公安部,subsidiary,中国人民公安大学
李大钊,member of political party,中国共产党
狱中自述,author,李大钊
杭州亚运会,number of participants,40
杭州亚运会,participant,张雨霏
杭州亚运会,participant,李冰洁
杭州亚运会,participant,覃海洋
杭州亚运会,participant,汪顺
李冰洁,member of sports team,中国体育代表团
汪顺,member of sports team,中国体育代表团
阿尔萨兰·卡齐米·纳埃尼,member of sports team,伊朗体育代表团
张振海,member of sports team,中国体育代表团
谢震业,member of sports team,中国体育代表团
陈冠锋,member of sports team,中国体育代表团
陈清晨,member of sports team,中国体育代表团
贾一凡,member of sports team,中国体育代表团
东京奥运会,participant,徐嘉余
徐嘉余,member of sports team,中国女子橄榄球队
2018年雅加达亚运会,participant,葛曼棋
2018年雅加达亚运会,participant,韦永丽
2018年雅加达亚运会,participant,苏炳添
2018年雅加达亚运会,participant,谢震业
杭州亚运会,participant,葛曼棋
杭州亚运会,participant,韦永丽
杭州亚运会,participant,苏炳添
杭州亚运会,participant,谢震业
杭州亚运会壁球,sport,壁球
雅加达亚运会,participant,李嘉儿
杭州亚运村,located in the administrative territorial entity,杭州
杭州亚运会主媒体中心领取徽章处,located in the administrative territorial entity,杭州
杭州亚运会,participant,蒋惠花
杭州亚运会,participant,侯志慧
杭州亚运会,participant,蒋惠
武夷山市,located in the administrative territorial entity,福建省
党的十八大,participant,习近平同志
敦煌西湖自然保护区,located in the administrative territorial entity,甘肃
甘肃濒危动物保护中心,located in the administrative territorial entity,甘肃
江山,located in or next to body of water,大江
国歌,depicts,国旗
杭州,continent,亚洲
杭州亚运会,continent,亚洲
中国体育代表团,location,杭州
中国体育代表团,continent,亚洲
游泳,location,亚洲
跆拳道,location,亚洲
赛艇,location,亚洲
帆船,location,亚洲
现代五项,location,亚洲
花剑,location,亚洲
沙滩排球,location,亚洲
滑板,location,亚洲
场地自行车,location,亚洲
网球,location,亚洲
国家能源局,country,中国
太阳能发电,subclass of,光伏
新征程,creator,习近平总书记
白水镇,located in the administrative territorial entity,祁阳市
金紫荆广场,located in the administrative territorial entity,香港
老岚水库,located in the administrative territorial entity,山东省
新华社北京10月1日电,owned by,新华社
新华社,item operated,新华社北京10月1日电
马丁·琼贡,member of,各国议会联盟
赫尔佐格,position held,以色列总统
托祖利季斯,position held,塞浦路斯总统
新型经济全球化,subclass of,经济全球化
对话机制,chairperson,何立峰
林德纳,member of,对话机制
马拉佩,country of citizenship,巴布亚新几内亚
阿拉木图,located in the administrative territorial entity,哈萨克斯坦
阿拜大街,country,哈萨克斯坦
阿拜大街,located in the administrative territorial entity,阿拉木图
哈萨克语,country,哈萨克斯坦
哈萨克斯坦,official language,哈萨克语
吉尔吉斯斯坦,shares border,哈萨克斯坦
干拉省,located in the administrative territorial entity,柬埔寨
安龙达赛中学,country,柬埔寨
泰山,part of,五岳
华山,part of,五岳
衡山,part of,五岳
恒山,part of,五岳
嵩山,part of,五岳
杭州亚运会,participant,李清念
杭州亚运会,participant,武翠翠
杭州亚运会,participant,张鑫秋
杭州亚运会,participant,张博文
杭州亚运会,participant,姜冉馨
杭州亚运会,participant,侯赛因·拉西姆·M·希扎姆
侯赛因·拉西姆·M·希扎姆,sports discipline competed in,撑杆跳高
雅加达亚运会,participant,侯赛因·拉西姆·M·希扎姆
拱墅,located in the administrative territorial entity,杭州
运河体育公园,located in the administrative territorial entity,杭州
杭州亚运会,participant,梁信仁
马来西亚体育代表团,participant,梁信仁
新加坡体育代表团,participant,梁信仁
2010年广州亚运会,participant,张振海
2010年广州亚运会,participant,虞骏颜
2010年广州亚运会,participant,张<unk>
2010年广州亚运会,participant,朱思怡
2010年广州亚运会,participant,张振
绵贯阳介,sport,网球
胡莫云·苏丹诺夫,sport,网球
古蜀道,located in the administrative territorial entity,长安
剑门蜀道,located in the administrative territorial entity,长安
明月山,located in the administrative territorial entity,宜春
国庆,part of,国庆假期
国庆,part of,国庆
神舟飞船“苍穹会师”,location,中国太空站
中国太空站,crew member(s),神舟飞船“苍穹会师”
文以化,field of work,中华文化
神州大地,country,中华人民共和国
茨榆坨街道,located in the administrative territorial entity,辽中区
哈尔滨新区,instance of,国家级新区
哈尔滨新区,located in the administrative territorial entity,哈尔滨市
平房区,located in the administrative territorial entity,哈尔滨市
东北轻合金有限责任公司,headquarters location,哈尔滨市
住房城乡建设部,item operated,国家植物园
自然资源部,item operated,国家植物园
中国科学院,item operated,国家植物园
高标准农田,subclass of,粮食
埃德加·斯诺,spouse,海伦·福斯特·斯诺
海伦·福斯特·斯诺,spouse,埃德加·斯诺
共建“一带一路”倡议,part of,一带一路
共建“一带一路”倡议,part,一带一路
法鲁克·博里奇,member of political party,中国共产党
路易斯·贝维拉夸,employer,巴西航天局
哈利姆高铁站,located in the administrative territorial entity,雅加达
雅万高铁,located in the administrative territorial entity,雅加达
内蒙古自治区,office held by head of government,总书记
黄河,located in the administrative territorial entity,内蒙古自治区
总书记,applies to jurisdiction,内蒙古自治区
巴林队,sport,田径
切阳什姐,sport,田径
上一届亚运会,participant,切阳什姐
陈锐,sport,水球
杭州亚运会,instance of,亚运会
杭州亚运会,participant,徐诗晓
杭州亚运会,participant,孙梦雅
巴黎奥运会,participant,徐诗晓
巴黎奥运会,participant,孙梦雅
2018年雅加达亚运会,participant,孙梦雅
2018年雅加达亚运会,participant,徐诗晓
杭州亚运会卡巴迪男子组,part of,杭州亚运会卡巴迪项目开赛
杭州亚运会田径比赛,location,杭州
杭州奥体中心,located in the administrative territorial entity,杭州
黄龙体育中心,located in the administrative territorial entity,杭州
亚运村地铁站,located in the administrative territorial entity,杭州
杭州亚运会,participant,熊敦瀚
熊敦瀚,sport,水球
朱雪莹,member of sports team,中国体育代表团
胡译乘,member of sports team,中国体育代表团
东京奥运会,participant,朱雪莹
东京奥运会,participant,胡译乘
永乐大典,owned by,识典
图书馆,subclass of,馆藏
柑橘,subclass of,水果
新年第一场大雪,point in time,2020年1月6日
钱学森,employer,中国运载火箭技术研究院
孙家栋,employer,中国运载火箭技术研究院
走近地球之巅,instance of,图书
边疆之路,located in the administrative territorial entity,西藏
大道巅峰,located in the administrative territorial entity,西藏
雅鲁藏布,located in the administrative territorial entity,西藏
南迦巴瓦,located in the administrative territorial entity,西藏
尼洋河谷,located in the administrative territorial entity,西藏
穆罕默德·穆伊兹,position held,马尔代夫总统
交通运输部,item operated,广汕高铁
交通运输部,item operated,沪宁沿江高铁
交通运输部,item operated,福厦高铁
西夏区,located in the administrative territorial entity,银川市
兴泾镇,located in the administrative territorial entity,西夏区
京东,subsidiary,拼多多
新疆维吾尔自治区党委,applies to jurisdiction,新疆维吾尔自治区
玉苏甫江·麦麦提,member of political party,新疆维吾尔自治区党委
牡丹江市,located in the administrative territorial entity,黑龙江省
西安区,located in the administrative territorial entity,牡丹江市
宁安市,located in the administrative territorial entity,牡丹江市
中国铁路南宁局集团有限公司,item operated,钦州港东站
特立尼达和多巴哥,part of,加勒比
特立尼达和多巴哥,part of,拉美和加勒比地区
特立尼达岛,country,特立尼达和多巴哥
特立尼达岛,located on terrain feature,加勒比
特立尼达岛,located on terrain feature,加勒比地区
多巴哥岛,country,特立尼达和多巴哥
多巴哥岛,located on terrain feature,加勒比
多巴哥岛,located on terrain feature,加勒比地区
特多岛,country,特立尼达和多巴哥
特多岛,located on terrain feature,加勒比
特多岛,located on terrain feature,加勒比地区
深圳,twinned administrative body,南京
南京,twinned administrative body,深圳
杭州亚运会,participant,全红婵
杭州亚运会,participant,陈芋汐
全红婵,member of sports team,中国体育代表团
陈芋汐,member of sports team,中国体育代表团
张博恒,member of sports team,中国体育代表团
西里越·沙卡,country of citizenship,泰国
西里越·沙卡,sport,藤球
于丹,country of citizenship,泰国
于丹,sport,藤球
武术,subclass of,非奥
藤球,subclass of,非奥
板球,subclass of,非奥
卡巴迪,subclass of,非奥
杭州亚运会,participant,伊赫桑·哈达迪
杭州亚运会,participant,侯赛因·拉苏利
伊赫桑·哈达迪,country of citizenship,伊朗
侯赛因·拉苏利,country of citizenship,伊朗
崔永熙,member of sports team,中国男
杭州第19届亚洲运动会,location,杭州
竞赛场馆,located in the administrative territorial entity,杭州
杭州奥体中心网球中心,located in the administrative territorial entity,杭州
武氏美仙,country of citizenship,越南
萧山,located in the administrative territorial entity,杭州
临浦体育馆,located in the administrative territorial entity,萧山
刘毅,sport,柔道
于丹,sport,柔道
松花江,located in the administrative territorial entity,哈尔滨
黑龙江哈尔滨电气集团,chief executive officer,程强
程强,employer,黑龙江哈尔滨电气集团
交通运输部运输服务司,part of,交通运输部
虹桥,located in the administrative territorial entity,上海
交通运输部,item operated,北京南站
浩吉铁路,country,中华人民共和国
唐包铁路,country,中华人民共和国
秦皇岛港,country,中华人民共和国
龙江大地,country,中华人民共和国
国庆,country,中华人民共和国
庆祝中华人民共和国成立74周年招待会,country,中华人民共和国
国庆假期,instance of,节日
杭州亚运会,participant,缪颖颖
郭宁宁,position held,福建省委常委、常务副省长
丝路海运,founded by,郭宁宁
数字丝路,founded by,郭宁宁
中国铁路武汉局集团有限公司,item operated,吴家山站
哈尔滨电气集团,headquarters location,佳木斯市
佳木斯电机股份有限公司,headquarters location,佳木斯市
巴基斯坦,part of,中东
巴基斯坦,part of,南亚
瓜达尔港,country,巴基斯坦
共建“一带一路”,country,巴基斯坦
中东,shares border with,南亚
南亚,shares border with,中东
共建“一带一路”倡议,country,巴基斯坦
埃及,part of,亚非欧
颜欢,country of citizenship,中国
范剑青,country of citizenship,中国
中国,capital,马德里
文化强国,country,中国
博尔格·布伦德,country of citizenship,中国
京,country,中国
金秋时节,country,中国
北京碧空如洗,country,中国
风能,country,中国
太阳能,country,中国
物联网,country,中国
可再生能源,country,中国
海河,mouth of the watercourse,长江
万里黄河,mouth of the watercourse,长江
丹江口水库,located on terrain feature,长江
淳安赛区,located in the administrative territorial entity,杭州
碧波荡漾,located in the administrative territorial entity,杭州
千岛湖,located in the administrative territorial entity,杭州
藤球,sport,篮球
板球,sport,篮球
卡巴迪,sport,篮球
杭州,located in or next to body of water,碧波荡漾
杭州,located in or next to body of water,千岛湖
李诗<unk>,member of sports team,中国羽毛球队
欧<unk>屹,member of sports team,中国羽毛球队
翁泓阳,member of sports team,中国羽毛球队
柯桥,located in the administrative territorial entity,绍兴
羊山,located in the administrative territorial entity,绍兴
叶诗文,sport,网球
张雨霏,sport,网球
执黑,sport,围棋
李赫,sport,围棋
吴依铭,sport,围棋
北京,located in or next to body of water,北运河
北运河,located in the administrative territorial entity,北京
中华文明,instance of,文化
大运河文化,named after,大运河
兰台洞库,located in the administrative territorial entity,保藏
中国国家版本馆西安分馆,located in the administrative territorial entity,陕西
中国国家版本馆,located in the administrative territorial entity,杭州
广州市,located in or next to body of water,流溪河
流溪河,located in the administrative territorial entity,广州市
中国国家版本馆广州分馆,located in the administrative territorial entity,广州市
上海自贸试验区,country,中国
上海自贸试验区,located in the administrative territorial entity,上海
徐桥镇,located in the administrative territorial entity,太湖县
河北,capital,长城
