head,relation,tail
罗江区,located in the administrative territorial entity,德阳市
金山镇,located in the administrative territorial entity,罗江区
东北地区,located in the administrative territorial entity,黑龙江省
方正县,located in the administrative territorial entity,黑龙江省
蚂蚁河,located in the administrative territorial entity,黑龙江省
方正县,located in the administrative territorial,黑龙江省
大安山,located in the administrative territorial entity,北京市
洪区,located in or next to body of water,海河
大陆泽,located in or next to body of water,海河
共渠西,located in or next to body of water,海河
泛区,located in or next to body of water,海河
东淀,located in or next to body of water,海河
泛区,located in or,海河
中国医师节,named after,习近平总书记
丁樱,award received,中国医师节
刘永生,award received,中国医师节
李燕明,award received,中国医师节
张颖惠,award received,中国医师节
陈峰,award received,中国医师节
邵志敏,award received,中国医师节
索朗片多,award received,中国医师节
康敏,award received,中国医师节
梁宗安,award received,中国医师节
行走阡陌,author,刘永生
刘永生,notable work,行走阡陌
民营经济,subclass of,社会主义市场经济
社会主义现代化国家,part of,新时代
新时代,facet of,社会主义现代化国家
三农,facet of,社会主义现代化国家
曲青山论文精选,publisher,中央文献出版社
曲青山论文精选,author,曲青山
曲青山,member of political party,中国共产党
苏仙区,located in the administrative territorial entity,郴州市
魏文楷,educated at,中国民航大学
闾海琪,employer,国家统计局
大数据,part of,数字经济
中国船舶集团,subsidiary,外高桥造船有限公司
外高桥造船有限公司,owned by,中国船舶集团
辉县,located in the administrative territorial entity,新乡市
蔡桥乡,located in the administrative territorial entity,邵阳县
屏锦镇,located in the administrative territorial entity,梁平区
简阳市,located in the administrative territorial entity,四川省
<unk>城区,located in the administrative territorial entity,亳州市
张店乡,located in the administrative territorial entity,<unk>城区
华佗镇,located in the administrative territorial entity,<unk>城区
安源区,located in the administrative territorial entity,萍乡市
莫高窟,located in the administrative territorial entity,敦煌
红山文化,located in the administrative territorial entity,内蒙古自治区
仰韶文化,located in the administrative territorial entity,内蒙古自治区
凌家滩文化,located in the administrative territorial entity,内蒙古自治区
良渚文化,located in the administrative territorial entity,内蒙古自治区
陆地探测四号01星,instance of,合成孔径雷达卫星
常州市,located in the administrative territorial entity,江苏
昆山市,located in the administrative territorial entity,江苏
巴城镇,located in the administrative territorial entity,昆山市
连云港市,located in the administrative territorial entity,江苏
灌南县,located in the administrative territorial entity,连云港市
辽阳市,located in the administrative territorial entity,辽宁省
国家卫生健康委,applies to jurisdiction,江苏省
国家医保局,applies to jurisdiction,江苏省
中国国家铁路集团有限公司,item operated,12306
袁州区,located in the administrative territorial entity,宜春市
利通区,located in the administrative territorial entity,吴忠市
镇赉县,located in the administrative territorial entity,白城市
嘎什根乡,located in the administrative territorial entity,镇赉县
生态环境部,located in the administrative territorial entity,北京市
京津冀,capital,北京市
北京市,located in the administrative territorial entity,京津冀
库布其沙漠,located in the administrative territorial entity,鄂尔多斯市
内蒙古自治区人民政府,applies to jurisdiction,内蒙古自治区
巫溪县,located in the administrative territorial entity,重庆市
日本,executive body,日本政府
福岛核污染水排海,has cause,福岛核事故
南非统计局,country,南非
南非公共投资公司,country,南非
南非矿产资源和能源部,country,南非
南非矿产委员会,country,南非
埃及开罗大学,located in the administrative territorial entity,开罗
开罗,located in or next to body of water,红海
红海,country,埃及
红海,basin country,埃及
艾因苏赫纳市,country,埃及
艾因苏赫纳市,located in or next to body of water,红海
马特鲁市,country,埃及
圭亚那能源局,country,圭亚那
圭亚那,capital,巴蒂卡
巴蒂卡,country,圭亚那
伯比斯,country,圭亚那
林登,country,圭亚那
埃塞奎博,country,圭亚那
威克纳姆,country,圭亚那
莱关,country,圭亚那
马赫迪耶,country,圭亚那
安理会中东巴勒斯坦问题公开会,participant,张军
珠江口,located in the administrative territorial entity,广东
广东,part of,粤港澳大湾区
马鞍岛,located in the administrative territorial entity,广东
深圳前海,located in the administrative territorial entity,广东
港珠澳大桥,located in the administrative territorial entity,广东
虎门大桥,located in the administrative territorial entity,广东
粤港澳大湾区,territory overlaps,广东
交通运输部,subsidiary,国家发展改革委
国家能源集团,headquarters location,鄂尔多斯
哈尔乌素,located in the administrative territorial entity,鄂尔多斯
三峡集团,headquarters location,鄂尔多斯
长江电力,headquarters location,鄂尔多斯
中煤集团,headquarters location,鄂尔多斯
浙江,located in or next to body of water,钱塘江
金华,located in or next to body of water,钱塘江
兰溪市,located in the administrative territorial entity,浙江
游埠镇,located in the administrative territorial entity,兰溪市
井<unk>县,located in the administrative territorial entity,石家庄
秀林镇,located in the administrative territorial entity,井<unk>县
豆汁,part of,豆腐
金砖国家,part of,金砖
金砖国家领导人会晤,participant,习近平
萨勒,position held,塞内加尔总统
迪亚斯—卡内尔,country of citizenship,古巴
拉马福萨,member of,金砖国家
卢拉,member of,金砖国家
普京,member of,金砖国家
莫迪,member of,金砖国家
约翰内斯堡,part of,金砖国家
金砖国家,founded by,拉马福萨
金砖国家,founded by,卢拉
金砖国家,chairperson,普京
金砖国家,chairperson,莫迪
金砖国家,headquarters location,约翰内斯堡
哈西娜,country of citizenship,孟加拉国
2023年金砖国家工商论坛,participant,习近平主席
约翰内斯堡金砖国家工商论坛,participant,习近平
约翰内斯堡金砖国家工商论坛,location,约翰内斯堡
比勒陀利亚大学戈登商业科学研究所,country,南非
金砖国家领导人第十五次会晤,participant,阿尼尔·苏克拉尔
阿尼尔·苏克拉尔,participant,金砖国家领导人第十五次会晤
习近平主席提出中南要做高度互信的战略伙伴、共同进步的发展伙伴、相知相亲的友好伙伴、维护正义的全球伙伴,participant,习近平
习近平主席提出中南要做高度互信的战略伙伴、共同进步的发展伙伴、相知相亲的友好伙伴、维护正义的全球伙伴,participant,拉马福萨
尼日利亚中国电影节,country,尼日利亚
尼日利亚,capital,拉各斯
拉各斯,country,尼日利亚
中国国家电影局,country,尼日利亚
毛羽,member of,中国国家电影局
奥通巴·塞通·朗塞韦,country of citizenship,尼日利亚
峰爆,country of origin,尼日利亚
白蛇传·情,country of origin,尼日利亚
热烈,country of origin,尼日利亚
南非,diplomatic relation,俄罗斯
巴西,member of,金砖国家
王志刚,position held,全国政协主席
黄卫,position held,全国政协主席
黄润秋,position held,全国政协主席
李卫,position held,全国政协主席
邓蓉玲,position held,全国政协主席
赖明,position held,全国政协主席
王路,position held,全国政协主席
井冈山市,located in the administrative territorial entity,江西
成都大运会,follows,杭州亚运会
杭州亚运会,follows,成都大运会
工业和信息化部,industry,工业
智能睡眠,subclass of,家电
中国石化,country,中国
山东,located in the administrative territorial entity,中国
青岛,country,中国
青岛液化天然气接收站,owned by,中国石化
青岛液化天然气接收站,country,中国
习近平主席,significant event,金砖国家领导人第十五次会晤
金砖国家领导人第十五次会晤,participant,习近平主席
工业和信息化部,country,中华人民共和国
新兴产业,subclass of,产业
袁千里文,country of citizenship,中国
自编自导自演,subclass of,自媒体
中国国家博物馆,instance of,博物馆
涿州市,located in the administrative territorial entity,保定市
豆庄镇,located in the administrative territorial entity,涿州市
竞秀区,located in the administrative territorial entity,保定市
重庆轨道集团,item operated,扎根道岔
北京市农业农村局,located in the administrative territorial entity,北京市
东宁市,located in the administrative territorial entity,黑龙江省
三岔口朝鲜族镇,located in the administrative territorial entity,东宁市
菏泽市,located in the administrative territorial entity,山东省
定陶区,located in the administrative territorial entity,菏泽市
杜堂镇,located in the administrative territorial entity,定陶区
顾秀花,award received,全国技术能手
习近平主席,notable work,一带一路
一带一路,creator,习近平主席
三江,located in the administrative territorial entity,青海
湟水,located in the administrative territorial entity,青海
青海湖,located in the administrative territorial entity,青海
安顺市,located in the administrative territorial entity,贵州省
西秀区,located in the administrative territorial entity,安顺市
蔡官镇,located in the administrative territorial entity,西秀区
诚信,instance of,社会主义核心价值观
山东,shares border with,河南
河南,shares border with,山东
中国石油,subsidiary,中国石油塔里木油田勘探事业部
中国石油塔里木油田勘探事业部,owned by,中国石油
大数据,subclass of,信息
锡林浩特,located in the administrative territorial entity,内蒙古自治区
中国气象局,item operated,北斗导航探空仪
曹溪矿山,located in the administrative territorial entity,弋阳县
中国残联,country,中国
民政部,country,中国
国家卫生健康委,country,中国
全国妇联,country,中国
川汇区,located in the administrative territorial entity,周口市
川汇区,located in,周口市
便民生活圈,subclass of,经济微循环
太平岭核电,part of,华龙一号
兴安盟,located in the administrative territorial entity,内蒙古自治区
科尔沁右翼中旗,located in the administrative territorial entity,兴安盟
科右中旗,located in the administrative territorial entity,兴安盟
铁岭县,located in the administrative territorial entity,铁岭市
李千户镇,located in the administrative territorial entity,铁岭县
兰溪市,located in the administrative territorial entity,绍兴
梅江镇,located in the administrative territorial entity,兰溪市
2022年,point in time,2022年1月1日
中华人民共和国法律援助法,instance of,法律
法律援助机构,field of work,法律援助
崇左市,located in the administrative territorial entity,广西壮族自治区
大新县,located in the administrative territorial entity,崇左市
龙门乡,located in the administrative territorial entity,大新县
百色市,located in the administrative territorial entity,广西壮族自治区
隆林各族自治县,located in the administrative territorial entity,百色市
兴隆湖,located in the administrative territorial entity,四川省
泰兴市,located in the administrative territorial entity,江苏省
永清街道,located in the administrative territorial entity,科尔沁区
包联街道,located in the administrative territorial entity,科尔沁区
金东区,located in the administrative territorial entity,金华市
北京城市副中心,located in the administrative territorial entity,北京
龙南市,located in the administrative territorial entity,赣州市
南亨乡,located in the administrative territorial entity,龙南市
科幻文学,subclass of,科幻
科幻小说,subclass of,科幻
住房城乡建设部,subsidiary,商务部
民政部,subsidiary,商务部
凯本镇,located in the administrative territorial entity,岑巩县
国家金融监督管理总局,applies to jurisdiction,北京市
北京监管局,applies to jurisdiction,北京市
北京市,executive body,国家金融监督管理总局
方敏,place of birth,上海
方敏,place,上海
三江源国家公园,located in the administrative territorial entity,青海省
澜沧江水系,located in the administrative territorial entity,青海省
曲麻莱县,located in the administrative territorial entity,玉树藏族自治州
叶格乡,located in the administrative territorial entity,曲麻莱县
崇礼区,located in the administrative territorial entity,张家口市
叮当健康科技集团有限公司,owned by,人民日报社
2023年中国滑板公开赛,point in time,2023年
钱塘站,located in the administrative territorial entity,杭州
钱塘轮滑中心,located in the administrative territorial entity,杭州
怀柔,located in the administrative territorial entity,北京
赵继伟,member of sports team,中国男篮
赵睿,member of sports team,中国男篮
胡明轩,member of sports team,中国男篮
崔永熙,member of sports team,中国男篮
张镇麟,member of sports team,中国男篮
於之莹,sport,围棋
唐奕,sport,围棋
南非足球协会,headquarters location,约翰内斯堡
2022年田径世锦赛,country,匈牙利
2022年田径世锦赛,location,布达佩斯
陶萨加,country of citizenship,美国
奥尔曼,country of citizenship,美国
范克林肯,country of citizenship,荷兰
云南,shares border with,广西
互联网医院,subclass of,医院
卞庄街道,located in the administrative territorial entity,兰陵县
安徽省政协,headquarters location,巢湖
长乐路,located in the administrative territorial entity,上海
人脸识别技术,facet of,个人信息安全
黄湖,located in the administrative territorial entity,贵州
新余市,located in the administrative territorial entity,江西
新余法院,located in the administrative territorial entity,新余市
绥化,located in the administrative territorial entity,黑龙江
唐山,located in the administrative territorial entity,河北
望奎县,located in the administrative territorial entity,绥化
世界大学生夏季运动会,location,北京
富春山居,original broadcaster,央视一套
全球发展倡议,main subject,发展
全球发展倡议,main subject,发展 发展
萨苏,position held,刚果(布)总统
哈桑,country of citizenship,坦桑尼亚
根哥布,position held,纳米比亚总统
拉马福萨总统,country of citizenship,中国
中国,head of state,拉马福萨总统
世贸组织,instance of,国际组织
阿卜杜勒·阿齐兹·沙巴,country of citizenship,沙特
金砖合作,participant,习近平主席
金砖合作,significant event,金砖国家领导人第十五次会晤
金砖国家领导人第十五次会晤特别记者会,participant,习近平
金砖国家领导人第十五次会晤特别记者会,location,约翰内斯堡
沙特,part of,金砖国家
沙特,diplomatic relation,埃及
沙特,diplomatic relation,阿根廷
沙特,diplomatic relation,伊朗
沙特,diplomatic relation,埃塞俄比亚
沙特,member of,二十国集团
埃及,part of,金砖国家
埃及,diplomatic relation,沙特
埃及,diplomatic relation,阿联酋
埃及,diplomatic relation,阿根廷
埃及,diplomatic relation,伊朗
埃及,member of,二十国集团
阿联酋,part of,金砖国家
阿根廷,part of,金砖国家
伊朗,part of,金砖国家
埃塞俄比亚,part,金砖国家
南非,member of,金砖大家庭
沙特,member of,金砖大家庭
埃及,member of,金砖大家庭
阿联酋,member of,金砖大家庭
阿根廷,member of,金砖大家庭
伊朗,member of,金砖大家庭
埃塞俄比亚,member of,金砖大家庭
金砖大家庭,founded by,沙特
金砖大家庭,founded by,埃及
金砖大家庭,founded by,阿联酋
金砖大家庭,founded by,阿根廷
金砖大家庭,founded by,伊朗
金砖大家庭,founded by,埃塞俄比亚
东莞市,located in the administrative territorial entity,广东
松山湖,located in the administrative territorial entity,东莞市
深圳市,located in the administrative territorial entity,广东
贝特瑞新材料,headquarters location,深圳市
思谋信息科技,headquarters location,深圳市
迈瑞医疗,headquarters location,深圳市
华为公司,headquarters location,深圳市
大张楼镇,located in the administrative territorial entity,嘉祥县
韭园村,located in the administrative territorial entity,门头沟区
东杨庄乡,located in the administrative territorial entity,霸州市
煎茶铺镇,located in the administrative territorial entity,霸州市
东淀蓄滞洪区,located in the administrative territorial entity,霸州市
耦园,located in the administrative territorial entity,苏州
中国共产党,field of work,习近平新时代中国特色社会主义思想
臧珈翊,movement,低碳
最高人民法院,subsidiary,人民法院依法保护民营企业产权和企业家权益典型案例
人民法院依法保护民营企业产权和企业家权益典型案例,publisher,最高人民法院
人民法院依法保护民营企业产权和企业家权益典型案例,main subject,人民法院依法保护民营企业产权和企业家权益典型案例
人民法院依法保护民营企业产权和企业家权益典型案例,main,人民法院依法保护民营企业产权和企业家权益典型案例
渝州路街道,located in the administrative territorial entity,九龙坡区
孟凡超,date of birth,1959年12月
遂宁,located in the administrative territorial entity,四川
京津冀协同发展,located in the administrative territorial entity,津冀
北京市基础研究领先行动方案,applies to jurisdiction,北京市
云南电网公司,item operated,昆明供电局
上海市交通委,item operated,长三角生态绿色一体化发展示范区
预制菜产业,instance of,产业
工业和信息化部,subsidiary,国家发展改革委
生态环境部,part of,国家发展改革委
住房城乡建设部,part of,国家发展改革委
南非,part of,金砖国家
巴西,part of,金砖国家
中非友好合作精神,facet of,中非关系
中非关系,continent,非洲
中非命运共同体,continent,非洲
中非,part of,非洲
王毅,member of,中共中央政治局常委
潘多尔,position held,南非外长
金砖国家,founded by,南非
王毅,member of,中共中央政治局委员
拉马福萨总统,position held,国家元首
非洲统一组织,founded by,拉马福萨总统
非洲统一组织,continent,非洲
非洲统一组织,founded by,拉
阿扎利·阿苏马尼,country of citizenship,科摩罗联盟
马基·萨勒,position held,塞内加尔共和国总统
赞比亚共和国总统,country,赞比亚
哈凯恩德·希奇莱马,position held,赞比亚共和国总统
布隆迪共和国总统,position held,赞比亚共和国总统
埃瓦里斯特·恩达伊施米耶,position held,布隆迪共和国总统
吉布提共和国总统,country,吉布提共和国
伊斯梅尔·奥马尔·盖莱,position held,吉布提共和国总统
德尼·萨苏—恩格索,position held,刚果共和国总统
哈格·根哥布,position held,纳米比亚共和国总统
约翰内斯堡,continent,非洲
中非领导人对话会,participant,习近平
中非领导人对话会,participant,拉马福萨
中非领导人对话会,location,约翰内斯堡
非中关系,participant,习近平
非中关系,participant,拉马福萨
非中关系,location,约翰内斯堡
非中关系,participant,习近平主席
金砖国家领导人第十五次会晤,participant,中非合作论坛
中非合作论坛,significant event,金砖国家领导人第十五次会晤
南非,diplomatic relation,沙特
南非,diplomatic relation,阿联酋
南非,diplomatic relation,伊朗
新冠疫情,country,南非
法尔哈娜·帕鲁克,country of citizenship,南非
法尔哈娜·帕鲁克,employer,比勒陀利亚大学戈登商业科学研究所
金砖国家领导人会晤,country,南非
金砖国家领导人会晤,location,约翰内斯堡
金砖国家领导人会晤,participant,法尔哈娜·帕鲁克
共建“一带一路”,participant,国家发展改革委
雷多·唐比,position held,不丹国际边界事务秘书长
科特迪瓦铁比苏—布瓦凯高速公路,terminus location,铁比苏
科特迪瓦铁比苏—布瓦凯高速公路,terminus location,布瓦凯
科特迪瓦铁比苏—布瓦凯高速公路,length,956
科特迪瓦,head of state,科内
科内,country of citizenship,科特迪瓦
阿希,country of citizenship,科特迪瓦
铁比苏,country,科特迪瓦
白银路街道,located in the administrative territorial entity,甘南
临夏纳沟村,located in the administrative territorial entity,甘南
甘南,located in the administrative territorial entity,甘肃
区域全面经济伙伴关系协定,signatory,东盟
南非,head of state,习近平主席
习近平主席,country of citizenship,南非
中国国家铁路集团有限公司,item operated,铁路12306客票预售及候补数据
杜官本,educated at,西南林业大学
杨合庆,member of,法工委
南平等地,located in the administrative territorial entity,福建
大坝镇,located in the administrative territorial entity,仁怀市
河北省人民政府,applies to jurisdiction,河北省
汪哲平,field of work,制图
怒江傈僳族自治州,located in the administrative territorial entity,云南
高黎贡山,located in the administrative territorial entity,怒江傈僳族自治州
碧罗雪山,located in the administrative territorial entity,怒江傈僳族自治州
福贡县,located in the administrative territorial entity,怒江傈僳族自治州
马吉乡,located in the administrative territorial entity,福贡县
怒江州,located in the administrative territorial entity,云南
鹦哥村,located in the administrative territorial entity,昭通市
巧家县,located in the administrative territorial entity,昭通市
HICOOL,headquarters location,北京
黄岐湾,located in the administrative territorial entity,福建省
长治久安,located in the administrative territorial entity,新疆
金砖五国国旗,applies to jurisdiction,南非
金砖国家工商论坛,country,南非
南非,head of state,金砖
2022年8月26日,point in time,2022年8月26日
天山,located in the administrative territorial entity,新疆维吾尔自治区
雪域高原,located in the administrative territorial entity,新疆维吾尔自治区
白山,located in the administrative territorial entity,新疆维吾尔自治区
黑水,located in the administrative territorial entity,新疆维吾尔自治区
南海,located in the administrative territorial entity,新疆维吾尔自治区
金砖国家同非洲国家及其他新兴市场和发展中国家领导人对话会,participant,习近平主席
金砖国家同非洲国家及其他新兴市场和发展中国家领导人对话会,country,南非
金砖国家同非洲国家及其他新兴市场和发展中国家领导人对话会,location,约翰内斯堡
留楚镇,located in the administrative territorial entity,饶阳县
赵留吾,located in the administrative territorial entity,饶阳县
新安乡,located in the administrative territorial entity,舒兰市
财政部,office held by head of the organization,财政部长
财政部长,part of,财政部
中国文联,headquarters location,北京
双一流,subclass of,高校
百年未有之大变局,point in time,2020年
哈尔滨工业大学,subsidiary,哈尔滨工业大学基础学部
哈尔滨工业大学,subsidiary,哈尔滨工业大学
郑建闽,member of,全国台联
嘉兴,located in the administrative territorial entity,浙江省
香港特区政府,applies,香港
平江历史文化街区,located in the administrative territorial entity,苏州市
珀伽索斯,instance of,马神
西游记,original language of film or TV show,英语
西游记,original language of film or TV show,法语
萧山,located in the administrative territorial entity,浙江
湖桥遗址,located in the administrative territorial entity,萧山
庞薰<unk>,field of work,漆画
中共中央办公厅,different from,国务院办公厅
国务院办公厅,different from,中共中央办公厅
板桥镇,located in the administrative territorial entity,恩施市
科学的世界观和方法论,facet of,习近平新时代中国特色社会主义思想
西津库区,located in the administrative territorial entity,横州市
荆州市,located in or next to body of water,长江
荆州市,located in the administrative territorial entity,武汉
公安县,located in the administrative territorial entity,荆州市
长江,located in the administrative territorial entity,湖北省
荆江,located in the administrative territorial entity,湖北省
荆江,mouth of the watercourse,长江
南通,located in or next to body of water,长江
港,located in or next to body of water,长江
横港,located in the administrative territorial entity,南通
上交所,industry,资本市场
深交所,industry,资本市场
北交所,industry,资本市场
桑托斯港,country,巴西
麻涌港,located in the administrative territorial entity,广东
习近平主席,position held,南非总统
中非合作论坛,continent,非洲
沙特,part of,金砖大家庭
埃及,part of,金砖大家庭
阿联酋,part of,金砖大家庭
阿根廷,part of,金砖大家庭
伊朗,part of,金砖大家庭
埃塞俄比亚,part of,金砖大家庭
斯亚贝巴大学,country,埃塞俄比亚
孙红培,educated at,北京师范大学
南非议会,country,南非
南非,legislative body,南非议会
金砖国家,continent,非洲
金砖国家领导人,founded by,南非
金砖国家领导人,continent,非洲
习近平新时代中国特色社会主义思想,discoverer or inventor,习近平总书记
郝庄小学,located in the administrative territorial entity,临城县
中国气象局,part of,国家防总办公室
水利部,part of,国家防总办公室
自然资源部,part of,国家防总办公室
9号台风“苏拉”,instance of,台风
中共中央办公厅,office held by head of the organization,党中央
国务院办公厅,office held by head of the organization,党中央
科技部,subsidiary,中共中央办公厅
科技部,subsidiary,国务院办公厅
党中央,subsidiary,中共中央办公厅
党中央,subsidiary,国务院办公厅
城步苗族自治县,located in the administrative territorial entity,湖南省
肖惠中,located in the administrative territorial entity,城步苗族自治县
个人信息保护,facet of,个人信息
银龄讲学计划,sponsor,教育部
徐 之文,place of birth,北京
农业保险,subclass of,保险
牡丹区,located in the administrative territorial entity,菏泽市
良山镇,located in the administrative territorial entity,新余市
高原山区,located in the administrative territorial entity,云南
三环路,located in the administrative territorial entity,北京
BRT1,located in the administrative territorial entity,北京
BRT2,located in the administrative territorial entity,北京
BRT3,located in the administrative territorial entity,北京
京开高速主路,located in the administrative territorial entity,北京
京藏高速主路,located in the administrative territorial entity,北京
阜石路,located in the administrative territorial entity,北京
缅甸,diplomatic relation,菲律宾
缅甸,diplomatic relation,老挝
妙瓦底,country,缅甸
缅甸警方,country,缅甸
菲律宾,diplomatic relation,缅甸
吴家堡街道,located in the administrative territorial entity,槐荫区
美里湖街道,located in the administrative territorial entity,吴家堡街道
永康市,located in the administrative territorial entity,浙江省
永康,located in the administrative territorial entity,浙江省
昌都市人民医院,located in the administrative territorial entity,西藏自治区
看病就医,subclass of,就医
松原市,located in the administrative territorial entity,吉林省
前郭尔罗斯蒙古族自治县,located in the administrative territorial entity,松原市
中华文明,subclass of,现代化
现代化,part of,现代文明
阿克苏地区,located in the administrative territorial entity,新疆维吾尔自治区
巴州,located in the administrative territorial entity,新疆维吾尔自治区
连榕,educated at,福建师范大学
中央八项规定精神,legislated by,中央纪委
