head,relation,tail
巴士拉省,country,伊拉克
古斯塔沃·梅萨·夸德拉,country of citizenship,法国
特斯拉,country,美国
甘孜,located in the administrative territorial entity,四川
老子,movement,中华文明
孔子,movement,中华文明
孟子,movement,中华文明
庄子,movement,中华文明
文化传承发展座谈会,participant,总书记
中共中央政治局常委,office held by head of the organization,国务院总理
克林贝尔,position held,德国社会民主党联合主席
中德关系,country,中德
中德,diplomatic relation,德国
德国,diplomatic relation,中德
王沪宁,member of political party,新党
吴成典,member of political party,新党
新党,chairperson,王沪宁
珠江,located in the administrative territorial entity,广东
广东,located in or next to body of water,珠江
北京,part of,新时代
山东省人民政府,located in the administrative territorial entity,济南
李鸿忠,member of political party,中共中央政治局
李春临,member of,国家发展改革委
伶仃洋大桥,carries,深中通道
马鞍山市,located in the administrative territorial entity,安徽省
巢湖,located in the administrative territorial entity,安徽省
金华市,located in the administrative territorial entity,浙江省
南非,member of,非盟
南非,member of,非洲统一组织
冈比亚,continent,非洲
冈比亚,member of,非盟
冈比亚,member of,非洲统一组织
非盟,founded by,南非
非盟,founded by,冈比亚
非洲统一组织,founded by,南非
非洲统一组织,founded by,冈比亚
北莱茵—威斯特法伦州,capital,杜塞尔多夫
杜塞尔多夫,located in the administrative territorial entity,北莱茵—威斯特法伦州
扬州,located in the administrative territorial entity,北莱茵—威斯特法伦州
博纳通,position held,法国总统
博纳,position held,法国总统
肯尼亚电动巴士公司,country,肯尼亚
阿卜杜拉齐格,member of political party,祖国未来党
哈齐姆,member of political party,共和人民党
中国,diplomatic relation,阿根廷
中国,diplomatic relation,拉美
阿根廷,diplomatic relation,中国
阿根廷,diplomatic relation,拉美
汪文斌,country of citizenship,中国
拉美,diplomatic relation,中国
江夏区,located in the administrative territorial entity,武汉市
华中农业大学,located in the administrative territorial entity,武汉市
中国空间站,instance of,载人飞船
桂海潮,astronaut mission,中国空间站
桂海潮,educated at,北京航空航天大学
北京航空航天大学,item operated,中国空间站
北京理工大学,item operated,中国空间站
义务教育,subclass of,高等教育
苏州,located in the administrative territorial entity,江苏
张江科学城,located in the administrative territorial entity,上海
杨文明,employer,中建二局云南分公司
刘健,employer,新华通讯社
刘志强,employer,新华通讯社
欧文汉,position held,财政部部长
翁杰明,position held,国务院国有资产监督管理委员会副主任
贾骞,position held,国务院国有资产监督管理委员会副主任
林山青,position held,国务院国有资产监督管理委员会副主任
张永利,position held,国务院国有资产监督管理委员会副主任
伊春市,located in the administrative territorial entity,黑龙江
雷贯耳,member of political party,中国共产党
乡村医生,field of this occupation,乡村医疗卫生
乡村医生,field,乡村医疗卫生
王<unk>欣文,employer,中国南水北调集团有限公司
临海回浦中学,sport,篮球
清华大学附属中学,sport,篮球
石家庄二中队,sport,篮球
广东实验中学,sport,篮球
清华附中队,sport,篮球
新时代,creator,中国共产党
新时代,part of,马克思主义
新时代,part of,新时代
2023金砖国家女性领导力论坛,point in time,2023
中国贸促会,part of,金砖国家
中国国际商会,part of,金砖国家
城阳区,located in the administrative territorial entity,青岛
夏庄街道,located in the administrative territorial entity,城阳区
中央学习贯彻习近平新时代中国特色社会主义思想主题教育领导小组,instance of,主题教育
习近平关于北京工作论述摘编,author,习近平
习近平,notable work,习近平关于北京工作论述摘编
改革开放,part of,中国特色社会主义进入新时代
法律经济学,subclass of,经济学
经济学,part of,经济学
改革开放,discoverer or inventor,马克思
社会主义市场经济,instance of,经济
信用经济,instance of,经济
法治经济,instance of,经济
高质量发展,instance of,经济
九三学社,chairperson,武维华
武维华,member of political party,九三学社
邵鸿,member of political party,九三学社
中国电子信息产业集团有限公司,headquarters location,广东
华为技术有限公司,headquarters location,广东
新党,chairperson,吴成典
宋涛,member of political party,新党
阿坝藏族羌族自治州,located in the administrative territorial entity,四川省
理县,located in the administrative territorial entity,阿坝藏族羌族自治州
亮马河,located in the administrative territorial entity,广东
非遗,subclass of,传统文化
云上文博会,organizer,文博会+
文博会+,instance of,微信小程序
成德宁,educated at,武汉大学
国家卫生健康委,subsidiary,国家卫生健康委办公厅
德清县,located in the administrative territorial entity,湖州市
武康街道,located in the administrative territorial entity,德清县
北京市人力社保局,located in the administrative territorial entity,北京市
北京市教委,located in the administrative territorial entity,北京市
北京市工商联,located in the administrative territorial entity,北京市
鼻塞,has cause,呼吸道合胞病毒
普洱市,located in the administrative territorial entity,云南省
西盟佤族自治县,located in the administrative territorial entity,普洱市
勐梭镇,located in the administrative territorial entity,西盟佤族自治县
潍坊市,located in the administrative territorial entity,山东省
奎文区,located in the administrative territorial entity,潍坊市
东关街道,located in the administrative territorial entity,奎文区
临汾,located in the administrative territorial entity,山西
喜马拉雅红豆杉,IUCN conservation status,濒危
竹生羊奶子,IUCN conservation status,濒危
黄花独蒜兰,IUCN conservation status,濒危
八角莲,IUCN conservation status,濒危
贡山绿绒蒿,IUCN conservation status,濒危
巧家五针松,IUCN conservation status,濒危
歙县,located in the administrative territorial entity,安徽
新安江,located in the administrative territorial entity,浙江
新安江,located in the administrative territorial entity,安徽
杭州,located in or next to body of water,新安江
东京电力公司,country,日本
福岛核污染水排海计划,country,日本
西丸武进,country of citizenship,日本
福岛县,located in the administrative territorial entity,日本
英国,diplomatic relation,美国
美国,diplomatic relation,英国
回声报,country of origin,法国
氢燃料,subclass of,化石能源
苏尔坦亲王大学,country,沙特阿拉伯
苏尔坦亲王大学,located in the administrative territorial entity,利雅得
苏尔坦亲王大学孔子学院,country,沙特阿拉伯
苏尔坦亲王大学孔子学院,located in the administrative territorial entity,利雅得
纽约警方,applies to jurisdiction,纽约市
布鲁克林区,located in the administrative territorial entity,纽约市
肯尼亚,capital,内罗毕
联合国人居大会,country,肯尼亚
联合国人居大会,location,内罗毕
澳大利亚竞争和消费者委员会,country,澳大利亚
澳大利亚,currency,澳元
澳大利亚,executive body,澳大利亚联邦政府
澳元,country,澳大利亚
澳大利亚联邦政府,applies to jurisdiction,澳大利亚
中国共产党,part of,党中央
党中央,part of,中国共产党
中华优秀传统文化,subclass of,马克思主义
马克思主义,creator,习近平同志
习近平同志,movement,中华优秀传统文化
巴西,diplomatic relation,智利
巴西,diplomatic relation,厄瓜多尔
智利,diplomatic relation,巴西
哥斯达黎加,diplomatic relation,巴西
厄瓜多尔,diplomatic relation,巴西
埃尔诺·佩特,country of citizenship,匈牙利
万赛·塔汶炎,country of citizenship,老挝
哇集拉隆功,country of citizenship,泰国
巴特雷恩察,member of political party,摩尔多瓦社会主义者党
姆巴卢拉,position held,南非非国大总书记
南非,head of state,潘多尔
南非,member of,金砖
潘多尔,country of citizenship,南非
拉马福萨,country of citizenship,南非
国际民航组织,chairperson,萨拉萨尔
萨拉萨尔,position held,国务委员
萨拉萨尔,member of,国际民航组织
贝宁,continent,非洲
刚果(金),continent,非洲
马达加斯加,continent,非洲
马拉维,continent,非洲
摩洛哥,continent,非洲
莫桑比克,continent,非洲
赞比亚,continent,非洲
阿尔及利亚,continent,非洲
马里,continent,非洲
毛里求斯,continent,非洲
索马里,continent,非洲
津巴布韦,continent,非洲
西开普大学,country,南非
菲律宾,member of,东盟
菲律宾,diplomatic relation,澳大利亚
菲律宾,diplomatic relation,日本
菲律宾,diplomatic relation,韩国
菲律宾,diplomatic relation,新西兰
澳大利亚,diplomatic relation,菲律宾
日本,diplomatic relation,菲律宾
韩国,diplomatic relation,菲律宾
新西兰,diplomatic relation,菲律宾
澳大利亚,diplomati,菲律宾
山西,capital,晋城
晋城,located in the administrative territorial entity,山西
侯月,located in the administrative territorial entity,山西
侯马,located in the administrative territorial entity,山西
太行山,located in the administrative territorial entity,山西
大数据,subclass of,信息技术
中国国家版本馆,founded by,习近平同志
习近平同志,notable work,中国国家版本馆
长江,located in the administrative territorial entity,安徽
淮河,located in the administrative territorial entity,安徽
江淮运河,located in the administrative territorial entity,安徽
西岗镇,located in the administrative territorial entity,淇县
2023年高考,part of,高考
2023高考护航行动,part of,高考
南岸区,located in the administrative territorial entity,重庆
徐雷鹏文,employer,国家能源局
朔州市,located in the administrative territorial entity,山西省
林芝,located in the administrative territorial entity,西藏
波密县,located in the administrative territorial entity,西藏
吴为山,occupation,艺术家
2024年,follows,2023年
安徽省,capital,合肥
合肥,located in the administrative territorial entity,安徽省
通辽市,located in the administrative territorial entity,内蒙古
扎鲁特旗,located in the administrative territorial entity,通辽市
朝阳市,located in the administrative territorial entity,辽宁
龙城区,located in the administrative territorial entity,朝阳市
国家税务总局,applies to jurisdiction,辽宁
沈亦伶,occupation,版制图
中华人民共和国,executive body,国务院
乐清湾,located in the administrative territorial entity,温州市
国家自然博物馆,located in the administrative territorial entity,北京
国家自然博物馆,located in the administrative territorial enti,北京
毛泽东同志,member of political party,无产阶级
周恩来同志,member of political party,无产阶级
阿尔及利亚,part of,中非共和国
湖南农民运动考察报告,author,毛泽东同志
寻乌调查,author,毛泽东同志
反对本本主义,author,毛泽东同志
共建“一带一路”,participant,习近平主席
乡村旅游,subclass of,旅游
郝平,educated at,北京大学
徐青森,educated at,北京大学
孙庆伟,educated at,北京大学
王浦<unk>,educated at,北京大学
新时代新征程全面建成社会主义现代化强国,subclass of,社会主义现代化强国
C919,manufacturer,上海外高桥造船有限公司
上海外高桥造船有限公司,headquarters location,上海
中国航空发动机集团有限公司,item operated,中国航发“太行110”重型燃气轮机
中国航发“太行110”重型燃气轮机,manufacturer,中国航空发动机集团有限公司
四川省,capital,成都
成都,located in the administrative territorial entity,四川省
岷江,located in the administrative territorial entity,四川省
长江,located in the administrative territorial entity,四川省
包头市,located in the administrative territorial entity,内蒙古自治区
固阳县,located in the administrative territorial entity,包头市
金山镇,located in the administrative territorial entity,固阳县
下湿壕镇,located in the administrative territorial entity,固阳县
枫桥镇,located in the administrative territorial entity,诸暨市
国家市场监督管理总局,subsidiary,国家市场监督管理总局网监司
国家市场监督管理总局网监司,part of,国家市场监督管理总局
孙志良,place of birth,天津市
济南,located in the administrative territorial entity,山东省
山东省,capital,济南
中华全国总工会,country,中国
福建省,located in the administrative territorial entity,中国
福建省,capital,福州
福州,country,中国
福州,located in the administrative territorial entity,福建省
福建省人民政府,country,中国
福建省人民政府,located in the administrative territorial entity,福州
中国职工技术协会,country,中国
全国职工数字化应用技术技能大赛,country,中国
福建,located in the administrative territorial entity,中国
福建,capital,福州
萨嘎县,located in the administrative territorial entity,日喀则市
昌果乡,located in the administrative territorial entity,萨嘎县
芮城县,located in the administrative territorial entity,运城市
李路珂,educated at,清华大学建筑学院
中国载人航天工程办公室,item operated,天舟五号
海原县,located in the administrative territorial entity,宁夏回族自治区
隆德县,located in the administrative territorial entity,宁夏回族自治区
彭阳县,located in the administrative territorial entity,宁夏回族自治区
永宁县,located in the administrative territorial entity,宁夏回族自治区
万千宫阙,located in the administrative territorial entity,紫禁城
文物多宝阁,located in the administrative territorial entity,紫禁城
铅山县,located in the administrative territorial entity,上饶市
鹅湖书院,located in the administrative territorial entity,铅山县
河南省,capital,郑州市
郑州市,located in the administrative territorial entity,河南省
二七区,located in the administrative territorial entity,郑州市
九龙坡区老年公寓,located in the administrative territorial entity,九龙坡区
中国社会保障学会,field of work,养老保险
中国社会保障学会,field,养老保险
人民网,owned by,人民在线
人民在线,subsidiary,人民网
海北藏族自治州,located in the administrative territorial entity,青海省
祁连县,located in the administrative territorial entity,海北藏族自治州
胭脂鱼,IUCN conservation status,珍稀濒危物种
岩原鲤,IUCN conservation status,珍稀濒危物种
长薄<unk>,IUCN conservation status,珍稀濒危物种
宜宾,located in the administrative territorial entity,四川
金沙江,located in the administrative territorial entity,四川省
宜宾,located in the administrative territorial entity,山东
胭脂鱼,IUCN conservation status,濒危物种
2023年公海自主休渔措施,point in time,2023年
2023年公海自主休渔措施,instance of,自主休渔
2023年公海自主休渔措施,instance of,自主
喜马拉雅山脉,country,尼泊尔
青藏高原,country,尼泊尔
阿尼哥公路,country,尼泊尔
国际原子能机构理事会,subsidiary,国际原子能机构
张克俭,country of citizenship,中国
维也纳,country,中国
国际原子能机构,subsidiary,国际原子能机构理事会
阿联酋,part of,中东地区
以色列,part of,中东地区
约旦,part of,中东地区
突尼斯,part of,中东地区
2023年美国拉斯维加斯珠宝展,country,美国
2023年美国拉斯维加斯珠宝展,located in the administrative territorial entity,拉斯维加斯
拉斯维加斯,country,美国
力量钻石股份有限公司,country,美国
唐合科技,country,美国
宝锐特,country,美国
塞罗购物中心,country,芬兰
塞罗购物中心,located in the administrative territorial entity,埃斯波
芬兰,capital,赫尔辛基
埃斯波,country,芬兰
曼谷轨道交通黄线,country,泰国
曼谷轨道交通黄线,length,30.4
习近平,different from,习近平
巴彦淖尔市,located in the administrative territorial entity,内蒙古自治区
天荒坪镇,located in the administrative territorial entity,安吉县
常熟,located in the administrative territorial entity,江苏
灌云县,located in the administrative territorial entity,连云港市
波司登,headquarters location,江苏
雪中飞,headquarters location,江苏
千仞岗,headquarters location,江苏
常熟纺织服装产业,located in the administrative territorial entity,常熟
万象,instance of,首都
中国高技术产业投资,country,中国
中国高技术制造业固定资产投资,country,中国
黎巴嫩社会进步党,country,黎巴嫩
贝里,country of citizenship,黎巴嫩
铁穆尔·琼布拉特,country of citizenship,黎巴嫩
铁穆尔·琼布拉特,member of political party,社会进步党
黎巴嫩共产党,country,黎巴嫩
黎巴嫩共产党,chairperson,格里布
格里布,country of citizenship,黎巴嫩
格里布,member of political party,社会进步党
格里布,member of political party,黎巴嫩共产党
佐法尔省,capital,塞拉莱
佐法尔省,located in the administrative territorial entity,佐法尔省
塞拉莱,located in the administrative territorial entity,佐法尔省
伊丽丝·希奥玛拉·卡斯特罗·萨缅托,position held,洪都拉斯共和国总统
海因茨·迪特里希,member of political party,中国共产党
海因茨·迪特里希,educated at,墨西哥城市自治大学
中国与人类未来,author,海因茨·迪特里希
中国与人类未来,publication date,2022年8月
南非,head of state,姆巴卢拉
姆巴卢拉,country of citizenship,南非
阿布扎比陆上石油公司,country,阿联酋
中国(深圳)国际文化产业博览交易会,located in the administrative territorial entity,深圳
中国(深圳)国际文化产业博览交易会,located in,深圳
光明日报社,part of,全国文化企业30强
经济日报社,part of,全国文化企业30强
中国出版集团有限公司,part of,全国文化企业30强
中国电影股份有限公司,part of,全国文化企业30强
中国对外文化集团有限公司,part of,全国文化企业30强
中国东方演艺集团有限公司,part of,全国文化企业30强
攀枝花市,located in the administrative territorial entity,四川省
米易县,located in the administrative territorial entity,攀枝花市
蔡家山大桥,crosses,安宁河
广大行业协会,instance of,全国性行业协会
上海戏剧学院附属浦东新世界实验小学,country,中华人民共和国
国家文物局,country,中华人民共和国
教育部,country,中华人民共和国
双辽高速公路,instance of,高速公路
柳 青文,member of,中国科协
科技部,field of work,科技
陆家嘴街道,located in the administrative territorial entity,浦东新区
地铁,located in the administrative territorial entity,上海
湖南省,shares border with,湖南
油茶,subclass of,农业
林斤澜,occupation,小说家
铁凝,occupation,小说家
深圳,located in or next to body of water,前海
深圳,located in or next to body of water,前海湾
深圳,located in,前海湾
深港,located in the administrative territorial entity,香港
社会主义现代化建设,creator,习近平同志
中国式现代化,subclass of,社会主义
学习贯彻习近平新时代中国特色社会主义思想主题教育工作会议,participant,习近平总书记
井冈山险,member of political party,中国共产党
长征路远,member of political party,中国共产党
柘荣县,located in the administrative territorial entity,宁德市
<unk>坪乡,located in the administrative territorial entity,柘荣县
2023年全国人大常委会工作要点和学习培训计划,point in time,2023年
全国人大常委会秘书长,part of,全国人大常委会
刘奇,position held,全国人大常委会秘书长
全国人大常委会法工委,part of,全国人大常委会
沈春耀,member of,全国人大常委会法工委
全国人大常委会预算工委,part of,全国人大常委会
史耀斌,member of,全国人大常委会法工委
郭振华,member of,全国人大常委会法工委
阜阳,located in the administrative territorial entity,安徽省
滁州,located in the administrative territorial entity,安徽省
芜湖,located in the administrative territorial entity,安徽省
铜陵,located in the administrative territorial entity,安徽省
安庆,located in the administrative territorial entity,安徽省
枣庄市,located in the administrative territorial entity,山东省
薛城区,located in the administrative territorial entity,枣庄市
巴中市,located in the administrative territorial entity,四川
南江县,located in the administrative territorial entity,巴中市
集州街道,located in the administrative territorial entity,南江县
吴江区,located in the administrative territorial entity,苏州市
冯坤,located in the administrative territorial entity,吴江区
盛泽镇,located in the administrative territorial entity,吴江区
固始县,located in the administrative territorial entity,河南省
东胜区,located in the administrative territorial entity,鄂尔多斯市
北京,shares border with,河北
河北,shares border with,北京
固安县,located in the administrative territorial entity,廊坊
永定城·京津冀固安国际商贸城,located in the administrative territorial entity,固安县
动物园,located in the administrative territorial entity,固安县
横琴,located in the administrative territorial entity,广东
前海,located in the administrative territorial entity,广东
南沙,located in the administrative territorial entity,广东
政府采购工程,subclass of,政府投资工程
甘州区,located in the administrative territorial entity,张掖市
上秦镇,located in the administrative territorial entity,甘州区
富川风光电站,located in the administrative territorial entity,贺州市
2023年全国高考,part of,全国高考
国家文物局,field of work,博物馆
镇海区,located in the administrative territorial entity,宁波市
公安部交通管理局,instance of,公安交管部门
彭希哲,educated at,复旦大学
改革开放,follows,改革开放
旺苍县,located in the administrative territorial entity,广元市
普济镇,located in the administrative territorial entity,旺苍县
襄阳市,located in the administrative territorial entity,湖北省
襄阳古城,located in the administrative territorial entity,襄阳市
邹彬,field of work,建筑
济宁市,located in the administrative territorial entity,山东省
蓟州区,located in the administrative territorial entity,天津市
罗庄子镇,located in the administrative territorial entity,蓟州区
杨临萍,position held,最高人民法院副院长
青藏高原生态保护法,instance of,法律
文物保护法,instance of,法律
黑土地保护法,instance of,法律
森林法,instance of,法律
雁江区,located in the administrative territorial entity,资阳市
乐至县,located in the administrative territorial entity,资阳市
中国银行江苏省分行,part of,中国银行
中国银行南通分行,part of,中国银行
万松园路小学,located in the administrative territorial entity,武汉市
国家体育总局,subsidiary,国家发展改革委
国家体育总局,subsidiary,财政部
国家体育总局,subsidiary,住房城乡建设部
国家体育总局,subsidiary,中国人民银行
爱尔兰,capital,米尔斯特里特
米尔斯特里特,country,爱尔兰
东京奥运会,participant,包英凤
海东市,located in the administrative territorial entity,青海省
循化撒拉族自治县,located in the administrative territorial entity,海东市
贵德县,located in the administrative territorial entity,海南藏族自治州
共和县,located in the administrative territorial entity,海南藏族自治州
果洛藏族自治州,located in the administrative territorial entity,海南藏族自治州
玛沁县,located in the administrative territorial entity,果洛藏族自治州
铜陵市,located in the administrative territorial entity,安徽省
<unk>阳县,located in the administrative territorial entity,铜陵市
汪哲平,spouse,沈亦伶
沈亦伶,spouse,汪哲平
京津风沙源治理,applies to jurisdiction,内蒙古
农业农村部,headquarters location,北京
总书记致信祝贺首届文化强国建设高峰论坛,author,总书记
总书记,significant event,总书记致信祝贺首届文化强国建设高峰论坛
应急管理部,part of,国新办
应急管理部,part,国新办
灵峰街道,located in the administrative territorial entity,安吉县
横山坞村,located in the administrative territorial entity,安吉县
梧州,located in the administrative territorial entity,广西
中国国家铁路集团有限公司,item operated,九江高铁
中国国家铁路集团有限公司,item operated,渝湘高铁
中国国家铁路集团有限公司,item operated,渝昆高铁
中国国家铁路集团有限公司,item operated,包头至银川高铁
中国国家铁路集团有限公司,item operated,沪渝蓉高铁
中国国家铁路集团有限公司,item operated,贵南高铁
中国国家铁路集团有限公司,item operated,福厦高铁
贝特霍尔德·库恩,employer,柏林自由大学
贝特霍尔德·库恩,position held,欧盟委员会高级顾问
贝特霍尔德·库恩,notable work,中国共产党领导人民建设社会主义生态文明
中国共产党领导人民建设社会主义生态文明,author,贝特霍尔德·库恩
中国共产党章程,author,贝特霍尔德·库恩
塞莱,country of citizenship,南非
伊丽丝·希奥玛拉·卡斯特罗·萨缅托,member of political party,自由与重建党
自由与重建党,founded by,伊丽丝·希奥玛拉·卡斯特罗·萨缅托
鲍里亚,position held,政府副总理
姆旺吉·瓦吉拉,employer,世界银行
泰国,part of,亚太地区
印度尼西亚,part of,亚太地区
马尔代夫,part of,亚太地区
洪都拉斯总统,country,洪都拉斯
卡斯特罗,position held,洪都拉斯总统
卡斯特罗,country of citizenship,洪都拉斯
洪都拉斯,office held by head of government,洪都拉斯总统
洪都拉斯,part of,拉美
拉美,part of,中美洲
加勒比国家,part of,中美洲
柔佛州,located in the administrative territorial entity,马来西亚
蒲莱河大桥,country,马来西亚
蒲莱河大桥,located in the administrative territorial entity,柔佛州
黔西市,located in the administrative territorial entity,贵州省
金边,country,柬埔寨
柴桢省,located in the administrative territorial entity,柬埔寨
干丹省,located in the administrative territorial entity,柬埔寨
王文天,country of citizenship,柬埔寨
陈彦,award received,茅盾文学奖
东太湖,located in the administrative territorial entity,苏州
嘉善县,located in the administrative territorial entity,嘉兴
吴江区,located in the,苏州
人力资源社会保障部,subsidiary,司法部
临沧市,located in the administrative territorial entity,云南省
耿马傣族佤族自治县,located in the administrative territorial entity,临沧市
孟定镇,located in the administrative territorial entity,耿马傣族佤族自治县
螺丝钉,subclass of,机械零件
盐湖区,located in the administrative territorial entity,运城市
邯郸市,located in the administrative territorial entity,河北
肥乡区,located in the administrative territorial entity,邯郸市
生育保险,subclass of,医保
医疗保障基金,subclass of,医保
郅 延文,member of political party,党的
韶关,located in the administrative territorial entity,广东
论学习贯彻党的二十大精神,publisher,人民出版社
洛阳,located in the administrative territorial entity,河南
栾川县,located in the administrative territorial entity,洛阳
老君山景区,located in the administrative territorial entity,栾川县
国铁集团,subsidiary,南昌局集团有限公司
南昌局集团有限公司,item operated,福州南动车
福州南动车,part of,福州动车段
河南寨镇,located in the administrative territorial entity,密云区
浙江大学,named after,浙江
浙江大学,headquarters location,杭州
泰州市,located in the administrative territorial entity,江苏
海陵区,located in the administrative territorial entity,泰州市
成都天府国际机场,place served by transport hub,成都
成都天府国际机场,place served,成都
国家医保药品目录,publisher,国家卫健委
青海省,capital,北京
玉树藏族自治州,located in the administrative territorial entity,青海省
北京,instance of,首都
琼山区,located in the administrative territorial entity,海口市
全国妇联,headquarters location,京
全国妇联,subsidiary,全国妇联宣传部
国家矿山安监局,subsidiary,国家矿山安监局
虞城县,located in the administrative territorial entity,商丘市
新时代,country,中国
中国,founded by,中国共产党
中国共产党,country,中国
中国特色大国外交,creator,习近平同志
中国特色大国外交,subclass of,大国担当
大国担当,facet of,大国外交
中国外交,creator,习近平同志
中国外交,subclass of,大国担当
全球治理,subclass of,治理
"共建“一带一路”,关键是互联互通",participant,习近平主席
李云泽,position held,国家金融监督管理总局局长
江苏省国信集团,member of,国资委
江苏省农垦集团,member of,国资委
国信集团,member of,国资委
国信集团,member of,国资
唐山,located in the administrative territorial entity,河北省
中国海油,item operated,流花16—2油田群
流花16—2油田群,located on terrain feature,珠江口盆地
西部,located in the administrative territorial entity,重庆
居庸关长城,located in the administrative territorial entity,安吉县
文化遗产,facet of,文化
田兴洲,employer,人民日报媒体技术公司
党政军警民合力强边固防局面,subclass of,边防
习近平,country of citizenship,中国
拉马福萨,position held,南非总统
中国,office held by head of state,国家主席
中国,head of state,习近平
中国,diplomatic relation,南非
南非,office held by head of state,国家主席
南非,office held by head of state,南非总统
南非,head of state,拉马福萨
南非,diplomatic relation,中国
南非,member of,中非团结合作
巴彦淖尔,located in the administrative territorial entity,内蒙古
塔里木盆地,located in the administrative territorial entity,巴彦淖尔
