head,relation,tail
郭玮,position held,中华人民共和国驻所罗门群岛特
中国特色金融发展之路,creator,习近平同志
习近平同志,notable work,中国特色金融发展之路
张克辉同志,member of political party,台湾民主自治同盟
张克辉同志,member of political party,中国共产党
张克辉同志,place of burial,八宝山革命公墓
张克辉同志,date of death,2024年1月11日
张克辉同志,place of bu,八宝山革命公墓
希金斯,position held,爱尔兰总统
帕切科,position held,多米尼加众议长
都柏林国际机场,place served by transport hub,都柏林
瑞安,position held,国务院总理
何向东,position held,中国驻爱尔兰大使
习近平主席提出共建“一带一路”倡议,country,中国
合肥,country,中国
连云港,country,中国
赤峰,country,中国
中国,significant event,习近平主席提出共建“一带一路”倡议
特立尼达,diplomatic relation,中国
多巴哥,diplomatic relation,中国
大山,country,泰国
泰中罗勇工业园,country,泰国
福雷,position held,多哥总统
习近平主席,member of,中非合作论坛
阿尔及利亚,head of state,阿尔巴维
阿尔巴维,country of citizenship,阿尔及利亚
特本总统,country of citizenship,阿尔及利亚
阿尔巴维总理,country of citizenship,阿尔及利亚
刚果民主共和国,capital,金沙萨
齐塞克迪,country of citizenship,刚果民主共和国
金沙萨,country,刚果民主共和国
瑙鲁政府,legislative body,瑙鲁议会
茅坪镇,located in the administrative territorial entity,秭归县
宜昌南站,connecting line,宜万铁路
上海市农科院,located in the administrative territorial entity,上海市
张克辉同志,date of birth,1928年2月
张克辉同志,educated at,厦门大学
2023年中国经济“成绩单”,point in time,2023年
蔡华伟,employer,国家统计局
长城,located in or next to body of water,南海
二号沉船遗址,located in or next to body of water,南海
中华医藏,heritage designation,世界遗产名录
高新技术产业开发区,located in the administrative territorial entity,合肥
研发人员全时当量,facet of,研发
抚远市,located in the administrative territorial entity,黑龙江
义务教育学校,subclass of,中小学校
陆国斌,educated at,鲁迅美术学院
陆国斌,educated at,鲁美绘画艺术学院
红土乡,located in the administrative territorial entity,恩施县
七里坪街道,located in the administrative territorial entity,恩施市
红土乡,located in the administrative territorial entity,恩施市
陇县,located in the administrative territorial entity,宝鸡市
城关镇,located in the administrative territorial entity,陇县
洪家关白族乡,located in the administrative territorial entity,桑植县
内蒙古自治区,executive body,内蒙古自治区人民政府
扎兰屯市,located in the administrative territorial entity,呼伦贝尔市
凉城县,located in the administrative territorial entity,乌兰察布市
延庆区,located in the administrative territorial entity,乌兰察布市
新中国,significant event,改革开放
习近平新时代中国特色社会主义思想,main subject,中国式现代化
天舟七号货运飞船,space launch vehicle,长征七号遥八运载火箭
文昌航天发射场,located in the administrative territorial entity,海南
天舟七号货运飞船,space launch vehicle,长征七号遥
滨河体育中心,located in the administrative territorial entity,太原
中国第四十次南极考察队,item operated,罗斯海新站
中国第四十次南极考察,item operated,罗斯海新站
澳门渔人码头,located in the administrative territorial entity,澳门
罗马广场,located in the administrative territorial entity,澳门
百老汇美食街,located in the administrative territorial entity,澳门
生物城小学,located in the administrative territorial entity,巴南区
靳博,place of birth,天津
来安街道,located in the administrative territorial entity,泗阳县
赣服通,developer,江西省政府服务办
基金会,subclass of,社会组织
国务院民政部门,subsidiary,民政部
怀仁路街道,located in the administrative territorial entity,横山区
马站镇,located in the administrative territorial entity,苍南县
爱尔兰,capital,都柏林
都柏林,country,爱尔兰
国家税务总局,headquarters location,北京
2023年,point in,2023年
运河,located in the administrative territorial entity,浙江省
南浔古镇,located in the administrative territorial entity,湖州市
国务院令,legislated by,国务院
新疆铁路双口岸通行中欧(中亚)班列累计超过7万列,instance of,口岸
中国供销电子商务有限公司,inception,2020年1月1日
开泰银行,country,泰国
中国经济稳健前行,creator,习近平主席
习近平主席,notable work,中国经济稳健前行
谢锋,employer,中国驻美国大使馆
科特迪瓦总统,official residence,阿比让
瓦塔拉,position held,科特迪瓦总统
阿比让,office held by head of government,科特迪瓦总统
科中关系,participant,科特迪瓦总统
科中关系,participant,瓦塔拉
台湾问题,participant,科特迪瓦总统
台湾问题,participant,瓦塔拉
非洲国家杯足球赛,participant,科特迪瓦总统
非洲国家杯足球赛,participant,瓦塔拉
撒哈拉,continent,南非洲
比亚,diplomatic relation,喀麦隆
恩古特,country of citizenship,喀麦隆
盖特纳,employer,华平集团
饶立新,position held,国家税务总局副局长
黄运,position held,国家税务总局副局长
交通运输部,subsidiary,交通运输
腊月初八,part of,农历
二月初二,part of,农历
易舒冉,member of,中华全国总工会
中华全国总工会,headquarters location,北京
圆梦桥,crosses,港珠澳大桥
同心桥,crosses,港珠澳大桥
自信桥,crosses,港珠澳大桥
攀岩,subclass of,户外运动
量贩零食,instance of,零售业态
心脏瓣膜,part of,心脏
姜澜,educated at,北京理工大学
自贡,located in the administrative territorial entity,四川
界沟镇,located in the administrative territorial entity,虞城县
栖霞街道,located in the administrative territorial entity,栖霞区
宁德市,located in the administrative territorial entity,宁德县
宁德县,located in the administrative territorial entity,宁德市
腾冲市,located in the administrative territorial entity,保山
荷花镇,located in the administrative territorial entity,腾冲市
上汽集团,item operated,上汽安吉申诚号
上汽安吉申诚号,manufacturer,上汽集团
津沽海河隧道,carries,津潍高铁
滨海站,connecting line,津潍高铁
济青高铁,connects with,津潍高铁
潍坊北站,connecting line,济青高铁
津沽海河隧道,car,津潍高铁
内蒙古赛马场,located in the administrative territorial entity,呼和浩特市
冯鹏志,member of political party,中国共产党
国务院副秘书长,part of,国务院
财政部,part of,国务院
中国人民银行副行长,part of,国务院
中国证券监督管理委员会,part of,国务院
国家统计局,part of,国务院
国家外汇管理局,part of,国务院
武胜县,located in the administrative territorial entity,广安市
沿口镇,located in the administrative territorial entity,武胜县
商务部,item operated,自贸试验区
柳州,part of,粤港澳大湾区
来宾,part of,粤港澳大湾区
中国残疾人联合会,field of work,残疾人法律服务
中国残疾人联合会,field of work,残疾人法律援助
河口经济开发区,located in the administrative territorial entity,山东
赵村镇,located in the administrative territorial entity,威县
岳母刺字,instance of,老字号
牛头山,instance of,老字号
枪挑小梁王,instance of,老字号
双枪陆文龙,instance of,老字号
小商河,instance of,老字号
连环画,instance of,老字号
兰州职业技术学院,located in the administrative territorial entity,甘肃
市商务局,located in the administrative territorial entity,北京
市体育局,located in the administrative territorial entity,北京
徽剧,subclass of,戏曲
甘南藏族自治州,located in the administrative territorial entity,甘肃省
达麦乡,located in the administrative territorial entity,夏河县
农业农村部门,field of work,农业农村
人力资源社会保障部,office held by head of the organization,人力资源社会保障部部长
公安部,part of,人力资源社会保障部
公安部,office held by head of the organization,人力资源社会保障部部长
民政部,part of,人力资源社会保障部
民政部,office held by head of the organization,人力资源社会保障部部长
司法部,part of,人力资源社会保障部
司法部,office held by head of the organization,人力资源社会保障部部长
交通运输部,part of,人力资源社会保障部
交通运输部,office held by head of the organization,人力资源社会保障部部长
文化和旅游部,part of,人力资源社会保障部
文化和旅游部,office held by head of the organization,人力资源社会保障部部长
西藏自治区人力资源社会保障厅,located in the administrative territorial entity,拉萨
淮河路,located in the administrative territorial entity,合肥市
淮河路步行街,located in the administrative territorial entity,合肥市
麦肯锡公司,chief executive officer,鲍勃·斯特恩费尔斯
鲍勃·斯特恩费尔斯,employer,麦肯锡公司
泰国投资促进委员会,country,泰国
伊拉克总统,official residence,巴格达
巴格达,office held by head of government,伊拉克总统
塞格尔·穆克比勒,country of citizenship,沙特阿拉伯
阿西尔·古赖尔,position held,伊拉克总统
里约热内卢,country,智利
智利科金博特许经营医院,country,智利
智利科金博特许经营医院,located in the administrative territorial entity,科金博市
科金博大区,located in the administrative territorial entity,智利
科金博大区,capital,科金博市
科金博市,country,智利
科金博市,located in the administrative territorial entity,科金博大区
智利总统博里奇,country of citizenship,智利
科金博特许经营医院,country,智利
科金博特许经营医院,located in the administrative territorial entity,科金博市
马里,located in the administrative territorial entity,智利
艾尔基,located in the administrative territorial entity,智利
乔阿帕,located in the administrative territorial entity,智利
巴西财政部,chairperson,伯纳德·阿皮
伯纳德·阿皮,employer,巴西财政部
石油输出国组织,chairperson,海赛姆·盖斯
阿贝赛报,country,西班牙
人工智能,part of,科学
会展中心,country,比利时
会展中心,located in the administrative territorial entity,布鲁塞尔
布鲁塞尔汽车展,country,比利时
布鲁塞尔汽车展,located in the administrative territorial entity,布鲁塞尔
美国联邦储备委员会,significant event,美国总统大选
全国经济形势调查报告,author,美国联邦储备委员会
蕉城区,located in the administrative territorial entity,宁德市
阿拉伯,continent,非洲
埃及,ethnic group,阿拉伯
斋月十日城,country,埃及
阿德利·曼苏尔,country,埃及
新行政首都,country,埃及
岚县,located in the administrative territorial entity,吕梁市
王官集镇,located in the administrative territorial entity,宿城区
籍山镇,located in the administrative territorial entity,南陵县
工山镇,located in the administrative territorial entity,南陵县
排山镇,located in the administrative territorial entity,广丰区
公立医院,subclass of,医疗机构
人力资源社会保障部,subsidiary,人力资源社会保障部调解仲裁管理司
人力资源社会保障部调解仲裁管理司,part of,人力资源社会保障部
人类口头和非物质遗产代表作,conferred by,联合国教科文组织
中国救护,instance of,网络纪录片
孟母三迁,part of,中国传统
岳母刺字,part of,中国传统
司马迁,part of,中国传统
韩愈,part of,中国传统
欧阳修,part of,中国传统
向着宵夜的方向,genre,纪录片
习近平同志,position held,中央军委主席
苗圩,position held,全国政协主席
刘尚希,position held,全国政协主席
胡晓炼,position held,全国政协主席
顾学明,position held,全国政协主席
张军扩,position held,全国政协主席
李书福,position held,全国政协主席
毕井泉,position held,全国政协主席
钱智,position held,全国政协主席
丁文红,occupation,工程师
神舟飞天,crew member(s),习近平同志
嫦娥,crew member(s),习近平同志
杭州,part of,长三角
杭州湾跨海大桥,located in the administrative territorial entity,杭州
杭州湾跨海大桥,located in the administrative territorial entity,宁波
甬舟高速金塘大桥,located in the administrative territorial entity,宁波
交通运输部科学研究院信息中心,part of,交通运输部科学研究院
福岛瑞穗,member of political party,日本社民党
石泰峰,member of political party,日本社民党
王东峰,member of political party,日本社民党
中国港湾承建,item operated,哥斯达黎加32号公路改扩建项目
哥斯达黎加32号公路改扩建项目,maintained by,中国港湾承建
台湾,located on terrain feature,海峡两岸
海峡两岸,located on terrain feature,台湾
利比里亚,head of state,习近平
利比里亚,capital,蒙罗维亚
蒙罗维亚,country,利比里亚
安提瓜和巴布达,head of government,贾斯顿·布朗
贾斯顿·布朗,country of citizenship,安提瓜和巴布达
马来西亚,diplomatic relation,也门
马来西亚,diplomatic relation,阿尔及利亚
马来西亚,diplomatic relation,苏丹
马来西亚,diplomatic relation,尼日利亚
马来西亚,diplomatic relation,科特迪瓦
马来西亚,diplomatic relation,几内亚比绍
马来西亚,diplomatic relation,赞比亚
马来西亚,diplomatic relation,加纳
马来西亚,diplomatic relation,毛里塔尼亚
马来西亚,diplomatic relation,多哥
马来西亚,diplomatic relation,塞舌尔
马来西亚,diplomatic relation,加蓬
马来西亚,diplomatic relation,马拉维
马来西亚,diplomatic relation,佛得角
马来西亚,diplomatic relation,格鲁吉亚
马来西亚,diplomatic relation,克罗地亚
马来西亚,diplomatic relation,塞浦路斯
也门,diplomatic relation,马来西亚
也门,diplomatic relation,阿尔及利亚
也门,diplomatic relation,苏丹
也门,diplomatic relation,尼日利亚
也门,diplomatic relation,科特迪
工业和信息化部,subsidiary,国务院新闻办公室
辛国斌,member of,工业和信息化部
佳木斯市,located in the administrative territorial entity,黑龙江
正月十五,part of,农历
乡村美丽庭院,subclass of,美丽庭院
凯里市,located in the administrative territorial entity,黔东南苗族侗族自治州
丁文红,educated at,武汉科技大学
万步炎,educated at,武汉科技大学
刘书杰,educated at,中国人民解放军陆军工程大学
刘继忠,educated at,中国人民解放军陆军工程大学
刘清宇,educated at,中国人民解放军陆军工程大学
刘增宏,educated at,中国人民解放军陆军工程大学
闫大鹏,educated at,中国人民解放军陆军工程大学
杜选民,educated at,中国人民解放军陆军工程大学
李平,educated at,中国人民解放军陆军工程大学
景海鹏,employer,中国航天员科研训练中心
景海鹏,employer,中国航天员
朱杨柱,employer,中国航天员科研训练中心
朱杨柱,employer,中国航天员
桂海潮,employer,中国航天员科研训练中心
桂海潮,employer,中国航天员
天舟六号货运飞船,start point,文昌航天发射场
上海中心城区,located in the administrative territorial entity,上海
南京西路,located in the administrative territorial entity,上海
南京西路商圈,located in the administrative territorial entity,上海
南京西路商圈,located in the administrative territorial,上海
昭苏县,located in the administrative territorial entity,伊犁哈萨克自治州
哈尔滨冰雪大世界存冰场,located in the administrative territorial entity,哈尔滨
张广,educated at,北京航空航天大学
刘立宪,member of political party,中国共产党
丝绸之路,part of,一带一路
万里茶道,part of,丝绸之路
川滇,part of,古蜀道
川藏,part of,古蜀道
川青,part of,古蜀道
川黔,part of,古蜀道
洛吉乡,located in the administrative territorial entity,迪庆藏族自治州
安吉古城遗址,located in the administrative territorial entity,安吉县
深澳村,located in the administrative territorial entity,桐庐县
济源,located in the administrative territorial entity,河南
葳蕤,subclass of,草木
梅花册十二开之九,creator,齐白石
齐白石,notable work,梅花册十二开之九
芥菜,subclass of,饭菜
中国,head of state,习近平同志
中共中央政治局,country,中国
毛泽东同志,country of citizenship,中国
工业和信息化部,chairperson,习近平
张家港,located in the administrative territorial entity,江苏省
张家界市,located in the administrative territorial entity,湖南省
全国总工会,country,中华人民共和国
金桥,located in the administrative territorial entity,浦东新区
上海汽车产业链,located in the administrative territorial entity,上海
国家税务总局,subsidiary,国家税务总局政策法规司
国家税务总局政策法规司,part of,国家税务总局
嘉定,located in the administrative territorial entity,上海
奉贤,located in the administrative territorial entity,上海
金桥,located in the administrative territorial entity,上海
舟岱大桥,located in the administrative territorial entity,浙江
巴斯夫集团,country,德国
科技部,part of,国家发展改革委
南阳,located in the administrative territorial entity,河南省
方城县,located in the administrative territorial entity,南阳市
独树镇,located in the administrative territorial entity,方城县
尼日利亚,diplomatic relation,津巴布韦
尼日利亚,diplomatic relation,安哥拉
津巴布韦,diplomatic relation,尼日利亚
津巴布韦,diplomatic relation,安哥拉
安哥拉,diplomatic relation,津巴布韦
科科迪桥,located in the administrative territorial entity,科特迪瓦
突尼斯国际外交学院,continent,非洲
帕德玛大桥,crosses,帕德玛河
帕德玛河,mouth of the watercourse,孟加拉湾
孟加拉湾,country,孟加拉国
巴西,office held by head of government,总统
巴西,head of state,习近平主席
总统,country,巴西
卢拉,position held,总统
福塔莱萨,country,巴西
习近平主席,position held,总统
约翰内斯堡大学非洲—中国研究中心,country,南非
菲卡约·阿克雷多卢,educated at,牛津大学
中国和乌兹别克斯坦,country,中国
中国和乌兹别克斯坦,country,乌兹别克斯坦
米尔济约耶夫,country of citizenship,中国
新华社华盛顿1月19日电,located in the administrative territorial entity,华盛顿
美国农业部,headquarters location,华盛顿
维尔萨克,employer,美国农业部
港珠澳大桥,crosses,伶仃洋
中关村第三小学,located in the administrative territorial entity,海淀区
中国,culture,中华文化
中华文化,country,中国
天山,located in or next to body of water,南海
全民国防,subclass of,国防
上海中心大厦,located in the administrative territorial entity,浦东新区
公安部,subsidiary,中国汽车工业协会
2021年长江国家文化公园,located in or next to body of water,长江
2021年长江国家文化公园,located in or,长江
唐驿镇,located in the administrative territorial entity,图木舒克市
张晓晶,member of,中国社会科学院
秀英港集装箱码头,located in the administrative territorial entity,海口
中国人民银行,field of work,货币政策
白云国际机场,place served by transport hub,广州市
郭建民,employer,国家发展改革委
临朐县,located in the administrative territorial entity,潍坊
共建“一带一路”,country,肯尼亚
肯尼亚,part of,共建“一带一路”
霍尔尼斯,position held,牙买加总理
习近平主席,position held,中国国家副主席
贾斯顿·布朗,member of political party,安巴工党
安巴工党,chairperson,贾斯顿·布朗
熊波,country of citizenship,越南
格奥尔基,employer,国际货币基金组织
龙河镇,located in the administrative territorial entity,长寿区
北京城市图书馆,director / manager,张武军
国家开发银行,headquarters,北京
物质文明,part of,社会主义
精神文明,part of,社会主义
南日岛,located in the administrative territorial entity,莆田市
海洋经济高质量发展,subclass of,高质量发展
海洋经济高质量发展,subclass,高质量发展
直播,part of,直播营销
同心县,located in the administrative territorial entity,宁夏回族自治区
牌坊村,located in the administrative territorial entity,江坡镇
牟定县,located in the administrative territorial entity,楚雄彝族自治州
江坡镇,located in the administrative territorial entity,牟定县
五象新区,located in the administrative territorial entity,南宁市
中国商用飞机有限责任公司,headquarters location,上海
上海飞机设计研究院,headquarters location,上海
开区,located in the administrative territorial entity,上海
怀宁县,located in the administrative territorial entity,安徽
天水市,located in the administrative territorial entity,甘肃
张家川回族自治县,located in the administrative territorial entity,天水市
住宅专项维修资金,facet of,住宅
龙年春节,part of,农历
实体经济,subclass of,战略性新兴产业
实体经济,subclass,战略性新兴产业
广西,shares border with,湖南
涠洲镇,located in the administrative territorial entity,北海市
广西壮族自治区,shares border with,湖南
涠洲岛,located in the administrative territorial entity,广西壮族自治区
湖南,shares border with,广西
秦明,award received,军队科技进步奖
覃家岗街道,located in the administrative territorial entity,沙坪坝区
四川电力,located in the administrative territorial entity,四川省
卢策吾,educated at,上海交通大学
安徽省科技厅,located in the administrative territorial entity,合肥
晋阳古城遗址,located in the administrative territorial entity,太原市
玄天湖,located in the administrative territorial entity,重庆市
玄天湖大桥,located in the administrative territorial entity,重庆市
璧铜线,located in the administrative territorial entity,重庆市
咸安区,located in the administrative territorial entity,咸宁市
贺胜桥镇,located in the administrative territorial entity,咸安区
钱铺镇,located in the administrative territorial entity,<unk>阳县
横埠镇,located in the administrative territorial entity,<unk>阳县
健康家庭,subclass of,家庭
陈堡镇,located in the administrative territorial entity,兴化市
浙江大学医学院附属妇产科医院,located in the administrative territorial entity,杭州
浙大妇院,located in the administrative territorial entity,杭州
天府街道,located in the administrative territorial entity,温江区
潮州市,located in the administrative territorial entity,广东省
饶平县,located in the administrative territorial entity,潮州市
建饶镇,located in the administrative territorial entity,饶平县
甘肃,country,中华人民共和国
宁夏,country,中华人民共和国
陕西,country,中华人民共和国
山西,country,中华人民共和国
河北,country,中华人民共和国
天津,located in the administrative territorial entity,中华人民共和国
辽宁,located in the administrative territorial entity,中华人民共和国
吉林,located in the administrative territorial entity,中华人民共和国
山东半岛,country,中华人民共和国
陕西,located in the administrative territorial entity,中华人民共和国
湖北,located in the administrative territorial entity,中华人民共和国
苏皖,country,中华人民共和国
云南,located in the administrative territorial entity,中华人民共和国
济南,located in the administrative territorial entity,河南
河南,capital,济南
黄河,located in the administrative territorial entity,河南
河南省,capital,济南
MIC 1130Ah 长时储能专用电池,manufacturer,厦门海辰储能科技股份有限公司
丁立人,sport,网球
村BA,sport,网球
村超,sport,网球
第四届冬青奥会,country,韩国
第四届冬青奥会,participant,李金恣
第四届冬青奥会,participant,杨婧茹
第四届冬青奥会,participant,张心喆
江原道,located in the administrative territorial entity,韩国
李金恣,sports discipline competed in,短道速滑
杨婧茹,sports discipline competed in,短道速滑
张心喆,sports discipline competed in,短道速滑
2024年亚大区轮椅篮球锦标赛,point in time,2024年
塔尔图,country,南非
玻利维亚,currency,玻利维亚诺
玻利维亚诺,country,玻利维亚
法国国民教育和青年部,country,法国
博尔内,country of citizenship,法国
法国评估、展望和绩效局,country,法国
田纳西州,located in the administrative territorial entity,美国
俄勒冈州,located in the administrative territorial entity,美国
哥伦比亚广播公司,country,美国
伊利诺伊州,located in the administrative territorial entity,美国
宾夕法尼亚州,located in the administrative territorial entity,美国
佛罗里达州,located in the administrative territorial entity,美国
艾奥瓦州,capital,艾奥瓦市
艾奥瓦市,country,美国
塘房镇,located in the administrative territorial entity,镇雄县
习近平强军思想,named after,习近平
十八大,participant,总书记
2024年,point in time,2024年1月16日
农业强国,part of,新时代
辛拉冯,member of political party,老挝人民革命党
石泰峰,member of political party,老挝人民革命党
王东峰,member of political party,老挝人民革命党
市场经济,part of,经济
德黑兰大学,country,伊朗
德黑兰大学,located in the administrative territorial entity,德黑兰
好麦特,educated at,德黑兰大学
吉布提国民议会议长,country,吉布提
迪莱塔,position held,吉布提国民议会议长
迪莱塔,country of citizenship,吉布提
吉布提,office held by head of government,吉布提国民议会议长
吉布提,significant event,北京奥运会
北京奥运会,country,吉布提
习近平主席,position held,刚果(金)总统
沙夫卡特·米尔济约耶夫,educated at,塔什干农业水利机械工程学院
蒙罗维亚,country,利比里亚共和国
利比里亚共和国,capital,蒙罗维亚
博阿凯,country of citizenship,利比里亚共和国
乌干达,head of state,穆塞韦尼
穆塞韦尼,country of citizenship,乌干达
马来西亚投资、贸易和工业部,country,马来西亚
欧阳玉靖,position held,中国驻马来西亚大使
冈图木尔,member of political party,蒙古民主党
智利,part of,南美洲
国家铁路公司,country,智利
智利铁路,country,智利
昭通,located in the administrative territorial entity,云南
延安,located in the administrative territorial entity,中国共产党
窑洞里,located in the administrative territorial entity,延安
阿勒泰地区,located in the administrative territorial entity,新疆维吾尔自治区
福海县,located in the administrative territorial entity,阿勒泰地区
集装箱码头,subclass of,港口
张世昕,employer,国家发展改革委
国家统计局,industry,统计
统计法,facet of,统计
宁夏,capital,灵武市
萧放,educated at,北京师范大学
春节,part of,中华优秀传统文化
春节,part,中华优秀传统文化
鄂尔多斯,located in the administrative territorial entity,内蒙古自治区
东胜区,located in the administrative territorial entity,鄂尔多斯
淮河能源西部煤电集团,headquarters location,鄂尔多斯
霍林郭勒市,located in the administrative territorial entity,鄂尔多斯
慈溪市,located in the administrative territorial entity,宁波
牵引变流器,part of,列车
牵引变流器,part,列车
国家翻译能力建设,facet of,翻译
松花江,located in the administrative territorial entity,吉林省
嫩江,mouth of the watercourse,松花江
白城,located in the administrative territorial entity,吉林省
贺兰县,located in the administrative territorial entity,宁夏回族自治区
立岗镇,located in the administrative territorial entity,贺兰县
马克思,notable work,德意志意识形态
恩格斯,notable work,德意志意识形态
德意志意识形态,author,马克思
德意志意识形态,author,恩格斯
习近平新时代中国特色社会主义思想,author,吴储岐
双鸭山市,located in the administrative territorial entity,黑龙江省
双鸭山市纪委监委,located in the administrative territorial entity,双鸭山市
隽水镇,located in the administrative territorial entity,通城县
文化和旅游部,field of work,文化
琴江镇,located in the administrative territorial entity,石城县
白鹭乡,located in the administrative territorial entity,赣县区
哈尔滨,located in or next to body of water,大江
文化遗产,subclass of,文化
文化遗产,sub,文化
运城盐湖,located in the administrative territorial entity,山西省
倪培石,subclass of,稀土矿物
太平镇,located in the administrative territorial entity,西峡县
郴州,located in the administrative territorial entity,湖南
爱心驿站,subclass of,驿站
国家林草局,item operated,三北工程
蕉溪镇,located in the administrative territorial entity,浏阳市
李彦宏,position held,国务院总理
严建文,position held,国务院总理
李路明,position held,国务院总理
王晓云,position held,国务院总理
王春法,position held,国务院总理
刘震,position held,国务院总理
张雨霏,position held,国务院总理
盖莱,position held,吉布提国民议会议长
中国特色社会主义,creator,习近平
习近平,political ideology,中国特色社会主义
习近平,political ideology,社会主义现代化
中国国家铁路集团有限公司,subsidiary,中国铁路西安局集团有限公司
中国国家铁路集团有限公司,subsidiary,中国铁路上海局集团有限公司
中国国家铁路集团有限公司,subsidiary,中国铁路南昌局集团有限公司
中国国家铁路集团有限公司,subsidiary,中国铁路广州局集团有限公司
中国铁路郑州局集团有限公司,item operated,郑州车站
蒋涛,employer,中国国家铁路集团有限公司
中国铁路西安局集团有限公司,part of,中国国家铁路集团有限公司
中国铁路上海局集团有限公司,part of,中国国家铁路集团有限公司
中国铁路南昌局集团有限公司,part of,中国国家铁路集团有限公司
中国铁路南昌局集团有限公司,item operated,南昌站
南昌站,owned by,中国国家铁路集团有限公司
中国铁路广州局集团有限公司,part of,中国国家铁路集团有限公司
青岛港,instance of,港口
贺林平,place of birth,广州
姜晓丹,place of birth,广州
2023年关税调整方案,point in time,2023年
反恐怖主义,subclass of,恐怖主义
一带一路,political ideology,人民为中心
恐怖主义,subclass of,暴力
冈图木尔,member of political party,中国共产党
孙海燕,member of,中共中央对外联络部
马进步大会联盟,chairperson,穆伊兹
穆伊兹,member of political party,马进步大会联盟
阿斯拉姆,member of political party,马进步大会联盟
扎米尔,member of political party,马进步大会联盟
东渡港区,located in the administrative territorial entity,厦门
现代码头,located in the administrative territorial entity,东渡港区
肯尼亚内阁,chairperson,穆达瓦迪
穆达瓦迪,member of,肯尼亚内阁
伊朗,diplomatic relation,巴基斯坦
巴基斯坦,diplomatic relation,伊朗
肯·奥福里—阿塔,country of citizenship,加纳
加纳,capital,阿克拉
阿克拉,country,加纳
吉扎克工业园,country,乌兹别克斯坦
中国记协,headquarters location,京
斯里兰卡出口发展局,country,斯里兰卡
中央政治局,part of,中国共产党
张国华为,member of,政协河北省第十三届委员会
政协重庆市第六届委员会,located in the administrative territorial entity,重庆
乌什县,located in the administrative territorial entity,阿克苏地区
国务院抗震救灾指挥部办公室,located in the administrative territorial entity,北京
应急管理部,located in the administrative territorial entity,北京
国家防灾减灾救灾委员会办公室,located in the administrative territorial entity,北京
礼记,author,马克思
礼记,author,恩格斯
礼运,author,马克思
礼运,author,恩格斯
马克思,notable work,礼记
马克思,notable work,礼运
恩格斯,notable work,礼记
恩格斯,notable work,礼运
海南,shares border with,福建
大豆,subclass of,植物蛋白
湿地,subclass of,生态
四平路街道,located in the administrative territorial entity,杨浦区
俞书宏,date of birth,1967年8月
俞书宏,educated at,中国科学技术大学
中国农业科学院,chairperson,吴孔明
郑建闽,position held,全国台联会长
改则县,located in the administrative territorial entity,阿里地区
古姆乡,located in the administrative territorial entity,改则县
