head,relation,tail
安庆市,located in the administrative territorial entity,安徽
高质量发展,different from,高质量发展
高质量发展,different,高质量发展
李 强,position held,总理
中华人民共和国证券投资基金法,applies to jurisdiction,中华人民共和国
中华人民共和国信托法,applies to jurisdiction,中华人民共和国
中华人民共和国公司法,applies to jurisdiction,中华人民共和国
中华人民共和国合伙企业法,applies to jurisdiction,中华人民共和国
中华人民共和国,office held by head of government,总理
从江县,located in the administrative territorial entity,黔东南苗族侗族自治州
杨浦,located in the administrative territorial entity,上海
西藏自治区,capital,上海
拉孜县,located in the administrative territorial entity,西藏自治区
珠峰,located in the administrative territorial entity,西藏自治区
酒泉卫星发射中心,space launch vehicle,长征系列运载火箭
长征二号丙运载火箭,subclass of,长征系列运载火箭
长征系列运载火箭,start point,酒泉卫星发射中心
王三庆,educated at,厦门大学
陈耕,educated at,厦门大学
苏州工业园区,located in the administrative territorial entity,江苏省
武汉市政府,located in the administrative territorial entity,武汉
冯天玥,educated at,北京师范大学
内蒙古自治区人民政府,located in the administrative territorial entity,鄂尔多斯市
谢震业,sport,田径
全国田径冠军赛,sport,田径
200米,sport,田径
2023年亚洲田径锦标赛,sport,田径
韦永丽,sport,田径
冯彬,sport,田径
刘诗颖,sport,田径
全国田径锦标赛,sport,田径
巩立姣,sport,田径
张虹,sport,速度滑冰
北海,located in the administrative territorial entity,广西
澳大利亚,capital,布里斯班
布里斯班,country,澳大利亚
肖晨鸣,sport,跆拳道
宋兆祥,sport,跆拳道
郭清,sport,跆拳道
张梦宇,sport,跆拳道
徐蕾,sport,跆拳道
孟明宽,sport,跆拳道
王肖璐,sport,跆拳道
宋洁,sport,跆拳道
梁育帅,sport,跆拳道
周泽琪,sport,跆拳道
罗马大奖赛,sport,跆拳道
海西蒙古族藏族自治州,located in,青海省
甘肃,capital,兰州市
兰州市,located in the administrative territorial entity,甘肃
庆阳市,located in the administrative territorial entity,甘肃
甘,located in the administrative territorial entity,甘肃省
庆阳,located in the administrative territorial entity,甘肃省
日本经济产业省,country,日本
福岛第一核电站,country,日本
东日本大地震,country,日本
蔚蓝海岸大学,country,法国
月球,parent astronomical body,地球
月球,different from,行星
地球,parent astronomical body,月球
地球,different from,行星
行星,model item,月球
行星,model item,地球
月球科学,studies,月球
月壳,part of,月球
月幔,part of,月球
月核,part of,月球
伊拉克,diplomatic relation,美国
巴格达,located in or next to body of water,底格里斯河
底格里斯河,country,伊拉克
美国,diplomatic relation,伊拉克
陈军,commander of (DEPRECATED),泰国空军作战部
瓦驰拉鹏,commander of (DEPRECATED),泰国空军作战部
链博会,located in the administrative territorial entity,华沙
自然·物理学,country,英国
费尔南多·雷耶斯·马塔,country of citizenship,智利
麦子店街道,located in the administrative territorial entity,朝阳区
钱学森,occupation,科学家
邓稼先,occupation,科学家
袁隆平,occupation,科学家
南仁东,occupation,科学家
贾庄村,located in the administrative territorial entity,临城县
京东方,subsidiary,京东
刘冰,employer,西安交通大学第一附属医院
梨树县,located in the administrative territorial entity,吉林省
东埔镇,located in the administrative territorial entity,莆田
莆田城,located in the administrative territorial entity,莆田
莆田城,located in the administrative territorial entity,福建
雪山,located in the administrative territorial entity,新疆
草原,located in the administrative territorial entity,新疆
草原,located in the administrative,新疆
索加瓦雷,position held,所罗门群岛总理
卡特·米尔济约耶夫,position held,乌兹别克斯坦总统
国家国际发展合作署,chairperson,习近平
郑建邦,member of political party,民革
郝静,member of political party,民革
中共中央政治局常委,chairperson,习近平同志
蔡奇,member of,中共中央政治局常委
阮春胜,member of political party,越南共产党
阮富仲,member of political party,越南共产党
习近平同志,member of,中共中央政治局常委
穆萨巴亚纳,country of citizenship,津巴布韦
梅纳西·索加瓦雷,country of citizenship,所罗门群岛
所罗门群岛,head of government,梅纳西·索加瓦雷
周恩来,notable work,中朝友好合作互助条约
金日成,notable work,中朝友好合作互助条约
中朝友好合作互助条约,point in time,1961年7月11日
中朝友好合作互助条约,signatory,周恩来
中朝友好合作互助条约,signatory,金日成
金正恩,notable work,中朝友好合作互助条约
全球共享发展行动论坛首届高级别会议,participant,王毅
潘基文,employer,联合国
伊蒙戈,country of citizenship,加蓬
中韩关系,participant,王毅
中韩关系,participant,王
全球共享发展行动论坛首届高级别会议,participant,习近平主席
第七十六届联合国大会一般性辩论,participant,习近平主席
丹阳市,located in the administrative territorial entity,江苏省
万新光学集团有限公司,headquarters location,丹阳市
万新智能化车间,located in the administrative territorial entity,丹阳市
国家统计局,item operated,全国CPI
全国CPI,maintained by,国家统计局
PPI,maintained by,国家统计局
丹阳,located in the administrative territorial entity,江苏
鹤峰县,located in the administrative territorial entity,恩施土家族苗族自治州
宜(都)来(凤)高速公路,located in the administrative territorial entity,湖北省
王煜尘,country of citizenship,中国
矢志科研报国,country,中国
陈亮,country of citizenship,中国
邹彬,country of citizenship,中国
新时代青年,country,中国
新疆阜康抽水蓄能电站,located in the administrative territorial entity,新疆维吾尔自治区
安吉县,located in the administrative territorial entity,湖州市
国家发展改革委,field of work,绿色低碳
大田洼乡,located in the administrative territorial entity,阳原县
马圈沟遗址,located in the administrative territorial entity,阳原县
郭 玥文,field of work,航天
岱岳区,located in the administrative territorial entity,泰安市
马庄镇,located in the administrative territorial entity,岱岳区
香港大学,located in the administrative territorial entity,香港
香港中文大学,located in the administrative territorial entity,香港
香港城市大学,located in the administrative territorial entity,香港
澳门大学,located in the administrative territorial entity,香港
澳门科技大学,located in the administrative territorial entity,香港
澳门城市大学,located in the administrative territorial entity,香港
黄岩区,located in the administrative territorial entity,台州市
清华大学,location,浙江
启东市,located in the administrative territorial entity,南京
茅赛赛,place of birth,启东市
茅赛赛,place,启东市
昭平县,located in the administrative territorial entity,贺州市
瑶族乡,located in the administrative territorial entity,昭平县
贵州省委,applies to jurisdiction,贵阳
李炳军,member of political party,贵州省委
青神县,located in the administrative territorial entity,眉山市
海关总署,subsidiary,海关
国家发展改革委,subsidiary,固定资产投资司
固定资产投资司,part of,国家发展改革委
宁波舟山港,instance of,港口
长江,located in the administrative territorial entity,青海
黄河,located in the administrative territorial entity,青海
澜沧江,located in the administrative territorial entity,青海
大江大河,located in the administrative territorial entity,青海
大山大河,located in the administrative territorial entity,青海
祁连山国家公园,located in the administrative territorial entity,青海
青海湖国家公园,located in the administrative territorial entity,青海
总书记,different from,习近平同志
习近平同志,different from,总书记
安康市,located in the administrative territorial entity,陕西省
镇坪县,located in the administrative territorial entity,安康市
城关镇,located in the administrative territorial entity,镇坪县
碧水,located in the administrative territorial entity,福建
陵水黎族自治县,located in the administrative territorial entity,海南
兰州新区,located in the administrative territorial entity,兰州
唐山市,located in the administrative territorial entity,河北省
杨金深,position held,河北省人大常委会
吉林省公安厅刑侦局反诈中心管理科,part of,公安部
大慈岩镇,located in the administrative territorial entity,建德市
门源回族自治县,located in the administrative territorial entity,海北藏族自治州
沾益区,located in the administrative territorial entity,曲靖市
菱角乡,located in the administrative territorial entity,沾益区
同仁市,located in the administrative territorial entity,黄南藏族自治州
隆务镇,located in the administrative territorial entity,同仁市
习近平总书记,educated at,北京大学
莫高窟,part of,北京大学
敦煌文化,part of,北京大学
春风化雨润敦煌,part of,北京大学
敦煌石窟,part of,北京大学
南洛河,located in the administrative territorial entity,陕西
无定河,located in the administrative territorial entity,陕西
北洛河,located in the administrative territorial entity,陕西
渭北石川河,located in the administrative territorial entity,陕西
国家大剧院,located in the administrative territorial entity,北京
保利剧院,located in the administrative territorial entity,北京
北京喜剧院,located in the administrative territorial entity,北京
北京天桥艺术中心,located in the administrative territorial entity,北京
历城区,located in the administrative territorial entity,济南市
右玉县,located in the administrative territorial entity,朔州市
东城街道,located in the administrative territorial entity,巴州区
教育部,office held by head of the organization,司司长
邓传淮,position held,司司长
金山镇,located in the administrative territorial entity,上栗县
周石平,position held,市场监管总局特殊食品司司长
中国气象局,field of work,气象学
大汶河,mouth of the watercourse,黄河
沙颍河,mouth of the watercourse,黄河
涡河,mouth of the watercourse,黄河
沂<unk>泗水系,mouth of the watercourse,黄河
青白江,mouth of the watercourse,长江
府河,mouth of the watercourse,长江
蒙河,mouth of the watercourse,长江
长江水利委员会,part of,水利部
淮河水利委员会,part of,水利部
2023年全国节能宣传周,instance of,全国节能宣传周
2023年全国节能宣传周,point in time,2023年
自然资源部,subsidiary,中国地质调查局
中国地质调查局,subsidiary,全球矿产资源战略研究中心
全球矿产资源战略研究中心,part of,自然资源部
全球矿产资源储量评估报告2023,publisher,全球矿产资源战略研究中心
全球矿产资源储量评估报告,publisher,全球矿产资源战略研究中心
中国长江三峡集团有限公司,item operated,三峡电站
2024,follows,2022年
2026年,follows,2024
2026年,point in time,2026年
2023年世界游泳锦标赛,sports season of league or competition,世界游泳锦标赛
张雨霏,sport,跳水
汪顺,sport,跳水
叶诗文,sport,跳水
李冰洁,sport,跳水
覃海洋,sport,跳水
潘展乐,sport,跳水
王长浩,sport,跳水
中乙联赛,league level above,中超
中乙联赛,league level above,中超联赛
蓉城队,league,中超联赛
国安队,league,中超联赛
谢军,sport,国际象棋
侯逸凡,sport,国际象棋
慢棋,sport,国际象棋
快棋,sport,国际象棋
2023年全国露营大会,point in time,2023年
东京奥运会,participant,陈梦
东京奥运会,participant,樊振东
东京奥运会,participant,王艺迪
东京奥运会,participant,蒯曼
东京奥运会,participant,倪夏莲
东京奥运会,participant,德·努特
东京奥运会,participant,林诗栋
东京奥运会,participant,向鹏
东京奥运会,participant,马龙
东京奥运会,participant,袁励岑
东京奥运会,participant,梁靖崑
东京奥运会,participant,钱天一
樊振东,member of sports team,中国队
王艺迪,member of sports team,中国队
蒯曼,member of sports team,中国队
倪夏莲,member of sports team,中国队
德·努特,member of sports team,中国队
林诗栋,member of sports team,中国队
向鹏,member of sports team,中国队
马龙,member of sports team,中国队
袁励岑,member of sports team,中国队
第十七届亚洲青年女子手球锦标赛,location,香港
铁力市,located in the administrative territorial entity,黑龙江省
张兆华,educated at,吉林大学
北海市,located in the administrative territorial entity,广西
浙江省,located in or next to body of water,钱塘江
杭州高新区,located in or next to body of water,钱塘江
杭州高新区,instance of,国家级高新区
国际可再生能源署,chief executive officer,法提赫·比罗尔
法提赫·比罗尔,employer,国际可再生能源署
道奇县,country,美国
道奇县,located in the administrative territorial entity,威斯康星州
蒙大拿州,located in the administrative territorial entity,美国
斯蒂尔沃特县,country,美国
斯蒂尔沃特县,located in the administrative territorial entity,蒙大拿州
今日美国报,country,美国
日本首相,country,日本
岳林炜,occupation,本报记者
共同民主党,country,韩国
禹元植,country of citizenship,韩国
禹元植,member of political party,共同民主党
加蓬,capital,利伯维尔
利伯维尔,country,加蓬
伊朗中央银行,country,伊朗
伊朗,central bank,伊朗中央银行
伊朗政府,country,伊朗
伊朗合作、劳动和社会福利部,country,伊朗
穆尔塔扎维,country of citizenship,伊朗
欧盟理事会,headquarters location,布鲁塞尔
特雷莎·里韦拉,country of citizenship,西班牙
达沃斯,country,瑞士
二牛所口镇,located in the administrative territorial entity,康平县
青州市,located in the administrative territorial entity,山东
龙坝镇,located in the administrative territorial entity,竹溪县
肖家边村,located in the administrative territorial entity,龙坝镇
新时代文艺,subclass of,文艺
新时代文艺,sub,文艺
母亲的大碗,author,铁扬
超侠恐小龙,genre,科幻作品
建设更高水平开放型经济新体制,subclass of,开放
总书记关于网络强国的重要思想概论,publisher,人民出版社
习近平同志,notable work,总书记关于网络强国的重要思想概论
习近平同志,notable work,总书记关于网络强国的重要思想
总书记关于网络强国的重要思想,author,习近平同志
亚洲开发银行,part of,亚行
丁仲礼,position held,全国人大常委会委员长
天平路街道,located in the administrative territorial entity,徐汇区
新能源汽车,subclass of,乘用车
王博,educated at,北京大学
中国航海日,part of,中国航海日主论坛暨全国航海日活动周
中国航海日主论坛暨全国航海日活动周,part of,中国航海日
中国航海日主论坛暨全国航海日活动周,part of,中国航海日主论坛暨全国航海日活动周
徐汇区,located in the administrative territorial entity,上海
王广华,member of,自然资源部
潘基文,position held,博鳌亚洲论坛理事长
刘国中,position held,中国和白俄罗斯政府间合作委员会中方主席
斯诺普科夫,position held,中国和白俄罗斯政府间合作委员会中方主席
所罗门群岛,head of government,索加瓦雷
索加瓦雷,country of citizenship,所罗门群岛
所罗门群岛,head of,索加瓦雷
劳雷亚诺,position held,尼加拉瓜总统
欣吉罗,country of citizenship,布隆迪
奥东戈,country of citizenship,乌干达
比雷埃夫斯港,country,希腊
史密斯,position held,巴哈马总督
戴维斯,position held,巴哈马总督
阿德利,position held,参议长
德沃,position held,参议长
巴中友好关系,country,巴哈马
中俄议会合作委员会,headquarters location,人民大会堂
本溪市,located in the administrative territorial entity,辽宁省
淮河,located in the administrative territorial entity,四川
罗田镇,located in the administrative territorial entity,万州区
栖霞区,located in the administrative territorial entity,南京
周霁,position held,国务院港澳事务办公室
郑雁雄,position held,国务院港澳事务办公室
郑新聪,position held,国务院港澳事务办公室
农业农村部,subsidiary,农业农村部渔业渔政管理局
农业农村部渔业渔政管理局,part of,农业农村部
景德镇,located in the administrative territorial entity,台州
文化传承发展座谈会,organizer,中国共产党
新能源汽车,subclass of,交通能源
互联网医疗,subclass of,医疗
三峡船闸,instance of,船闸
网络不规范用字用词现象研究报告,main subject,不规范用字
气候学,studies,气候
沧源佤族自治县,located in the administrative territorial entity,临沧市
鲍卫忠,date of death,2021年10月21日
工业和信息化局,applies to jurisdiction,天津市
京津冀,located in the administrative territorial entity,天津市
陶楼镇,located in the administrative territorial entity,长丰县
荐福寺,located in the administrative territorial entity,西安市
雁塔,located in the administrative territorial entity,西安市
西安博物院,located in the administrative territorial entity,西安市
国家市场监督管理总局,office held by head of the organization,国家市场监督管理总局标准创新司司长
国家市场监督管理总局标准创新司司长,part of,国家市场监督管理总局
蔬菜,different from,水果
水果,different from,蔬菜
飞地研发中心,located in the administrative territorial entity,宁夏
中国石油化工集团有限公司,owned by,中国石化
中国石化,owned by,中国石油化工集团有限公司
庄严宣誓,author,习近平总书记
陈清泰文集,publisher,社会科学文献出版社
陈清泰文集,author,陈清泰
陈清泰,notable work,陈清泰文集
企改探路,author,陈清泰
攻坚克难,author,陈清泰
上下求索,author,陈清泰
工业软件,subclass of,软件
中国国家铁路集团有限公司,item operated,兰新铁路
天河路,located in the administrative territorial entity,广州
珠江新城,located in the administrative territorial entity,广州
广州塔,located in the administrative territorial entity,广州
琶洲,located in the administrative territorial entity,广州
黄埔湾,located in the administrative territorial entity,广州
长隆,located in the administrative territorial entity,广州
万博,located in the administrative territorial entity,广州
白鹅潭,located in the administrative territorial entity,广州
海澜之家,instance of,企业
松花江,mouth of the watercourse,黑龙江
黑龙江,mouth of the watercourse,松花江
乌苏里江,mouth of the watercourse,黑龙江
高质量发展,creator,习近平
新时代新征程,part of,高质量发展
万家寨,located in or next to body of water,黄河
生态环境部,subsidiary,长江流域生态环境监督管理局
国家发展改革委,subsidiary,长江流域生态环境监督管理局
水利部,subsidiary,长江流域生态环境监督管理局
农业农村部,subsidiary,长江流域生态环境监督管理局
长江流域生态环境监督管理局,part of,生态环境部
马达加斯加,part of,东非
马达加斯加,instance of,岛国
万里,part of,东非
万里,instance of,岛国
湖南,part of,东非
湘西土家族苗族自治州,located in the administrative territorial entity,湖南
吉首市,located in the administrative territorial entity,湖南
河溪镇,located in the administrative territorial entity,吉首市
青藏高原,located in the administrative territorial entity,宁夏回族自治区
晋陕大峡谷,located in the administrative territorial entity,宁夏回族自治区
英雄儿女,instance of,电影
刘三姐,instance of,电影
南方电网广东广州供电局,owned by,南方电网
南方电网广东电网公司,owned by,南方电网
相城区,located in the administrative territorial entity,苏州市
望亭镇,located in the administrative territorial entity,相城区
徐景和,employer,国家药监局
港西镇,located in the administrative territorial entity,荣成市
国家药监局,subsidiary,国家药监局
北京市住建委,located in the administrative territorial entity,北京
武林路,located in the administrative territorial entity,杭州市
沙特阿拉伯,diplomatic relation,阿联酋
沙特阿拉伯,capital,迪拜
美国,member of,世界贸易组织
美国,member of,世贸组织
TikTok,country,美国
白宫,country,美国
美国国会议员,country,美国
世界贸易组织,founded by,美国
世贸组织,founded by,美国
服务贸易总协定,signatory,美国
服务贸易总协定,main subject,世界贸易组织
服务贸易总协定,main subject,世贸组织
福岛核污染水,country,日本
世界气象组织,subsidiary,哥白尼气候变化服务局
吴哥窟,country,柬埔寨
暹粒省,located in the administrative territorial entity,柬埔寨
蒙多基里省,located in the administrative territorial entity,柬埔寨
法国经济、财政及工业、数字主权部,country,法国
法国高等教育和科研部,country,法国
让—诺埃尔·巴罗,country of citizenship,法国
法国替代能源与原子能委员会,country,法国
国家科学研究中心,country,法国
日内瓦,country,巴勒斯坦
冰冻星球,country of origin,英国
迁徙的鸟,country of origin,法国
帝企鹅日记,country of origin,法国
国家公园:野生动物王国,country of origin,法国
野性四季:珍稀野生动物在中国,country of origin,法国
雪豹和她的朋友们,country of origin,法国
鹭世界,country of origin,法国
意大利,capital,佛罗伦萨
佛罗伦萨,country,意大利
拉斐尔,occupation,画家
提香,occupation,画家
鲁本斯,occupation,画家
伦勃朗,occupation,画家
画家,field of this occupation,绘画
塔雷加,country of citizenship,西班牙
伊比利亚半岛,country,西班牙
格拉纳达,country,西班牙
格拉纳达,located on terrain feature,伊比利亚半岛
阿尔罕布拉宫,country,西班牙
阿尔罕布拉宫,located in the administrative territorial entity,格拉纳达
内华达雪山,country,西班牙
内华达雪山,located on terrain feature,伊比利亚半岛
达罗河,country,西班牙
达罗河,located on terrain feature,伊比利亚半岛
赫尼尔河,country,西班牙
赫尼尔河,located on terrain feature,伊比利亚半岛
伊比利亚半岛,located on terrain feature,伊比利亚半岛
远望号,manufacturer,比亚迪
枣庄,located in the administrative territorial entity,山东
台儿庄,located in the administrative territorial entity,枣庄
卫浴,part of,家居
盐城条子泥湿地保护区,located in the administrative territorial entity,盐城
贡江,located in the administrative territorial entity,赣州
章江,located in the administrative territorial entity,赣州
赣江,located in the administrative territorial entity,赣州
张剑宁,educated at,陆军工程大学
安吉县,located in the administrative territorial entity,浙江
习近平强军思想,part of,习近平新时代中国特色社会主义思想
全国政协,office held by head of the organization,全国政协主席
M350型海上浮式生产储卸油船,manufacturer,大连造船公司
中国海油,item operated,渤海垦利6—1油田群
范昊天,employer,中国载人航天工程办公室
刘诗瑶,employer,中国载人航天工程办公室
中国载人航天工程办公室,headquarters location,武汉
云浮市,located in or next to body of water,西江
郁南县,located in the administrative territorial entity,云浮市
湛江市,located in or next to body of water,西江
徐闻县,located in the administrative territorial entity,湛江市
大同市,located in the administrative territorial entity,山西
瑞昌市,located in the administrative territorial entity,江西省
洛羊镇站,located in the administrative territorial entity,昆明
中国国家铁路集团有限公司,item operated,DJ882次列车
中国国家铁路集团有限公司,item operated,DJ881次列车
生育保险,subclass of,基本医疗保险
汉济渭调水工程,located on terrain feature,汉江
黄金峡水利枢纽,located on terrain feature,汉江
雄安干渠,located on terrain feature,汉江
南水北调中线,located on terrain feature,汉江
齐鲁石化,headquarters location,胜利油田
胜利油田,owned by,齐鲁石化
巴西,member of,联合国
卢拉,country of citizenship,巴西
新华社雅加达7月12日电,location,雅加达
中国,diplomatic relation,俄罗斯
中国,diplomatic relation,印尼
中国,head of government,拉夫罗夫
俄罗斯,diplomatic relation,中国
俄罗斯,diplomatic relation,印尼
俄罗斯,head of government,拉夫罗夫
印尼,diplomatic relation,中国
印尼,diplomatic relation,俄罗斯
印尼,head of government,拉夫罗夫
雅加达,country,印尼
王毅,country of citizenship,中国
拉夫罗夫,country of citizenship,中国
蕾特诺,country of citizenship,中国
科特迪瓦铁比苏—布瓦凯高速公路,country,科特迪瓦
科特迪瓦,capital,阿比让
阿比让,country,科特迪瓦
亚穆苏克罗,country,科特迪瓦
布瓦凯,country,科特迪瓦
维科,position held,国务委员
老挝国立大学,country,泰国
所罗门群岛关系,country,所罗门群岛
索加瓦雷总理,country of citizenship,所罗门群岛
所罗门群岛,has quality,所罗门群岛关系
所罗门群岛,head of state,习近平主席
习近平主席,country of citizenship,所罗门群岛
泰国商业部国际贸易促进司,country,泰国
泰国贸易院,country,泰国
泰国正大集团,country,泰国
新冠疫情,country,泰国
白水镇,located in the administrative territorial entity,汨罗市
苏州,located in or next to body of water,平江
平江,located in the administrative territorial entity,苏州
国家防总办公室,located in the administrative territorial entity,北京
国务院安委会办公室,located in the administrative territorial entity,北京
山洪沟道,facet of,山洪
山洪沟道,face,山洪
国家药监局,main regulatory text,药品管理法
国家药监局,main regulatory text,药品注册管理办法
国家药监局,main regulatory text,药品召回管理办法
药品管理法,publisher,国家药监局
药品注册管理办法,publisher,国家药监局
药品召回管理办法,publisher,国家药监局
王耀萱,employer,西昌卫星发射中心
闫伊乔文,field of work,生物多样性保护
总书记,member of,中共中央政治局
习近平关于国家粮食安全论述摘编,author,习近平同志
市场监管总局,headquarters location,北京
市场监督管理总局,headquarters location,北京
市场监督管理总局,headquarters,北京
鹤岗市,located in the administrative territorial entity,黑龙江省
向阳区,located in the administrative territorial entity,鹤岗市
华盖木,instance of,野生植物
漾<unk>,instance of,野生植物
巧家五针松,instance of,野生植物
富民<unk>,instance of,野生植物
王旭,educated at,中国人民大学
尹飞,educated at,中央财经大学
吴洪淇,educated at,北京大学
宋亚辉,educated at,南京大学
宋华琳,educated at,南开大学
周尚君,educated at,西南政法大学
赵骏,educated at,浙江大学
胡健,educated at,浙江大学
王晨,educated at,中国人民大学
自然资源部,item operated,中国第十三次北冰洋科学考察队
中国第十三次北冰洋科学考察队,instance of,科学考察
太平洋扇区,located in or next to body of water,北冰洋
加克洋中脊,located in or next to body of water,北冰洋
科技类社会组织,subclass of,社会组织
荣程祥泰投资控股集团,headquarters location,天津
对党忠诚,subclass of,党员
对党忠诚,instance of,政治品格
高质量发展,part of,社会主义市场经济
美国商务部,country,美国
第一季度,country,美国
美国劳工部,country,美国
美国消费者价格指数,country,美国
美国财政部长,country,美国
耶伦,country of citizenship,美国
美国供应管理协会,country,美国
北约维尔纽斯峰会公报涉华内容,author,汪文斌
劳伦蒂诺·科尔蒂索,position held,巴拿马总统
巴拿马运河,country,巴拿马
约翰内斯堡市,country,南非
东开普省,located in the administrative territorial entity,南非
夸祖鲁纳塔尔省,located in the administrative territorial entity,南非
张誉东,country of citizenship,南非
几内亚比绍,capital,比绍
比绍,country,几内亚比绍
博拉·提努布,country of citizenship,尼日利亚
恩巴洛,country of citizenship,尼日利亚
图雷,country of citizenship,尼日利亚
马里,diplomatic relation,几内亚比绍
马里,diplomatic relation,布基纳法索
几内亚,diplomatic relation,几内亚比绍
几内亚,diplomatic relation,布基纳法索
布基纳法索,diplomatic relation,几内亚比绍
布基纳法索,diplomatic relation,几内亚
美国,diplomatic relation,古巴
古巴,diplomatic relation,美国
关塔那摩湾美国海军基地,country,美国
关塔那摩湾美军基地,country,美国
关塔那摩湾,country,美国
哈拉哈河,located in the administrative territorial entity,内蒙古
国门,located in the administrative territorial entity,内蒙古
历下区,located in the administrative territorial entity,济南
甸柳新村街道,located in the administrative territorial entity,历下区
安徽省司法厅,applies to jurisdiction,安徽
三水区,located in the administrative territorial entity,佛山市
三水区人民检察院,located in the administrative territorial entity,佛山市
京东云,developer,京东集团
张继珑,educated at,北京科技大学
刘晓杰,educated at,北京科技大学
迎江区,located in the administrative territorial entity,安庆市
汾河镇,located in the administrative territorial entity,奉节县
快递,subclass of,物流
海南自由贸易港,located in the administrative territorial entity,海南
微众银行,industry,金融服务
中国银行深圳市分行,industry,金融服务
成都体育学院,located in the administrative territorial entity,成都
曹茂园,educated at,成都体育学院
张雨霏,educated at,成都体育学院
李冰洁,educated at,成都体育学院
张家齐,educated at,成都体育学院
邹敬园,educated at,成都体育学院
鼓楼区,located in the administrative territorial entity,南京市
五台山体育中心,located in the administrative territorial entity,鼓楼区
2023布达佩斯田径世锦赛,point in time,2023年
马栏山(长沙)视频文创园,located in the administrative territorial entity,长沙
张家口市,located in the administrative territorial entity,河北省
厄尔尼诺,instance of,异常偏暖
潘碧灵,educated at,湘潭大学
教育数字化,subclass of,教育
太和街道,located in the administrative territorial entity,官渡区
抚州市,located in the administrative territorial entity,江西省
崇仁县,located in the administrative territorial entity,抚州市
