head,relation,tail
国家税务总局,instance of,税务部门
职业教育,subclass of,高等教育
达累斯萨拉姆尼雷尔国际会议中心,country,坦桑尼亚
姆贝尔瓦·凯鲁基,country of citizenship,坦桑尼亚
斯瓦希里语,country,坦桑尼亚
乌克兰,member of,联合国安理会常任理事国
沙特阿拉伯,member of,阿拉伯国家联盟
费萨尔,country of citizenship,沙特阿拉伯
盖特,member of,阿拉伯国家联盟
赛义多夫,position held,乌兹别克斯坦最高会议立法院第一副议长
阿巴斯,country of citizenship,巴勒斯坦
巴西劳工党,chairperson,丰塔纳
丰塔纳,member of political party,巴西劳工党
国家发展改革委,country,中华人民共和国
外交部,located in the administrative territorial entity,北京
马拉舍维奇场站,country,波兰
马拉舍维奇场站,located in the administrative territorial entity,马拉舍维奇
中老铁路国际旅客列车,located in the administrative territorial entity,云南
上海外国语大学,located in the administrative territorial entity,上海
上海电气风电集团,headquarters location,上海
中投公司,owned by,中国投资有限责任公司
中投公司,owned,中国投资有限责任公司
越城区,located in the administrative territorial entity,绍兴市
安桥头村,located in the administrative territorial entity,越城区
中国国家版本馆中央总馆,located on terrain feature,洞库
洞库,part of,中国国家版本馆中央总馆
玄奘西行天竺,movement,中华文明
龙潭长江大桥,length,2818
龙潭长江大桥,located in the administrative territorial entity,南京市
扬州,located in the administrative territorial entity,江苏省
仪征市,located in the administrative territorial entity,扬州
镇江,located in the administrative territorial entity,江苏省
句容市,located in the administrative territorial entity,镇江
中国国家版本馆,subsidiary,兰台洞库
兰台洞库,part of,中国国家版本馆
特斯拉,headquarters location,上海
临港,located in the administrative territorial entity,上海
胜利街道,located in the administrative territorial entity,康平县
大江大河,located in the administrative territorial entity,神州
生态环境部,field,生态环境
常住人口城镇化率,subclass of,城镇化
神舟十六号载人飞船,UTC date of spacecraft launch,2023年5月30日
神舟十六号载人飞船,space launch vehicle,长征二号F运载火箭
中国空间站,date of official opening,2023年5月30日
中国空间站,part of,酒泉卫星发射中心
嫦娥,UTC date of spacecraft launch,2023年5月30日
嫦娥,space launch vehicle,长征二号F运载火箭
嫦娥,start point,酒泉卫星发射中心
祝融,UTC date of spacecraft launch,2023年5月30日
祝融,space launch vehicle,长征二号F运载火箭
刘店乡,located in the administrative territorial entity,虞城县
木兰女子足球队,sport,足球
全国妇联,office held by head of the organization,全国妇联主席
呼伦贝尔草原,located in the administrative territorial entity,内蒙古
呼伦贝尔市,located in the administrative territorial entity,内蒙古
华中科技大学,located in the administrative territorial entity,浙江
门庭若市,located in the administrative territorial entity,义乌
义乌国际商贸城,located in the administrative territorial entity,义乌
义乌国际商贸城,located,义乌
人工智能,subclass of,信息技术
汪哲平,field of work,版式设计
新时代新征程,country,中华人民共和国
江西,located in the administrative territorial entity,中华人民共和国
习近平新时代中国特色社会主义思想,country,中华人民共和国
敢于斗争,creator,中国共产党
中国共产党,history of topic,百年大党
百年大党,facet of,中国共产党
皇城乡,located in the administrative territorial entity,门源回族自治县
青铜峡市,located in the administrative territorial entity,宁夏
朱龙潜,educated at,香港科技大学
青岛银行,headquarters location,青岛市
邯郸市,located in the administrative territorial entity,河北省
丛台区,located in the administrative territorial entity,邯郸市
宁河区,located in the administrative territorial entity,天津市
杨泗村,located in the administrative territorial entity,宁河区
招远市,located in the administrative territorial entity,山东
最高人民检察院,instance of,检察机关
洛宁县,located in the administrative territorial entity,洛阳市
大英县,located in the administrative territorial entity,遂宁市
回马镇,located in the administrative territorial entity,大英县
同里古镇,located in the administrative territorial entity,吴江区
退思园,located in the administrative territorial entity,苏州市
退思园,located in the administrative territorial entity,吴江区
双口镇,located in the administrative territorial entity,北辰区
阿城区,located in the administrative territorial entity,哈尔滨市
丰台区,located in the administrative territorial entity,北京市
虚拟现实,instance of,科技
增强现实,instance of,科技
围场满族蒙古族自治县,located in the administrative territorial entity,围场县
围场县,located in the administrative territorial entity,河北省
大冶市,located in the administrative territorial entity,湖北省
铜绿山古铜矿遗址,located in the administrative territorial entity,大冶市
石峰区,located in the administrative territorial entity,株洲市
株洲三一能源装备产业园,located in the administrative territorial entity,株洲市
北京市红十字血液中心,country,中华人民共和国
北京市红十字会,country,中华人民共和国
北京市志愿服务联合会,country,中华人民共和国
世界献血者日,country,中华人民共和国
中华人民共和国献血法,country,中华人民共和国
全国总工会,instance of,工会
靖安县,located in the administrative territorial entity,江西省
广西壮族自治区人力资源和社会保障厅,applies to jurisdiction,广西
广西人力资源和社会保障厅,applies to jurisdiction,广西
2008年北京奥运会,location,北京
天安门,located in the administrative territorial entity,北京
天山山脉,located in the administrative territorial entity,内蒙古
中国地质调查局,item operated,全国自然资源要素综合观测站网
吐鲁番,located in the administrative territorial entity,新疆
麦收,part of,夏收区
西部(重庆)科学城,located in the administrative territorial entity,重庆
阿富汗战争,participant,美国
阿富汗战争,location,阿富汗
阿富汗,member of,联合国
穆罕默德·古尔,conflict,阿富汗战争
穆罕默德·古尔,country of citizenship,阿富汗
匈牙利,diplomatic relation,罗马尼亚
罗马尼亚,diplomatic relation,匈牙利
第八十二届马德里书展,instance of,书展
西班牙,currency,欧元
西班牙,capital,马德里
欧元,country,西班牙
马德里,country,西班牙
北溪,country,叙利亚
叙利亚,located in or next to body of water,北溪
英格兰,shares border with,威尔士
威尔士,shares border with,英格兰
温德米尔湖,located in the administrative territorial entity,威尔士
委内瑞拉总统,country,委内瑞拉
马杜罗,position held,委内瑞拉总统
莱希,position held,伊朗总统
古巴,part of,拉丁美洲
尼加拉瓜,part of,拉丁美洲
九寨沟县,located in the administrative territorial entity,阿坝藏族羌族自治州
漳扎镇,located in the administrative territorial entity,九寨沟县
九寨沟国家级自然保护区,located in the administrative territorial entity,阿坝藏族羌族自治州
九寨沟国家级自然保护区,heritage designation,世界自然遗产
九寨沟,located in the administrative territorial entity,阿坝藏族羌族自治州
九寨沟,heritage designation,世界自然遗产
九寨沟,located in the,阿坝藏族羌族自治州
蓝鲸,instance of,海洋油气装备
海洋石油201,instance of,海洋油气装备
珠海,twinned administrative body,澳门
珠海市,twinned administrative body,澳门
质量强国建设纲要,main subject,质量强国建设
质量强国建设纲要学习读本,main subject,质量强国建设
福州,located in the administrative territorial entity,福建
莆田,located in the administrative territorial entity,福建
文化和旅游部,field of work,中华优秀传统文化
常山县,located in the administrative territorial entity,衢州市
涞水乡,located in the administrative territorial entity,涞水县
涞水乡,located in the administrative territorial entity,涞水
涞水乡,located in the,涞水
田里,located in the administrative territorial entity,豫
阿巴斯,position held,巴勒斯坦总统
无锡,part of,长三角
国家能源局,headquarters location,北京
湖北,located in or next to body of water,长江
宜昌,located in or next to body of water,长江
葛洲坝,located in the administrative territorial entity,宜昌
葛洲坝,located on terrain feature,长江
长江,located in the administrative territorial entity,湖北
葛洲坝水利枢纽,located in the administrative territorial entity,宜昌
葛洲坝水利枢纽,located on terrain feature,长江
亮马河,located in the administrative territorial entity,北京
文化兴则国运兴,subclass of,文化
习近平主席向全球人权治理高端论坛致贺信,author,习近平主席
谭哲理,member of political party,中国共产党
瓦格纳,country of citizenship,瑞士
习近平主席,significant event,巴厘岛会晤
巴厘岛会晤,participant,习近平主席
基伍湖,country,卢旺达
基伍湖,country,刚果(金)
卢旺达,diplomatic relation,刚果(金)
刚果(金),diplomatic relation,卢旺达
胡春华,position held,全国政协副主席
布达维,member of political party,海合会
安东尼·布林肯,position held,美国国务卿
区域全面经济伙伴关系协定,signatory,汪文斌
习近平谈治国理政,publisher,外文出版社
袁达,member of,国家发展改革委
金鸡镇,located in the administrative territorial entity,开平
中华图书特殊贡献奖,conferred by,国家新闻出版署
自然资源部,headquarters location,北京
国家国际发展合作署,headquarters location,北京
国家开发银行,subsidiary,开发银行党委
开发银行党委,part of,国家开发银行
国家同步辐射实验室,country,国家
量子光学与光量子器件实验室,country,国家
极端服役性能精准制造实验室,country,国家
天津市机器人大赛,country,国家
吉林省流动科技馆,country,国家
湖南省,located in the administrative territorial entity,国家
2023年全国科技活动周,country,国家
教育是国之大计,country,国家
党之大计,country,国家
建设教育强国,country,国家
中共中央政治局,country,国家
黄河公路大桥,located in the administrative territorial entity,宁夏
黄河公路大桥,crosses,黄河
黄河铁路大桥,located in the administrative territorial entity,宁夏
黄河铁路大桥,crosses,黄河
中华文明,subclass of,传统文化
法院判决执行难,subclass of,法院判决
南浔区,located in the administrative territorial entity,湖州
宁海县,located in the administrative territorial entity,宁波
嵊州市,located in the administrative territorial entity,绍兴
海盐县,located in the administrative territorial entity,湖州
崔 璨文,notable work,农村公路
猜你喜欢,instance of,短视频
中国国家版本馆中央总馆,item operated,兰台洞库
兰台洞库,part of,中国国家版本馆中央总馆
大侯镇,located in the administrative territorial entity,虞城县
龙渠乡,located in the administrative territorial entity,甘州区
赤峰市,located in the administrative territorial entity,内蒙古
克什克腾旗,located in the administrative territorial entity,赤峰市
万合永镇,located in the administrative territorial entity,克什克腾旗
孙广智,employer,黑龙江省商务厅
珲春市,located in the administrative territorial entity,吉林省
密江乡,located in the administrative territorial entity,珲春市
雨花台区,located in the administrative territorial entity,南京
国家市场监督管理总局,subsidiary,市场监管总局
古林镇,located in the administrative territorial entity,海曙区
金华,located in the administrative territorial entity,浙江
湖州,located in the administrative territorial entity,浙江
浙江省人民政府,applies to jurisdiction,浙江
第十二轮,sports season of league or competition,中超联赛
北京国安队,league,中超联赛
大连人队,league,中超联赛
闫雨,member of sports team,北京国安队
呼和浩特赛区,part of,中超联赛
中国篮协,sport,篮球
回浦中学,sport,篮球
庐阳区,located in the administrative territorial entity,合肥市
天府新区,located in the administrative territorial entity,成都
天府新区,located in the administrative territorial entity,四川
中国共产党,chairperson,总书记
社会主义基本经济制度,part of,社会主义
社会主义市场经济体制,part of,社会主义
人口大国,part of,社会主义
习近平同志,notable work,中国特色社会主义
中国特色社会主义,creator,习近平同志
未成年人保护法,instance of,法律
预防未成年人犯罪法,instance of,法律
刑法,instance of,法律
金山,located in the administrative territorial entity,内蒙古自治区
银山,located in the administrative territorial entity,内蒙古自治区
适地适树,instance of,树种
娄霄霄,author,陈 娟
中国红2023系列,subclass of,格兰仕微蒸烤炸一体机
三一重卡,headquarters location,长沙
柳工电动装载机,subclass of,工程机械
德阿产业园,located in the administrative territorial entity,绵竹市
德阿产业园,located,绵竹市
区域全面经济伙伴关系协定,instance of,自由贸易协定
济郑高铁,part of,国家“八纵八横”高铁网
宜春市,located in the administrative territorial entity,江西
国家矿山安全监察局,applies to jurisdiction,山西
海口海关,headquarters location,海口
厦门,located in the administrative territorial entity,温州
和平潭综合实验区,located in the administrative territorial entity,设区市
夏立言,member of political party,中国国民党
永济市,located in the administrative territorial entity,运城
城北街道,located in the administrative territorial entity,永济市
张云轩,field of work,智能穿戴设备
阿维塔,industry,智能穿戴设备
乘风2023,instance of,综艺节目
乘风2023,instance of,综
阜新市,located in the administrative territorial entity,辽宁省
阜新蒙古族自治县,located in the administrative territorial entity,阜新市
八家子镇,located in the administrative territorial entity,阜新蒙古族自治县
上海银行,headquarters location,上海
汪哲平,occupation,制图
美国,legislative body,美国国会
美国国会,country,美国
伊朗,diplomatic relation,美国
雷米希市,located in or next to body of water,摩泽尔河
摩泽尔河,located in the administrative territorial entity,雷米希市
洛朗斯,country,法国
菲律宾海军,country,菲律宾
漫长的海岸线,country,哥斯达黎加
山脉,country,哥斯达黎加
赤道几内亚马拉博国家公园,located in the administrative territorial entity,马拉博新区
马拉博新区,instance of,首都
马拉博国家公园,located in the administrative territorial entity,马拉博新区
中国商务部,office held by head of the organization,中国商务部外贸司司长
中国商务部外贸司司长,part of,中国商务部
李兴乾,position held,中国商务部外贸司司长
谢马什科,position held,中国商务部外贸司司长
沙姆沙伊赫,country,埃及
广岛县,located in the administrative territorial entity,日本
鸟取县,located in the administrative territorial entity,日本
山口县,located in the administrative territorial entity,日本
文部科学省,country,日本
日本共同社,country,日本
教育兴则国家兴,subclass of,教育
浙江大学,instance of,高等教育
智慧养老,subclass of,养老
湟源县,located in the administrative territorial entity,西宁市
寺寨乡,located in the administrative territorial entity,湟源县
长安公证处,located in the administrative territorial entity,北京市
内蒙古自治区,shares border with,辽宁
通辽市,located in the administrative territorial entity,内蒙古自治区
内蒙古,shares border with,辽宁
辽宁,shares border with,内蒙古自治区
辽宁,shares border with,内蒙古
农村赌博,subclass of,赌博
酒店,use,旅游
慈溪市,located in the administrative territorial entity,浙江省
周巷镇,located in the administrative territorial entity,慈溪市
戏剧,subclass of,文艺
大学生电影节,subclass of,电影节
大学生电影节,subclass,电影节
鲁迅,notable work,鲁镇
鲁镇,author,鲁迅
全面从严治党,creator,习近平
艰苦奋斗、勤俭节约,instance of,作风
里特,position held,基里巴斯议长
习近平主席,position held,全国人大常委会委员长
马茂,position held,全国人大常委会委员长
共建“一带一路”合作谅解备忘录,signatory,赵乐际
共建“一带一路”合作谅解备忘录,signatory,里特
共建“一带一路”合作谅解备忘录,signatory,习近平主席
共建“一带一路”合作谅解备忘录,signatory,马茂
党的十九大,participant,党中央
党的十九大,participant,习近平总书记
习近平新时代中国特色社会主义思想,creator,党中央
李希,position held,中共中央总书记
李希,position held,国家主席
通伦,position held,国家主席
习近平同志,position held,中共中央总书记
习近平同志,position held,国家主席
浦江,mouth of the watercourse,黄浦江
滴水湖,inflows,黄浦江
浦东新区高水平改革开放打造社会主义现代化建设引领区的意见,publication date,2021年4月
5月份国民经济运行情况,publisher,国家统计局
上汽通用五菱汽车股份有限公司,headquarters location,柳州
坡塘村,located in the administrative territorial entity,越城区
螺<unk>粉,headquarters location,柳州
太原卫星发射中心,space launch vehicle,长征系列运载火箭
长征系列运载火箭,start point,太原卫星发射中心
天星乡,located in the administrative territorial entity,岑巩县
国家电网,item operated,宁夏—湖南±800千伏特高压直流输电工程
国家电网,item operated,宁夏—湖南特高压工程
宁夏—湖南±800千伏特高压直流输电工程,located in the administrative territorial entity,宁夏
宁夏—湖南±800千伏特高压直流输电工程,located in the administrative territorial entity,甘肃
宁夏—湖南±800千伏特高压直流输电工程,located in the administrative territorial entity,陕西
宁夏—湖南±800千伏特高压直流输电工程,located in the administrative territorial entity,重庆
宁夏—湖南±800千伏特高压直流输电工程,located in the administrative territorial entity,湖北
宁夏—湖南±800千伏特高压直流输电工程,located in the administrative territorial entity,湖南
宁夏—湖南特高压工程,located in the administrative territorial entity,宁夏
宁夏—湖南特高压工程,located in the administrative territorial entity,甘肃
宁夏—湖南特高压工程,located in the administrative territorial entity,陕西
宁夏—湖南特高压工程,located in the administrative territorial entity,重庆
宁夏—湖南特高压工程,located in the administrative territorial entity,湖北
宁夏—湖南特高压工程,located in the administrative territorial entity,湖南
国务院新闻办公室,country,中国
外交部,country,中国
国家国际发展合作署,country,中国
联合国,instance of,国际组织
马朝旭,country of citizenship,中国
格林,country of citizenship,巴布达
山东省政府,located in the administrative territorial entity,青岛
中苏拉威西省,located in the administrative territorial entity,印度尼西亚
摩罗瓦立县,country,印度尼西亚
摩罗瓦立县,located in the administrative territorial entity,中苏拉威西省
巴霍多比村,country,印度尼西亚
巴霍多比村,located in the administrative territorial entity,摩罗瓦立县
习近平主席对印尼进行国事访问,participant,习近平主席
青山园区,country,印度尼西亚
青山园区,located in the administrative territorial entity,摩罗瓦立县
青山园区,country,摩罗瓦立县
中国国际进口博览会,located in the administrative territorial entity,哥本哈根
通伦,position held,老挝人民革命党中央总书记
共产党,chairperson,习近平
阿尔及利亚民主人民共和国,diplomatic relation,希腊
希腊,diplomatic relation,阿尔及利亚民主人民共和国
北京冬奥会开幕式,participant,习近平总书记
万盛经济技术开发区,located in the administrative territorial entity,重庆
一部中国史,instance of,一部
劳动者,field of this occupation,劳动
爱登堡电梯集团股份有限公司,headquarters location,上海
刘温馨文,field of work,乡村旅游
马坡乡,located in the administrative territorial entity,榆中县
生成式人工智能,subclass of,人工智能
中华文明,subclass of,文化
长三角一体化发展战略,instance of,国家战略
中央宣传部,headquarters location,北京
公安部,headquarters location,北京
北京国道,located in the administrative territorial entity,河北
一〇九新线高速公路,located in the administrative territorial entity,河北
浦东,located in the administrative territorial entity,上海
上海世博文化公园,located in the administrative territorial entity,浦东
上海世博文化公园,located in,浦东
平顶山市,located in the administrative territorial entity,河南省
以新安全格局保障新发展格局,facet of,国家安全
研究生教育,subclass of,教育
社会保障,subclass of,制度保障
付凌晖,position held,国家统计局新闻发言人
肇庆市,located in the administrative territorial entity,广东省
德庆县,located in the administrative territorial entity,肇庆市
哈尔滨国际经济贸易洽谈会,located in the administrative territorial entity,哈尔滨
沧源佤族自治县,located in the administrative territorial entity,阿佤山
阿佤山,located in the administrative territorial entity,沧源佤族自治县
最高人民法院,subsidiary,最高人民法院党组
最高人民法院,office held by head of the organization,院长
最高人民法院党组,part of,最高人民法院
院长,part of,最高人民法院
鲍卫忠,employer,最高人民法院
京津冀三地司法厅(局),headquarters location,石家庄
宝鸡,located in the administrative territorial entity,陕西省
良渚遗址,located in the administrative territorial entity,余杭区
廊坊经洽会,located in the administrative territorial entity,廊坊市
十四届全国人大一次会议,participant,习近平总书记
南京高新区,located in the administrative territorial entity,南京
浦口园,located in the administrative territorial entity,南京
吕梁市,located in the administrative territorial entity,山西省
汾阳市,located in the administrative territorial entity,山西省
国家卫生健康委,subsidiary,国家卫生健康委职业健康司
国家卫生健康委职业健康司,part of,国家卫生健康委
南京,located in the administrative territorial entity,江苏省
白光迪,place of birth,南京
大渡口区,located in the administrative territorial entity,重庆市
大渡口区,located in,重庆市
宁波,part of,五大协办城市
温州,part of,五大协办城市
金华,part of,五大协办城市
绍兴,part of,五大协办城市
湖州,part of,五大协办城市
2023年沈阳现代化都市圈首届市民运动会暨沈阳市第四届市民运动会,point in time,2023年
沈阳市第四届市民运动会,point in time,2023年
哈尔滨工业大学,located in the administrative territorial entity,哈尔滨市
申震,sport,速度滑冰
易炼红,position held,中共浙江省委书记
西湖,located in the administrative territorial entity,杭州
良乡体育中心,located in the administrative territorial entity,房山区
信阳市,located in the administrative territorial entity,河南省
新县,located in the administrative territorial entity,信阳市
从化区,located in the administrative territorial entity,广州市
比尔及梅琳达·盖茨基金会,named after,比尔·盖茨
比尔·盖茨,employer,比尔及梅琳达·盖茨基金会
无锡,located in the administrative territorial entity,江苏
高质量发展,subclass of,经济
昭通市,located in the administrative territorial entity,云南
昭阳经济技术开发区,located in the administrative territorial entity,昭通市
全国人大常委会委员长会议,part of,全国人大常委会
全国人大常委会代表工作委员会,part of,全国人大常委会
全国生态日,part of,全国人大常委会
京东,industry,实体经济
九资河镇,located in the administrative territorial entity,罗田县
2023年5月国民经济运行情况,publisher,国家统计局
服务业,part of,经济
农业强国,subclass of,社会主义现代化强国
柯桥区,located in the administrative territorial entity,绍兴市
漓渚镇,located in the administrative territorial entity,柯桥区
纳雍县,located in the administrative territorial entity,毕节市
锅圈岩苗族彝族乡,located in the administrative territorial entity,纳雍县
财政部,subsidiary,工业和信息化部
工业和信息化部,part of,财政部
撒哈拉以南非洲,continent,非洲
风能,subclass of,可再生能源
地热,subclass of,可再生能源
水能,subclass of,可再生能源
阿巴斯·扎基,member of political party,巴勒斯坦民族解放运动
东耶路撒冷,country,巴勒斯坦国
巴勒斯坦国,capital,东耶路撒冷
佩雷拉,country of citizenship,古巴
中东,continent,亚洲
拉美,continent,亚洲
中东欧,continent,亚洲
习近平主席,position held,外交部发言人
阿尔科雷斯光伏电站,country,西班牙
塞尔维亚,capital,贝尔格莱德
贝尔格莱德,country,塞尔维亚
第十九届亚运会,location,亚运村
第十九届亚运会,location,亚
司法部,headquarters location,北京
泰州,located in the administrative territorial entity,江苏
杭州,located in or next to body of water,钱塘江
西兴大桥,located in the administrative territorial entity,杭州
潘基文,position held,联合国秘书长
店集乡,located in the administrative territorial entity,虞城县
山西省,shares border with,辽宁省
太原地铁,located in the administrative territorial entity,山西省
辽宁省,shares border with,山西省
吉林省,shares border with,辽宁省
江苏省,shares border with,江西省
福建省,shares border with,江西省
江西省,shares border with,江苏省
新田县,located in the administrative territorial entity,永州市
骥村镇,located in the administrative territorial entity,新田县
西藏自治区人民政府,headquarters location,拉萨
西藏,capital,拉萨
绩溪县,located in the administrative territorial entity,宣城市
绩溪县,located in the administrative territorial entity,安徽省
古徽州,located in present-day administrative territorial entity,安徽省
古新安,located in the administrative territorial entity,绩溪县
李希,position held,中央纪委书记
石林彝族自治县,located in the administrative territorial entity,云南
腾冲市,located in the administrative territorial entity,云南
脱贫攻坚,located in the administrative territorial entity,云南
国家林草局,applies to jurisdiction,国家
临泽县,located in the administrative territorial entity,张掖市
中国共产主义青年团,chairperson,习近平同志
习近平同志,member of political party,中国共产主义青年团
张建春,position held,中宣部副部长
农业农村部,part of,财政部
农业农村部,part of,自然资源部
国家发展改革委,part of,财政部
财政部,subsidiary,国家发展改革委
自然资源部,part of,国家发展改革委
智能窗帘,subclass of,智能家居
同济医学院附属同济医院,affiliation,华中科技大学
同济医院,affiliation,华中科技大学
南湖,located in the administrative territorial entity,武汉
哥伦比亚,diplomatic relation,塞浦路斯
哥伦比亚,diplomatic relation,孟加拉国
哥伦比亚,diplomatic relation,肯尼亚
塞浦路斯,diplomatic relation,哥伦比亚
塞浦路斯,diplomatic relation,孟加拉国
塞浦路斯,diplomatic relation,肯尼亚
孟加拉国,diplomatic relation,哥伦比亚
孟加拉国,diplomatic relation,塞浦路斯
孟加拉国,diplomatic relation,肯尼亚
肯尼亚,diplomatic relation,哥伦比亚
肯尼亚,diplomatic relation,塞浦路斯
肯尼亚,diplomatic relation,孟加拉国
中国携手各方共建“一带一路”,country,中国
共建国家发展,country,中国
脱贫攻坚战,country,中国
联合国秘书长,part of,联合国
王受文,position held,商务部国际贸易谈判代表兼副部长
丽贝卡·玛利亚,position held,商务部国际贸易谈判代表兼副部长
倪以理,employer,麦肯锡(中国)咨询有限公司
2023上合国际投资贸易博览会,located in the administrative territorial entity,青岛
阿尔及利亚,official language,阿拉伯语
阿拉伯语,country,阿尔及利亚
阿尔及利亚文化和艺术部,country,阿尔及利亚
大连,located in the administrative territorial entity,新疆
中山市公安局,part of,公安部
荣兴派出所,part of,公安部
综合执法部门,part of,公安部
若尔盖湿地国家级自然保护区,located in the administrative territorial entity,四川
九江市,located in the administrative territorial entity,江西省
永修县,located in the administrative territorial entity,九江市
南明区,located in the administrative territorial entity,贵阳市
源南乡,located in the administrative territorial entity,芦溪县
北京建筑大学,field of work,高等教育
怀柔区,located in the administrative territorial entity,北京市
北房镇中心小学,located in the administrative territorial entity,怀柔区
粤港澳大湾区,part of,粤港澳
第十五届海峡论坛,facet of,海峡论坛
第十五届海峡论坛,face,海峡论坛
三星堆遗址,located in the administrative territorial entity,香港
深合区,located in the administrative territorial entity,澳门
深合区,located in the,澳门
京东,business division,官网
