head,relation,tail
安徽省司法厅,located in the administrative territorial entity,合肥
省发展改革委,located in the administrative territorial entity,合肥
武汉天河国际机场,located in the administrative territorial entity,湖北
武汉天河国际机场,place served by transport hub,武汉
宜昌三峡机场,located in the administrative territorial entity,湖北
宜昌三峡机场,place served by transport hub,武汉
恩施许家坪机场,located in the administrative territorial entity,湖北
恩施许家坪机场,place served by transport hub,武汉
鄂州花湖机场,located in the administrative territorial entity,湖北
鄂州花湖机场,place served by transport hub,武汉
襄阳刘集机场,located in the administrative territorial entity,湖北
襄阳刘集机场,place served by transport hub,武汉
武汉港,located in the administrative territorial entity,湖北
武汉港,place served by transport hub,武汉
汉口,located in the administrative territorial entity,湖北
三峡机场,located in the administrative territorial entity,湖北
安居区,located in the administrative territorial entity,遂宁市
聚贤镇,located in the administrative territorial entity,安居区
鹊桥二号中继星,space launch vehicle,长征八号遥三运载火箭
鹊桥二号中继星,start point,中国文昌航天发射场
小叮当,instance of,<unk>呐
瑞州街道,located in the administrative territorial entity,高安市
2024北京时装周,part of,2024年北京消费季
南钢,headquarters location,江苏
渭河,located in the administrative territorial entity,甘肃省
陇西县,located in the administrative territorial entity,甘肃省
华亭县,located in the administrative territorial entity,甘肃省
青林站,located in the administrative territorial entity,华亭县
倚象镇,located in the administrative territorial entity,思茅区
北京市公交集团,headquarters location,北京市
京投公司,headquarters location,北京市
京城机电,headquarters location,北京市
祥龙公司,headquarters location,北京市
白马乡,located in the administrative territorial entity,广安区
贤良镇,located in the administrative territorial entity,庆元县
洋坪镇,located in the administrative territorial entity,远安县
吉林,shares border with,黑龙江省
白城市,located in the administrative territorial entity,吉林
黑龙江省,shares border with,吉林
大庆市,located in the administrative territorial entity,黑龙江省
节约用水条例,publication date,2024年3月9日
2010年广州亚运会,participant,李越宏
2016年里约奥运会,participant,李越宏
迈阿密站,part of,WTA(国际女子网球协会)1000美国
布林科娃,country of citizenship,俄罗斯
萨卡里,country of citizenship,希腊
巴普蒂斯特,country of citizenship,希腊
库德梅托娃,country of citizenship,俄罗斯
施米德洛娃,country of citizenship,斯洛伐克
卡林斯卡娅,country of citizenship,俄罗斯
许昕,sport,乒乓球
陈幸同,sport,乒乓球
东城区人民政府,located in the administrative territorial entity,北京市
宁夏回族自治区,executive body,自治区党委
自治区党委,applies to jurisdiction,宁夏回族自治区
湄南河,country,泰国
湄南河,country,南非
湄南河,country,比利时
邦喀造,country,泰国
廊道乃寺,country,泰国
香港,diplomatic relation,欧盟
马沙特,country of citizenship,埃及
世界气象组织,part of,联合国
古特雷斯,employer,世界气象组织
塞莱丝特·绍洛,employer,世界气象组织
塞萨洛尼基港,country,希腊
埃莱夫西纳港务局,country,希腊
比雷埃夫斯港务局,country,希腊
英国,central bank,英国国家统计局
提锂,subclass of,新兴产业
古蔺县,located in the administrative territorial entity,泸州
永乐街道,located in the administrative territorial entity,古蔺县
清镇市,located in the administrative territorial entity,开区
开区,located in the administrative territorial entity,清镇市
崇明区,located in the administrative territorial entity,上海市
长兴镇,located in the administrative territorial entity,崇明区
民营经济,subclass of,营商
民营经济,subclass,营商
刘女士,spouse,周先生
周先生,spouse,刘女士
山西省政务服务大厅,located in the administrative territorial entity,太原
山西省政务服务中心,located in the administrative territorial entity,太原
中卫市,located in the administrative territorial entity,中宁县
红楼梦,instance of,舞剧
红楼梦,award received,国家艺术基金
胡智锋,educated at,北京师范大学
高质量发展,subclass of,改革创新
改革创新,subclass of,科技创新
普拉博沃·苏比延多,position held,印度尼西亚共和国总统
湖南第一师范学院,located in the administrative territorial entity,长沙
岳麓书院,located in the administrative territorial entity,长沙
金成男,member of,国际部部长
莫尼列,country of citizenship,柬埔寨
石泰峰,member of,中央统战部
陈嘉庚纪念馆,located in the administrative territorial entity,泉州市
泉州华侨历史博物馆,located in the administrative territorial entity,泉州市
华侨大学,located in the administrative territorial entity,泉州市
意大利,head of government,马西莫·达莱马
马西莫·达莱马,country of citizenship,意大利
马来西亚国会下议院,country,马来西亚
翁诗杰,country of citizenship,马来西亚
杨凌农业高新技术产业示范区,located in the administrative territorial entity,陕西
张志贤,country of citizenship,新加坡
习近平主席,significant person,李显龙
李显龙,significant person,习近平主席
克韦尔,country of citizenship,匈牙利
谢姆延,country of citizenship,匈牙利
玛特劳伊,country of citizenship,匈牙利
辛杜帕尔乔克县医院,country,尼泊尔
辛杜帕尔乔克县医院,located in the administrative territorial entity,辛杜帕尔乔克县
巴格马蒂省,located in the administrative territorial entity,尼泊尔
辛杜帕尔乔克县,country,尼泊尔
辛杜帕尔乔克县,located in the administrative territorial entity,巴格马蒂省
刘苏社,member of,国家发展改革委
中车长客股份公司,headquarters location,北京
吴兴区,located in the administrative territorial entity,湖州
织里镇,located in the administrative territorial entity,吴兴区
大理市,located in the administrative territorial entity,云南省
马龙区,located in the administrative territorial entity,曲靖
尚金锁,occupation,工程师
墨玉县,located in the administrative territorial entity,喀什市
<unk>江大桥,located in the administrative territorial entity,贵州省
北京师范大学,located in the administrative territorial entity,北京
阜新,located in the administrative territorial entity,辽宁省
阜新,located in the administrative territorial entity,辽宁
辽河,located in the administrative territorial entity,辽宁省
2024年全国林草系统森林草原防火暨安全生产工作视频调度会议,point in time,2024年
国家森林草原防灭火指挥部,located in the administrative territorial entity,北京
全国森林草原防灭火工作视频调度会议,located in the administrative territorial entity,北京
石油,instance of,能源
天然气,instance of,能源
稀土,instance of,能源
金,instance of,能源
铜,instance of,能源
锂,instance of,能源
钴,instance of,能源
镍,instance of,能源
馒头,subclass of,食品
糕点,subclass of,食品
球川镇,located in the administrative territorial entity,常山县
掇刀区,located in the administrative territorial entity,荆门市
白庙街道,located in the administrative territorial entity,掇刀区
杨向斌,occupation,公证机构
北京金融法院,located in the administrative territorial entity,北京市
灞水,located in the administrative territorial entity,西安
西安奥体中心,located in the administrative territorial entity,西安
西安奥体中心,located in the administrative territorial entity,陕西
浮生六记,author,沈复
全国老年大学线上公开课堂,organizer,中国老年大学协会
2024南国书香节暨羊城书展,point in time,2024年
保利剧院,part of,中央戏剧学院
2020年总书记考察湖南,participant,总书记
常德,located in the administrative territorial entity,湖南省
房地产调控,facet of,房地产
蔡奇,position held,中共中央总书记
金成男,member of political party,越南共产党
嘉兴市,located in the administrative territorial entity,浙江
南湖区,located in the administrative territorial entity,嘉兴市
阿纳托利·托尔库诺夫,country of citizenship,俄罗斯
李显龙,position held,国家副主席
国家知识产权局,field of work,知识产权
人工智能,studies,大数据
习近平主席,spouse,夫人彭丽媛
夫人彭丽媛,spouse,习近平主席
航空航天,subclass of,新兴产业
新兴产业,instance of,工业门类
张志贤,position held,新加坡国务资政兼国家安全统筹部长
李显龙,part of,中新关系
中新关系,creator,习近平主席
多米尼克,office held by head of government,总理
总理,country,多米尼克
罗斯福·斯凯里特,position held,总理
罗斯福·斯凯里特,member of political party,多米尼克工党
恩迪库里约,member of political party,布隆迪保卫民主全国委员会—保卫民主力量
布隆迪保卫民主全国委员会—保卫民主力量,chairperson,恩迪库里约
比姆·阿福拉米,position held,英国财政部经济事务大臣
瑙鲁共和国,head of state,戴维·阿迪昂
戴维·阿迪昂,country of citizenship,瑙鲁共和国
日内瓦,diplomatic relation,瑞士
瑞士,diplomatic relation,日内瓦
陈旭大使,country of citizenship,瑞士
联合国人权理事会,field of work,人权
斯里兰卡民主社会主义共和国,head of government,古纳瓦德纳
古纳瓦德纳,country of citizenship,斯里兰卡民主社会主义共和国
戴维·阿迪昂,position held,瑙鲁共和国总统
林剑,position held,外交部发言人
古纳瓦德纳总理,country of citizenship,斯里兰卡民主社会主义共和国
乌克兰危机,country,乌克兰
楚雄州,located in the administrative territorial entity,云南省
习近平总书记,educated at,湖南第一师范学院
江口县,located in the administrative territorial entity,铜仁市
银行保险机构,part of,国家金融监督管理总局
香港特区政府,applies to jurisdiction,香港特区
中国互联网络信息中心,notable work,中国互联网络发展状况统计报告
应勇日前,employer,最高人民检察院
商务部,item operated,商务部负面清单
商务部负面清单,publisher,商务部
国家发展改革委,office held by head of the organization,国家发展改革委副秘书长
国家发展改革委副秘书长,part of,国家发展改革委
数据跨境流动,subclass of,数据
横琴文化艺术中心,located in the administrative territorial entity,珠海
沂水跋山遗址群,located in the administrative territorial entity,山东
平潭壳丘头遗址群,located in the administrative territorial entity,福建
郎溪磨盘山遗址,located in the administrative territorial entity,郎溪
荆门屈家岭遗址,located in the administrative territorial entity,荆门
永城王庄遗址,located in the administrative territorial entity,永城
商都书院街墓地,located in the administrative territorial entity,郑州
四角坪遗址,located in the administrative territorial entity,礼县
霍州,located in the administrative territorial entity,山西
陈村瓷窑址,located in the,霍州
南海西北陆坡一号,located in or next to body of water,南海
志丹,located in the administrative territorial entity,陕西
日喀则,located in the administrative territorial entity,青海
苏轼,notable work,水调歌头
水调歌头,author,苏轼
阿舍,notable work,阿娜河畔
阿娜河畔,author,阿舍
中山北路,located in the administrative territorial entity,上海市
宁夏,part of,长三角
斯凯里特,position held,多米尼克总统
湖南,head of state,习近平总书记
国家体育总局,headquarters location,北京
全民健身中心,subclass of,健身场地
天津港20万吨级北航道,part of,天津港
天津港20万吨级北航道,connects with,天津港北航道
天津港北航道,connects with,天津港20万吨级北航道
北七家镇,located in the administrative territorial entity,昌平区
中国石油塔里木油田,connects with,西气东输管网
西气东输管网,connects with,中国石油塔里木油田
乳源瑶族自治县,located in the administrative territorial entity,韶关市
构建人类命运共同体,creator,习近平主席
扎伊尔·乔科耶夫,employer,吉尔吉斯斯坦央行
吉尔吉斯斯坦央行,chairperson,扎伊尔·乔科耶夫
金成男,position held,国际部部长
瑙鲁共和国,legislative body,瑙鲁议会
戴维·阿迪昂,date of birth,1969年11月
戴维·阿迪昂,country of citizenship,瑙鲁
瑙鲁,legislative body,瑙鲁议会
瑙鲁议会,country,瑙鲁共和国
中国和多米尼克建交20周年纪念日,country,中国和多米尼克
中国和多米尼克,public holiday,中国和多米尼克建交20周年纪念日
菲利普·马伊恩加,country of citizenship,肯尼亚
谢家铺镇,located in the administrative territorial entity,常德
中国气象局,member of,中国气象学会
中国气象学会,subsidiary,中国气象局
崔红娟,employer,西南大学
启明星一号,start point,文昌航天发射场
科技小院,subclass of,高校
宁德时代,headquarters location,香港
香港科技园公司,headquarters location,香港
香港国际机场,place served by transport hub,青岛市
横琴,located in the administrative territorial entity,澳门
横琴,located in the administrative,澳门
松阳气象·二十四节气馆,located in the administrative territorial entity,松阳县
程阳八寨,located in the administrative territorial entity,柳州市
人物题材美术,subclass of,绘画
画笔定格,subclass of,笔
画笔定格,subclass,笔
明艳夺昭阳,creator,周志坤
习近平关于金融工作论述摘编,editor,中共中央党史和文献研究院
习近平关于金融工作论述摘编,publisher,中央文献出版社
习近平同志,movement,习近平经济思想
兴田镇,located in the administrative territorial entity,武夷山市
人民视觉,founded by,冉永平
栖霞湖,located in the administrative territorial entity,甘肃
栖霞湖,located in the administrative territorial entity,甘肃省
皂力,located in the administrative territorial entity,辽宁
钦南区,located in the administrative territorial entity,钦州市
黄屋屯镇,located in the administrative territorial entity,钦南区
沿黄高速公路,located in the administrative territorial entity,河南省
孟州市,located in the administrative territorial entity,河南省
重大疫情医疗应急类,subclass of,卫生应急
中国援多农业技术合作项目,country,多米尼克
萨拉热窝,country,波黑
波黑议会,country,波黑
波黑,capital,萨拉热窝
波黑,legislative body,波黑议会
茨维亚诺维奇,country of citizenship,波黑
兹维兹迪奇,country of citizenship,波黑
阿戴莫维奇,country of citizenship,波黑
什皮里奇,country of citizenship,波黑
斯里兰卡民主社会主义共和国,office held by head of government,斯里兰卡总理
古纳瓦德纳,member of political party,斯里兰卡人民联合阵线党
古纳瓦德纳,position held,斯里兰卡总理
迪内什·古纳瓦德纳,country of citizenship,斯里兰卡民主社会主义共和国
迪内什·古纳瓦德纳,member of political party,斯里兰卡人民联合阵线党
迪内什·古纳瓦德纳,position held,斯里兰卡总理
斯里兰卡人民联合阵线党,country,斯里兰卡民主社会主义共和国
斯里兰卡总理,country,斯里兰卡民主社会主义共和国
迈酷德,country,德国
迈酷德,founded by,恩里科·克劳尔
萨克森—安哈尔特州,located in the administrative territorial entity,德国
南非共产党,country,南非
马派拉,member of political party,南非共产党
西开普省,located in the administrative territorial entity,南非
乌伊索,member of political party,南非共产党
中国科学院深海科学与工程研究所,located in the administrative territorial entity,雅加达
丹戎不碌港,country,印度尼西亚
丹戎不碌港,located in the administrative territorial entity,雅加达
济州道,country,韩国
臻泰智能科技有限公司,headquarters location,西安
臻泰智能,headquarters location,西安
习近平总书记,notable work,政府工作报告
徐扬生,educated at,香港中文大学
逸夫,educated at,香港中文大学
学勤,educated at,香港中文大学
思廷,educated at,香港中文大学
祥波,educated at,香港中文大学
道扬,educated at,香港中文大学
道扬,educated at,香港中文
博乐市,located in the administrative territorial entity,新疆维吾尔自治区
三湘大地,located in the administrative territorial entity,湖南省
湖南省,part of,中部地区
京津冀协同发展,located in the administrative territorial entity,北京
乡村文化,subclass of,中华优秀传统文化
燕,part of,京津冀
思明区,located in the administrative territorial entity,厦门市
桂建芳,date of birth,1956年6月
浩特—扎门乌德经济合作区,located in the administrative territorial entity,呼和浩特
蒙方区域,located in the administrative territorial entity,呼和浩特
应急管理部,part of,财政部
凉山地区,located in the administrative territorial entity,四川
安庆,located in or next to body of water,长江
芜湖,located in or next to body of water,长江
南通市,located in the administrative territorial entity,江苏
民航总医院,located in the administrative territorial entity,江苏
赵亚祥,employer,中铁第四勘察设计院集团有限公司
易思维,educated at,天津大学
茫茫大漠,located in the administrative territorial entity,内蒙古自治区
南水北调中线,located in the administrative territorial entity,北京市
南水北调中线,located in the administrative territorial entity,水源区
南水北调中线,located in the administrative territorial entity,河南省
民族学,studies,民族
民族学,studies 民族,民族
民族学,studies 民族,studies
汉文,writing system,汉文字
汉文字,writing system,汉文
微信群,instance of,移动互联网
政务应用,instance of,移动互联网
中国共产党,part of political party,中国共产党
资兴市,located in the administrative territorial entity,湖南省
贯通市,located in the administrative territorial entity,宁夏回族自治区
佛山,part of,大湾区
长白山脉,located in the administrative territorial entity,吉林省
汪清县,located in the administrative territorial entity,延边朝鲜族自治州
东光镇,located in the administrative territorial entity,汪清县
职业教育,subclass of,教育
消防设计审查验收违法违规专项整治,located in the administrative territorial entity,南宁
哈密市,located in the administrative territorial entity,新疆维吾尔自治区
伊州区,located in the administrative territorial entity,哈密市
南湖乡,located in the administrative territorial entity,伊州区
宣平街道,located in the administrative territorial entity,万全区
斯凯里特,country of citizenship,多米尼克
巴巴科夫,position held,俄罗斯国家杜马副主席
施雷斯塔,position held,尼泊尔副总理兼外交部长
习近平主席,position held,全国政协主席
苏世民,country of citizenship,美国
中美关系,participant,苏世民
浅川雅嗣,employer,亚洲开发银行
中国同亚行,part of,亚洲开发银行
埃克森美孚公司,chief executive officer,伍德伦
伍德伦,employer,埃克森美孚公司
阿斯利康公司,chief executive officer,苏博科
苏博科,employer,阿斯利康公司
彭安杰,employer,世界银行
菜籽坝抽水蓄能电站,located in the administrative territorial entity,重庆
公主岭市,located in the administrative territorial entity,长春
大榆树镇,located in the administrative territorial entity,公主岭市
仙源街道,located in the administrative territorial entity,南溪区
中国,instance of,国家
长治久安,country,中国
不结盟运动,country,中国
七十七国集团,country,中国
博鳌亚洲论坛,location,博鳌
瑙鲁,lowest point,太平洋
毛索潘,country of citizenship,柬埔寨
马克·吕特,position held,荷兰首相
肯,capital,内罗毕
内罗毕,country,肯
贾菲斯·阿提托,educated at,北京师范大学
中国共产党,has quality,习近平新时代中国特色社会主义思想
资福镇,located in the administrative territorial entity,宁乡市
鲁朗镇,located in the administrative territorial entity,林芝市
全国中小学生安全教育日,organizer,教育部基础教育司
全国中小学生安全教育周,organizer,教育部基础教育司
稻谷,subclass of,主粮作物
玉米,subclass of,主粮作物
湖里区,located in the administrative territorial entity,厦门
张佳莹,field of work,种草
赏花,subclass of,旅游
林,part of,森林
吴皓,educated at,上海交通大学
抚顺市,located in the administrative territorial entity,辽沈
聆听吴皓的故事,facet of,吴皓
国家航天局,item operated,嫦娥四号
鹊桥二号,located on astronomical body,月球
嫦娥四号,located on astronomical body,月球
嫦娥六号,located on astronomical body,月球
西部陆海新通道,located in the administrative territorial entity,四川
西部陆海新通道,located in the administrative territorial entity,广西
5G,width,5
哈伊高铁,located in the administrative territorial entity,黑龙江省
伊春市,located in the administrative territorial entity,黑龙江省
广饶县,located in the administrative territorial entity,东营市
跨境电商,subclass,电子商务
京津冀地区,located in the administrative territorial entity,北京
网络强国战略,creator,习近平总书记
上海市第一中级人民法院,located in the administrative territorial entity,上海
黑河,located in the administrative territorial entity,青海省
黑河,located in the administrative territorial entity,甘肃省
黑河,located in the administrative territorial entity,内蒙古自治区
2024年交通综合治理行动计划,located in the administrative territorial entity,北京市
高宁,educated at,北京航空航天大学
中国国家博物馆,located in the administrative territorial entity,北京
孙业礼,member of,国务院台办
中华传统文化,subclass of,中华文化
乾潭镇,located in the administrative territorial entity,建德市
更楼街道,located in the administrative territorial entity,建德市
黄岛区,located in the administrative territorial entity,青岛市
海峡奥体中心,located in the administrative territorial entity,福州
福建省教育厅,located in the administrative territorial entity,福州
福州市人民政府,located in the administrative territorial entity,福州
张丹峰,instance of,制图
交通运输局,applies to jurisdiction,深圳
交通运输局,applies to juris,深圳
全国两会,country,中华人民共和国
中华人民共和国,significant event,全国两会
中华人民共和国,office held by head of government,党中央
阿迪昂,position held,瑙鲁总统
黄山北站,connecting line,池黄高铁
<unk>县东站,connecting line,池黄高铁
共建“一带一路”,headquarters location,北京
习近平主席,employer,联合国教科文组织
博鳌亚洲论坛2024年年会,point in time,2024年
埃文·格林伯格,educated at,哈佛大学
艾利森,country of citizenship,美国
艾利森,educated at,哈佛大学
施雷斯塔,position held,尼泊尔副总理兼外长
努尔特列乌,position held,哈萨克斯坦副总理兼外长
中国工商银行上海市分行,headquarters location,上海
李鹏文集,publisher,人民出版社
昆都仑区,located in the administrative territorial entity,包头市
前进道街道,located in the administrative territorial entity,昆都仑区
青二十,located in the administrative territorial entity,昆都仑区
范镇,located in the administrative territorial entity,瑞昌市
孙家湾,located in the administrative territorial entity,阜新市
簪花仕女图,depicts,美人
演艺新空间,located in the administrative territorial entity,陕西
演艺新空间,located in the administrative territorial entity,西安
茅洲河,instance of,河湖
<unk>湖,instance of,河湖
千岛湖,instance of,河湖
中国中车长春轨道客车股份有限公司,subsidiary,中车长客列车研发设计团队
中车长客列车研发设计团队,owned by,中国中车长春轨道客车股份有限公司
平凉市,located in the administrative territorial entity,甘肃
灵台县,located in the administrative territorial entity,平凉市
龙门乡,located in the administrative territorial entity,灵台县
甘肃医学院,located in the administrative territorial entity,甘肃
江西,shares border with,山东省
2024年部门预算,is a list of,预算公开
国家金融监督管理总局,part of,财政部
工业机器人,manufacturer,工业和信息化部
郭家坝镇,located in the administrative territorial entity,秭归县
农业农村部,subsidiary,全国农垦系统
扬州市,located in the administrative territorial entity,辽宁省
恩施土家族苗族自治州,located in the administrative territorial entity,安徽省
佛山市,located in the administrative territorial entity,湖北省
昌江黎族自治县,located in the administrative territorial entity,海南省
博尔塔拉蒙古自治州,located in the administrative territorial entity,云南省
唐兴文,position held,矿业权管理处处长
月坛街道,located in the administrative territorial entity,西城区
杨昊,member of,全国妇联
葛源镇,located in the administrative territorial entity,横峰县
横峰县人民法院,located in the administrative territorial entity,南昌
那楼镇,located in the administrative territorial entity,邕宁区
北京中轴线遗产保护中心,located in the administrative territorial entity,北京市
北京中轴线遗产保护中心,located in the administrative territorial,北京市
上海歌剧院,located in the administrative territorial entity,上海
上海音乐学院,located in the administrative territorial entity,上海
安徽省人民政府,located in the administrative territorial entity,合肥
徽州,located in the administrative territorial entity,安徽省
天水市,located in the administrative territorial entity,甘肃省
秦州区,located in the administrative territorial entity,天水市
垫江牡丹文化节,located in the administrative territorial entity,重庆
中美关系,instance of,双边关系
斯里兰卡总理,country,斯里兰卡
斯里兰卡,office held by head of government,斯里兰卡总理
汉班托塔,country,斯里兰卡
钓鱼台国宾馆,country,荷兰
荷兰,head of government,吕特
中荷关系,country,荷兰
钓鱼台国宾馆,country,德国
中德关系,office held by head of government,国务院总理
中德关系,country,德国
博鳌亚洲论坛,chairperson,潘基文
潘基文,member of,博鳌亚洲论坛
政协第十四届全国委员会第十七次主席会议,chairperson,王沪宁
全国政协十四届全国委员会,chairperson,王沪宁
习近平总书记视察北京,participant,习近平总书记
王浩,position held,浙江省委副书记
滨海大道,located in the administrative territorial entity,深圳市
习近平主席,position held,博鳌亚洲论坛理事长
博鳌亚洲论坛理事长,part of,博鳌亚洲论坛
所罗门群岛,territory claimed by,瑙鲁
荷兰,diplomatic relation,中华人民共和国
荷兰,diplomatic relation,欧盟
中华人民共和国,diplomatic relation,荷兰
阿克松,country of citizenship,瑞士
陈旭,employer,国务院侨务办公室
国务院侨办,subsidiary,国务院侨务办公室
赵本堂,country of citizenship,葡萄牙
马努埃尔·盖雷拉斯,country of citizenship,葡萄牙
国家会展中心(上海)有限责任公司,country,葡萄牙
河南博物院,located in the administrative territorial entity,郑州
西藏,founded by,中国共产党
阿里高原,located in the administrative territorial entity,西藏
洛桑卓玛,member of political party,中国共产党
应急管理部,chairperson,周天
张立群,educated at,西安交通大学
孙尧,educated at,西安交通大学
张雨东,member of,科学技术部
陈元丰,member of,国务院台湾事务办公室
马骏,educated at,北京师范大学
王树国,educated at,西安交通大学
中国国际消费品博览会,organizer,商务部
商务部,subsidiary,国务院新闻办
博鳌,located in the administrative territorial entity,海南省
常州城区,located in the administrative territorial entity,常州市
崔文佳,part of,对话人
王庆峰,part of,对话人
常晋,part of,对话人
屏边苗族自治县,located in the administrative territorial entity,云南省
湾塘小学,located in the administrative territorial entity,屏边苗族自治县
德宏傣族景颇族自治州,located in the administrative territorial entity,云南
曹雪盟,field of work,新能源汽车
儿童绘本,subclass of,绘本
松阳县,located in the administrative territorial entity,浙江
护工,field of this occupation,护理
洛阳,located in the administrative territorial entity,河南省
偃师,located in the administrative territorial entity,洛阳
金庸,genre,武侠小说
阿斯利康,chief executive officer,苏博科
苏博科,employer,阿斯利康
国家海洋局,part of,自然资源部
沈君,employer,自然资源部
中国第四十次南极科学考察队,part of,南极考察
中国第四十次南极科学考察,part of,南极考察
徐汇,located in the administrative territorial entity,上海
滨江,located in the administrative territorial entity,上海
古镇,located in the administrative territorial entity,上海
中山公园,located in the administrative territorial entity,上海
上海市人大常委会,applies to jurisdiction,上海
徐汇,located in the administrative territorial entity,上海市
滨江,located in the administrative territorial entity,上海市
海南自贸港博鳌乐城先行区,part of,海南自由贸易港博鳌乐城国际医疗旅游先行区
夏邑县,located in the administrative territorial entity,河南省
高质量发展,part of,经济社会发展
高质量发展,part of,经济增长方式
自然资源部办公厅,part of,自然资源部
中国农业生产资料集团有限公司,member of,中华全国供销总社
淮滨县,located in the administrative territorial entity,信阳
信阳港,located in the administrative territorial entity,信阳
淮滨中心港,located in the administrative territorial entity,信阳
安陲乡,located in the administrative territorial entity,融水苗族自治县
上海市反电信网络诈骗中心,located in the administrative territorial entity,上海市
上海市公安局刑侦总队,applies to jurisdiction,上海市
北京市司法局,applies to jurisdiction,北京市
长江大保护,located in the administrative territorial entity,湖北省
云南省高级人民法院,located in the administrative territorial entity,昆明
短视频直播,subclass of,直播
人民日报社,headquarters location,北京大学
北大,part of,北京大学
姚剑锋,position held,新华社记者
天津市教委,applies to jurisdiction,天津
天津市全面加强和改进新时代学生心理健康工作行动方案,applies to jurisdiction,天津
太原卫星发射中心,space launch vehicle,长征六号改运载火箭
长征六号改运载火箭,subclass of,长征系列运载火箭
马鞍山,located in the administrative territorial entity,安徽省
