head,relation,tail
日本,member of,世界贸易组织
日本,member of,世贸组织
永平镇,located in the administrative territorial entity,垫江县
南平,located in the administrative territorial entity,福建
武夷山市,located in the administrative territorial entity,南平
星村镇,located in the administrative territorial entity,武夷山市
燕子窠,located in the administrative territorial entity,福建
平安区,located in the administrative territorial entity,海东市
平安街道,located in the administrative territorial entity,平安区
脐橙,subclass of,农产品
甘肃省第二人民医院,located in the administrative territorial entity,甘肃
竹笋,subclass of,菜中珍品
痛风,has cause,尿酸水平高
科幻小说,sub,科幻
戏歌,subclass of,戏曲
冰雪华光,instance of,戏歌
改革开放,time period,21世纪
老街基乡,located in the administrative territorial entity,尚志市
李鸿忠,position held,中共中央政治局委员
尼古拉斯·马杜罗·莫罗斯,position held,委内瑞拉玻利瓦尔共和国总统
符拉迪沃斯托克市,located in the administrative territorial entity,俄罗斯
委内瑞拉,head of state,习近平
委内瑞拉,office held by head of state,委内瑞拉总统
委内瑞拉,head of state,马杜罗总统
马杜罗总统,position held,委内瑞拉总统
马杜罗总统,country of citizenship,委内瑞拉
中澳高级别对话,participant,毛宁
赞比亚总统,country,赞比亚
希奇莱马,position held,赞比亚总统
希奇莱马,country of citizenship,赞比亚
赞比亚,office held by head of state,赞比亚总统
赞比亚,part of,南部非洲
赞比亚,diplomatic relation,中赞
中赞,office held by head of state,赞比亚总统
中赞,part of,南部非洲
江西省,located in the administrative territorial entity,赞比亚
福建省,located in the administrative territorial entity,赞比亚
深圳市,located in the administrative territorial entity,赞比亚
通伦,member of political party,老挝人革党
通沙万,member of political party,老挝人革党
王金南,position held,全国政协主席
鲁修禄,position held,全国政协主席
成岳冲,position held,全国政协主席
赵永清,position held,全国政协主席
叶敏,position held,全国政协主席
朴世龙,position held,全国政协主席
谷树忠,position held,全国政协主席
黄莉新,position held,全国政协主席
郑斌勇,position held,全国政协主席
高吉喜,position held,全国政协主席
杭州涌金公园广场,located in the administrative territorial entity,杭州市
2004年雅典奥运会,participant,罗雪娟
李书磊,award received,兰花奖
约瑟夫·波利希,award received,兰花奖
伊萨姆·沙拉夫,award received,兰花奖
白佩兰,award received,兰花奖
大卫·弗格森,award received,兰花奖
中国国际投资贸易洽谈会,located in the administrative territorial entity,厦门市
中国国际投资贸易洽谈会,located in the administrative territorial entity,厦门
厦门,located in the administrative territorial entity,厦门市
清华大学,office held by head of the organization,清华大学党委书记
清华大学,executive body,清华大学党委
清华大学党委书记,part of,清华大学
清华大学党委,part of,清华大学
长岛,located in the administrative territorial entity,烟台市
北京乐石文物修复中心,located in the administrative territorial entity,北京
北京文化论坛,located in the administrative territorial entity,北京
中国共产党历史展览馆,located in the administrative territorial entity,北京
2023年全国“诚信兴商宣传月”,point in time,2023年
义桥镇,located in the administrative territorial entity,萧山区
施芳,occupation,作家
潘俊强,occupation,作家
史铁生,occupation,作家
村务监督组织,part of,村务管理
江门,located in the administrative territorial entity,广东
美团,industry,电商
盒马,industry,电商
香港天文台,located in the administrative territorial entity,香港
渠务署,applies to jurisdiction,香港
路政署,applies to jurisdiction,香港
民政事务总署,applies to jurisdiction,香港
陈国基,position held,香港特区政府发言人
中共中央台办,interested in,两岸关系
国务院台办,interested in,两岸关系
宋楚瑜,member of political party,亲民党
两岸关系,participant,中共中央台办
两岸关系,participant,国务院台办
人民网+,owned by,人民网
利州区,located in the administrative territorial entity,广元市
米脂县,located in the administrative territorial entity,榆林市
库尔勒市,located in the administrative territorial entity,新疆
皮山县,located in the administrative territorial entity,库尔勒市
安化县,located in the administrative territorial entity,益阳市
益阳市,located in the administrative territorial entity,湖南省
东坪镇,located in the administrative territorial entity,安化县
唐家观,located in the administrative territorial entity,安化县
资江,located in the administrative territorial entity,湖南省
多宝乡,located in the administrative territorial entity,都昌县
海河,mouth of the watercourse,渤海
天津,located in or next to body of water,海河
汤<unk>村,located in the administrative territorial entity,温州
沈阳,located in the administrative territorial entity,内蒙古
习近平致全国优秀教师代表的信,author,习近平
新征程,participant,习近平
穆罕默德六世,country of citizenship,摩洛哥
巴西南部严重暴雨洪涝灾害造成重大人员伤亡,country,巴西
南里奥格兰德州,located in the administrative territorial entity,巴西
漠河,located in the administrative territorial entity,黑龙江
青山,located in the administrative territorial entity,黑龙江
大兴安岭,located in the administrative territorial entity,黑龙江省
洪涝灾害地区灾后恢复重建,located in the administrative territorial entity,黑龙江省
伊春,located in the administrative territorial entity,黑龙江
顾明远,educated at,北京师范大学
马赫卡莫娃,country of citizenship,乌兹别克斯坦
济约佐达,country of citizenship,塔吉克斯坦
红十字国际委员会,chairperson,斯波利亚里茨
斯波利亚里茨,member of,红十字国际委员会
赞比亚,diplomatic relation,坦桑尼亚
赞比亚,capital,卢萨卡
坦桑尼亚,part of,南部非洲
卢萨卡,country,赞比亚
卡诺,member of political party,巴拿马主义党
巴民主革命党,chairperson,卡诺
巴拿马主义党,chairperson,卡诺
新华社亚的斯亚贝巴9月8日电,location,亚的斯亚贝巴
胡长春,position held,中国驻非盟使团
穆昌加,position held,中国驻非盟使团
印度,member of,二十国集团
莫迪总理,country of citizenship,印度
印度,head of government,莫迪总理
印度,member of,非洲联盟
百年变局,participant,莫迪总理
百年变局,country,印度
世纪疫情,participant,莫迪总理
世纪疫情,country,印度
梅洛尼,position held,意大利总理
冯德莱恩,position held,欧盟委员会主席
榆次区,located in the administrative territorial entity,晋中市
厦门,continent,中亚
沈跃跃,position held,上合组织睦委会主席
习近平主席,notable work,习近平主席贺信
习近平主席贺信,author,习近平主席
繁星戏剧村,located in the administrative territorial entity,北京
小柯剧场,located in the administrative territorial entity,北京
杭州萧山国际机场,place served by transport hub,杭州
国家医疗保障局,headquarters location,北京
深圳国际仲裁院,headquarters location,深圳
中华儿女,field of this occupation,中华文明
澳门,diplomatic relation,内地
内地,diplomatic relation,澳门
金沙遗址博物馆,located in the administrative territorial entity,四川
奥博穆,country of citizenship,德国
瑞吉纳多,country of citizenship,英国
联合利华集团,country,英国
司马盛,country of citizenship,巴西
淡水河谷,country,巴西
尹 正,country of citizenship,法国
张学,notable work,春之歌
春之歌,creator,张学
<unk>岩满族自治县,located in the administrative territorial entity,鞍山市
新华社,country,中华人民共和国
哈尔滨,country,中华人民共和国
2023年浦江创新论坛,point in time,2023年
习近平关于工人阶级和工会工作论述摘编,author,习近平同志
习近平同志,notable work,习近平关于工人阶级和工会工作论述摘编
教育家,field of this occupation,教育
国家发展改革委,part of,国家发展改革委会
2024年,follows,2023
沪深300指数,owned by,国家金融监督管理总局
财产险,subclass of,保险
阳朔县,located in the administrative territorial entity,桂林市
海关总署,headquarters location,北京
冯德莱恩,position held,欧洲理事会主席
乔达里,country of citizenship,印度尼西亚
中国,member of,非洲联盟
非洲联盟,founded by,中国
非洲联盟,chairperson,习近平主席
非洲联盟,member of,联合国
联合国,founded by,中国
东帝汶民主共和国,capital,奥尔塔
奥尔塔,country,东帝汶民主共和国
巴黎中国文化中心,country,法国
科特迪瓦圣佩德罗体育场,country,科特迪瓦
2024年第三十四届非洲国家杯足球赛,point in time,2024年
尼泊尔,continent,亚洲
王义<unk>,educated at,北京大学
六横,located in the administrative territorial entity,宁波
全国优秀教师代表座谈会,participant,习近平总书记
东城坊镇,located in the administrative territorial entity,涿州市
辩证唯物主义,part of,习近平新时代中国特色社会主义思想
三星堆遗址,located in the administrative territorial entity,三星堆
三星堆遗址,located in the,三星堆
国家公园体制,facet of,国家公园
国家公园体制,facet of,国家公园体制
罗泾港区,located in the administrative territorial entity,上海
工商银行,industry,金融服务
招商银行,industry,金融服务
中国邮政储蓄银行,industry,金融服务
邗江区,located in the administrative territorial entity,扬州市
崔家桥镇,located in the administrative territorial entity,安阳县
国家网络安全宣传周,main subject,网络安全
当涂县,located in the administrative territorial entity,马鞍山市
黄池镇,located in the administrative territorial entity,当涂县
昌付镇,located in the administrative territorial entity,樟树市
华中科技大学,located in the administrative territorial entity,武汉
国家大剧院,instance of,剧院
大墅镇,located in the administrative territorial entity,淳安县
石屏镇,located in the administrative territorial entity,古蔺县
北京老城,located in the administrative territorial entity,北京市
风俗,subclass of,文化
艺术,subclass of,文化
鹭岛,located in the administrative territorial entity,福建
宏立信(厦门)科技有限公司,headquarters location,厦门
中国国际投资贸易洽谈会,location,厦门国际会展中心
共建“一带一路”倡议,has cause,改革开放
和平潭综合实验区,located in the administrative territorial entity,福建省
昆明,instance of,城市
贵阳,instance of,城市
长沙,instance of,城市
呼和浩特,instance of,城市
泉州,located in the administrative territorial entity,福建省
三星堆博物馆,made from material,青铜
三星堆博物馆,made from,青铜
界首镇,located in the administrative territorial entity,茶陵县
国家艺术基金,located in the administrative territorial entity,北京
太原卫星发射中心,item operated,遥感四十号卫星
遥感四十号卫星,start point,太原卫星发射中心
遥感四十号卫星,space launch vehicle,长征六号改运载火箭
天津外国语大学,located in the administrative territorial entity,天津
北京冬奥,participant,习近平同志
成都大运会,participant,习近平同志
石溪镇,located in the administrative territorial entity,南川区
长三角,country,中国
长三角,part of,长江三角洲
总书记,country of citizenship,中国
长江三角洲,country,中国
长三角,located in the administrative territorial entity,中国
中国载人航天工程办公室,item operated,天舟五号货运飞船
天舟五号货运飞船,part of,神舟十五号
广州,located in or next to body of water,南海
南海,located in the administrative territorial entity,广州
经合组织,instance of,国际组织
尤里·塔夫罗夫斯基,position held,中俄友好、和平与发展委员会专家理事会俄方主席
习近平:正圆中国梦,author,尤里·塔夫罗夫斯基
大国之翼:“一带一路”西行漫记,author,尤里·塔夫罗夫斯基
亚洲文明对话大会,participant,尤里·塔夫罗夫斯基
摩洛哥,office held by head of state,国家主席
摩洛哥,head of state,习近平
摩洛哥,head of state,习近平主席
非洲联盟,member of,二十国集团
中国率先支持非盟加入二十国集团,country,非洲联盟
图利亚拉省,capital,图利亚拉
图利亚拉,located in the administrative territorial entity,图利亚拉省
柬埔寨,head of government,洪玛奈
尼泊尔共产党(联合马列),chairperson,博克瑞尔
博克瑞尔,member of political party,尼泊尔共产党(联合马列)
厦门市人民政府,located in the administrative territorial entity,福建
信息基础设施安全保护,facet of,网络安全
信息基础设施安全保护,face,网络安全
北川河,located in the administrative territorial entity,青海省
共建“一带一路”绿色发展,part of,共建“一带一路”
文物,subclass of,历史文献
摊贩,subclass of,商业
李铁林,member of political party,中办国办
住房城乡建设部,subsidiary,住房城乡建设部办公厅
住房城乡建设部办公厅,part of,住房城乡建设部
民政部办公厅,part of,住房城乡建设部
两江新区,located in the administrative territorial entity,重庆市
走马镇,located in the administrative territorial entity,重庆市
张凤光,employer,中石油抚顺石化公司
高铭暄,educated at,中国人民大学
许志良,educated at,中国人民大学
童梦幼儿园,located in the administrative territorial entity,巴楚县
国家林草局,subsidiary,国家林业和草原改革发展司
国家林业和草原改革发展司,part of,国家林草局
杭州亚运会,organizer,潮新闻
孙志杰,employer,海关总署缉私局
李云龙,employer,海关总署缉私局
虎溪街道,located in the administrative territorial entity,重庆高新区
中国人民银行,subsidiary,中国民生银行
中国民生银行,part of,中国人民银行
温彬,employer,中国民生银行
什刹海,located in the administrative territorial entity,北京
北京城,located in the administrative territorial entity,北京
万宁桥,located in the administrative territorial entity,北京
中国短视频大会,original broadcaster,中央广播电视总台
2023北京文化论坛配套活动——“我与地坛”北京书市,point in time,2023年
丰宁满族自治县,located in the administrative territorial entity,承德市
雅迪冠能摩登,subclass of,电动车
贵港市,located in the administrative territorial entity,广西壮族自治区
港北区,located in the administrative territorial entity,贵港市
苯丙酮尿症,instance of,罕见病
太康县,located in the administrative territorial entity,周口市
城郊乡,located in the administrative territorial entity,太康县
北大荒农业股份有限公司,headquarters location,北大荒
兴化市,located in the administrative territorial entity,泰州市
泰兴市,located in the administrative territorial entity,泰州市
泗阳县,located in the administrative territorial entity,宿迁市
生态环境部,part of,中国科学院
2023射击世锦赛,point in time,2023
2023国际射联射击世锦赛,point in time,2023
跑步,subclass of,户外运动
沿山镇,located in the administrative territorial entity,贵定县
2023年乒乓球亚锦赛,point in time,2023年
2023年乒乓球亚锦赛,sport,乒乓球
2023年乒乓球亚锦赛,country,韩国
2023年乒乓球亚锦赛,location,平昌
2023年乒乓球亚锦赛,winner,樊振东
平昌,country,韩国
辛辛那提肯,country,美国
伍德乡村俱乐部,country,美国
伍德乡村俱乐部,located in the administrative territorial entity,辛辛那提肯
杭州亚运会,participant,殷若宁
泗水县,located in the administrative territorial entity,济宁市
西湖,located in the administrative territorial entity,迎亚运城市
中国人寿保险(集团)公司,owned by,中国人民银行
中国人寿保险(集团)公司,owned by,国家金融监督管理总局
中国人寿保险(集团)公司,owned by,证监会
中国人寿保险(集团)公司,owned by,财政部
2023年德国国际汽车及智慧出行博览会,located in the administrative territorial entity,慕尼黑
宝马集团,chief executive officer,齐普策
齐普策,employer,宝马集团
华为公司,country,美国
智能手机,manufacturer,华为公司
美国制裁,country,美国
芯片与科学法,country,美国
联合国教科文组织,office held by head of the organization,联合国教科文组织总干事
联合国教科文组织总干事,part of,联合国教科文组织
阿祖莱,employer,联合国教科文组织
阿祖莱,position held,联合国教科文组织总干事
阿塔卡马沙漠,country,智利
裴凯儒,country of citizenship,叙利亚
叙利亚,member of,联合国
锡尔河,country,哈萨克斯坦
图尔克斯坦,country,哈萨克斯坦
沃特拉县,located in the administrative territorial entity,图尔克斯坦
图尔克斯坦,located in the administrative territorial entity,哈萨克斯坦
沙河市,located in the administrative territorial entity,邢台市
蝉房乡,located in the administrative territorial entity,沙河市
涿州市,located in the administrative territorial entity,邢台市
二十届中央纪委二次全会,part of,中央纪委
坞根镇,located in the administrative territorial entity,温岭市
乐山市,located in the administrative territorial entity,四川
市中区,located in the administrative territorial entity,乐山市
青平镇,located in the administrative territorial entity,市中区
苏稽镇,located in the administrative territorial entity,市中区
岗李乡,located in the administrative territorial entity,尉氏县
大马镇,located in the administrative territorial entity,尉氏县
新时代的中国交响乐,subclass of,交响乐
文艺创作,subclass of,创作
超时空寻找,genre,纪录片
绍兴,instance of,城市
苏州,instance of,城市
承德,instance of,城市
西安,instance of,城市
青州,instance of,城市
陪伴式机器人,subclass of,机器人
利比亚飓风灾害,country,利比亚
曼菲,country of citizenship,利比亚
新时代推动东北全面振兴座谈会,participant,习近平总书记
新时代推动东北全面振兴座谈会,participant,总书记
张晓波,employer,红其拉甫海关
古巴,office held by head of state,国家主席
迪亚斯—卡内尔,position held,国家主席
阿卜杜拉齐格,position held,国家主席
新时代党解决台湾问题的总体方略,part of,习近平新时代中国特色社会主义思想
第一批主题教育,instance of,主题教育
京杭大运河,located in the administrative territorial entity,江苏省
西哈努克省,capital,西哈努克市
西哈努克市,country,柬埔寨
西哈努克市,located in the administrative territorial entity,西哈努克省
共建‘一带一路’倡议,country,中国
俄罗斯总统,part of,中俄关系
普京,part of,中俄关系
符拉迪沃斯托克,office held by head of state,俄罗斯总统
中俄关系,participant,普京
格鲁吉亚,capital,第比利斯
第比利斯,country,格鲁吉亚
王军,employer,中国国家税务总局
王国庆,member of,中国人权发展基金会
李干杰,member of political party,中国共产党
陈振声,country of citizenship,新加坡
天舟五号货运飞船,owned by,中国载人航天工程办公室
中国铁路郑州局集团有限公司,item operated,京广铁路
中国铁路郑州局集团有限公司,item operated,广武站
广武站,connecting line,京广铁路
国家邮政局,headquarters location,北京
中央网信办,headquarters location,北京
京杭大运河,located in the administrative territorial entity,北京
京杭大运河,located in the administrative territorial entity,天津
京杭大运河,located in the administrative territorial entity,河北省
中国南水北调集团有限公司,headquarters location,北京
唐登杰,position held,民政部部长
刘喜堂,position held,民政部部长
三星堆博物馆,located in the administrative territorial entity,成都
贵定县,located in the administrative territorial entity,黔南布依族苗族自治州
中国电视艺术家协会第七次全国代表大会,located in the administrative territorial entity,北京
杨翘楚,employer,国家发展改革委
嘉鱼县,located in the administrative territorial entity,长沙市
印度尼西亚,diplomatic relation,缅甸
缅甸,diplomatic relation,印度尼西亚
2023年暑期档,point in time,2023年
北京市政协,applies to jurisdiction,北京市
北京市,legislative body,北京市政协
中国式现代化面对面,instance of,理论读物
山东省人民政府,capital,济南
黄河,instance of,河湖
黑河,instance of,河湖
延海,instance of,河湖
天水,located in the administrative territorial entity,甘肃
茅台,headquarters location,贵州省
刘硕阳,member of sports team,中国体育代表团
王亮,member of sports team,中国体育代表团
陶相安,member of sports team,中国体育代表团
第十九届亚运会,participant,刘硕阳
第十九届亚运会,participant,王亮
第十九届亚运会,participant,陶相安
第十九届亚运会,participant,中国体育代表团
高志丹,member of sports team,中国体育代表团
戴建明,member of sports team,中国体育代表团
崔宸曦,member of sports team,中国体育代表团
1982年第九届亚运会,participant,刘硕阳
1982年第九届亚运会,participant,王亮
1982年第九届亚运会,participant,中国体育代表团
毛泽东旧居,located in the administrative territorial entity,上海
中共中央军委机关旧址,located in the administrative territorial entity,上海
杭州亚组委,headquarters location,杭州
天津,executive body,天津市人民政府
天津市人民政府,applies to jurisdiction,天津
天津,executive,天津市人民政府
吴国龙,employer,人民视觉
前锋区,located in the administrative territorial entity,广安市
观阁镇,located in the administrative territorial entity,前锋区
江津片区,located in the administrative territorial entity,重庆
江津片区,located in the administrative territorial entity,重庆市
中国式现代化,discoverer or invent,习近平总书记
共建“一带一路”,participant,东盟
加大对基础研究的投入,facet of,基础研究
加大对基础研究的投入,face,基础研究
国家市场监督管理总局,industry,市场监管
新堡布依族乡,located in the administrative territorial entity,乌当区
中国,capital,南宁
南宁,country,中国
钟山县,located in the administrative territorial entity,贺州市
白米镇,located in the administrative territorial entity,合江县
四川化工职业技术学院,located in the administrative territorial entity,四川省
流量,subclass of,水
横琴,located in the administrative territorial entity,珠海市
粤澳深度合作区,located in the administrative territorial entity,广东省
长隆宇宙飞船,located in the administrative territorial entity,横琴
智利,diplomatic relation,墨西哥
智利,diplomatic relation,哥伦比亚
智利,diplomatic relation,乌拉圭
智利,diplomatic relation,玻利维亚
智利,diplomatic relation,哥斯达黎加
智利,diplomatic relation,西班牙
智利,diplomatic relation,美国
阿连德,country of citizenship,智利
阿连德,date of death,1973年9月11日
智利,diplomatic relation,芬兰
墨西哥,diplomatic relation,智利
哥伦比亚,diplomati,智利
"美方一而再、再而三违背地区国家意愿,企图在南海掀起风浪,进一步暴露出美国所谓“印太战略”在地区制造分裂对抗的真面目",facet of,南海问题
谢万德,country of citizenship,柬埔寨
国家数字经济和数字社会理事会,country,柬埔寨
柬埔寨邮电部,country,柬埔寨
比利时啤酒世界,located in the administrative territorial entity,布鲁塞尔
利比亚总统委员会主席,country,利比亚
曼菲,position held,利比亚总统委员会主席
利比亚,office held by head of state,利比亚总统委员会主席
利比亚,member of,联合国
德尔纳,country,利比亚
贝达,country,利比亚
舍哈特,country,利比亚
利比亚国民代表大会,country,利比亚
乌萨马·哈马德,position held,利比亚总统委员会主席
乌萨马·哈马德,country of citizenship,利比亚
乌萨马·哈马德,member of political party,利比亚国民代表大会
卡扎菲,position held,利比亚总统委员会主席
卡扎菲,country of citizenship,利比亚
约翰·彼得·阿梅乌,country of citizenship,加纳
加纳,head of government,约翰·彼得·阿梅乌
加纳交通运输部,country,加纳
加纳铁路网标准轨总里程,country,加纳
欧盟委员会,applies to jurisdiction,欧盟
欧盟,executive body,欧盟委员会
妖猫传,instance of,电影
白蛇:缘起,instance of,电影
长安十二时辰,instance of,电影
国产电影票房节节,is a list of,电影
智利,continent,欧洲
巴勃罗·聂鲁达,country of citizenship,智利
巴勃罗·聂鲁达,residence,黑岛故居
黑岛故居,country,智利
艾青,occupation,诗人
聂鲁达故居博物馆,country,智利
景德镇市,located in the administrative territorial entity,南昌市
沪昆高铁,located in the administrative territorial entity,上海
光伏,subclass of,新能源
光伏,subclass,新能源
四川,shares border with,湖南
四川,shares border with,甘肃
四川,shares border with,新疆
湖南,shares border with,四川
甘肃,shares border with,四川
新疆,shares border with,四川
住房城乡建设部,applies to jurisdiction,北京市
中国消费者协会,affiliation,商务部
零售门店数字化解决方案征集活动,organizer,本报电
延寿县,located in the administrative territorial entity,黑龙江
张卫红,educated at,西北工业大学
宜州,located in the administrative territorial entity,浙江
薛仁贵征东,genre,苏北大鼓
战君山,genre,苏北大鼓
委内瑞拉,head of state,马杜罗
京津冀协同发展,located in the administrative territorial entity,京津冀
阿联酋联邦国民议会议长,country,阿联酋
萨格尔,position held,阿联酋联邦国民议会议长
萨格尔,country of citizenship,阿联酋
阿联酋,head of government,萨格尔
阿联酋,head of state,习近平主席
阿联酋,head of state,穆罕默德
阿联酋,head of,萨格尔
中共中央政治局常委,subsidiary,中共中央书记处书记
中央书记处书记,subsidiary,中共中央书记处书记
蔡奇,member of,中央书记处书记
苏林,member of,越南公安部
王小洪,member of,中共中央书记处书记
共建“一带一路”,participant,丁薛祥
中阿关系,participant,韩正
中阿关系,participant,萨格尔
中阿关系,participant,习近平主席
中阿关系,participant,穆罕默德
阿中建交40周年,participant,韩正
阿中建交40周年,participant,萨格尔
阿中建交40周年,participant,习近平主席
阿中建交40周年,participant,穆罕默德
委内瑞拉,diplomatic relation,玻利瓦尔共和国
玻利瓦尔共和国,diplomatic relation,中华人民共和国
尼古拉斯·马杜罗·莫罗斯,country of citizenship,委内瑞拉
尼古拉斯·马杜罗·莫罗斯,country of citizenship,玻利瓦尔共和国
中委关系,country,中华人民共和国
全国人民代表大会常务委员会委员长,country,中华人民共和国
尼泊尔共产党(联合社会主义),chairperson,贾甘纳特·卡蒂瓦达
贾甘纳特·卡蒂瓦达,member of political party,尼泊尔共产党(联合社会主义)
贾甘纳特·卡蒂瓦达,member of political party,中国共产党
贾甘纳特·卡蒂瓦达,country of citizenship,尼泊尔
洪玛奈,date of birth,1977年10月
洪玛奈,place of birth,磅湛省
磅湛省,located in the administrative territorial entity,柬埔寨
瑞士,legislative body,议会
议会,country,瑞士
联合国非洲经济委员会,headquarters location,亚的斯亚贝巴
孟加拉国共产党(马克思列宁主义)总书记,country,孟加拉国
巴鲁阿,country of citizenship,孟加拉国
巴鲁阿,position held,孟加拉国共产党(马克思列宁主义)总书记
曼南,country of citizenship,孟加拉国
严华龙,country of citizenship,孟加拉国
天山山脉,located in the administrative territorial entity,新疆
尉犁,located in the administrative territorial entity,新疆
天山胜利隧道,located in the administrative territorial entity,新疆
国家发展改革委,subsidiary,国家粮食和物资储备局
吉林市,located in the administrative territorial entity,吉林省
永吉县,located in the administrative territorial entity,吉林市
万昌镇,located in the administrative territorial entity,永吉县
蜀水,located in the administrative territorial entity,重庆
江南水乡,located in the administrative territorial entity,重庆
水利部,field,水利
中华文明,sub,文化
金清镇,located in the administrative territorial entity,路桥区
陈家昌,member of,科学技术部
科学技术部,chairperson,陈家昌
胡卫列,member of,司法部
司法部,chairperson,胡卫列
科技创新,subclass of,创新
科技创新,subclass,创新
孙中山,notable work,建国方略
建国方略,author,孙中山
改革开放,country,新中国
科学玩具,subclass of,玩具
韩春瑶,residence,长三角
大数据,instance of,科技
人工智能,instance of,科技
云计算,instance of,科技
区块链,instance of,科技
殷墟,located in the administrative territorial entity,河南省
联影医疗,founded by,总书记
东北大学,located in the administrative territorial entity,沈阳
联影医疗,industry,医药工业
工业和信息化部,applies to jurisdiction,山东
山东省委,applies to jurisdiction,山东
敦煌研究院,located in the administrative territorial entity,甘肃
中国人民大学老年学研究所,part of,中国人民大学
改革开放,part,新时代
皑皑雪山,located in the administrative territorial entity,北京
九曲黄河,located in the administrative territorial entity,北京
秀美古城,located in the administrative territorial entity,北京
隆福寺,located in the administrative territorial entity,北京
网络安全人才,field of this occupation,网络安全
网络安全人才,field of this,网络安全
国家体育总局,subsidiary,国家发展和改革委员会
孙中山,member of political party,中国共产党
中国共产党,significant event,辛亥革命
新民主主义革命,creator,孙中山
新时代新征程,creator,习近平总书记
