head,relation,tail
德拉古杰兰车站,country,巴基斯坦
德拉古杰兰车站,located in the administrative territorial entity,拉合尔
德拉古杰兰车站,connecting line,橙线轨道交通
橙线轨道交通,country,巴基斯坦
橙线轨道交通,located in the administrative territorial entity,拉合尔
橙线轨道交通,terminus,德拉古杰兰车站
煤炭,subclass of,传统能源
建筑,subclass of,传统产业
纺织,subclass of,传统产业
禹城,located in the administrative territorial entity,山东
福清市,located in the administrative territorial entity,福建省
车俊,member of,政协第十四届全国委员会常务委员会
尚勇,member of,政协第十四届全国委员会常务委员会
王金南,member of,政协第十四届全国委员会常务委员会
王晓东,member of,政协第十四届全国委员会常务委员会
钱克明,member of,政协第十四届全国委员会常务委员会
林建岳,member of,政协第十四届全国委员会常务委员会
克雷蒂安,country of citizenship,加拿大
教育部,part of,国务院
住房城乡建设部,part of,国务院
中国人民银行,part of,国务院
国家林草局,part of,国务院
国家邮政局,part of,国务院
国家疾控局,part of,国务院
应急管理部,part of,国务院
国家新闻出版署,part of,国务院
白族彝族乡,located in the administrative territorial entity,黔西市
南水北调中线,located in the administrative territorial entity,河北
河北,shares border with,广西
广西,shares border with,河北
引江,located in the administrative territorial entity,广西
淮河,located in the administrative territorial entity,广西
济渭,located in the administrative territorial entity,陕西
引洮,located in the administrative territorial entity,甘肃
闽江口,located in the administrative territorial entity,福建
南水北调中线,located in the administrative territorial entity,广西
裴德乐,member of,古巴科学院
裴德乐,educated at,电子科技大学
裴德乐,member of,电子科技
孟加拉国,diplomatic relation,老挝
共建“一带一路”,creator,习近平主席
洪都拉斯,head of government,雷纳
雷纳,country of citizenship,洪都拉斯
希腊总理,country,希腊
米佐塔基斯,position held,希腊总理
米佐塔基斯,date of birth,1968年3月
米佐塔基斯,place of birth,雅典
希腊,office held by head of government,希腊总理
斯里兰卡,continent,欧洲
阿曼,diplomatic relation,巴勒斯坦
巴勒斯坦,diplomatic relation,阿曼
中国,executive body,中共中央政治局
中国,office held by head of government,外交部长
中国,diplomatic relation,阿曼
加沙,located in the administrative territorial entity,阿曼
安理会,country,中国
加沙局势,country,中国
苏里南,head of government,马图拉
马图拉,country of citizenship,苏里南
喀麦隆,head of state,恩奎特
恩奎特,member of political party,人民民主联盟
中国人民银行货币政策司司长,part of,中国人民银行
邹澜,position held,中国人民银行货币政策司司长
公立医院,subclass of,医院
扬子江,mouth of the watercourse,长江
靖江,located in the administrative territorial entity,泰州
靖江,located in or next to body of water,扬子江
个人信息保护法,main subject,个人信息保护
工布江达县,located in the administrative territorial entity,林芝市
淮阳区,located in the administrative territorial entity,周口市
容东片区,located in the administrative territorial entity,雄安新区
共建“一带一路”国际合作高峰论坛,participant,习近平主席
习近平主席,significant event,共建“一带一路”国际合作高峰论坛
国家统计局,subsidiary,国家邮政局
岳麓书院,located in the administrative territorial entity,长沙市
秋粮,subclass of,粮食
高新区,located in the administrative territorial entity,临沂
江苏,capital,北京
北京,located in the administrative territorial entity,江苏
"个人信息能否锁进保险箱,随取随用?",location,山东自贸试验区
山东自贸试验区,located in the administrative territorial entity,济南
山东自贸试验区,located in the administrative territorial entity,青岛
山东自贸试验区,located in the administrative territorial entity,烟台
隆安县,located in the administrative territorial entity,南宁市
上林,located in the administrative territorial entity,广西壮族自治区
中国红十字会,chairperson,陈竺
陈竺,member of,中国红十字会
根思乡,located in the administrative territorial entity,泰兴市
刘晓凯,member of,中国印刷技术协会
努古斯台镇,located in the administrative territorial entity,科尔沁左翼后旗
努古斯台嘎查,located in the administrative territorial entity,科尔沁左翼后旗
鞋帽,subclass of,纺织品
针纺织品,subclass of,纺织品
汉口北国际贸易城,located in the administrative territorial entity,武汉
澳门特区政府,applies to jurisdiction,澳门特别行政区
澳门特别行政区,executive body,澳门特区政府
张作文,position held,澳门特区政府
郁静娴,field of work,种业
郁静娴,field of,种业
冷战,instance of,世界大战
石泉县,located in the administrative territorial entity,安康市
甘溪村,located in the administrative territorial entity,保靖县
龙里县,located in the administrative territorial entity,黔南布依族苗族自治州
集成灶,manufacturer,美的集团
宇航员海,part of,太平洋
普里兹湾,part of,太平洋
罗斯海,continent,南极
联合国教科文组织,subsidiary,联合国教科文组织东亚多部门地区代表处
遵义市,located in the administrative territorial entity,贵州
新基石研究员,inception,2023年1月
共建“一带一路”倡议,start time,2023年11月6日
生态环境部应对气候变化司司长,part of,生态环境部
夏应显,position held,生态环境部应对气候变化司司长
中国长江三峡集团有限公司,owned by,三峡集团
碱蓬,instance of,植物
广丰区,located in the administrative territorial entity,上饶市
沙田镇,located in the administrative territorial entity,广丰区
河北驰野玻璃珠,headquarters location,廊坊市
廊坊市,located in the administrative territorial entity,河北
陆小华,educated at,天津大学
汉阳镇,located in the administrative territorial entity,剑阁县
宝平街道,located in the administrative territorial entity,宝<unk>区
丁集镇,located in the administrative territorial entity,项城市
李克强同志,place of burial,八宝山革命公墓
李希,member of political party,中国共产党
抚顺县,located in the administrative territorial entity,抚顺市
海浪乡,located in the administrative territorial entity,抚顺县
乡村振兴,location,乡村
三季度,point in time,11月2日
杜伊斯堡港,country,德国
国际海事组织,founded by,中国
中国,member of,国际海事组织
国际海事组织理事会,part of,国际海事组织
呈贡机场,place served by transport hub,昆明市
阿加尔,member of,苏丹主权委员会
波亚尔,position held,捷克国家安全顾问
科克斯巴扎尔风电项目,country,孟加拉国
萨法迪,position held,约旦副首相兼外交与侨务大臣
京畿道,located in the administrative territorial entity,韩国
金东兖,country of citizenship,韩国
中韩关系,country,韩国
刘建超,position held,中联部部长
英国,capital,布莱奇利园
布莱奇利园,country,英国
吴朝晖,member of,中国科技部
全球人工智能安全峰会,participant,吴朝晖
全球人工智能安全峰会,country,英国
全球人工智能治理倡议,participant,吴朝晖
全球人工智能治理倡议,country,英国
联合国安理会,part of,联合国
李克强同志,place of death,上海
李克强同志,date of birth,1955年7月3日
李克强同志,educated at,北京大学
流沙湾渔港码头,located in the administrative territorial entity,湛江市
海威1号,located in the administrative territorial entity,湛江市
尹维新,educated at,华中师范大学
东湖高新区,located in the administrative territorial entity,武汉市
忻州市,located in the administrative territorial entity,山西省
谈培,educated at,宜宾学院
上海市电力公司,located in the administrative territorial entity,上海市
国家会展中心,located in the administrative territorial entity,上海市
国家发展改革委,subsidiary,国家发展改革委
虎林市,located in the administrative territorial entity,黑龙江
科尔沁左翼中旗,located in the administrative territorial entity,通辽市
希伯花镇,located in the administrative territorial entity,科尔沁左翼中旗
青山,located in the administrative territorial entity,湖南省
贸促会,subsidiary,全国贸促系统
二季度,follows,三季度
综保区,located in the administrative territorial entity,天津市
东兴市,located in the administrative territorial entity,广西
大方县,located in the administrative territorial entity,毕节市
昆明,twinned administrative body,成都
成都,twinned administrative body,昆明
京广,located in the administrative territorial entity,北京
京沪,located in the administrative territorial entity,北京
沪深,located in the administrative territorial entity,北京
浙广,located in the administrative territorial entity,北京
云计算,part of,互联网
人工智能,part of,互联网
区块链,part of,互联网
大数据,part of,互联网
新一代人工智能,subclass of,人工智能
新一代人工智能,sub,人工智能
辽源市,located in the administrative territorial entity,吉林
锦旗,located in the administrative territorial entity,辽源市
木耳镇,located in the administrative territorial entity,渝北区
呼伦贝尔农垦,located in the administrative territorial entity,内蒙古自治区
江苏省,capital,南京
华天,headquarters location,南京
芯德,headquarters location,南京
芯爱,headquarters location,南京
依维柯,headquarters location,南京
金浦利,headquarters location,南京
志卓电子,headquarters location,南京
德国弗里德里希·艾伯特基金会,country,德国
悉尼机场,country,澳大利亚
洪堡群岛,territory claimed by,智利
阿塔卡马,country,智利
科金博,country,智利
洪堡群岛保护区,country,智利
高翔,member of,中国社会科学院
宋杜,member of,中国社会科学院
2023中非合作论坛—减贫与发展会议,point in time,2023
南方电网广西电网公司,instance of,分公司
中德关系,participant,习近平
中德关系,participant,朔尔茨
中华人民共和国国境卫生检疫法(修订草案),instance of,法律
中华人民共和国专利法实施细则(修正草案),instance of,法律
何维,position held,全国人大常委会委员长
中国国际进口博览会,location,国家会展中心
中国国民党革命委员会,chairperson,周铁农
周铁农,member of political party,中国国民党革命委员会
周铁农,member of political party,中国共产党
周铁农,date of death,2023年11月3日
曼哈顿滩市,country,美国
曼哈顿滩市,located in the administrative territorial entity,加利福尼亚州
蒙特格蒙利,country of citizenship,美国
戈壁,located in the administrative territorial entity,巴音郭楞蒙古自治州
大崔庄镇,located in the administrative territorial entity,迁安市
习近平新时代中国特色社会主义思想,creator,陈希
全国妇联主席,part of,全国妇联
平谷,located in the administrative territorial entity,北京
世界农业科技博览会,located in the administrative territorial entity,北京
博奇,country of citizenship,马耳他
费萨尔通电话,participant,王毅
费萨尔通电话,participant,费萨尔
费萨尔,position held,外交部长
澳大利亚总理,appointed by,澳大利亚联邦众议员
阿尔巴尼斯,place of birth,悉尼
安东尼·阿尔巴尼斯,position held,澳大利亚总理
安东尼·阿尔巴尼斯,place of birth,悉尼
澳大利亚联邦众议员,country,澳大利亚
澳大利亚总理,country,澳大利亚
阿尔巴尼斯,country of citizenship,澳大利亚
澳大利亚,office held by head of government,澳大利亚总理
澳大利亚,head of government,阿尔巴尼斯
澳大利亚,diplomatic relation,印度尼西亚
惠特拉姆,country of citizenship,澳大利亚
马雷罗,position held,古巴总理
布尔纳比奇,position held,塞尔维亚总理
马丁,position held,爱尔兰副总理兼外交与国防部长
上海市容环境部门,located in the administrative territorial entity,上海
肖特集团,chief executive officer,何德瑞
何德瑞,employer,肖特集团
广东阳江供电局,owned by,南方电网
蝶岭变电站,owned by,南方电网
广东目标网架主体工程,owned by,南方电网
兴宁区,located in the administrative territorial entity,南宁市
三塘镇,located in the administrative territorial entity,兴宁区
第一届学青会开幕式,location,广西体育中心体育场
合浦县,located in the administrative territorial entity,北海市
百色,located in the administrative territorial entity,广西
河池,located in the administrative territorial entity,广西
来宾,located in the administrative territorial entity,广西
广西壮族自治区体育局,applies to jurisdiction,广西
鹭溪河,located in the administrative territorial entity,江西省
秦巴山,located in the administrative territorial entity,湖北
荆襄,located in the administrative territorial entity,湖北
纤绳帆影里,located in the administrative territorial entity,天津
横峰县,located in the administrative territorial entity,上饶市
资兴市,located in the administrative territorial entity,岳阳市
岳阳市,located in the administrative territorial entity,湖南
东洞庭湖国家级自然保护区,located in the administrative territorial entity,岳阳市
尼泊尔,office held by head of state,尼泊尔总统
尼泊尔总统,country,尼泊尔
鲍德尔,position held,尼泊尔总统
卡尔纳利省,located in the administrative territorial entity,尼泊尔
总书记,position held,总书记
马雷罗,country of citizenship,古巴
古巴,head of government,马雷罗
第六届中国国际进口博览会,located in the administrative territorial entity,上海
斯特凡·哈通,country of citizenship,德国
天融信科技集团,headquarters location,北京
洪泽古灌区,located in the administrative territorial entity,安徽
霍泉灌溉工程,located in the administrative territorial entity,山西
崇阳县,located in the administrative territorial entity,湖北
中央金融工作会议,participant,习近平
中国人民银行货币政策司司长邹澜,employer,中国人民银行
前三季度,follows,一季度
新闻记者职业资格考试,subclass of,准入类职业资格考试
尤溪县,located in the administrative territorial entity,福建
程耳,notable work,无名
无名,director,程耳
孔大山,notable work,无名
王一通,notable work,无名
宇宙探索编辑部,director,王一通
追月,director,王一通
李雪健,notable work,无名
黄米依则,notable work,无名
永安镇故事集,director,黄米依则
达式常,award received,中国文联终身成就奖(电影)
翟俊杰,award received,中国文联终身成就奖(电影)
上海,located in or next to body of water,东海
淡水河谷公司,country,巴西
共建“一带一路”,country,乌兹别克斯坦
费尔南德斯,country of citizenship,阿根廷
习近平主席,position held,阿根廷总统
习近平主席,country of citizenship,阿根廷
阿方,position held,阿根廷总统
阿方,country of citizenship,阿根廷
哈里·莫耶,country of citizenship,美国
麦克马伦,country of citizenship,美国
格林,country of citizenship,美国
格林斯潘,country of citizenship,美国
博卡斯,country of citizenship,美国
扎希德,position held,马来西亚副总理
谢华,date of birth,1920年12月
谢华,member of political party,中国共产党
滕藤同志,date of death,1923年7月30日
滕藤同志,member of political party,中国共产党
张策同志,date of death,2023年8月15日
张策同志,member of political party,中国共产党
李裕民,date of death,2023年8月16日
李裕民,member of political party,中国共产党
邹恩同同志,date of birth,1927年7月
商务部,headquarters location,上海市
上海市人民政府,located in the administrative territorial entity,上海市
第六届中国国际进口博览会,participant,习近平主席
中国国际进口博览会,organizer,习近平主席
峨桥镇,located in the administrative territorial entity,芜湖市
3M,country,美国
第六届中国国际进口博览会,instance of,进博会
第六届中国国际进口博览会,instance of,中国国际进口博览会
第六届进博会,located in the administrative territorial entity,上海
第六届进博会,located in the administrative territorial entity,上海市
三星展台,country,韩国
广西体育中心,located in the administrative territorial entity,南宁市
广西壮族自治区政府,applies to jurisdiction,广西壮族自治区
广西壮美山水,located in the administrative territorial entity,广西壮族自治区
中国对外贸易中心,headquarters location,广州
蓝佛安,employer,财政部
中国海油,item operated,乐东10—1气田
娜允镇,located in the administrative territorial entity,孟连傣族拉<unk>族佤族自治县
尚书,author,习近平总书记
鹿亭乡,located in the administrative territorial entity,余姚市
中华全国妇女联合会,instance of,检察机关
检察机关,field of work,司法保护
坪山,located in the administrative territorial entity,深圳
新能源汽车,subclass of,能源
景德镇,located in the administrative territorial entity,景德镇市
都江堰市,located in the administrative territorial entity,四川省
都江堰,located in the administrative territorial entity,四川省
郅 延文,field of work,千瓦时
明溪县,located in the administrative territorial entity,福建省
习近平总书记,significant event,中共中央政治局第五次集体学习
中共中央政治局第五次集体学习,participant,习近平总书记
<unk>平区,located in the administrative territorial entity,聊城市
苏州,located in the administrative territorial entity,山东省
南庄镇,located in the administrative territorial entity,阜平县
兴农人,field of this occupation,乡村振兴
胡文龙,educated at,中国人民大学
程曼丽,educated at,北京大学
李泓冰,educated at,北京大学
付思涵,educated at,南京大学
胡世鑫,educated at,南京大学
李沐芸,educated at,南京大学
黄颖哲,educated at,南京大学
黄煜,educated at,武汉大学
马鞍山市,located in the administrative territorial entity,安徽
漯河市,located in the administrative territorial entity,河南
第六届进博会,instance of,进博会
南京地铁7号线,located in the administrative territorial entity,南京
科尔维特,subclass of,跑车
雪佛兰,industry,跑车
越野旅居车,subclass of,跑车
西井科技,headquarters location,香港
改革开放,creator,党中央
东极岛,located in the administrative territorial entity,浙江省
舟山群岛,located in the administrative territorial entity,浙江省
舟山市人民医院,located in the administrative territorial entity,舟山市
虹口区,located in the administrative territorial entity,上海
重庆市,located in the administrative territorial entity,四川省
匈牙利技术转移中心,located in the administrative territorial entity,重庆市
匈牙利技术转移中心,located in the administrative territorial entity,重庆
匈牙利技术转移中心,located in,重庆
淡马锡理工学院,country,新加坡
璧山,located in the administrative territorial entity,璧山区
金凤,located in the administrative territorial entity,重庆
明月湖,located in the administrative territorial entity,重庆
广阳湾,located in the administrative territorial entity,重庆
西南大学,located in the administrative territorial entity,重庆
中国复眼,located in the administrative territorial entity,重庆
企业管理,subclass of,管理
中国人民,part of,中华民族
广西,shares border with,广西壮族自治区
广西体育中心游泳跳水馆,located in the administrative territorial entity,广西壮族自治区
肯尼亚,diplomatic relation,埃塞俄比亚
肯尼亚,diplomatic relation,卢旺达
埃塞俄比亚,diplomatic relation,肯尼亚
埃塞俄比亚,diplomatic relation,卢旺达
卢旺达,diplomatic relation,肯尼亚
卢旺达,diplomatic relation,埃塞俄比亚
奥地利,office held by head of government,奥地利总统
奥地利总统,country,奥地利
范德贝伦,country of citizenship,奥地利
范德贝伦,position held,奥地利总统
阿塞拜疆,head of state,阿利耶夫
阿利耶夫,country of citizenship,阿塞拜疆
赞比亚,diplomatic relation,刚果(布)
齐乌卢,country of citizenship,赞比亚
刚果(布),diplomatic relation,赞比亚
阿联酋,continent,亚洲
迪拜,continent,亚洲
中东北非,continent,亚洲
巴黎人报,country of origin,法国
葡萄牙国立古代艺术博物馆,country,葡萄牙
葡萄牙国立古代艺术博物馆,located in the administrative territorial entity,里斯本
特茹河,country,葡萄牙
葡萄牙,capital,里斯本
金秋时节,location,蓬皮杜中心
蓬皮杜中心,country,法国
文森特·梵高,country of citizenship,法国
文森特·梵高,movement,印象派
保罗·高更,country of citizenship,法国
保罗·高更,movement,印象派
亨利·马蒂斯,movement,印象派
阿梅代奥·莫迪利亚尼,country of citizenship,法国
阿梅代奥·莫迪利亚尼,movement,印象派
印象派,country,法国
印象派,significant person,文森特·梵高
印象派,significant person,保罗·高更
印象派,significant person,亨利·马蒂斯
印象派,significant person,阿梅代奥·莫迪利亚尼
桐乡市,located in the administrative territorial entity,浙江
乌镇,located in the administrative territorial entity,桐乡市
人脸识别,subclass of,人工智能
瓜州县,located in the administrative territorial entity,甘肃省
国网经研院,located in the administrative territorial entity,甘肃省
龙伏镇,located in the administrative territorial entity,浏阳市
李可染,educated at,中国美术学院
董希文,educated at,中国美术学院
吴冠中,educated at,中国美术学院
赵无极,educated at,中国美术学院
罗工柳,educated at,中国美术学院
李震坚,educated at,中国美术学院
方增先,educated at,中国美术学院
张漾兮,educated at,中国美术学院
赵延年,educated at,中国美术学院
肖峰,educated at,中国美术学院
肖峰,educat,中国美术学院
嫩江,located in the administrative territorial entity,黑龙江省
富裕县,located in the administrative territorial entity,齐齐哈尔市
习近平,position held,中央纪委书记
惠特拉姆,position held,澳大利亚总理
国家发展改革委,office held by head of the organization,国家主席
戴钢,position held,科技部国际合作司司长
共建‘一带一路’进入高质量发展的新阶段,country,中国
上海国际再保险交易中心,located in the administrative territorial entity,临港新片区
临港新片区,inception,2019年8月20日
桐乡市,located in the administrative territorial entity,嘉兴
中国铁路哈尔滨局集团有限公司,item operated,轨道除雪车
袁家军,position held,中共中央政治局委员
袁家军,member of,中共中央政治局常委
人工智能,subclass of,科技
李希,member of political party,越南共产党
马丁,position held,爱尔兰副总理
爱尔兰,diplomatic relation,欧盟
欧盟,diplomatic relation,爱尔兰
欧乐B,owned by,磁波科技
黄英贤,country of citizenship,澳大利亚
约翰·基,country of citizenship,新西兰
阿尔巴尼斯,country of citizenship,新西兰
巴厘岛,located in the administrative territorial entity,新西兰
耶伦,employer,美国财政部
习近平主席,country of citizenship,伊朗
莱希,country of citizenship,伊朗
古老的丝绸之路,country,希腊
希腊,diplomatic relation,意大利
希腊,diplomatic relation,埃及
希腊,diplomatic relation,伊拉克
希腊,diplomatic relation,秘鲁
埃及,diplomatic relation,希腊
伊拉克,diplomatic relation,希腊
秘鲁,diplomatic relation,希腊
上海浦东新区,part of,自贸试验区
郭婷婷,employer,商务部
王一鸣,member of,中国国际经济交流中心
柳州市区,located in the administrative territorial entity,柳州市
工业和信息化部,part of,国家统计局
国家统计局,subsidiary,工业和信息化部
东海岛,located in the administrative territorial entity,湛江市
2022年除夕夜,point in time,2022年
神舟十七号载人飞船,part of,中国空间站
嫦娥,part of,中国空间站
天和,part of,中国空间站
天问,part of,中国空间站
羲和,part of,中国空间站
空气动力学,part of,航天工程
中国新闻奖,conferred by,中华全国新闻工作者协会
王嘉毅,position held,教育部副部长
磐安县,located in the administrative territorial entity,金华市
方前镇,located in the administrative territorial entity,磐安县
西藏自治区,located on terrain feature,西藏
亚东县,located in the administrative territorial entity,西藏自治区
重庆腾辉盈捷汽车进出口(集团)有限公司,headquarters location,重庆
大和证券,headquarters location,北京金融街
大和证券,headquart,北京金融街
巴西,diplomatic relation,哈萨克斯坦
巴西,diplomatic relation,柬埔寨
巴西,diplomatic relation,泰国
巴西,diplomatic relation,法国
巴西,diplomatic relation,意大利
南非,diplomatic relation,柬埔寨
南非,diplomatic relation,泰国
南非,diplomatic relation,法国
南非,diplomatic relation,意大利
哈萨克斯坦,diplomatic relation,巴西
哈萨克斯坦,diplomatic relation,南非
哈萨克斯坦,diplomatic relation,柬埔寨
哈萨克斯坦,diplomatic relation,泰国
柬埔寨,diplomatic relation,巴西
柬埔寨,diplomatic relation,南非
柬埔寨,diplomatic relation,哈萨克斯坦
柬埔寨,diplomatic relation,法国
柬埔寨,diplomatic relation,意大利
泰国,diplomatic relation,巴西
泰国,diplomatic relation,南非
泰国,diplomatic relation,哈萨克斯坦
第六届中国国际进口博览会,part of the series,中国国际进口博览会
第六届中国国际进口博览会,organizer,三星
中国进出口银行,instance of,金融机构
第六届进博会,organizer,中国太保
第六届进博会,organizer,中国太
芙蓉花,parent taxon,木槿属
云南,shares border with,四川
唐圣雯,employer,成都市植物园
纪雅林,spouse,吴 燕
吴 燕,spouse,纪雅林
融千行 智百业,owned by,中国移动通信集团有限公司
第六届中国国际进口博览会,facet of,中国国际进口博览会
亚残奥委员会,chairperson,马吉德·拉什德
马吉德·拉什德,member of,亚残奥委员会
深圳经济特区无障碍城市建设条例,publication date,2021年9月1日
深圳经济特区无障碍城市建设条例,applies to jurisdiction,深圳
南京博物院,owned by,国家文物局
领航,genre,纪录片
加油!新时代,genre,纪录片
