head,relation,tail
仰韶文化,located in or next to body of water,黄河
中华文明,subclass of,中国传统文化
义乌西站,connecting line,中欧班列
浦东新区,located in the,上海
国家市场监督管理总局,subsidiary,国家市场监督管理总局信用监管司司长
国家市场监督管理总局信用监管司司长,part of,国家市场监督管理总局
刘敏,position held,国家市场监督管理总局信用监管司司长
中国人民银行天津分行,located in the administrative territorial entity,天津
电冰箱,manufacturer,三星电子
雪域高原,part of,联勤保障部队
集美区,located in the administrative territorial entity,厦门市
灌口镇,located in the administrative territorial entity,集美区
华龙街道,located in the administrative territorial entity,华<unk>市
惠山区,located in the administrative territorial entity,无锡市
文艺路街道,located in the administrative territorial entity,芙蓉区
药品说明书,facet of,药品
韩福和,place of birth,商河县
平桂区,located in the administrative territorial entity,贺州市
黄田镇,located in the administrative territorial entity,平桂区
柴达木盆地,located in the administrative territorial entity,青海
嘉峪关,located in the administrative territorial entity,甘肃
哈密,located in the administrative territorial entity,新疆
澳大利亚,diplomatic relation,新西兰
新西兰,diplomatic relation,澳大利亚
2023年女足世界杯,country,澳大利亚
2023年女足世界杯,country,新西兰
2023年女足世界杯,winner,西班牙女足
2023年女足世界杯,participating team,瑞典女足
2023年女足世界杯,participating team,澳大利亚女足
2023年女足世界杯,participating team,英格兰女足
2023年女足世界杯,winner,澳大利亚女足
2023年女足世界杯,participating team,法国女足
2023年女足世界杯,location,惠灵顿
2023年女足世界杯,participating team,荷兰女足
西班牙女足,country for sport,西班牙
瑞典女足,country for sport,西班牙
澳大利亚女足,country for sport,西班牙
陆坪镇,located in the administrative territorial entity,福泉市
丽水,located in the administrative territorial entity,浙江
丽水市,located in the administrative territorial entity,浙江
临海市回浦实验中学,located in the administrative territorial entity,佛山
索菲亚王后国家艺术中心博物馆,country,西班牙
索菲亚王后国家艺术中心博物馆,located in the administrative territorial entity,马德里
抽象主义,subclass of,艺术
超现实主义,subclass of,艺术
西班牙的博物馆,country,西班牙
西班牙的博物馆,located in the administrative territorial entity,马德里
圣保罗大学,country,巴西
壳牌巴西公司,country,巴西
赖森能源公司,country,巴西
圣保罗州,located in the administrative territorial entity,巴西
圣保罗大学城,country,巴西
洛杉矶,country,美国
夏威夷州,located in the administrative territorial entity,美国
毛伊县,country,美国
毛伊县,located in the administrative territorial entity,加利福尼亚州
美国联邦紧急事务管理局,country,美国
太平洋灾难中心,country,美国
加利福尼亚州,located in the administrative territorial entity,美国
坎普,country,美国
坎普,located in the administrative territorial entity,加利福尼亚州
塞浦路斯统计局,country,塞浦路斯
塞浦路斯,currency,欧元
欧元,country,塞浦路斯
塞浦路斯机场,country,塞浦路斯
也门,member of,联合国
也门,office held by head of government,联合国秘书长
红海,country,也门
联合国也门人道主义事务协调员,part of,联合国
滨海,located in the administrative territorial entity,加来海峡省
桑加特,located in the administrative territorial entity,滨海
埃米利·鲁瓦加萨纳,country of citizenship,卢旺达
坦桑尼亚,language used,豪萨语
坦桑尼亚,language used,祖鲁语
豪萨语,continent,非洲
豪萨语,country,坦桑尼亚
祖鲁语,continent,非洲
祖鲁语,country,坦桑尼亚
纳米比亚,language used,豪萨语
纳米比亚,language used,祖鲁语
纳米比亚,diplomatic relation,纳米比亚
萨科乌斯·梅孔伽·伊克拉,country of citizenship,纳米比亚
碳排放权交易市场,subclass of,权证市场
野外科考,instance of,科学探索
姜杰院士,occupation,火箭总设计师
陈薇院士,occupation,火箭总设计师
中国航天科工集团,subsidiary,中国航天科技集团一院
额勒再特乌鲁乡,located in the administrative territorial entity,静县
戈壁,located in the administrative territorial entity,新疆
黄河,located in the administrative territorial entity,贵州
贵州,located in or next to body of water,长江
漓江,mouth of the watercourse,长江
漓江,located in the administrative territorial entity,贵州
万里河山,located in the administrative territorial entity,福建
铜鼓县,located in the administrative territorial entity,江西省
中国物流与采购联合会,industry,物流
陇南,located in the administrative territorial entity,甘肃
白龙江,located in the administrative territorial entity,甘肃
乌兹别克斯坦,diplomatic relation,俄罗斯
塔什干,country,乌兹别克斯坦
俄罗斯,diplomatic relation,乌兹别克斯坦
中国,member of,国际货币基金组织
巴西,member of,国际货币基金组织
安哥拉,capital,罗安达
罗安达,country,安哥拉
马萨诺,country of citizenship,安哥拉
柬埔寨人民党,country,柬埔寨
索斯亚拉,member of political party,柬埔寨人民党
索斯亚拉,country of citizenship,柬埔寨
柬埔寨,located on terrain feature,东南亚
日本现在需要做的不是加强军事同盟,country,日本
拉斯穆森,country of citizenship,丹麦
2023年泰国国家科学技术展,point in time,2023年
巴基斯坦一中方项目车队近日遇袭事,country,巴基斯坦
巴基斯坦,capital,瓜达尔
瓜达尔,country,巴基斯坦
中巴经济走廊,country,巴基斯坦
五常市,located in the administrative territorial entity,黑龙江
尚志市,located in the administrative territorial entity,黑龙江
平安镇,located in the administrative territorial entity,舒兰市
安平县,located in the administrative territorial entity,衡水市
翁牛特旗,located in the administrative territorial entity,内蒙古自治区
云南省,shares border with,四川省
宁洱哈尼族彝族自治县,located in the administrative territorial entity,云南省
四川省,shares border with,云南省
深海浅地层岩芯取样钻机,subclass of,钻机
地名,subclass of,信息
郑薛飞腾文,medical condition,近视
三亚市,located in the administrative territorial entity,海南省
解放军,conflict,抗洪
刘光明,educated at,国防大学
德胜街道,located in the administrative territorial entity,西城区
德胜地区公园,located in the administrative territorial entity,德胜街道
琼海市,located in the administrative territorial entity,海南省
东屿岛,located in the administrative territorial entity,琼海市
海天码头,located in the administrative territorial entity,厦门
海天码头,located in the administrative territorial entity,福建
中央财办,subsidiary,国家发展改革委
商务部,subsidiary,国家发展改革委
交通运输部,part of,国家发展改革委
市场监管总局,part of,国家发展改革委
国家邮政局,part of,国家发展改革委
荣成市,located in the administrative territorial entity,山东省
石岛管理区,located in the administrative territorial entity,荣成市
中国人民银行,subsidiary,中国建设银行
枣菏,located in the administrative territorial entity,山东
金乡,located in the administrative territorial entity,金乡
莲都区,located in the administrative territorial entity,丽水市
碧湖镇,located in the administrative territorial entity,莲都区
古堰画乡,located in the administrative territorial entity,莲都区
习近平,notable work,全国人民建设人与自然和谐共生现代化
全国人民建设人与自然和谐共生现代化,creator,习近平
高质量发展,has cause,习近平新时代中国特色社会主义思想
生态环境部,subsidiary,自然资源部
泸县,located in the administrative territorial entity,重庆市
立石镇,located in the administrative territorial entity,泸县
吉安镇,located in the administrative territorial entity,永川区
盗伐林木罪,subclass of,犯罪
滥伐林木罪,subclass of,犯罪
建德,located in the administrative territorial entity,浙江
建德市,located in the administrative territorial entity,浙江
上海市公安局浦东分局,applies to jurisdiction,上海
浦东公安机关,applies to jurisdiction,上海
浦东公交公司,headquarters location,上海
福建农林大学,located in the administrative territorial entity,福州市
西昌卫星发射中心,space launch vehicle,快舟一号甲运载火箭
快舟一号甲运载火箭,subclass of,快舟系列运载火箭
快舟系列运载火箭,start point,西昌卫星发射中心
融水县,located in the administrative territorial entity,柳州市
兴业县,located in the administrative territorial entity,玉林市
高峰镇,located in the administrative territorial entity,兴业县
人力资源和社会保障部,located in the administrative territorial entity,北京市
滴滴,headquarters location,北京市
国家市场监督管理总局,instance of,全国市场监管部门
食用油,subclass of,食品
蛋制品,subclass of,食品
乳制品,subclass of,食品
水电,subclass of,可再生能源
光伏发电,subclass of,可再生能源
大凉山,significant event,凉山彝族火把节
凉山彝族火把节,location,大凉山
高鼎,"languages spoken, written or signed",彝汉双语
村居,author,高鼎
村居,language of work or name,彝汉双语
第十九届亚运会,location,杭州
韵味杭州,located in the administrative territorial entity,杭州
南方电网,item operated,广东电网
广东电网,owned by,南方电网
仁和药业股份有限公司,owned by,人民日报社
云计算,instance of,新技术
5G,instance of,新技术
意大利佛罗伦萨,country,意大利
绿色低碳发展,country,意大利
绿色低碳,country,意大利
埼玉县,located in the administrative territorial entity,日本
埼玉县,country,日本
熊谷市,country,日本
熊谷市,located in the administrative territorial entity,埼玉县
森村诚一,country of citizenship,日本
无条件投降,country,日本
巴西农业部,country,巴西
联合国教科文组织,subsidiary,联合国教科文组织全球教育监测报告
全球教育监测报告,publisher,联合国教科文组织
联合国教科文组织全球教育监测报告,publisher,联合国教科文组织
中山大学,located in the administrative territorial entity,广州
瑞典,continent,欧洲
韩国,continent,欧洲
加拿大,continent,欧洲
埃及,continent,欧洲
卢克索省,located in the administrative territorial entity,埃及
卢克索省,country,埃及
塔里克·易卜拉欣,country of citizenship,埃及
不列颠哥伦比亚省,located in the administrative territorial entity,加拿大
李鲲,place of birth,济南市
玉溪市,located in the administrative territorial entity,云南省
红塔区,located in the administrative territorial entity,玉溪市
凤凰街道,located in the administrative territorial entity,红塔区
瑞鑫花园,located in the administrative territorial entity,凤凰街道
徐特立同志,member of political party,中国共产党
演员,field of this occupation,演艺
演员,field of this,演艺
慧眼识真,genre,纪录片
得心应手,genre,纪录片
机思敏捷,genre,纪录片
智领未来,genre,纪录片
制香技艺,instance of,非物质文化遗产
惟有香如故,instance of,非物质文化遗产
南城街道,located in the administrative territorial entity,南川区
咸阳市,located in the administrative territorial entity,西安市
渭南市,located in the administrative territorial entity,陕西省
韩城市,located in the administrative territorial entity,渭南市
自然资源部,item operated,全国国土空间规划纲要
华宇织造,headquarters location,福建
浙江省,capital,北京
刚察县,located in the administrative territorial entity,海北藏族自治州
王春英,employer,国家外汇管理局
内罗毕内陆集装箱港,located in the administrative territorial entity,内罗毕
奈瓦沙内陆集装箱港,located in the administrative territorial entity,奈瓦沙
迪拜商会,country,阿联酋
塞浦路斯欧洲大学,country,塞浦路斯
科斯塔斯·古里亚莫斯,employer,塞浦路斯欧洲大学
科斯塔斯·古里亚莫斯,country of citizenship,塞浦路斯
塞浦路斯,part of,亚欧非三大洲
阿联酋联邦铁路二期项目,owned by,中国铁建
阿联酋联邦铁路二期项目,owned by,中国土木组织
阿联酋联邦铁路二期项目,part of,阿联酋联邦铁路网
阿联酋联邦铁路二期项目,length,424
阿联酋联邦铁路二期项目,country,阿联酋
阿联酋联邦铁路网,owned by,中国土木组织
阿联酋联邦铁路网,country,阿联酋
李尚福,position held,中国国务委员
瓦努阿图维拉港,country,瓦努阿图共和国
霍尼亚拉港,country,罗门群岛
门头沟城区,located in the administrative territorial entity,北京市
109国道,located in the administrative territorial entity,北京市
西丁市口学校,located in the administrative territorial entity,涿州市
生态文明建设,facet of,生态文明
生态文明建设,facet,生态文明
马达加斯加共和国农业部,chairperson,拉库托松·菲利贝尔
拉库托松·菲利贝尔,employer,马达加斯加共和国农业部
夏雨雨,educat,清华大学
踢球,subclass of,运动
跳绳,subclass of,运动
长江江豚,IUCN conservation status,国家一级重点保护野生动物
国产榴莲,subclass of,榴莲
2035年,point in time,2035年
檀世旺,place of birth,石台县
赵晨壁,educated at,江西财经大学
广济路,located in the administrative territorial entity,苏州市
快递员,field of this occupation,物流
沈亦伶,spouse,蔡华伟
蔡华伟,spouse,沈亦伶
张卫民,educated at,国防科技大学
郴州市,located in the administrative territorial entity,湖南省
嘉禾县,located in the administrative territorial entity,郴州市
晋屏镇,located in the administrative territorial entity,嘉禾县
金山银山,located in the administrative territorial entity,浙江
金山银山,located in the administrative territorial enti,浙江
人工智能,part of,新科技革命
"7月份国民经济运行总体平稳,转型升级扎实推进。国内需求继续扩大,产业升级态势持续,就业物价总体稳定,创新绿色发展势头向好,民生保障有力有效。尽管面临压力和挑战,经济持续恢复和支撑高质量发展的有利条件较多,下半年经济有望保持平稳运行,发展质量继续提高。 “国民经济持续恢复,生产需求基本平稳,就业物价总体稳定,发展质量稳步提升。”","7月份国民经济运行总体平稳,转型升级扎实推进。国内需求继续扩大,产业升级态势持续,就业物价总体稳定,创新绿色发展势头向好,民生保障有力有效。尽管面临压力和挑战,经济持续恢复和支撑高质量发展的有利条件较多,创新绿色","7月份国民经济运行总体平稳,转型升级扎实推进。国内需求继续扩大,产业升级态势持续,就业物价总体稳定,创新绿色发展势头向好,民生保障有力有效。尽管面临压力和挑战,经济持续恢复和支撑高质量发展的有利条件较多,下半年经济有望保持平稳运行,发展质量继续提高。 “国民经济持续恢复,生产需求基本平稳,就业物价总体稳定,发展质量稳步提升。”"
荆门市,located in the administrative territorial entity,湖北省
东宝区,located in the administrative territorial entity,荆门市
上海市经济和信息化委员会,located in the administrative territorial entity,上海
阳江市,located in the administrative territorial entity,广东省
沙扒镇,located in the administrative territorial entity,阳江市
惠州,located in the administrative territorial entity,广东省
渝东北,located in the administrative territorial entity,重庆
南溪人民法庭,located in the administrative territorial entity,重庆
南溪法庭,located in the administrative territorial entity,重庆
南溪人民法庭,located in the administrative territorial,重庆
郫都区,located in the administrative territorial entity,成都市
唐昌镇,located in the administrative territorial entity,郫都区
木头营子乡,located in the administrative territorial entity,敖汉旗
2021年全国未成年人互联网使用情况研究报告,point in time,2021年
大运河之歌,number of episodes,6
大运河之歌,genre,纪录片
网络清朗,part of,网络环境整治专项行动
人民网“领导留言板”,part of,人民日报文化版
量子计算芯片安徽省重点实验室,located in the administrative territorial entity,合肥
关庙镇,located in the administrative territorial entity,宿豫区
中央广播电视总台,headquarters location,上海
贵州,office held by head of government,总书记
黄河路街道,located in the administrative territorial entity,东营区
胜利油田,headquarters location,山东省
东营区,located in the administrative,东营市
广铁集团,item operated,广深港高速铁路
广铁集团,item operated,西九龙站
西九龙站,connecting line,广深港高速铁路
林奈,educated at,中国科学院大学
林奈,educated at,中山大学
<unk>桐,parent taxon,<unk>桐属
<unk>桐,parent tax,<unk>桐属
潼南区,located in the administrative territorial entity,重庆市
资潼琼江,located in the administrative territorial entity,四川省
水利部,instance of,水利部门
新冠疫情,country,马来西亚
皮尔安德森,country,马来西亚
泰国,currency,泰铢
泰铢,country,泰国
日本自民党,chairperson,麻生太郎
麻生太郎,member of political party,日本自民党
靖国神社,country,日本
夏威夷州,located on terrain feature,夏威夷群岛
毛伊县,located in the administrative territorial entity,夏威夷州
毛伊岛,country,美国
毛伊岛,located in the administrative territorial entity,毛伊县
毛伊岛,part of,夏威夷群岛
乔希·格林,country of citizenship,美国
夏威夷群岛,country,美国
拉海纳镇,country,美国
拉海纳镇,located in the administrative territorial entity,毛伊县
特立尼达,country,古巴
西恩富戈斯,country,古巴
比尼亚莱斯,country,古巴
巴拉德罗,country,古巴
圣玛丽亚岛,country,古巴
何塞·马蒂国际机场,country,古巴
何塞·马蒂国际机场,place served by transport hub,哈瓦那
伊丽莎白,country of citizenship,古巴
阿尔及利亚,located in or next to body of water,地中海
巴特纳,country,阿尔及利亚
沙卡国王国际机场,country,南非
沙卡国王国际机场,place served by transport hub,德班
厄加勒斯,located in or next to body of water,印度洋
祖鲁王国,official language,祖鲁语
祖鲁语,country,祖鲁王国
祖鲁族,country,祖鲁王国
祖鲁族,native language,祖鲁语
大明宫国家遗址公园,located in the administrative territorial entity,西安
大唐西市博物馆,located in the administrative territorial entity,长安西市
南非国家公园,country,南非
南非,executive body,南非政府
祖鲁人,country,南非
潞苑二街,located in the administrative territorial entity,通州区
2035年远景目标纲要,point in time,2035年
交通运输部,subsidiary,人力资源社会保障部
夏日,subclass of,炎炎
南充市,located in the administrative territorial entity,四川
夜经济,instance of,业态
库布其沙漠的绿色,subclass of,绿色
库布其沙漠的绿色,subclass of,绿
甘肃,capital,甘谷
甘谷,located in the administrative territorial entity,甘肃
冀城广场,located in the administrative territorial entity,甘肃
黄土高原,instance of,辽阔
习近平生态文明思想,named after,习近平
中国国家铁路集团有限公司,item operated,高铁
中国国家铁路集团有限公司,item operated,铁路
秦王川盆地,located in the administrative territorial entity,甘肃省
兰州新区,located in the administrative territorial entity,甘肃省
兰州新区,located in the administrative territorial entity,兰州市
浦城县,located in the administrative territorial entity,南平市
天津,located in the administrative territorial entity,江苏
山东,located in the administrative territorial entity,江苏
广西,located in the administrative territorial entity,江苏
新疆,located in the administrative territorial entity,江苏
虹桥国际开放枢纽,located on terrain feature,长三角
淮南寿县,located in the administrative territorial entity,安徽
八公山乡,located in the administrative territorial entity,淮南寿县
巢湖,inflows,长江
注册商标,subclass of,商标
萨哈尔·纳斯尔,country of citizenship,埃及
中国国务院,country,中国
中国,executive body,中国国务院
中国,diplomatic relation,加拿大
加拿大,diplomatic relation,中国
皇家银行,country,加拿大
斯里兰卡,diplomatic relation,老挝
古纳瓦德纳,country of citizenship,斯里兰卡
老挝,diplomatic relation,斯里兰卡
巴妮,country of citizenship,老挝
亚达夫,country of citizenship,尼泊尔
陈流光,country of citizenship,越南
乌干达,located in or next to body of water,维多利亚湖
坎帕拉,country,乌干达
维多利亚湖,country,乌干达
恩德培—长沙示范学校,country,乌干达
恩德培—长沙示范学校,located in the administrative territorial entity,长沙市
长沙市,located in or next to body of water,维多利亚湖
亚达夫,country of citizenship,老挝
新冠疫情,country,中国
中肯电影节,country,肯尼亚
中肯电影节,location,内罗毕
中国机长,country of origin,肯尼亚
一点就到家,country of origin,肯尼亚
圣诞之夜,country of origin,肯尼亚
超级舞王,country of origin,肯尼亚
中国经济增长放缓可能对全球经济发展构成风险,country,中国
外交部发言人,country,中国
中国,significant event,中国经济增长放缓可能对全球经济发展构成风险
中国疫后经济复苏进程,country,中国
诺和诺德公司,chief executive officer,周赋德
周赋德,employer,诺和诺德公司
熊丽,award received,全国三八红旗手
王宏春,award received,全国三八红旗手
工业和信息化部,subsidiary,电子第五研究所
长清区,located in the administrative territorial entity,济南市
万德街道,located in the administrative territorial entity,长清区
乌审旗,located in the administrative territorial entity,鄂尔多斯市
无定河镇,located in the administrative territorial entity,乌审旗
内蒙古农业大学,located in the administrative territorial entity,鄂尔多斯市
兰州新区,located in the administrative territorial entity,甘肃
大鹏新区,located in the administrative territorial entity,深圳
大鹏湾,located in the administrative territorial entity,深圳
黄河,located in the administrative territorial entity,陕西
中国式现代化,subclass of,中华优秀传统文化
中国特色社会主义法律体系,subclass of,法律
改革开放,facet of,中国特色社会主义法律体系
人格权,instance of,法律
高安市,located in the administrative territorial entity,江西省
高安元青花博物馆,located in the administrative territorial entity,高安市
柴继杰,award received,未来科学大奖
周俭民,award received,未来科学大奖
赵忠贤,award received,未来科学大奖
陈仙辉,award received,未来科学大奖
何恺明,award received,未来科学大奖
孙剑,award received,未来科学大奖
任少卿,award received,未来科学大奖
任少卿,award received,未来科学
纳溪区,located in the administrative territorial entity,泸州市
泸州,located in the administrative territorial entity,四川省
国家发展改革委,affiliation,国务院
公安部食品药品犯罪侦查局,part of,公安部
北京市人民检察院,instance of,检察机关
美丽中国建设,creator,习近平同志
武汉,located in or next to body of water,长江
水利部,located in the administrative territorial entity,武汉
翁牛特旗,located in the administrative territorial entity,赤峰市
博湖县,located in the administrative territorial entity,巴音郭楞蒙古自治州
秦东镇,located in the administrative territorial entity,潼关县
金凤镇,located in the administrative territorial entity,重庆市
卫健委,applies to jurisdiction,海南省
勐佑镇,located in the administrative territorial entity,凤庆县
江山市,located in the administrative territorial entity,浙江省
湖滨镇,located in the administrative territorial entity,滨州市
全民健身,subclass of,运动
北京奥运会,organizer,国际奥委会
北京奥运会,organizer,国际奥
鄂尔多斯市,located in the administrative territorial entity,内蒙古
周泓余,sport,围棋
林厝港,country,新加坡
天鲜农场,country,新加坡
冰盖,part of,冰川
冰川,part of,地球表层
冻土,part of,冰川
积雪,part of,冰川
固态降水,part of,冰川
海冰,part of,冰川
河冰,part of,冰川
湖冰,part of,冰川
水圈,part of,地球表层
陆地表层,part of,地球表层
生物圈,part of,地球表层
日本,legislative body,日本国会
防卫省,country,日本
冲绳,country,日本
冲绳县,country,日本
日本国会,country,日本
日本立宪民主党,country,日本
福山哲郎,country of citizenship,日本
福山哲郎,member of political party,日本立宪民主党
哈里里市场,country,埃及
哈里里市场,located in the administrative territorial entity,开罗
埃及旅游和文物部,country,埃及
青川县,located in the administrative territorial entity,广元市
大熊猫国家公园,located in,四川省
邓辉,position held,全国人大代表
长江保护法,instance of,生态环境保护法律
黑土地保护法,instance of,生态环境保护法律
黄河保护法,instance of,生态环境保护法律
青藏高原生态保护法,instance of,生态环境保护法律
环境保护法,instance of,生态环境保护法律
大气污染防治法,instance of,生态环境保护法律
野生动物保护法,instance of,生态环境保护法律
王店镇,located in the administrative territorial entity,嘉兴
王店镇,located in the administrative territorial,嘉兴
第一千一百七十六条,part of,中华人民共和国民法典
榆树市,located in the administrative territorial entity,长春市
八号镇,located in the administrative territorial entity,榆树市
迎桂湖,located in the administrative territorial entity,四川
庐剧院,located in the administrative territorial entity,合肥市
逐梦,genre,戏曲艺术
芙蓉境,located in the administrative territorial entity,成都
蜀巷烟火气,located in the administrative territorial entity,成都
轩外湖,located in the administrative territorial entity,成都
蔚蓝大海,located in the administrative territorial entity,北京
淅川县,located in the administrative territorial entity,河南省
老城镇,located in the administrative territorial entity,淅川县
肖本祥,country of citizenship,中国
丁樱,member of,中国援外医疗队
刘永生,member of,中国援外医疗队
李燕明,member of,中国援外医疗队
张颖惠,member of,中国援外医疗队
陈峰,member of,中国援外医疗队
邵志敏,member of,中国援外医疗队
索朗片多,member of,中国援外医疗队
康敏,member of,中国援外医疗队
梁宗安,member of,中国援外医疗队
清徐县,located in the administrative territorial entity,太原市
宝源,located in the administrative territorial entity,清徐县
河西走廊,located in the administrative territorial entity,甘肃
景德镇,located in the administrative territorial entity,瓷都
中国国家铁路集团有限公司,item operated,泰安站
中国货币政策执行报告,author,中国人民银行
长江,located in the administrative territorial entity,广西
北部湾,located in the administrative territorial entity,广西
重庆,located in or next to body of water,北部湾
江津区,located in the administrative territorial entity,重庆
小南垭站,located in the administrative territorial entity,江津区
新开发银行,part of,金砖国家合作机制
博克拉国际机场,country,尼泊尔
卢卡申科,position held,白俄罗斯总统
李尚福,position held,白俄罗斯总统
中国人民解放军驻吉布提保障基地,located in the administrative territorial entity,吉布提市
中国,diplomatic relation,塔吉克斯坦
塔吉克斯坦,diplomatic relation,中国
拉赫蒙,country of citizenship,塔吉克斯坦
里约热内卢,country,圭亚那
圭亚那,capital,里约热内卢
双城区,located in the administrative territorial entity,哈尔滨市
韩甸镇,located in the administrative territorial entity,双城区
黄淮,part of,华北
东北,part of,华北
农业农村部,industry,农业
秋粮,use,农业
洪涝,subclass of,地质灾害
核心技术,subclass of,技术
脉搏,part of,脉冲星
纳赫兹引力波,part of,脉冲星
冷链物流,subclass of,供应链
沈保根,educated at,兰州大学
三星堆博物馆,located in the administrative territorial entity,四川
朱欣妍,educated at,首都经济贸易大学
巍巍雪山,elevation above sea level,3000
赫赫威名,named after,赫赫威名
人类现代化,subclass of,现代化
文物,part of,历史文化
中国文字博物馆,located in the administrative territorial entity,安阳市
田立新,position held,教育部语言文字信息管理司司长
国家语委,part of,教育部
西咸新区,located in the administrative territorial entity,陕西
永乐镇,located in the administrative territorial entity,西咸新区
璧泉街道,located in the administrative territorial entity,璧山区
许少国,employer,西藏自治区文物局
科学通报,place of publication,天津
中国科学院大连化学物理研究所,located in the administrative territorial entity,天津
北京互联网法院,instance of,互联网法院
浙江省,capital,杭州
曾店镇,located in the administrative territorial entity,云梦县
五莲县,located in the administrative territorial entity,山东省
安晓华,educated at,云南警官学院
钦州港,located in the administrative territorial entity,广西
国家发展改革委,office held by head of the organization,国家发展改革委有关负责人
国家发展改革委有关负责人,part of,国家发展改革委
漳州,located in the administrative territorial entity,福建省
琅勃拉邦,located in the administrative territorial entity,老挝
尖扎县,located in the administrative territorial entity,海南藏族自治州
涟水县,located in the administrative territorial entity,淮安市
东胡集镇,located in the administrative territorial entity,涟水县
吴忠市,located in the administrative territorial entity,宁夏回族自治区
盐池县,located in the administrative territorial entity,吴忠市
宁鑫,located in the administrative territorial entity,盐池县
长三角社会保障卡居民服务“一卡通”体验中心,located in the administrative territorial entity,湖州市
甘肃省人力资源和社会保障厅,applies to jurisdiction,甘肃省
杨天宝,educated at,广西民族大学
杭州电子科技大学体育馆,located in the administrative territorial entity,杭州
杭州奥斯卡,location,杭州
刘禹彤,member of sports team,北京师范大学女篮
汨罗市,located in the administrative territorial entity,湖南省
2023年田径世锦赛,point in time,2023年
2023年田径世锦赛,country,匈牙利
2023年田径世锦赛,location,布达佩斯
巩立姣,member of sports team,中国田径队
李梅素,member of sports team,中国田径队
黄志红,member of sports team,中国田径队
隋新梅,member of sports team,中国田径队
李梅菊,member of sports team,中国田径队
李玲,member of sports team,中国田径队
刘虹,member of sports team,中国田径队
西藏自治区体育局,headquarters location,拉萨
淮河,located in the administrative territorial entity,安徽省
厦门,located in the administrative territorial entity,福建省
