head,relation,tail
中国受控消耗臭氧层物质清单,main regulatory text,中华人民共和国大气污染防治法
萨勒曼,country of citizenship,巴林
共建“一带一路”倡议,participant,萨勒曼
八·一七,instance of,中美三个联合公报
贝宜陆上和武器系统公司,country,美国
联合技术系统运营公司,country,美国
宇航环境公司,country,美国
ViaSat公司,country,美国
Data Link Solutions公司,country,美国
伊拉克总理,country,伊拉克
穆罕默德·希亚·苏达尼,position held,伊拉克总理
穆罕默德·希亚·苏达尼,country of citizenship,伊拉克
苏莱曼尼,country of citizenship,伊拉克
伊拉克,office held by head of government,伊拉克总理
伊拉克,head of government,穆罕默德·希亚·苏达尼
伊拉克,diplomatic relation,伊朗
人民动员组织,country,伊拉克
穆汉迪斯,country of citizenship,伊拉克
穆汉迪斯,member of,人民动员组织
伊拉克战争,location,伊拉克
增兵伊拉克,part of,伊拉克战争
伊拉克总理新闻办公室,country,伊拉克
白山市,located in the administrative territorial entity,石川县
石川县能登半岛,located in the administrative territorial entity,石川县
马可·波罗,country of citizenship,意大利
利玛窦,educated at,法兰西学院
法兰西学院,country,意大利
阿布拉姆采沃庄园,country,俄罗斯
莫斯科,located in or next to body of water,沃利亚河
沃利亚河,country,俄罗斯
谢尔盖·阿克萨科夫,country of citizenship,俄罗斯
威廉·莎士比亚先生的喜剧、历史剧和悲剧,author,莎士比亚
莎士比亚,notable work,威廉·莎士比亚先生的喜剧、历史剧和悲剧
莎士比亚,notable work,麦克白
莎士比亚,notable work,第十二夜
麦克白,author,莎士比亚
第十二夜,author,莎士比亚
新华康复医院,located in the administrative territorial entity,北京市
国家金融监督管理总局,industry,保险
智源人工智能研究院,field of work,人工智能
经开区,located in the administrative territorial entity,济宁
青岛高新区,located in the administrative territorial entity,山东
中国原子能科学研究院,director / manager,王国宝
王国宝,employer,中国原子能科学研究院
巨野县,located in the administrative territorial entity,菏泽
鄱阳湖,lake outflow,长江
长江,lakes on river,鄱阳湖
陶渊明,notable work,历史
绞股蓝茶,subclass of,茶
新时代,political ideology,中国特色社会主义思想
中国特色社会主义思想,time period,新时代
赵乐际,member of,中共中央政治局常委
赵乐际,position held,全国人大常委会副委员长
彭清华,member of political party,中国共产党
朱冰,position held,商务部外国投资管理司司长
张威,position held,商务部外国投资管理司司长
赵宇刚,position held,商务部外国投资管理司司长
朱冰,position held,商务部外国投资管理司司司长
民营经济,subclass of,所有制经济
轨道交通,subclass of,铁路
中国中车股份有限公司,industry,轨道交通
潘文博,position held,农业农村部种植业管理司司长
区域全面经济伙伴关系协定,signatory,日本
区域全面经济伙伴关系协定,signatory,韩国
区域全面经济伙伴关系协定,signatory,澳大利亚
区域全面经济伙伴关系协定,signatory,新西兰
区域全面经济伙伴关系协定,signatory,印度尼西亚
中国,diplomatic relation,日本
中国,diplomatic relation,韩国
中国,diplomatic relation,澳大利亚
中国,diplomatic relation,新西兰
中国,diplomatic relation,印度尼西亚
日本,member of,东盟
日本,diplomatic relation,印度尼西亚
韩国,diplomatic relation,中国
韩国,member of,东盟
韩国,diplomatic relation,印度尼西亚
澳大利亚,diplomatic relation,中国
澳大利亚,member of,东盟
新西兰,member of,东盟
新西兰,diplomatic relation,印度尼西亚
全球治理赤字,facet of,全球治理体制
孟图神庙遗址,heritage designation,世界文化遗产
阿蒙主神庙,country,埃及
阿蒙主神庙,heritage designation,世界文化遗产
穆特神庙,country,埃及
穆特神庙,heritage designation,世界文化遗产
孟图神庙遗址,located in the administrative territorial entity,世界文化
萨尔瓦多,capital,圣萨尔瓦多
圣萨尔瓦多,country,萨尔瓦多
萨尔瓦多国家图书馆,country,萨尔瓦多
萨尔瓦多国家图书馆,located in the administrative territorial entity,圣萨尔瓦多
布克尔,country of citizenship,萨尔瓦多
太湖,located in the administrative territorial entity,江苏
<unk>湖,located in the administrative territorial entity,江苏
无偿献血者,field of this occupation,献血
无偿献血者,field of this,献血
张<unk>,notable work,中华人民共和国法律援助法
中华人民共和国法律援助法,signatory,张<unk>
中华人民共和国法律援助法,legislated by,最高人民法院
中华人民共和国法律援助法,legislated by,最高人民检察院
中华人民共和国法律援助法,legislated by,公安部
中华人民共和国法律援助法,legislated by,司法部
国家网信办,instance of,网信部门
中国国家铁路集团有限公司,instance of,铁路部门
青龙门大桥,located in the administrative territorial entity,宁波
青龙门大桥,length,756
青龙门大桥,crosses,青龙门水道
新版国家医保药品目录,instance of,国家医保目录
新版国家医保药品目录,instance of,国家医保药品目录
国家医保药品目录,instance of,国家医保目录
国家医保药品目录,instance of,国家医保药品目录
环卫工人张建娜,occupation,环卫工人
环卫工人,field of this occupation,清扫
通榆,located in the administrative territorial entity,吉林
东湖绿道,located in the administrative territorial entity,武汉市
渠旧镇,located in the administrative territorial entity,扶绥县
大余县,located in the administrative territorial entity,赣州市
黄龙镇,located in the administrative territorial entity,大余县
马集镇,located in the administrative territorial entity,仪征市
黄正涛,member of,海军南昌舰党委
人力资源社会保障部,headquarters location,北京
人力资源社会保障部门,headquarters location,北京
淮河,located in the administrative territorial entity,江苏省
基本公共服务标准体系,standards body,国家标准委
习近平,notable work,习近平经济思想
习近平经济思想,creator,习近平
污染防治攻坚战,part of,污染防治攻坚
长垣市,located in the administrative territorial entity,河南省
旅客,field of this occupation,运输
杭台高铁,located in the administrative territorial entity,杭州
张峻彬,educated at,上海交通大学
中华优秀传统文化,subclass of,中华优秀传统文化
社会主义先进文化,subclass of,中华优秀传统文化
宝应县,located in the administrative territorial entity,南京
雷山县,located in the administrative territorial entity,黔东南苗族侗族自治州
合院式建筑,subclass of,建筑
公共建筑,subclass of,建筑
居住小区,subclass of,建筑
三亚市人民政府,located in the administrative territorial entity,三亚市
天津师范大学,located in the administrative territorial entity,天津市
北京外国语大学,located in the administrative territorial entity,北京市
河北师范大学,located in the administrative territorial entity,天津市
黄石市,located in the administrative territorial entity,湖北省
黄石港区,located in the administrative territorial entity,黄石市
北区,located in the administrative territorial entity,南昌市
西贾乡,located in the administrative territorial entity,襄汾县
海游街道,located in the administrative territorial entity,三门县
石羊社区,located in the administrative territorial entity,三门县
盘锦市,located in the administrative territorial entity,辽宁
三九,instance of,九九歌
四九,instance of,九九歌
三九,instance of,九九九歌
河北省住房和城乡建设厅,located in the administrative territorial entity,石家庄
太湖湖滨国家湿地公园,located in the administrative territorial entity,苏州市
太湖苏州湾,located in the administrative territorial entity,苏州市
青头潜鸭,IUCN conservation status,国家一级重点保护野生动物
鸳鸯,IUCN conservation status,国家一级重点保护野生动物
石门乡,located in the administrative territorial entity,歙县
皖南山区,located in the administrative territorial entity,安徽省
2022年6月,point in time,2022年6月
总书记,applies to juris,四川
平凉,located in the administrative territorial entity,甘肃
商务部,field of work,外贸
商务部,field of,外贸
高铁,manufacturer,中国国家铁路集团有限公司
中远川崎396,instance of,集装箱船
八纵八横,located in the administrative territorial entity,四川
八纵八横,located in the administrative territorial,四川
中国和马尔代夫友好源远流长,country,马尔代夫
习近平主席,notable work,中国和马尔代夫友好源远流长
中马友谊大桥,instance of,跨海大桥
中国机械设备工程股份有限公司,item operated,中国和马尔代夫友好源远流长
阿斯麦公司,country,荷兰
工业和安全局,part of,美国商务部
习近平同志,member of,中共中央政治局
习近平同志,position held,外交部长
中国,diplomatic relation,突尼斯
突尼斯,diplomatic relation,中国
突尼斯,head of state,赛义德
赛义德,country of citizenship,突尼斯
麦崩水渠,country,中国
麦崩水渠,country,突尼斯
RTX4090,manufacturer,英伟达
孟加拉国,part of,中孟战略合作伙伴关系
人民联盟,country,孟加拉国
国民议会,country,孟加拉国
中孟战略合作伙伴关系,country,孟加拉国
刚果(布),capital,黑角
黑角,country,刚果(布)
莲花镇,located in the administrative territorial entity,湘江新区
习近平法治思想,part of,习近平新时代中国特色社会主义思想
习近平总书记关于新时代公安工作的重要论述,part of,习近平法治思想
中国人民警察节,part of,习近平法治思想
霍耀明,part of,习近平法治思想
李华瑞,part of,习近平法治思想
刘欣,part of,习近平法治思想
杨文卿,part of,习近平法治思想
陆迅,part of,习近平法治思想
陈飞,part of,习近平法治思想
马义民,part of,习近平法治思想
曾东,part of,习近平法治思想
刘文巍,part of,习近平法治思想
罗<unk>,part of,习近平法治思想
徐凯,part of,习近平法治思想
王泽郁,part of,习近平法治思想
郭勇,part of,习近平法治思想
贵州,shares border with,湖南
宜来高速公路,located in the administrative territorial entity,湖北省
宜都市,located in the administrative territorial entity,湖北省
来凤县,located in the administrative territorial entity,恩施土家族苗族自治州
苍南,located in the administrative territorial entity,温州
大渔镇,located in the administrative territorial entity,苍南
老城中心,located in the administrative territorial entity,合肥市
宁波,located in the administrative territorial entity,安徽
老外滩,located in the administrative territorial entity,宁波
厦门,located in the administrative territorial entity,安徽
国立西南联合大学,located in the administrative territorial entity,昆明
栾心怡文,field of work,电子商务
下花园区,located in the administrative territorial entity,张家口市
即墨区,located in the administrative territorial entity,青岛
东堡乡,located in the administrative territorial entity,阳原县
第5号台风“杜苏芮”,point in time,2023年7月
牙叉镇,located in the administrative territorial entity,白沙黎族自治县
南开乡,located in the administrative territorial entity,白沙黎族自治县
应急机器人,subclass of,机器人
2024年,point in time,2024年1月9日
爱因斯坦探针卫星,UTC date of spacecraft launch,2024年1月9日
爱因斯坦探针卫星,start point,西昌卫星发射中心
爱因斯坦探针卫星,space launch vehicle,长征二号丙运载火箭
爱因斯坦探针卫星,named after,爱因斯坦探针
中国科学院空间科学先导专项,item operated,爱因斯坦探针卫星
爱因斯坦探针,UTC date of spacecraft launch,2024年1月9日
中国东方航空集团有限公司,item operated,京沪航线
中国东方航空集团有限公司,item operated,京沪空中快线
京沪航线,owned by,中国东方航空集团有限公司
京沪空中快线,owned by,中国东方航空集团有限公司
国家邮政局,part of,交通运输部
新时代新征程,participant,交通运输部
新时代新征程,participant,国家邮政局
中国铁路郑州局集团有限公司,item operated,郑州东动车所
绿色低碳,subclass of,绿色转型
新疆维吾尔自治区,located in the administrative territorial entity,中华人民共和国
新疆生产建设兵团,country,中华人民共和国
张芳曼,employer,公安部
竺可桢曲线,named after,竺可桢
日新月异,part of,大时代
文县,located in the administrative territorial entity,陇南市
青池遗址,located in the administrative territorial entity,蓟州区
广西日报传媒集团,headquarters location,广西
南关街道,located in the administrative territorial entity,潍城区
西安市儿童医院,located in the administrative territorial entity,西安市
铜鼓县,located in the administrative territorial entity,宜春市
港口乡,located in the administrative territorial entity,铜鼓县
汉寿县,located in the administrative territorial entity,常德市
洞庭湖,located in the administrative territorial entity,湖南省
郭华东,country of citizenship,中国
保康县,located in the administrative territorial entity,襄阳市
丹江口市,located in the administrative territorial entity,十堰市
国家气象中心,item operated,国家气象中心编号业务标准化和规范化建设
国家气象中心,item operated,国家气象中心编号业务标准化和规范化
长江大桥,instance of,高速公路
鄂州花湖机场,instance of,机场
哈萨克斯坦,member of,欧亚开发银行
吉尔吉斯斯坦,member of,欧亚开发银行
中国气象局,subsidiary,国家气候中心
三重拉尼娜事件,instance of,厄尔尼诺
厄尔尼诺事件,instance of,厄尔尼诺
厄尔尼诺事件,instance of,厄尔
伊朗外交部,country,伊朗
纳赛尔·卡纳尼,employer,伊朗外交部
纳赛尔·卡纳尼,country of citizenship,伊朗
库克群岛,diplomatic relation,澳大利亚
艾图塔基岛,located in or next to body of water,太平洋
艾图塔基岛,located in the administrative territorial entity,库克群岛
艾图塔基岛,country,澳大利亚
澳大利亚,diplomatic relation,库克群岛
澳大利亚,diplomati,库克群岛
叻武里府,located in the administrative territorial entity,泰国
丹嫩沙多水上市场,country,泰国
智利出口促进总局,country,智利
费尔南德斯,country of citizenship,智利
杰赫勒姆河,country,巴基斯坦
卡洛特水电站,located on terrain feature,杰赫勒姆河
坦兹尔·拉赫曼,country of citizenship,巴基斯坦
铜川市,located in the administrative territorial entity,陕西
国家发展改革委,subsidiary,财政部
临平区,located in the administrative territorial entity,杭州
城市公共服务,subclass of,公共服务
城市公共服务,subclass,公共服务
国家市场监督管理总局,subsidiary,商务部
三亚国际免税城,located in the administrative territorial entity,三亚
三亚海关,located in the administrative territorial entity,三亚
长沙,located in or next to body of water,湘江
岳麓区,located in the administrative territorial entity,长沙
湘江,located in the administrative territorial entity,长沙
橘子洲大桥,located in the administrative territorial entity,长沙
岳麓山,located in the administrative territorial entity,长沙
鲁迅,genre,散文
早市,located in the administrative territorial entity,哈尔滨
兰亭雅集图卷,creator,文徵明
小米粥,subclass of,粥
小米粥,sub,粥
穆伊兹,position held,马尔代夫总统
赛义德,position held,突尼斯总统
哈沙尼,position held,突尼斯总统
萨拉·兰蒂,country of citizenship,美国
赵乐际,position held,国家主席
王沪宁,position held,国家主席
丁薛祥,position held,国家主席
习近平新时代中国特色社会主义思想,signatory,李强
习近平新时代中国特色社会主义思想,signatory,赵乐际
习近平新时代中国特色社会主义思想,signatory,蔡奇
习近平新时代中国特色社会主义思想,signatory,丁薛祥
习近平新时代中国特色社会主义思想,signatory,李希
二十届中央纪委三次全会,participant,习近平总书记
全面从严治党,creator,习近平总书记
习近平总书记,member of political party,全面从严治党
青白江区,located in the administrative territorial entity,成都
十八届中央纪委三次全会,participant,总书记
王沪宁,member of,全国政协党组
全国政协党组,office held by head of the organization,全国政协主席
崔道植,educated at,中国人民公安大学
中国人民银行,office held by head of the organization,中国人民银行货币政策司司长
嫦娥六号,start point,中国文昌航天发射场
杰娜特,child,阿里法·沁
比尔及梅琳达·盖茨基金会,inception,2000年1月
比尔及梅琳达·盖茨基金会,country,美国
比尔及梅琳达·盖茨基金会,headquarters location,西雅图
拉夫罗夫通电话,participant,王毅
吉乔,position held,老挝人民革命党中央总书记
吉乔,position held,国家主席
亚历山大·德克罗,date of birth,1975年11月
亚历山大·德克罗,country of citizenship,比利时
亚历山大·德克罗,member of political party,荷语开放自民党
亚历山大·德克罗,position held,比利时联邦政府首相
弗拉芒大区,country,比利时
菲尔福德市,country,比利时
荷语开放自民党,chairperson,亚历山大·德克罗
荷语开放自民党,country,比利时
比利时联邦政府首相,country,比利时
坦桑尼亚桑给巴尔,capital,桑给巴尔
桑给巴尔,located in the administrative territorial entity,坦桑尼亚桑给巴尔
刚果(金)总统,country,刚果(金)
刚果(金),office held by head of state,刚果(金)总统
刚果(金),member of,共建“一带一路”
刚果(金),member of,中非合作论坛
共建“一带一路”,country,刚果(金)
老挝,diplomatic relation,新加坡
南塔省,located in the administrative territorial entity,老挝
新加坡,diplomatic relation,老挝
大兴安岭,located in the administrative territorial entity,黑龙江
龙里县,located in the administrative territorial entity,贵州省
人力资源服务业,subclass of,现代服务业
山东省,shares border with,鲁豫
鲁豫,shares border with,山东省
郑州东站,connecting line,济郑高铁
济南西站,connecting line,济郑高铁
公安部,subsidiary,人民公安
朱文宝,instance of,发明专利
吾塔木乡,located in the administrative territorial entity,若羌县
库木塔格沙漠,located in the administrative territorial entity,新疆维吾尔自治区
天府现代种业园,located in the administrative territorial entity,成都市
陈徐梅,employer,交通运输部科学研究院
铁路12306科创中心,located in the administrative territorial entity,北京
中国气象局,item operated,农业气象观测站网和观测任务调整方案
中国气象局,item operated,农业气象观测站网和观测任务
中国气象局,item operated,农业气象观测站
宁海县,located in the administrative territorial entity,宁波市
前童镇,located in the administrative territorial entity,宁海县
延安文艺座谈会,facet of,习近平文化思想
新时代公民道德建设实施纲要,author,习近平总书记
新时代爱国主义教育实施纲要,author,习近平总书记
中华优秀传统文化,subclass of,中华文化
谢卫群,place of birth,上海
上海市地方金融监管局,located in the administrative territorial entity,上海
周小全,place of birth,上海
上海股权投资行业,located in the administrative territorial entity,上海
国家市场监督管理总局,item operated,国家质量基础设施集成服务基地
新安县,located in the administrative territorial entity,洛阳市
中国长江三峡集团有限公司,item operated,三峡水库
三峡电站,owned by,中国长江三峡集团有限公司
地铁13号线,located in the administrative territorial entity,广州市
双岗站,connecting line,地铁13号线
黄埔区,located in the administrative territorial entity,广州市
石家庄市中级人民法院,located in the administrative territorial entity,石家庄
南京东路,located in the administrative territorial entity,上海
古县城,located in the administrative territorial entity,太原
贵州省文物局,applies to jurisdiction,贵州省
凯迪拉克全新CT5,manufacturer,上汽通用汽车
邵东市,located in the administrative territorial entity,湖南省
牛马司镇,located in the administrative territorial entity,邵东市
国家卫生健康委,subsidiary,国家儿童医学中心
国家卫生健康委,subsidiary,国家儿童区域医疗中心
柏杨坝镇,located in the administrative territorial entity,利川市
青口镇,located in the administrative territorial entity,闽侯县
勺嘴<unk>,IUCN conservation status,极危物种
2024年全国气象工作会议,point in time,2024年
2024年全国气象工作会议,point in time,2023年
怀柔水库,located in the administrative territorial entity,北京
密云水库,located in the administrative territorial entity,北京
十三陵水库,located in the administrative territorial entity,北京
亦庄调节池,located in the administrative territorial entity,北京
社会主义现代化,creator,习近平同志
谢赫·哈西娜,position held,孟加拉人民共和国总理
阿姆赫德,position held,瑞士联邦主席
瓦拉德卡,position held,爱尔兰总理
中国汽车工业协会,headquarters location,北京
国家统计局,subsidiary,中国汽车工业协会
2024年全国水利工作会议,point in time,2024年
2024年全国水利工作会议,point in time,2023年
张克辉,member of political party,中国共产党
张克辉,date of death,2024年1月11日
中马关系,country,马尔代夫共和国
中马关系,participant,穆罕默德·穆伊兹
中马关系,participant,赵乐际
马尔代夫总统,country,中国
穆伊兹,country of citizenship,中国
中马关系,country,中国
中马关系,country,马尔代夫
中国,office held by head of state,马尔代夫总统
马尔代夫,diplomatic relation,中国
马尔代夫,office held by head of state,马尔代夫总统
海上丝绸之路,country,马尔代夫
乔利通,country of citizenship,加拿大
中加关系,participant,王毅
中加关系,participant,乔利通
多哥,continent,非洲
巴西,continent,非洲
牙买加,continent,非洲
白诗德,position held,全国政协副主席
云顶隧道,carries,马来西亚东海岸铁路项目
旧金山会晤,participant,王小洪
特立尼达和多巴哥,head of government,罗利
罗利,country of citizenship,特立尼达和多巴哥
利萨斯角港,country,特立尼达和多巴哥
冰箱,subclass of,家用电力器具
洗衣机,subclass of,家用电力器具
电视机,subclass of,家用电力器具
空调,subclass of,家用电力器具
刘海涛,employer,国家移民管理局
乌蒙山大桥,located in the administrative territorial entity,贵州
六盘水市,located in the administrative territorial entity,贵州
中寨乡,located in the administrative territorial entity,六枝特区
商务部,item operated,国家政服务信用信息平台
医药工业,instance of,产业
广西,located in or next to body of water,珠江水
珠江水,located in the administrative territorial entity,广西
习近平关于基层治理论述摘编,author,习近平同志
王林口镇,located in the administrative territorial entity,阜平县
中国国家铁路集团有限公司,owned by,国铁集团
国铁集团,subsidiary,中国国家铁路集团有限公司
太原卫星发射中心,country,中国
海阳,country,中国
海阳,located in the administrative territorial entity,山东
引力一号遥一商业运载火箭,country,中国
引力一号遥一商业运载火箭,start point,太原卫星发射中心
云遥一号,country,中国
云遥一号,start point,太原卫星发射中心
自然资源部,item operated,自然资源部优化完善技术指南
自然资源部优化完善技术指南,publication date,2024年1月1日
沙特阿拉伯,capital,埃尔奥拉
埃尔奥拉,country,沙特阿拉伯
改革开放,part of,中国特色社会主义
中国汽车工业协会,country,中国
中国汽车工业,country,中国
魏都区,located in the administrative territorial entity,许昌市
新兴街道,located in the administrative territorial entity,魏都区
宝山区,located in the administrative territorial entity,上海市
张庙街道,located in the administrative territorial entity,宝山区
罗泾镇,located in the administrative territorial entity,宝山区
永修县,located in the administrative territorial entity,江西省
粮食安全保障法,legislated by,司法部
文物保护法,legislated by,司法部
传染病防治法,legislated by,司法部
吴堡县,located in the administrative territorial entity,西安
慕家塬村,located in the administrative territorial entity,吴堡县
永阳街道,located in the administrative territorial entity,溧水区
牡丹江市,located in the administrative territorial entity,黑龙江
天一阁,located in the administrative territorial entity,宁波
问苍茫,instance of,电视剧
非遗里的中国,original broadcaster,中央广播电视总台
非遗里的中国,production company,文化和旅游部
非遗里的中国,original broadcaster,央视综合频道
香港演艺学院,located in the administrative territorial entity,香港
余杭区政府,located in the administrative territorial entity,杭州市
江益镇,located in the administrative territorial entity,共青城市
泽泉乡,located in the administrative territorial entity,共青城市
全国公安交管部门,part of,公安部
公安部,subsidiary,全国公安交管部门
广益街道,located in the administrative territorial entity,梁溪区
无棣县,located in the administrative territorial entity,济南
吉林,highest point,长白山
长白山,located in the administrative territorial entity,吉林
海拉尔区,located in the administrative territorial entity,呼伦贝尔市
克鲁格,country of citizenship,美国
博尔特,country of citizenship,英国
多丁,country of citizenship,法国
帕里,country of citizenship,法国
纳瓦罗,country of citizenship,美国
科斯蒂亚,country of citizenship,罗马尼亚
北京冬奥会,country,日本
延庆国家高山滑雪中心,country,日本
2023年事实与数据,publisher,国际电联
荷兰皇家展览集团,chief executive officer,杰伦·范霍夫
杰伦·范霍夫,employer,荷兰皇家展览集团
哈利法塔,country,阿联酋
哈利法塔,located in the administrative territorial entity,迪拜
伊朗,diplomatic relation,俄罗斯
伊朗,central bank,伊朗央行
伊朗,currency,里亚尔
俄罗斯,diplomatic relation,伊朗
伊朗央行,country,伊朗
穆赫辛·卡里米,country of citizenship,伊朗
里亚尔,country,伊朗
穆罕默德·礼萨·法尔津,country of citizenship,伊朗
国际航空运输协会,member of,国际航协
国际航协,subsidiary,国际航空运输协会
皮埃尔,located in the administrative territorial entity,意大利
中国,instance of,大国
站集镇,located in the administrative territorial entity,虞城县
麦仁村,located in the administrative territorial entity,神州
高港区,located in the administrative territorial entity,泰州市
机构式托育,subclass of,托育
白菜,subclass of,蔬菜
酮症,has cause,糖尿病
贵阳,located in or next to body of water,花溪河
花溪河,located in the administrative territorial entity,贵阳
三坊七巷,located in the administrative territorial entity,福州
老街故居,located in the administrative territorial entity,福州
涠洲岛,located in the administrative territorial entity,广西
德克罗,position held,比利时首相
中比关系,participant,习近平
中比关系,participant,德克罗
莱索托,head of state,莱齐耶三世
莱齐耶三世,country of citizenship,莱索托
刑事诉讼认罪认罚从宽制度改革,part of,中国式现代化
民事诉讼程序繁简分流改革,part of,中国式现代化
忻州,located in the administrative territorial entity,山西
神池县,located in the administrative territorial entity,忻州
国家能源集团,item operated,朔黄铁路
神池南站,connecting line,朔黄铁路
吕大良,position held,统计分析司司长
中国政府网,headquarters location,北京
中国载人航天工程办公室,item operated,天舟六号货运飞船
河北自贸试验区,located in the administrative territorial entity,京津冀
坝上地区,located in the administrative territorial entity,丰宁满族自治县
承德,located in the administrative territorial entity,河北省
下凯富峡水电站,country,赞比亚
卡富埃河,country,赞比亚
红海安全危机,location,红海
拉比卜,country of citizenship,比利时
乌克兰,diplomatic relation,巴以
巴以,diplomatic relation,乌克兰
阿尔及利亚,diplomatic relation,喀麦隆
阿尔及利亚,diplomatic relation,坦桑尼亚
喀麦隆,diplomatic relation,阿尔及利亚
喀麦隆,shares border with,坦桑尼亚
坦桑尼亚,diplomatic relation,阿尔及利亚
坦桑尼亚,diplomatic relation,喀麦隆
胡志明市,located in the administrative territorial entity,越南
阮文年,position held,越南国家主席
比,diplomatic relation,欧盟
德克罗,country of citizenship,比
欧盟,diplomatic relation,比
斐济总理,country,斐济
兰布卡,country of citizenship,斐济
苏瓦,country,斐济
斐济,office held by head of government,斐济总理
斐济,head of government,兰布卡
斐济,capital,苏瓦
2003年南太平洋运动会,country,斐济
观点报,country of origin,阿曼
阿曼,capital,广州
广州,country,阿曼
苏哈尔港,country,阿曼
陈希,educated at,中央党校
金融监管总局,located in the administrative territorial entity,北京
住房城乡建设部,located in the,北京
田野考古,subclass of,考古学
田野考古,subclass of,考古
本版统筹,developer,蔡华伟
北京老年开放大学,located in the administrative territorial entity,北京
北海市,located in the administrative territorial entity,广西壮族自治区
闸口镇,located in the administrative territorial entity,合浦县
养老驿站,subclass of,社区
中国国家铁路集团有限公司,item operated,铁路12306
铁路12306,owned by,中国国家铁路集团有限公司
金庭镇,located in the administrative territorial entity,嵊州市
嵊州,located in the administrative territorial entity,浙江
嵊州市,located in the administrative territorial entity,浙江
微山湖,located in the administrative territorial entity,山东
涞水,located in the administrative territorial entity,涞源
涞水,located in the administrative territorial,涞源
三上泰山,located in the administrative territorial entity,金秋
纪泰山铭,author,唐玄宗
五岳,located in the administrative territorial entity,金秋
"李平凡美术日志《湖畔》,中国美术馆藏",instance of,日志
冷水江市,located in the administrative territorial entity,湖南
金竹山矿业公司,headquarters location,冷水江市
新能源汽车,subclass of,新兴产业
新能源汽车,sub,新兴产业
郑和远洋航海,named after,郑和
巴戎寺遗迹,country,柬埔寨
