head,relation,tail
冷友斌,employer,中国飞鹤有限公司
奶粉,manufacturer,中国飞鹤有限公司
北京大学,subsidiary,中国飞鹤有限公司
华侨城集团,subsidiary,华侨城
新湖南,located in the administrative territorial entity,湖南
中联重科麓谷工业园,located in the administrative territorial entity,湖南
灯塔工厂中联智慧产业城里,located in the administrative territorial entity,湖南
西厢记,instance of,杂剧
巴塞罗那国王广场,located in the administrative territorial entity,巴塞罗那
卜励德,position held,美国总统
昆仑山,located in the administrative territorial entity,新疆
老兵镇,located in the administrative territorial entity,昆玉市
中国银行湖南省分行,applies to jurisdiction,湖南省
湖南省,central bank,中国银行湖南省分行
湖南省分行,applies to jurisdiction,湖南省
毛泽东同志,movement,马克思主义
毛泽东同志,country of citizenship,中华人民共和国
中共中央党史和文献研究院,country,中华人民共和国
中央文献出版社,country,中华人民共和国
中华人民共和国,founded by,党中央
中国人民解放军,country,中华人民共和国
毛泽东同志,military branch,中国人民解放军
毛泽东同志,notable work,中国人民解放和幸福
中国人民解放和幸福,creator,毛泽东同志
西柏坡,located in the administrative territorial entity,平山县
毛泽东,movement,马克思主义
达累斯萨拉姆港,country,坦桑尼亚
达累斯萨拉姆港,located in or next to body of water,印度洋
肯尼亚,diplomatic relation,坦桑尼亚
肯尼亚,diplomatic relation,莫桑比克
坦桑尼亚,diplomatic relation,肯尼亚
莫桑比克,diplomatic relation,肯尼亚
中国和肯尼亚建交60周年,country,中国
鲁托,country of citizenship,中国
中国,significant event,中国和肯尼亚建交60周年
中国,head of state,鲁托
中国和肯尼亚相互尊重,country,中国
吉炳轩,member of,中国国际交流协会
中国,diplomatic relation,德国
中国,diplomatic relation,意大利
中国,diplomatic relation,荷兰
法国,diplomatic relation,中国
德国,diplomatic relation,中国
意大利,diplomatic relation,中国
荷兰,diplomatic relation,中国
明镜周刊,country,德国
赵乐际委员长,member of,全国人大常委会
赵乐际,member of,全国人大常委会
拱北口岸,located in the administrative territorial entity,珠海市
郭雷作,position held,全国人大外事委员会副主任委员
刘奇作,position held,全国人大外事委员会副主任委员
2024年元旦,point in time,2024年
种子法,main subject,种子
国务院办公厅,subsidiary,新华社
习近平新时代中国特色社会主义思想,creator,国务院
党中央,member of,国务院
国务院,subsidiary,新华社
传染病防治法,instance of,法律
丛斌,member of,宪法和法律委员会
城中村,subclass of,农村集体经济组织
城中村,subclass of,农村集体
李路明,educated at,清华大学
王希勤,educated at,清华大学
俞建华,position held,海关总署署长
国境卫生检疫法,legislated by,国务院
中国式现代化,part of,社会主义现代化
低温雨雪冰冻灾害,has cause,寒潮降温
元旦,follows,春节
重庆,located in or next to body of water,乌江
龙骨坡遗址,located in the administrative territorial entity,重庆
乌江,located in the administrative territorial entity,重庆
科创走廊,located in the administrative territorial entity,上海
湖南自修大学,located in the administrative territorial entity,长沙
醴陵,located in the administrative territorial entity,湖南
官亭镇,located in the administrative territorial entity,海东市
官亭土族中学,located in the administrative territorial entity,海东市
中国国家话剧院,located in the administrative territorial entity,北京
中国电影股份有限公司,subsidiary,中国国家话剧院
莎车县,located in the administrative territorial entity,喀什地区
泽普县,located in the administrative territorial entity,喀什地区
叶城县,located in the administrative territorial entity,喀什地区
巴楚县,located in the administrative territorial entity,喀什地区
养老服务,subclass of,养老服务
夹信子镇,located in the administrative territorial entity,宝清县
粮油,made from material,大豆
粮油,made from material,大
镶黄旗,located in the administrative territorial entity,锡林郭勒盟
宝格达音高勒苏木额勒苏台嘎查,located in the administrative territorial entity,镶黄旗
新宝拉格镇,located in the administrative territorial entity,镶黄旗
澄迈县,located in the administrative territorial entity,海南省
凤山至巴马高速公路,located in the administrative territorial entity,南宁
凤山,located in the administrative territorial entity,南宁
巴马瑶族自治县,located in the administrative territorial entity,南宁
新材料,subclass of,新兴产业
新能源,subclass of,新兴产业
人工智能,subclass of,新兴产业
莆田市,located in the administrative territorial entity,福建
长兴集乡,located in the administrative territorial entity,东明县
兴隆县,located in the administrative territorial entity,承德市
隆化县,located in the administrative territorial entity,承德市
乐平镇,located in the administrative territorial entity,三水区
赤水河,located in the administrative territorial entity,黔地
丹霞,located in the administrative territorial entity,黔地
河谷,located in the administrative territorial entity,黔地
竹海,located in the administrative territorial entity,黔地
古镇,located in the administrative territorial entity,黔地
黔地,located in or next to body of water,赤水河
招商银行,headquarters location,济南
何宇澈,occupation,统筹
自治区人力资源社会保障厅,applies to jurisdiction,广西壮族自治区
德兴市,located in the administrative territorial entity,江西省
国寿嘉园·天津乐境,located in the administrative territorial entity,天津市
全国妇联中国妇女发展基金会,headquarters location,北京
石柱土家族自治县,located in the administrative territorial entity,重庆市
农业银行,instance of,银行
马乌莱大区,located in the administrative territorial entity,库里科省
库里科省,located in the administrative territorial entity,马乌莱大区
罗梅拉尔市,located in the administrative territorial entity,库里科省
印度尼西亚,capital,努桑塔拉
努桑塔拉,country,印度尼西亚
西班牙,member of,欧盟委员会
欧盟委员会,subsidiary,欧盟委员会
上汽通用汽车,owned by,别克
别克,subsidiary,上汽通用汽车
别克,subsidi,上汽通用汽车
乌兰察布市,located in the administrative territorial entity,内蒙古
商都县,located in the administrative territorial entity,乌兰察布市
上海期货交易所,main regulatory text,中华人民共和国期货和衍生品法
中华人民共和国期货和衍生品法,main subject,上海期货交易所
下涯镇,located in the administrative territorial entity,建德市
王向楠,member of,中国社科院
朝凤路小学,located in the administrative territorial entity,郑州市
富蕴县,located in the administrative territorial entity,阿勒泰地区
麦当劳全球,owned by,麦当劳公司
北京局集团公司,item operated,京张高铁
北京局集团公司,item operated,北京北站
中国铁路北京局集团公司,item operated,京张高铁
中国铁路北京局集团公司,item operated,北京北站
第31届世界大学生夏季运动会,location,成都
再次当选国家主席,participant,习近平
习近平,significant event,再次当选国家主席
习近平新时代中国特色社会主义思想学习论丛,editor,中共中央党史和文献研究院
习近平新时代中国特色社会主义思想学习论丛,publisher,中央文献出版社
习近平新时代中国特色社会主义思想学习论丛,editor,中央党史和文献研究院
中共中央,subsidiary,中国共产党
政协第十四届全国委员会第十二次主席会议,chairperson,王沪宁
王沪宁,member of,政协第十四届全国委员会第十二次主席会议
全国政协十四届常委会,chairperson,王沪宁
全国纪念毛泽东同志诞辰130周年学术研讨会,follows,全国纪念毛泽东同志诞辰130周年座谈会
毛泽东思想,subclass of,马克思列宁主义
习近平同志,country of citizenship,新中国
新中国,head of state,习近平同志
副中心,located in the administrative territorial entity,北京
毛泽东思想,named after,毛泽东同志
毛泽东同志,conflict,中国革命
韶山,located in the administrative territorial entity,湖南省
毛泽东广场,located in the administrative territorial entity,韶山
毛泽东文稿,author,毛泽东同志
毛泽东文谭,author,毛泽东同志
领袖影像背后的故事,author,毛泽东同志
抗战旗帜毛泽东,author,毛泽东同志
毛泽东用典,author,毛泽东同志
毛泽东与保密工作,author,毛泽东同志
毛泽东兵法,author,毛泽东同志
毛泽东号,author,毛泽东同志
诗书里的成长,author,毛泽东同志
秘鲁,diplomatic relation,智利
智利,diplomatic relation,秘鲁
旧金山会晤,location,旧金山
孟加拉国,diplomatic relation,尼日利亚
尼日利亚,diplomatic relation,孟加拉国
鲁班尼,country,尼日利亚
旧金山会晤,participant,拜登
中国共产党,political ideology,马克思列宁主义
中国共产党,political ideology,毛泽东思想
中国共产党章程,main subject,中国共产党
国家发展和改革委员会,chairperson,郑栅洁
中华人民共和国各级人民代表大会常务委员会监督法,country,中华人民共和国
国家发展改革委会,country,中华人民共和国
创新驱动,country,中华人民共和国
民生福祉,country,中华人民共和国
绿色生态,country,中华人民共和国
安全保障,country,中华人民共和国
息县,located in the administrative territorial entity,信阳市
杨传堂,position held,全国政协副主席
何建中,position held,全国政协副主席
许立荣,position held,全国政协副主席
共建“一带一路”,participant,丝路友好使者
江苏省知识产权局,applies to jurisdiction,江苏
徽商银行,headquarters location,安徽
改革开放,part of,社会主义初级阶段
改革开放,part of,社会主义初级
法治教育,subclass of,教育
能否掌握主动权,facet of,中国共产党
金壮龙,member of,工业和信息化部
仙林街道,located in the administrative territorial entity,栖霞区
抚顺,located in the administrative territorial entity,辽宁
合盛堡乡,located in the administrative territorial entity,山阴县
中国好人,instance of,社会主义精神文明
玉山县,located in the administrative territorial entity,南昌
丁兰街道,located in the administrative territorial entity,上城区
中国建设银行,subsidiary,中国建设银行股份有限公司四川省分行
中国建设银行股份有限公司四川省分行,owned by,中国建设银行
宁江区,located in the administrative territorial entity,松原市
本期统筹,illustrator,沈亦伶
于洪区,located in the administrative territorial entity,沈阳市
沈北新区,located in the administrative territorial entity,沈阳市
习近平总书记关于坚持和完善人民代表大会制度的重要思想,part of,习近平新时代中国特色社会主义思想
宋庆龄,position held,国家名誉主席
国家名誉主席,country,中华人民共和国
中国宋庆龄基金会,named after,宋庆龄
中国宋庆龄基金会,country,中华人民共和国
万峰湖,located in the administrative territorial entity,黔西南布依族苗族自治州
安龙县,located in the administrative territorial entity,兴义市
安龙县,located in the administrative territorial entity,黔西南布依族苗族自治州
牛心堡乡,located in the administrative territorial entity,右玉县
中国共产党纪律处分条例,author,中共中央
张永春,position held,澳门特别行政区行政法务司司长
徐兴锋,employer,商务部
宝塔区,located in the administrative territorial entity,延安
宝塔山街道,located in the administrative territorial entity,宝塔区
改革开放,part of,社会主义现代化建设
社会主义现代化建设,has cause,改革开放
人工智能治理,facet of,人工智能
自然,country,英国
年度科技人物,country,英国
年度科技人物,conferred by,自然
巴卢穆埃内,country of citizenship,刚果(金)
埃塞俄比亚—吉布提标准轨距铁路公司,country,埃塞俄比亚
坦桑那,located in the administrative territorial entity,埃塞俄比亚
博他仑府,located in the administrative territorial entity,泰国
洛坤府,located in the administrative territorial entity,泰国
徐辉作,position held,全国人大宪法和法律委员会副主任委员
蓝佛安,position held,财政部部长
全国查处形式主义、官僚主义问题,subclass of,全国查处
全国妇联,field of work,妇女
新时代新征程妇女事业,part of,新时代
新时代新征程妇女事业高质量发展,part of,新时代
新时代新征程党,part of,新时代
非物质文化遗产,subclass of,中华优秀传统文化
中国人民银行,office held by head of the organization,中国人民银行副行长
云南,country,中华人民共和国
昆明,country,中华人民共和国
全国政协副主席,country,中华人民共和国
高云龙,country of citizenship,中华人民共和国
省委省政府,country,中华人民共和国
国务院办公厅,subsidiary,国务院新闻办
国家卫生健康委,part of,国家疾控局
国家疾控局,subsidiary,国家卫生健康委
王贺胜,employer,国家卫生健康委
法定传染病和突发公共卫生事件网络直报系统,instance of,医疗卫生机构
息烽县,located in the administrative territorial entity,贵阳市
石阡县,located in the administrative territorial entity,铜仁市
黔东南州,located in the administrative territorial entity,贵州省
剑河县,located in the administrative territorial entity,黔东南苗族侗族自治州
花桥镇,located in the administrative territorial entity,广安区
市民和回族土族自治县,located in the administrative territorial entity,海东市
官亭镇,located in the administrative territorial entity,市民和回族土族自治县
民和县,located in the administrative territorial entity,海东市
铜梁,located in the administrative territorial entity,铜梁区
铜梁区,located in,重庆市
治沙,located in the administrative territorial entity,广东省
戈壁荒漠,located in the administrative territorial entity,广东省
广东省,capital,治沙
钟麒,educated at,浙江工业大学校
宝鸡市国资委,located in the administrative territorial entity,宝鸡市
梓潼县,located in the administrative territorial entity,绵阳市
四川省高速公路网,located in the administrative territorial entity,四川省
临淮镇,located in the administrative territorial entity,泗洪县
袁家岭文化区,located in the administrative territorial entity,长沙市
洗碗机,subclass of,厨电
流浪地球2,director,郭帆
长空之王,director,刘晓世
宇宙探索编辑部,director,孔大山
孔大山,notable work,宇宙探索编辑部
牌头镇,located in the administrative territorial entity,诸暨市
交通银行上海市分行,instance of,上海市分行
国家超级计算长沙中心,located in the administrative territorial entity,长沙市
2024年元旦春节期间新冠病毒感染及其他重点传染病防控工作的通知,point in time,2024年
国际新冠及其他重点传染病疫情,start time,2023年11月
阿马尔·阿尔巴达尼,country of citizenship,也门
义乌,country,也门
汇川区,located in the administrative territorial entity,遵义市
巴西,diplomatic relation,圭亚那
洪都拉斯,diplomatic relation,巴西
圭亚那,diplomatic relation,巴西
哥伦比亚,diplomatic relation,巴西
乌拉圭,diplomatic relation,巴西
七兵堂集团,inception,2012年3月
蒋 艳,educated at,四川大学
孟祥麟,employer,人民日报社
吉林电力股份有限公司,subsidiary,人民日报社全国平媒公益广告制作中心
陕西省,executive body,省政府
省政府,applies to jurisdiction,陕西省
金七门核电,located in the administrative territorial entity,浙江
户籍制度改革,subclass of,新型城镇化
刘奇作,position held,全国人大常委会秘书长
政协第十四届全国委员会第二次会议,follows,政协第十四届全国委员会第十二次主席会议
陆治原,position held,民政部部长
第十四届全国人民代表大会常务委员会第七次会议,country,中华人民共和国
第十四届全国人民代表大会常务委员会第七次会议,part of,第十四届全国人民代表大会第二次会议
第十四届全国人民代表大会常务委员会第七次会议,point in time,2024年3月5日
中华人民共和国,capital,北京
第十四届全国人民代表大会第二次会议,country,中华人民共和国
政府工作报告,country,中华人民共和国
最高人民法院,country,中华人民共和国
周敏,member of,全国人大民族委员会
孙镇平,member of,全国人大民族委员会
何成军,member of,全国人大民族委员会
董军,member of,全国人大民族委员会
陆治,member of,全国人大民族委员会
孙业礼,member of,全国人大民族委员会
周敏(女),occupation,副主任委员
中华人民共和国和博茨瓦纳共和国引渡条约,point in time,2021年9月2日
中华人民共和国和博茨瓦纳共和国引渡条约,location,哈博罗内
刘晖,occupation,检察员
周常志,occupation,检察员
殷毅,occupation,检察员
基金会,subclass of,非营利性组织
全国人民代表大会常务委员会,part of,全国人民代表大会
最高人民法院,part of,全国人民代表大会
最高人民检察院,part of,全国人民代表大会
刑法第一百六十五条,part of,刑法
刑法第一百六十六条,part of,刑法
李宁,member of,全国人民代表大会常务委员会法制工作委员会
许安标,member of,全国人民代表大会常务委员会法制工作委员会
孙镇平,member of,全国人民代表大会常务委员会法制工作委员会
刘修文,member of,全国人民代表大会常务委员会法制工作委员会法制工作委员会
刘修文,member of,全国人民代表大会常务委员会法制工作委员会
何成军,member of,全国人民代表大会常务委员会法制工作委员会法制工作委员会
何成军,member of,全国人民代表大会常务委员会
高憬宏,position held,最高人民法院副院长
何东青,position held,最高人民法院副院长
唐登杰,country of citizenship,中华人民共和国
张振中,country of citizenship,中华人民共和国
张育林,country of citizenship,中华人民共和国
饶文敏,country of citizenship,中华人民共和国
海军军人代表大会,country,中华人民共和国
空军军人代表大会,country,中华人民共和国
丁来杭,country of citizenship,中华人民共和国
火箭军军人代表大会,country,中华人民共和国
李玉超,country of citizenship,中华人民共和国
李传广,country of citizenship,中华人民共和国
周亚宁,country of citizenship,中华人民共和国
中华人民共和国全国人民代表大会和地方各级人民代表大会代表法,applies to jurisdiction,中华人民共和国
中非共和国,capital,班吉
班吉,country,中非共和国
商务部,country,中华人民共和国
中华人民共和国,diplomatic relation,中尼
中尼,diplomatic relation,中华人民共和国
雅盖隆大学,country,波兰
亚当·耶隆奈克,country of citizenship,波兰
亚当·耶隆奈克,employer,雅盖隆大学
亚当·耶隆奈克,member of political party,中国共产党
改革开放,participant,亚当·耶隆奈克
亚当·耶隆奈克,different from,亚当·耶隆奈克
亚当·耶隆奈克,country of citizenship,雅盖隆大学
陈昌智,member of political party,民建中央
人民网,headquarters location,北京市
北京市西城区人民政府,located in the administrative territorial entity,北京市
冠珠瓷砖,industry,建材
察尔汗线路车间,part of,青藏铁路
察尔汗盐湖,location,察尔汗线路车间
巴岳山,located in the administrative territorial entity,重庆
大足县,located in the administrative territorial entity,重庆
邮亭镇,located in the administrative territorial entity,大足县
沙坝镇,located in the administrative territorial entity,成县
临澧县,located in the administrative territorial entity,湖南省
武陵山脉,located in the administrative territorial entity,湖南省
二〇二三年,point in time,二〇二年
高质量发展,part,高质量发展
科技部,headquarters location,京
人才中心,headquarters location,京
李宝光,date of birth,1922年8月
李宝光,member of political party,中国共产党
刘西拉同志,member of political party,中国共产党
刘西拉同志,position held,全国政协常委
刘西拉同志,employer,上海交通大学
刘西拉同志,date of death,2023年12月21日
沈梦<unk>,date of birth,1932年1月
沈梦<unk>,member of political party,中国共产党
大柳乡,located in the administrative territorial entity,衡阳
二〇二三年,point in time,二〇二三年
二〇二三年,point in time,二〇二
习近平主席访问俄罗斯,participant,习近平主席
茅台酒厂,owned by,茅台
中国,member of,联合国气候变化框架公约
中国“十三五”期间应对气候变化政策行动,country,中国
2023年,point in time,2024年1月1日
冬至阳生,author,习近平主席
高铭阳,educated at,中国农业大学
阿联酋中华工商总会,chairperson,陈中奇
陈中奇,member of,阿联酋中华工商总会
世界大变局,follows,百年未有之大变局
纳迪娅·阿勒穆迪哈克,country of citizenship,卡塔尔
纳迪娅·阿勒穆迪哈克,occupation,画家
卡塔尔,diplomatic relation,中国
中国,diplomatic relation,卡塔尔
故宫博物院,country,中国
奔腾骏马,creator,纳迪娅·阿勒穆迪哈克
翱翔雄鹰,creator,纳迪娅·阿勒穆迪哈克
米尔顿·波马尔,country of citizenship,巴西
新中国,country,巴西
老中铁路有限公司,country,老挝
中国—中亚峰会,participant,习近平同志
爱国主义教育法,start time,2024年1月1日
北京,located in or next to body of water,运河
通州,located in or next to body of water,运河
八达岭镇,located in the administrative territorial entity,延庆区
八达岭野生动物园,located in the administrative territorial entity,延庆区
建水县,located in the administrative territorial entity,红河哈尼族彝族自治州
官厅镇,located in the administrative territorial entity,建水县
红河,located in the administrative territorial entity,云南省
土掌房,subclass of,民居
锦江区,located in the administrative territorial entity,成都市
青年夜校,subclass of,终身学习
青年夜校,subclass,终身学习
习近平,position,美国总统
"新时代气象万千,新征程催人奋进",part of,习近平主席回望接续奋斗、砥砺前行的过去一年
"新时代气象万千,新征程催人奋进",creator,习近平同志
习近平主席回望接续奋斗、砥砺前行的过去一年,creator,习近平同志
习近平同志,notable work,"新时代气象万千,新征程催人奋进"
元旦升国旗仪式,located in the administrative territorial entity,北京
元旦升国旗仪式,location,天安门广场
自然资源部,instance of,自然资源主管部门
维塔利·曼克维奇,member of political party,中国共产党
经济全球化,subclass of,全球化
马丁·切东多,position held,津巴布韦驻华大使
烟台港,located in the administrative territorial entity,烟台
临夏州,located in the administrative territorial entity,甘肃省
积石山县,located in the administrative territorial entity,华北地区
辽宁省纪委监委,applies to jurisdiction,辽宁
科技创新,part of,马克思主义
国家医保药品目录调整谈判,facet of,国家医保药品目录
吴雁南,field of work,消费
梧桐镇,located in the administrative territorial entity,永泰县
"习近平总书记在科学家座谈会上强调:“希望广大科学家和科技工作者肩负起历史责任,坚持面向世界科技前沿、面向经济主战场、面向国家重大需求、面向人民生命健康,不断向科学技术广度和深度进军。”",author,习近平总书记
陈勇,field of work,科技创新
番兴明,field of work,科技创新
宝山区,located in the administrative territorial entity,上海
湄潭县,located in the administrative territorial entity,遵义市
湄江街道,located in the administrative territorial entity,湄潭县
核桃坝村,located in the administrative territorial entity,湄潭县
国家移民管理局,country,中国
威海,located in the administrative territorial entity,山东省
草庙子镇,located in the administrative territorial entity,临港区
临港区,located in the administrative territorial entity,威海
高要区,located in the administrative territorial entity,肇庆市
大湾镇,located in the administrative territorial entity,高要区
肇庆高新区,located in the administrative territorial entity,高要区
冰雪大世界,located in the administrative territorial entity,哈尔滨
人保寿险,industry,保险
神舟十六号载人飞船,crew member(s),习近平同志
神舟十七号,crew member(s),习近平同志
周朝,legislative body,周王室
周王室,country,周朝
孔子,country of citizenship,周朝
西汉,part of,周朝
唐太宗,country of citizenship,周朝
能源,part of,人类文明
能源,part of,国家安全
李智勇,occupation,统筹
韶山市,located in the administrative territorial entity,湖南省
邵阳市,located in the administrative territorial entity,湖南省
新邵县,located in the administrative territorial entity,邵阳市
毛泽东同志纪念馆,located in the administrative territorial entity,韶山市
陵水县,located in the administrative territorial entity,海南省
天坛街道,located in the administrative territorial entity,济源市
中国农业银行浙江省分行,subsidiary,农行浙江省分行
中国农业银行浙江省分行,subsidiary,农行浙江省分
迪拜,continent,中东
迪拜,diplomatic relation,沙特阿拉伯
迪拜,diplomatic relation,阿曼
迪拜,capital,马斯达尔城
沙特阿拉伯,part of,中东
沙特阿拉伯,diplomatic relation,迪拜
阿曼,continent,中东
阿曼,diplomatic relation,迪拜
阿曼,capital,马斯达尔城
马斯达尔城,country,迪拜
同登,country,越南
乌兹别克斯坦沙尔贡煤矿现代化改造项目,country,乌兹别克斯坦
乌兹别克斯坦,diplomatic relation,阿富汗
苏尔汉河州,located in the administrative territorial entity,乌兹别克斯坦
阿富汗,diplomatic relation,乌兹别克斯坦
科西莫夫,country of citizenship,乌兹别克斯坦
三年疫情,country,韩国
中华人民共和国公司法,country,中华人民共和国
中国银联,instance of,银行
桑给巴尔岛,continent,非洲
桑给巴尔岛,country,坦桑尼亚
海伦市,located in the administrative territorial entity,黑龙江省
第二批主题教育,subclass,主题教育
番禺区,located in the administrative territorial entity,广州
广西,shares border with,西藏自治区
西藏自治区,shares border with,广西
镇巴县,located in the administrative territorial entity,汉中市
零数科技,founded by,林乐
习近平与大学生朋友们,author,习近平主席
埃塞俄比亚,part of,金砖国家
金砖国家,participant,沙特
金砖国家,participant,埃及
金砖国家,participant,阿联酋
金砖国家,participant,伊朗
金砖国家,participant,埃塞俄比亚
中国研究中心,country,巴基斯坦
哈桑·达乌德,country of citizenship,巴基斯坦
新能源汽车,subclass of,中国高新技术产业
中美建交,participant,习近平主席
中美建交,participant,拜登总统
习近平主席,significant person,拜登总统
拜登总统,significant person,习近平主席
达曼港,country,沙特阿拉伯
金砖国家,founded by,沙特
金砖国家,founded by,埃及
金砖国家,founded by,阿联酋
金砖国家,founded by,伊朗
金砖国家,founded by,埃塞俄比亚
金砖合作,founded by,沙特
金砖合作,founded by,埃及
金砖合作,founded by,阿联酋
金砖合作,founded by,伊朗
金砖合作,founded by,埃塞俄比亚
冬日暖阳下,located in the administrative territorial entity,下白石镇
下白石镇,located in the administrative territorial entity,宁德福安市
习近平总书记,notable work,新年贺词
冬奥冰雪“五环桥”,located in the administrative territorial entity,张家口市
抚松县,located in the administrative territorial entity,梅河口市
五奎山,located in the administrative territorial entity,梅河口市
长城,located in the administrative territorial entity,延庆
琼海,located in the administrative territorial entity,海口
金山银山,located in the administrative territorial entity,陕西
实体经济,part of,社会主义现代化国家
高质量发展,part of,社会主义现代化国家
二〇二四年新年贺词,author,习近平主席
二〇二四年新年贺词,author,习近平
习近平主席,notable work,二〇二四年新年贺词
习近平,notable work,二〇二四年新年贺词
武清区,located in the administrative territorial entity,天津
杨村街道,located in the administrative territorial entity,武清区
珠玑镇,located in the administrative territorial entity,南雄市
黑龙江,shares border with,辽宁
红寺堡区,located in the administrative territorial entity,吴忠市
戈壁,located in the administrative territorial entity,宁夏
安居保,instance of,保险
共同富裕美好社会,author,蒋宏宾
马克思主义科学,subclass of,马克思主义
中国历史研究院,founded by,习近平
中国历史研究院,inception,习近平
习近平同志,position held,中共中央台办
