head,relation,tail
巴勒斯坦民族解放运动,chairperson,阿巴斯
阿巴斯,member of political party,巴勒斯坦民族解放运动
东耶路撒冷,country,埃及
东耶路撒冷,located in or next to body of water,地中海
新阿拉曼市,country,埃及
新阿拉曼市,located in or next to body of water,地中海
土耳其国防部,country,土耳其
土耳其安全部队,country,土耳其
叙利亚,diplomatic relation,土耳其
库尔德工人党,country,土耳其
习近平著作选读,publisher,人民出版社
经济总量,facet of,经济
浦江县,located in the administrative territorial entity,金华市
诸葛村,located in the administrative territorial entity,兰溪市
东南大学,located in the administrative territorial entity,南京
攀枝花市,located in the administrative territorial entity,凉山彝族自治州
中国供销电子商务有限公司,item operated,脱贫地区农副产品网络销售平台
昌波水电站,instance of,可再生能源
江布尔州,located in the administrative territorial entity,哈萨克斯坦
江布尔州,capital,塔拉兹
塔拉兹,country,哈萨克斯坦
札纳塔斯风电项目,country,哈萨克斯坦
巴西,member of,新开发银行
巴西,member,新开发银行
中华人民共和国,member of,亚洲国家组织
国家新闻出版署,country,中华人民共和国
张建春,country of citizenship,中华人民共和国
海法·纳贾尔,country of citizenship,约旦
亚洲国家组织,founded by,中华人民共和国
绥芬河站,connecting line,绥芬河铁路
刚果劳动党,chairperson,穆萨
恩戈洛,member of political party,刚果劳动党
姆武巴,member of political party,刚果劳动党
穆萨,member of political party,刚果劳动党
金奈,country,印度
美国政府,subsidiary,美国白宫
八·一七,country,美国
台海,country,美国
一个中国原则和中美三个联合公报,country,美国
河北,shares border with,河南
吉林,shares border with,河北
河南,shares border with,河北
崔莹,date of death,1952年1月2日
国家发展改革委,headquarters location,北京
马克思主义中国化时代化新境界,subclass of,马克思主义
绿色循环低碳发展,subclass of,绿色发展
察势者智,part of,中华优秀传统文化
杨 阳文,field of work,动力电池
宁夏农科院,located in the administrative territorial entity,宁夏
徐家汇街道,located in the administrative territorial entity,徐汇区
叶升学,part of,叶班长
娄底市,located in the administrative territorial entity,湖南省
井字镇,located in the administrative territorial entity,双峰县
浙江,head of state,习近平同志
浙江,office held by head of state,总书记
沈 寅 林 琳 白之羽,occupation,版式设计
梅河口市,located in the administrative territorial entity,吉林
新乡,located in the administrative territorial entity,卫辉市
卫辉市,located in the administrative territorial entity,河南
孙杏村镇,located in the administrative territorial entity,卫辉市
白银市,located in the administrative territorial entity,甘肃省
会宁县,located in the administrative territorial entity,白银市
汉家岔镇,located in the administrative territorial entity,会宁县
东新街道,located in the administrative territorial entity,拱墅区
长庆街道,located in the administrative territorial entity,拱墅区
中国消费者协会,member of,全国消协组织
全国消协组织,subsidiary,中国消费者协会
李东,member of political party,中国共产党
蜀水,mouth of the watercourse,长江
蜀水,mouth of the water,长江
临汾东馆,located in the administrative territorial entity,北京
江宁郡馆,located in the administrative territorial entity,北京
归安会馆,located in the administrative territorial entity,北京
铸牢中华民族共同体意识文物古籍展,location,民族文化宫
民族文化宫,located in the administrative territorial entity,北京
中国国家版本馆首批版本捐赠入藏仪式,located in the administrative territorial entity,北京
大厂回族自治县,located in the administrative territorial entity,廊坊
天津,located in the administrative territorial entity,河北
兰州大学,located in the administrative territorial entity,兰州
成都大运会,country,中国
王黎敏,sport,艺术体操
李双菲,sport,艺术体操
凡妮·皮格尼茨基,sport,艺术体操
马可在,sport,艺术体操
缬沙坦,medical condition treated,高血压
北辰区,located in the administrative territorial entity,天津
北辰区政务服务中心一号响应回访中心,located in the administrative territorial entity,天津
交通运输部,subsidiary,国家铁路局
交通运输部,subsidiary,中国民航局
交通运输部,subsidiary,国家邮政局
交通运输部,subsidiary,中国国家铁路集团有限公司
国家医疗保障局,replaces,国家医保局
华南国家植物园,located in the administrative territorial entity,广州
豆雁/短嘴豆雁,parent taxon,雁鸭类
斑嘴鸭,parent taxon,雁鸭类
翘鼻麻鸭,parent taxon,雁鸭类
普通<unk>,parent taxon,雁鸭类
罗纹鸭,parent taxon,雁鸭类
绿头鸭,parent taxon,雁鸭类
白骨顶,parent taxon,雁鸭类
黑腹滨鸭,parent taxon,雁鸭类
草原,subclass of,植物
黄海,located in the administrative territorial entity,山东
中华环保联合会,instance of,全国性社会组织
中国环境科学学会,instance of,全国性社会组织
长江,located in the administrative territorial entity,四川
黄河,located in the administrative territorial entity,四川
陕西,capital,汉中
果园港,located in the administrative territorial entity,两江新区
下半年经济,part of,中国高水平对外开放
盘龙区,located in the administrative territorial entity,昆明市
西藏措美哲古风电场,located in the administrative territorial entity,西藏自治区
西康(西安—安康)高铁,length,171
包海(包头—海口)通道,part of,国家中长期铁路网
长安区,located in the administrative territorial entity,西安
缙云县,located in the administrative territorial entity,丽水市
壶镇镇,located in the administrative territorial entity,缙云县
沙特阿拉伯,diplomatic relation,伊朗
沙特阿拉伯,diplomatic relation,美国
伊朗,diplomatic relation,沙特阿拉伯
巴勒斯坦解放组织,designated as terrorist by,美国
美国,diplomatic relation,沙特阿拉伯
美国,diplomatic relation,伊朗
亚的斯亚贝巴—阿达玛高速公路,country,埃塞俄比亚
亚的斯亚贝巴—阿达玛高速公路,length,78
亚的斯亚贝巴—阿达玛高速公路,terminus location,亚的斯亚贝巴
阿达玛,country,埃塞俄比亚
智利水果出口商协会,country,智利
伊万·马兰比奥,country of citizenship,智利
赖清德,member of political party,民进党
巴拉圭,diplomatic relation,美国
美国,diplomatic relation,巴拉圭
旧金山,country,美国
台湾问题,participant,赖清德
台湾问题,country,美国
思爱普,founded by,克里斯蒂安·克莱因
子牙河,mouth of the watercourse,海河
永定河,mouth of the watercourse,海河
大清河,mouth of the watercourse,海河
北三河,mouth of the watercourse,海河
永定河,mouth of the watercours,海河
瓦里关山,mountain range,青藏高原
青藏高原,highest point,瓦里关山
瓦里关国家大气本底站,located in the administrative territorial entity,青海
瓦里关曲线,named after,瓦里关山
内需,part of,经济
西安,twinned administrative body,洛阳
洛阳,twinned administrative body,西安
中华优秀传统文化,instance of,文化
程 龙文,occupation,民营企业
爱国主义教育,subclass of,爱国主义
爱国主义教育,subclass,爱国主义
暖闻热评,instance of,大家谈
扎根电能表,located in the administrative territorial entity,扎根
亓希国,employer,公安部
巴音郭楞蒙古自治州,located in the administrative territorial entity,新疆
和静县,located in the administrative territorial entity,巴音郭楞蒙古自治州
公安部,subsidiary,公安
公安,part of,公安部
党的二十大报告,main subject,新时代
马克思,notable work,共产党宣言
恩格斯,notable work,共产党宣言
共产党宣言,author,马克思
共产党宣言,author,恩格斯
中国特色社会主义进入新时代,creator,中国共产党
中国特色社会主义,creator,中国共产党
中国特色社会主义,political ideology,以人民为中心的发展思想
南京,located in or next to body of water,秦淮河
秦淮河,located in the administrative territorial entity,江苏
万达广场,located in the administrative territorial entity,太原
中国人民银行,office held by head of the organization,中国人民银行主要负责同志
长三角生态绿色一体化发展示范区,located in the administrative territorial entity,上海
任丘市,located in the administrative territorial entity,河北省
绥化市,located in the administrative territorial entity,黑龙江省
庆安县,located in the administrative territorial entity,绥化市
袁伟,award received,军队科技进步奖
泰安市,located in the administrative territorial entity,山东省
丰都县,located in the administrative territorial entity,重庆市
高家镇,located in the administrative territorial entity,丰都县
漯河,located in the administrative territorial entity,河南省
邓襄镇,located in the administrative territorial entity,漯河
邓襄镇,located in the administrative territorial entity,漯河市
漯河市,located in the administrative territorial entity,河南省
2022年中国农业品牌创新发展大会,point in time,2022年
成都大运会,participant,梁育帅
广汉市,located in the administrative territorial entity,德阳
三星堆遗址,located in the administrative territorial entity,广汉市
国家航天局,item operated,长征四号丙运载火箭
国家航天局,item operated,风云三号气象卫星
风云三号气象卫星,start point,酒泉卫星发射中心
风云三号气象卫星,space launch vehicle,长征四号丙运载火箭
天津市人社局,applies to jurisdiction,天津市
中央广播电视总台,headquarters location,乌鲁木齐
克孜勒苏柯尔克孜自治州,located in the administrative territorial entity,新疆维吾尔自治区
办好民生实事,subclass of,民生事
办好民生实事,subclass of,民生实事
办好民生实事,subclass of,民生实
钦州,located in the administrative territorial entity,广西壮族自治区
G72泉南高速公路,located in the administrative territorial entity,广西壮族自治区
桂林,located in the administrative territorial entity,广西壮族自治区
柳州,located in the administrative territorial entity,广西壮族自治区
美国彭博新闻社,country,美国
美国,diplomatic relation,泰国
美国,diplomatic relation,菲律宾
美国,diplomatic relation,危地马拉
美国,diplomatic relation,墨西哥
美国全国公共广播电台,country,美国
泰国,diplomatic relation,美国
菲律宾,diplomatic relation,美国
危地马拉,diplomatic relation,美国
墨西哥,diplomatic relation,美国
阿联酋,executive body,阿联酋政府
阿联酋政府,country,阿联酋
巴西利亚,country,巴西
巴西,capital,巴西利亚
巴西央行,country,巴西
欧盟统计局,item operated,初步统计
初步统计,publisher,欧盟统计局
梁湖镇,located in the administrative territorial entity,上虞区
石硐镇,located in the administrative territorial entity,息烽县
蔬菜大棚,subclass of,蔬菜
栖霞区,located in the administrative territorial entity,南京市
高质量发展,part of,宏观经济
物理防晒,subclass of,防晒
物理防晒,subclass,防晒
茅箭区,located in the administrative territorial entity,十堰市
二堰街道,located in the administrative territorial entity,茅箭区
儿童文学,subclass of,文学
新中国,capital,上海
新少年报,place of publication,上海
中华典籍,subclass of,典籍
中华典籍,subclass,典籍
中国科学院合肥物质科学研究院,located in the administrative territorial entity,合肥
神舟十六号,part of,中国空间站
张家港,located in the administrative territorial entity,江苏
张靖皋长江大桥,located in the administrative territorial entity,江苏
钦州,located in the administrative territorial entity,广西
德江,located in the administrative territorial entity,贵州省
京雄大桥,carries,京雄高速
东北,country,中国
京津冀,country,中国
江浙沿海,country,中国
房山区,located in the administrative territorial entity,北京
琉璃河镇,located in the administrative territorial entity,房山区
高碑店市,located in the administrative territorial entity,河北省
东航,item operated,C919
东航,item operated,沪蓉快线
东航,item,C919
涿州市,located in the administrative territorial entity,河北省
刘燕,place of birth,成都
防汛救灾,part of,汛情
制造业,part of,实体经济
市民权县,located in the administrative territorial entity,商丘市
兴城,located in the administrative territorial entity,辽宁
高阳,located in the administrative territorial entity,河北
诸暨,located in the administrative territorial entity,浙江
虎门镇,located in the administrative territorial entity,东莞市
国家外汇管理局,central bank,中国人民银行
中国人民银行,subsidiary,国家外汇管理局
国际陆港区,located in the administrative territorial entity,乌鲁木齐
阿拉山口,located in the administrative territorial entity,新疆
习近平,has written for,人民日报
盖特维奇·科克·纽安,educated at,北京大学
凤阳县,located in the administrative territorial entity,安徽省
王毅,position held,外交部长
共建“一带一路”,participant,王毅
阿联酋,head of government,阿卜杜拉
阿联酋,part of,中东
阿卜杜拉,country of citizenship,阿联酋
多米尼加,capital,圣多明各
多米尼加国家水稻培训中心,country,多米尼加
圣多明各,country,多米尼加
湖南省,located in the administrative territorial entity,多米尼加
李辉,position held,欧亚事务特别代表
柬埔寨,capital,吴哥窟
暹粒吴哥国际机场,country,柬埔寨
暹粒吴哥国际机场,place served by transport hub,暹粒
暹粒,country,柬埔寨
加利福尼亚州,capital,萨克拉门托
萨克拉门托,located in the administrative territorial entity,加利福尼亚州
加文·纽瑟姆,position held,加州州长
沙特阿拉伯航空公司,country,沙特
沙特阿拉伯航空公司,airline hub,阿卜杜勒—阿齐兹国王国际机场
沙特阿拉伯航空公司,airline hub,大兴国际机场
沙特,capital,吉达
吉达,country,沙特
阿卜杜勒—阿齐兹国王国际机场,country,沙特
阿卜杜勒—阿齐兹国王国际机场,place served by transport hub,吉达
大兴国际机场,place served by transport hub,北京
沙特航空,country,沙特
沙特航空,airline hub,阿卜杜勒—阿齐兹国王国际机场
沙特航空,airline hub,大兴国际机场
普诺大区,capital,普诺市
普诺市,located in the administrative territorial entity,普诺大区
大运会,located in the administrative territorial entity,成都
夏雨雨,educated at,清华大学
张雨霏,sport,田径
三级跳远,sport,田径
朱亚明,sport,田径
吴艳妮,sport,田径
孙金龙,occupation,狙击手
朱凤莲,position held,国台办发言人
建筑师,field of this occupation,建筑
东京城,country,北宋
丰台区,located in the administrative territorial entity,北京
彰义门,located in the administrative territorial entity,北京
端礼门,located in the administrative territorial entity,北京
崇智门,located in the administrative territorial entity,北京
,四川,
,四川,located in the administrative territorial entity
文山州,located in the administrative territorial entity,云南省
砚山县,located in the administrative territorial entity,文山州
维摩彝族乡,located in the administrative territorial entity,砚山县
澧水,located in the administrative territorial entity,湖南
嘉荫农场,located in the administrative territorial entity,黑龙江
安家庄站,adjacent station,丰台站
丰台站,adjacent station,安家庄站
丰台站,adjacent station,落坡岭站
房山,located in the administrative territorial entity,北京
昌平等,located in the administrative territorial entity,北京
四川,part of,华北大地上
陕西,part of,华北大地上
汉中,part of,华北大地上
吉林,part of,京津冀
黑龙江,part of,京津冀
五常市,located in the administrative territorial entity,哈尔滨市
志广乡,located in the administrative territorial entity,五常市
工业和信息化部,applies to jurisdiction,四川省
张国清,position held,中共中央政治局委员
刁窝镇,located in the administrative territorial entity,涿州市
江苏,shares border with,四川
四川,shares border with,江苏
交通运输部,subsidiary,交通运输部办公厅
中国传媒大学,located in the administrative territorial entity,北京
麦盖提县,located in the administrative territorial entity,新疆
国际水资源协会,founded by,阿西特·比斯瓦斯
世界水理事会,founded by,阿西特·比斯瓦斯
阿西特·比斯瓦斯,member of,国际水资源协会
阿西特·比斯瓦斯,member of,世界水理事会
尼泊尔共产党(马列),chairperson,迈纳利
迈纳利,member of political party,尼泊尔共产党(马列)
卡布亚,member of political party,民主与社会进步联盟
奥果韦河,country,加蓬
大布巴哈水电站,located on terrain feature,奥果韦河
大布巴哈水电站,country,加蓬
弗朗斯维尔,located in or next to body of water,奥果韦河
南非经济重建和复苏计划,country,南非
哥伦比亚民族解放军,country,哥伦比亚
尼日利亚,office held by head of state,尼日利亚总统
尼日利亚总统,country,尼日利亚
提努布,position held,尼日利亚总统
崔建春,employer,中国机械设备工程股份有限公司
七下八上,subclass of,汛
成都大运会,participant,吴艳妮
成都大运会,participant,吴艳
胡凯,educated at,清华大学
杜美余,educated at,清华大学
世界大学生运动会,organizer,国际大体联
世界大学生运动会,organizer,FISU
建阳区,located in the administrative territorial entity,南平市
漳墩镇,located in the administrative territorial entity,建阳区
雕塑,subclass of,艺术
河北省,head of state,习近平同志
京津冀,located in the administrative territorial entity,河北省
西藏,located in the administrative territorial entity,中国
黑龙江,country,中国
雁塔区,located in the administrative territorial entity,西安市
未来人工智能计算中心,located in the administrative territorial entity,雁塔区
陌南镇,located in the administrative territorial entity,献县
国际贸易,part of,国际经贸合作
道里区,located in the administrative territorial entity,哈尔滨
北斗三号全球卫星导航系统,part of,北斗
北斗三号全球卫星导航系统,part,北斗
分散式风电,subclass of,风电
海上风电,subclass of,风电
地热能发电,subclass of,可再生能源
国家税务总局,instance of,税务局
北斗卫星,part of,北斗系统
北斗卫星,part,北斗系统
坦桑尼亚,diplomatic relation,南非
坦桑尼亚,diplomatic relation,纳米比亚
坦桑尼亚,diplomatic relation,津巴布韦
南非,diplomatic relation,坦桑尼亚
南非,diplomatic relation,纳米比亚
南非,diplomatic relation,津巴布韦
安哥拉,continent,非洲
津巴布韦,diplomatic relation,坦桑尼亚
生物安全,facet of,生物安全
大卫·弗格森,member of political party,中国共产党
哈特隆州,located in the administrative territorial entity,塔吉克斯坦
丹加拉区,country,塔吉克斯坦
丹加拉区,located in the administrative territorial entity,哈特隆州
欧盟外交与安全政策高级代表,applies to jurisdiction,欧盟
欧盟,office held by head of the organization,欧盟外交与安全政策高级代表
乌克兰,diplomatic relation,欧盟
汛情,facet of,防汛
周田镇,located in the administrative territorial entity,会昌县
四个重大转变,facet of,习近平生态文明思想
走马镇,located in the administrative territorial entity,九龙坡区
新冠疫情,location,重庆
五华区,located in the administrative territorial entity,昆明市
华山街道,located in the administrative territorial entity,五华区
汽车业,part of,国民经济
汽车业,instance of,产业
汽车业,country,中国
国民经济,country,中国
中国,part of,国民经济
预制菜,subclass of,农产品
姚建欣,field of work,科学教育
海南舰,instance of,两栖攻击舰
张美玉,place of birth,贵州
四川,shares border with,浙江
四川,shares border with,安徽
浙江,shares border with,四川
浙江,shares border with,安徽
安徽,shares border with,四川
安徽,shares border with,浙江
平原县,located in the administrative territorial entity,德州市
清河区,located in the administrative territorial enti,铁岭市
菊花台景区,located in the administrative territorial entity,乌鲁木齐市
领导留言板,original broadcaster,人民网
建瓯市,located in the administrative territorial entity,福建
形式主义,subclass of,作风
官僚主义,subclass of,作风
宁波,located in the administrative territorial entity,浙江省
北仑港区,located in the administrative territorial entity,舟山港
柯桥区,located in the administrative territorial entity,绍兴
湖州,located in the administrative territorial entity,浙江省
外卖,item operated,餐食
景德镇,located in the administrative territorial entity,青岛
中国国家铁路集团有限公司,item operated,贵阳至南宁高速铁路
中国国家铁路集团有限公司,item operated,贵阳至荔波段
贵阳至南宁高速铁路,owned by,中国国家铁路集团有限公司
贵阳至荔波段,owned by,中国国家铁路集团有限公司
贵阳至荔波段,part of,贵阳至南宁高速铁路
贵南高铁,owned by,中国国家铁路集团有限公司
贵南高铁,part of,贵阳至南宁高速铁路
中华文明,subclass of,开放
二里头文化,location,晋南豫西
殷商文化,location,晋南豫西
韩愈,notable work,进学解
进学解,author,韩愈
长虹卧波,located in or next to body of water,伶仃洋
廖志伟,member of political party,中国共产党
落坡岭站,located in the administrative territorial entity,门头沟区
融水苗族自治县,located in the administrative territorial entity,广西壮族自治区
融水镇,located in the administrative territorial entity,融水苗族自治县
辽宁,instance of,省份
潘庄镇,located in the administrative territorial entity,宁河区
大黄堡蓄滞洪区,located in the administrative territorial entity,宁河区
蓄滞洪区,located in the administrative territorial entity,宁河区
罗国三,employer,国家发展改革委
西部陆海新通道,maintained by,海关总署
奇姆肯特,country,哈萨克斯坦
拉夫罗夫,position held,俄罗斯外长
习近平主席访俄,participant,王毅
习近平主席访俄,participant,拉夫罗夫
泰国,member of,东盟
朱拉隆功大学,country,泰国
墨西哥,part of,拉美
科伦坡港口城,country,斯里兰卡
防汛救灾,facet of,防汛
北京,located in or next to body of water,永定河
门头沟,located in the administrative territorial entity,北京
纯电动汽车,different from,新能源汽车
新能源汽车,different from,纯电动汽车
高技术制造业,subclass of,工业
高技术服务业,subclass of,工业
电气机械和器材制造业,subclass of,工业
通用设备制造业,subclass of,工业
汽车制造业,subclass of,工业
出村路,location,农村
住房城乡建设部,subsidiary,国家发展改革委
物业管理,subclass of,服务管理
枝江市,located in the administrative territorial entity,湖北省
总书记,member of political party,共产党人
共产党人,chairperson,总书记
2022年全国文化科技卫生“三下乡”活动示范项目,point in time,2022年
南陵县,located in the administrative territorial entity,芜湖市
许镇镇,located in the administrative territorial entity,南陵县
最高人民检察院,subsidiary,最高检法律政策研究室
最高检法律政策研究室,part of,最高人民检察院
如东县,located in the administrative territorial entity,南通
河口镇,located in the administrative territorial entity,如东县
习近平外交思想,facet of,习近平同志
中国交通建设集团有限公司,political ideology,高质量发展
文化传承发展座谈会,country,中国
新时代中国特色社会主义思想,country,中国
中华优秀传统文化,country,中国
中西之争,country,中国
长安三万里,cast member,巩侃宁
俄罗斯,continent,亚洲
萨拉托夫州,located in the administrative territorial entity,俄罗斯
曙光歌舞团,country,俄罗斯
吉尔吉斯斯坦国立白鹿舞蹈团,country,俄罗斯
格鲁吉亚国家歌舞团,country,俄罗斯
白俄罗斯国家大剧院,country,俄罗斯
郭味<unk>,occupation,画家
八月湖街道,located in the administrative territorial entity,南昌县
黄德宽,member of,中国文字学会
深南大道,located in the administrative territorial entity,深圳市
西藏自治区,capital,拉萨市
拉萨市,located in the administrative territorial entity,西藏自治区
轨道交通,part of,城市交通
地铁,part of,城市交通
溧水区,located in the administrative territorial entity,南京市
洪蓝街道,located in the administrative territorial entity,溧水区
卢戈城墙,country,西班牙
卢戈城墙,heritage designation,世界文化遗产
圣地亚哥—德孔波斯特拉大学,country,西班牙
仁爱礁,part of,南沙群岛
东京商工研究所,country,日本
新冠疫情,country,日本
日本经济新闻,country,日本
巴拿马,capital,巴拿马城
巴拿马,part of,拉丁美洲
巴拿马城,country,巴拿马
福永怀德,country of citizenship,中国
多哥,part of,西非
多哥,part of,西部非洲
广岛市,country,日本
和平纪念公园,country,日本
和平纪念公园,located in the administrative territorial entity,广岛市
原子弹轰炸,country,日本
原子弹轰炸,point in time,1945年8月6日
和平纪念公园原子弹轰炸遗址,country,日本
和平纪念公园原子弹轰炸遗址,located in the administrative territorial entity,广岛市
长崎,country,日本
成华区,located in the administrative territorial entity,成都市
张友珍,sport,柔力球
宽窄巷子,located in the administrative territorial entity,成都
成都大运站,located in the administrative territorial entity,成都
朔州市,located in the administrative territorial entity,山西
阜新市,located in the administrative territorial entity,辽宁
彰武县,located in the administrative territorial entity,阜新市
长江,located in the administrative territorial entity,青海省
黄河,located in the administrative territorial entity,青海省
澜沧江,located in the administrative territorial entity,青海省
五指山市,located in the administrative territorial entity,海南
五指山市,located in the administrative territorial entity,海南省
保亭黎族苗族自治县,located in the administrative territorial entity,海南省
保亭县,located in the administrative territorial entity,海南
保亭县,located in the administrative territorial entity,海南省
内蒙古,capital,呼和浩特
呼和浩特,located in the administrative territorial entity,内蒙古
敕勒川生态智慧牧场,located in the administrative territorial entity,呼和浩特
紫花苜蓿,taxon rank,种
同仁堂,headquarters location,北京
胡庆余堂,headquarters location,杭州
吉隆坡国际机场,country,马来西亚
株洲市,located in the administrative territorial entity,湖南
芦淞区,located in the administrative territorial entity,株洲市
金牛区,located in the administrative territorial entity,成都市
襄州区,located in the administrative territorial entity,襄阳市
太阳能,subclass of,可再生能源
蛟龙,use,载人深潜
乌杰,field of work,系统科学
蔡奇,position held,中共中央政治局常委
总书记,position held,国务院总理
庞嘴村,located in the administrative territorial entity,北辰区
舒兰市,located in the administrative territorial entity,吉林省
亚布力镇,located in the administrative territorial entity,哈尔滨市
张坊镇,located in the administrative territorial entity,房山区
高德地图,industry,信息技术
乌克兰危机,location,全球南方
团结与进步党,country,法国
舍米纳德,country of citizenship,法国
舍米纳德,member of political party,团结与进步党
马塞洛·穆尼奥斯,member of political party,中国共产党
马塞洛·穆尼奥斯,country of citizenship,西班牙
马塞洛·穆尼奥斯,member of,知华讲堂
知华讲堂,country,西班牙
知华讲堂,founded by,马塞洛·穆尼奥斯
知华讲堂,country,马塞洛·穆
通用电气医疗,headquarters location,成都
郭业洲,member of,中共中央对外联络部
赞丹沙塔尔,country of citizenship,蒙古国
维拉港,country,瓦努阿图共和国
吉布提争取进步人民联盟,chairperson,争取进步人民联盟总书记达瓦莱
争取进步人民联盟总书记达瓦莱,member of political party,吉布提争取进步人民联盟
穆罕默德,member of political party,吉布提争取进步人民联盟
白静,member of political party,永定河流域投资有限公司
生态环境保护大会,participant,习近平总书记
蛇口,located in the administrative territorial entity,广东
世界大学生夏季运动会,location,成都
改革开放,part of,国民经济
重要指示精神,author,习近平总书记
帕迪拉,country of citizenship,哥伦比亚
江湾镇,located in the administrative territorial entity,婺源县
李阳,occupation,飞行员
粮食安全,facet of,粮食
国家邮政局,subsidiary,国家邮政局发展研究中心
国家邮政局发展研究中心,part of,国家邮政局
鄂州花湖机场,place served by transport hub,鄂州
国家发展改革委,part of,国家市场监督管理总局
工业和信息化部,part of,国家市场监督管理总局
生态环境部,part of,国家市场监督管理总局
应急管理部,part of,国家市场监督管理总局
国家能源局,part of,国家市场监督管理总局
绿色低碳,subclass of,二次能源
深江(深圳至江门)铁路,part of,“八纵八横”高铁网
深江铁路,part of,“八纵八横”高铁网
玛纳斯县,located in the administrative territorial entity,昌吉回族自治州
乐土驿镇,located in the administrative territorial entity,玛纳斯县
中华文明,sub,文明
马克思主义政党,founded by,习近平总书记
马克思主义政党,founded by,总书记
马克思主义政党,found,总书记
边巴,date of death,2015年9月21日
杭坪镇,located in the administrative territorial entity,浦江县
国家网信办,country,中华人民共和国
中华人民共和国,executive body,国家网信办
平鲁区,located in the administrative territorial entity,朔州市
高石庄乡,located in the administrative territorial entity,平鲁区
黄河流域,located in the administrative territorial entity,陕西
黄河流域,located,陕西
北京大学,part of,双一流
清华大学,part of,双一流
复旦大学,part of,双一流
上海交通大学,part of,双一流
哈尔滨市人民政府,located in the administrative territorial entity,哈尔滨
熊猫杯,organizer,中国外文局
嵩口镇,located in the administrative territorial entity,永泰县
高脂血症,has cause,高血压
三甲医院,subclass of,医疗机构
甘浚镇,located in the administrative territorial entity,甘州区
康巴什区,located in the administrative territorial entity,鄂尔多斯市
青春山街道,located in the administrative territorial entity,康巴什区
腾讯公益慈善基金会,instance of,慈善组织
夏雨雨,sport,田径
谢智宇,sport,田径
韩旭,sport,田径
刘禹彤,sport,田径
陈冠锋,sport,田径
谢雨池,sport,田径
南丁香,parent taxon,蒲桃属
北丁香,parent taxon,蒲桃属
蒲桃属,parent taxon,桃金娘科
南丁香,parent tax,蒲桃属
