head,relation,tail
时代之变,subclass of,世界之变
历史之变,subclass of,时代之变
恐怖主义,subclass of,恐怖主义
恐怖主义,subclass of,国际恐怖主义
恐怖主义,sub,国际恐怖主义
上海市高级人民法院,located in the administrative territorial entity,上海
上海法院,located in the administrative territorial entity,上海
青光镇,located in the administrative territorial entity,北辰区
中华医学会杂志社,instance of,杂志社
湘西土家族苗族自治州,located in the administrative territorial entity,湖南省
凤凰县,located in the administrative territorial entity,湘西土家族苗族自治州
腊尔山镇,located in the administrative territorial entity,凤凰县
2024年春节联欢晚会,original broadcaster,中央广播电视总台
中国式风景——林风眠吴冠中艺术大展,location,中华艺术宫
王慧,educated at,兰州大学
团北京市委,headquarters location,北京
芳草湖农场,located in the administrative territorial entity,新疆生产建设兵团第六师
国铁呼和浩特局,item operated,呼和浩特站
呼和浩特站,located in the administrative territorial entity,呼和浩特
鄱阳湖,located in the administrative,江西省
九曲黄河,mouth of the watercourse,长江
万里长江,mouth of the watercourse,长江
大通水文站,located on terrain feature,长江
潼关水文站,located on terrain feature,长江
海辰储能科技股份有限公司,headquarters location,厦门
2024年澳大利亚网球公开赛,point in time,2024年
萨巴伦卡,country of citizenship,白俄罗斯
2022年澳网,point in time,2022年
张雨霏,sport,跳水队
海尔集团,subsidiary,海尔智家
海尔智家,owned by,海尔集团
中华人民共和国国务院令,country,中华人民共和国
总理,country,中华人民共和国
李,country of citizenship,中华人民共和国
李,position held,总理
县级以上人民政府,country,中华人民共和国
企业事业单位,country,中华人民共和国
常健,employer,南开大学
通伦,country of citizenship,老挝
老挝,head of state,通伦
老挝,office held by head of state,国家主席
老挝,member of,东盟
西班牙总检察院未成年人保护局,country,西班牙
2024年柏林国际绿色周,country,德国
2024年柏林国际绿色周,located in the administrative territorial entity,柏林
亚琛应用技术大学,country,德国
海米·巴哈尔,employer,国际能源署
国际能源署,chief executive officer,海米·巴哈尔
克赖斯特彻奇市,country,新西兰
利特尔顿港,country,新西兰
利特尔顿港,located in the administrative territorial entity,克赖斯特彻奇市
罗斯海新站,country,新西兰
南靖县,located in the administrative territorial entity,漳州市
吉隆坡,located in or next to body of water,太平洋
独立广场,country,马来西亚
独立广场,located in the administrative territorial entity,吉隆坡
苏丹阿卜杜勒·萨马德大厦,country,马来西亚
苏丹阿卜杜勒·萨马德大厦,located in the administrative territorial entity,吉隆坡
峇峇娘惹,located in the administrative territorial entity,吉隆坡
浙江,capital,成都
福建,capital,成都
龙岩,located in the administrative territorial entity,福建
彭州,located in the administrative territorial entity,四川
敖平镇,located in the administrative,彭州
普惠金融,subclass of,金融业
复兴号动车组,owned by,中国国家铁路集团有限公司
文化创意园,located in the administrative territorial entity,北京
海南热带雨林国家公园,instance of,热带雨林
雾重庆,creator,伍必端
喜鹊,subclass of,鸟类
妙峰山镇,located in the administrative territorial entity,门头沟区
井店镇,located in the administrative territorial entity,涉县
习近平总书记,position held,全国政协主席
政协全国委员会常务委员会工作报告(草案),author,王沪宁
政协全国委员会常务委员会工作报告(草案),author,王
积石山保安族东乡族撒拉族自治县,located in the administrative territorial entity,积石山县
柳沟乡,located in the administrative territorial entity,积石山保安族东乡族撒拉族自治县
积石山县,located in the administrative territorial entity,甘肃省
半城镇,located in the administrative territorial entity,泗洪县
开区,located in the administrative territorial entity,北京
虎跳峡金沙江铁路大桥,carries,云南丽香铁路
虎跳峡金沙江铁路大桥,crosses,金沙江
科技保险,subclass of,保险
易纲,position held,全国政协主席
赵争平,position held,全国政协主席
杨成长,position held,全国政协主席
白重恩,position held,全国政协主席
阎峰,position held,全国政协主席
何杰,position held,全国政协主席
唐良智,position held,全国政协主席
白涛,position held,全国政协主席
江浩然,position held,全国政协主席
中国东部地区,shares border with,中西部地区
中西部地区,shares border with,中国东部地区
中泰关系,office held by head of government,泰国总理
中泰关系,head of government,赛塔
中泰关系,country,泰国
中泰命运共同体,country,泰国
泰国,head of government,赛塔
泰国,part of,亚洲和平
泰国,office held by head,泰国总理
卢旺达爱国阵线,chairperson,加萨马格拉
尼共(毛主义中心),chairperson,普拉昌达
普拉昌达,member of political party,尼共(毛主义中心)
根深叶茂,member of political party,尼共(毛主义中心)
中国驻瑙鲁使馆,located in the administrative territorial entity,瑙鲁岛
怀安县,located in the administrative territorial entity,张家口市
万全区,located in the administrative territorial entity,张家口市
宁夏回族自治区党委,applies to jurisdiction,银川市
银川市,executive body,宁夏回族自治区党委
隆回县,located in the administrative territorial entity,邵阳市
周旺镇,located in the administrative territorial entity,隆回县
程阳八寨,located in the administrative territorial entity,三江侗族自治县
丰城市,located in the administrative territorial entity,江西省
流湖镇,located in the administrative territorial entity,丰城市
崔杨臻文,field of work,能源
圣索菲亚大教堂,located in the administrative territorial entity,哈尔滨
清朗·生活服务类平台信息内容整治,authority,中央网信办
张锦秋,date of birth,1936年10月
张锦秋,place of birth,成都
张锦秋,occupation,建筑师
张锦秋,member of,中国工程院
梁思成,occupation,建筑师
梁思成,member of,中国工程院
莫宗江,occupation,建筑师
莫宗江,member of,中国工程院
李艳,award received,全国五一劳动奖章
扎囊县,located in the administrative territorial entity,山南市
白晓颖,educated at,西北工业大学
白晓颖,educated at,北京航空航天大学
九宫山镇,located in the administrative territorial entity,通山县
中央档案馆国家档案局,located in the administrative territorial entity,北京市
哈尔滨工程大学,located in the administrative territorial entity,哈尔滨
开放型经济,different from,社会主义市场经济
社会主义市场经济,different from,开放型经济
新中国,instance of,社会主义现代化强国
江世银,field of work,审计
锂电池,subclass of,新能源汽车
煤炭,subclass of,绿色能源
石油,subclass of,绿色能源
绿色能源,subclass of,能源
吉瓦,measured physical quantity,能量
鲜敢,located in the administrative territorial entity,西藏自治区
抚仙湖,located in the administrative territorial entity,云南
抚仙湖,located in the administrative territorial entity,云南省
付家镇,located in the administrative territorial entity,昌图县
永兴镇,located in the administrative territorial entity,华<unk>市
临川区,located in the administrative territorial entity,抚州市
华龙一号,subclass of,反应堆
先进纤维材料(英文),publisher,睿唯安
侦察英雄,instance of,电视剧
李延年,conflict,抗美援朝战争
返乡见闻,subclass of,谣言
文物犯罪,subclass of,文物犯罪
罗斯海,basin country,新西兰
江川区,located in the administrative territorial entity,玉溪市
九溪镇,located in the administrative territorial entity,江川区
天生街道,located in the administrative territorial entity,北碚区
国铁集团,instance of,铁路部门
铁路局集团公司,instance of,铁路部门
忻州市,located in the administrative territorial entity,山西
人力资源社会保障部,applies to jurisdiction,北京市
沈阳站,located in the administrative territorial entity,沈阳
沈阳北站,located in the administrative territorial entity,沈阳
沈阳南站,located in the administrative territorial entity,沈阳
正月初八,follows,腊月廿八
人民大会堂,named after,习近平
阿扎利·阿苏马尼,position held,科摩罗联盟总统
纳梅,position held,哥伦比亚国会主席兼参议长
卡列,position held,哥伦比亚国会主席兼参议长
习近平主席,position held,哥伦比亚国会主席兼参议长
佩特罗,position held,哥伦比亚国会主席兼参议长
习近平主席,position held,联合国大会主席
罗斯海新站,instance of,南极考察站
<unk>檀山,located in the administrative territorial entity,浑南区
阿联酋,diplomatic relation,瑞士
联合国宪章,main subject,联合国
联合国,office held by head of the organization,联合国大会主席
津巴布韦新议会大厦,country,津巴布韦
津巴布韦,part of,南部非洲
津巴布韦,capital,哈拉雷
哈拉雷,country,津巴布韦
汉普登山新城,country,津巴布韦
汉普登山新城,located in the administrative territorial entity,哈拉雷
中国文化中心,located in the administrative territorial entity,莫斯科
旅俄大熊猫“丁丁”,named after,喀秋莎
喀秋莎,country of origin,苏联
中国驻俄罗斯大使馆,located in the administrative territorial entity,莫斯科
斯洛文尼亚,head of government,戈洛布
戈洛布,country of citizenship,斯洛文尼亚
卢布尔雅那,country,斯洛文尼亚
詹诚信,member of political party,英国保守党
开封市,located in the administrative territorial entity,河南
交通运输部,item operated,南海救103
南海救助局,item operated,南海救103
双石镇,located in the administrative territorial entity,永川区
于冬,member of,中国影协
王健儿,member of,中国影协
尹鸿,member of,中国影协
邓光辉,member of,中国影协
刘德华,member of,中国影协
吴京,member of,中国影协
张冀,member of,中国影协
郭帆,member of,中国影协
黄渤,member of,中国影协
黄晓明,member of,中国影协
傅若清,member of,中国影协
霍廷霄,member of,中国影协
马锋辉,member of,中国影协
王来文,member of,中国影协
刘杰,member of,中国影协
刘万鸣,member of,中国影协
祁海峰,member of,中国影协
保德县,located in the administrative territorial entity,忻州市
秦始皇兵马俑博物馆,located in the administrative territorial entity,西安
百戏俑坑,located in the administrative territorial entity,陕西
仰韶文化遗址,located in the administrative territorial entity,<unk>池
王欣悦文,field of work,养老服务
村晚,part of,春节
2023年中国网球公开赛,point in time,2023年
2023年中国网球公开赛,instance of,中国网球公开赛
朱松纯,educated at,北京大学
朱松纯,educated at,清华大学
中央党校(国家行政学院),part of,中央组织部
郑建邦,member of political party,民革全党
何报翔,position held,民革中央主席
何报翔,member of political party,民革全党
最高人民检察院,office held by head of the organization,检察长
鲤鱼洲岛,located in the administrative territorial entity,顺德区
本期统筹,performer,陈 娟
深圳经济特区安全生产监督管理条例,applies to jurisdiction,深圳市
深圳经济特区自然灾害防治条例,applies to jurisdiction,深圳市
深圳经济特区消防条例,applies to jurisdiction,深圳市
深圳经济特区灾害事故应急处置条例,applies to jurisdiction,深圳市
深圳经济特区城市安全发展条例,applies to jurisdiction,深圳市
产业投资,subclass of,投资
产业投资,sub,投资
第74集团军,military branch,陆军
第74集团军,military bran,陆军
长水机场,place served by transport hub,昆明
缅北果敢自治区,located in the administrative territorial entity,云南
民法典,legislated by,最高人民检察院
云南省纪委监委,located in the administrative territorial entity,昆明
黄庄乡,located in the administrative territorial entity,余江区
资阳市,located in the administrative territorial entity,四川
巴林左旗,located in the administrative territorial entity,内蒙古
辽上京皇城,located in the administrative territorial entity,巴林左旗
复旦大学附属眼耳鼻喉科医院,located in the administrative territorial entity,上海
大湾区大学,located in the administrative territorial entity,东莞市
武汉大学,headquarters location,武汉市
梅花,parent taxon,李属
东湖梅园,located in the administrative territorial entity,武汉
草本植物,opposite of,木本植物
三季度,follows,四季度
盘水街道,located in the administrative territorial entity,普安县
兴仁市,located in the administrative territorial entity,贵州省
普安县,located in the administrative territorial entity,贵州省
三江侗族自治县,located in the administrative territorial entity,广西壮族自治区
经开区,located in the administrative territorial entity,德阳
安顺,located in the administrative territorial entity,贵州
国铁昆明局,item operated,昆明车辆段
特困人员救助供养,subclass of,特困人员救助供养制度
世界银行能源部门,chief executive officer,迪米特里奥斯
迪米特里奥斯,employer,世界银行能源部门
低空经济,subclass of,新兴经济业态
标普全球市场财智公司,chief executive officer,迭戈·伊斯卡罗
迭戈·伊斯卡罗,employer,标普全球市场财智公司
古德曼,member of,美国国际教育协会
古德曼,member of,国际教育协会
法国国家科学研究中心,country,法国
格勒诺布尔,country,法国
东京商工调查所,country,日本
松下液晶显示器公司,country,日本
三棵树涂料,stock exchange,上海证券交易所
三棵树涂料,headquarters location,莆田市
比亚迪ATTO 3,manufacturer,欧拉好猫
罗勇新能源汽车制造基地,country,泰国
长城汽车阿曼经销网络,country,泰国
吉利,country,泰国
上汽安吉申诚,headquarters location,上海外高桥海通国际汽车码头
物流,part of,国民经济循环
2024春运电视电话会议,point in time,2024
春熙路步行街,located in the administrative territorial entity,成都
线上消费,subclass of,消费
中国共产党,country,新中国
中国共产党,subsidiary,全国人大常委会
中国共产党,subsidiary,国务院
中国共产党,subsidiary,最高人民法院
中国共产党,subsidiary,最高人民检察院
中国共产党,political ideology,党中央集中统一领导这个最高政治原则
中国共产党,significant event,改革开放
改革开放,political ideology,党中央集中统一领导这个最高政治原则
习近平,ethnic group,中华民族
中华民族,discoverer or inventor,习近平
易卜拉欣·伊斯干达,country of citizenship,马来西亚
马来西亚,head of state,易卜拉欣·伊斯干达
马来西亚,head of government,安瓦尔总理
安瓦尔总理,country of citizenship,马来西亚
武夷山,located in the administrative territorial entity,南平市
武夷山风景名胜区,located in the administrative territorial entity,南平市
元阳县,located in the administrative territorial entity,红河哈尼族彝族自治州
瓦西特省,located in the administrative territorial entity,伊拉克
苏维拉市,country,伊拉克
苏维拉市,located in the administrative territorial entity,瓦西特省
苏维拉市,located in,瓦西特省
中国传统文化推崇天人合一,subclass of,中华优秀传统文化
中华优秀传统文化,instance of,价值观
物质主义,instance of,价值观
生态文明,instance of,价值观
文明,instance of,价值观
生态,instance of,价值观
外交部长,country,中华人民共和国
国家大剧院,country,中华人民共和国
共建亚洲家园,country,中华人民共和国
中华人民共和国,executive body,中共中央政治局
中华人民共和国,office held by head of government,外交部长
中华人民共和国,head of government,王毅
中华人民共和国,member of,共建亚洲家园
中华人民共和国,located on terrain feature,中国人民
塔威,country of citizenship,泰国
纳沃伊,country,乌兹别克斯坦
氮肥股份公司,country,乌兹别克斯坦
氮肥股份公司,headquarters location,纳沃伊
董军,position held,国防部长
阿迪昂,country of citizenship,瑙鲁
斯蒂芬,country of citizenship,瑙鲁
瑙鲁,head of state,阿迪昂
瑙鲁,head of state,斯蒂芬
艾德,country of citizenship,挪威
云南省,part of,南亚东南亚
白俄罗斯国立大学孔子学院,country,白俄罗斯
白俄罗斯通信与信息化部,country,白俄罗斯
悉尼,located in the administrative territorial entity,新南威尔士州
新南威尔士州,located in the administrative territorial entity,澳大利亚
国家市场监督管理总局,subsidiary,国家认证认可监督管理委员会
国家认证认可监督管理委员会,part of,国家市场监督管理总局
蒲淳,employer,国家市场监督管理总局
观海卫镇,located in the administrative territorial entity,慈溪市
沙兰镇,located in the administrative territorial entity,宁安市
梁启超纪念馆,located in the administrative territorial entity,天津市
核心价值观,part of,社会主义核心价值观
核心价值观,part,社会主义核心价值观
王渊鹏,educated at,浙江大学
固坝,located on terrain feature,黑河
芥菜,manufacturer,芥菜产业
中国历代绘画大系,publisher,浙江大学出版社
五原县,located in the administrative territorial entity,巴彦淖尔市
天吉泰镇,located in the administrative territorial entity,五原县
海口国家高速公路,located in the administrative territorial entity,甘肃省
渭源,located in the administrative territorial entity,甘肃省
武都,located in the administrative territorial entity,甘肃省
中国历代绘画大系,field of work,绘画
岷江,mouth of the water,长江
养老护理员,field of this occupation,养老服务
九大高原,located in the administrative territorial entity,云南
滇池,located in the administrative territorial entity,云南
北京市水务综合执法总队,inception,2021年2月1日
中国国家铁路集团有限公司,subsidiary,哈尔滨铁路物流中心
上海市科学学研究所,located in the administrative territorial entity,上海市
上海脑科学与类脑研究中心,located in the administrative territorial entity,上海市
苏州脑空间信息研究院,located in the administrative territorial entity,上海市
中国人民银行广东省分行,subsidiary,中国人民银行深圳市分行
中国人民银行深圳市分行,subsidiary,中国人民银行广东省分行
清徐,located in the administrative territorial entity,太原
三晋名优特产年货节,located in the administrative territorial entity,山西
微信,instance of,信息技术
习近平总书记关于尊重和保障人权的重要论述,facet of,习近平总书记
习近平总书记关于尊重和保障人权的重要论述,facet of,总书记
习近平总书记关于尊重和保障人权的重要论述,facet,总书记
苍溪县,located in the administrative territorial entity,成都
布朗尼亚宫,country,法国
文化和旅游部,country,法国
中国驻法国大使馆,country,法国
泸州老窖,country,法国
泸州老窖博物馆,country,法国
龙泉井,country,法国
困境儿童,subclass of,儿童
宝鸡站,connecting line,宝成线
广元站,connecting line,宝成线
中国远大集团有限责任公司,headquarters location,沈阳市
四公里枢纽站,located in the administrative territorial entity,南岸区
北京野鸭湖,instance of,湿地
生态环境部,subsidiary,生态环境部综合司司长
生态环境部综合司司长,part of,生态环境部
国家发展改革委,field of work,农业
财政部,field of work,农业
自然资源部,field of work,农业
海关总署,field of work,农业
湖北,shares border with,江西
中央气象台,item operated,暴雪蓝色预警
中央气象台,item operated,大雾黄色预警
暴雪蓝色预警,author,中央气象台
大雾黄色预警,author,中央气象台
三级应急响应,author,中央气象台
社会主义现代化国家,creator,习近平同志
花垣县,located in the administrative territorial entity,湘西土家族苗族自治州
陆家嘴环岛,located in the administrative territorial entity,浦东新区
国务院,subsidiary,中共中央办公厅
第二十四届冬季奥林匹克运动会,start time,2022年2月20日
第二十四届冬季奥林匹克运动会,location,国家体育场
国家体育场,significant event,第二十四届冬季奥林匹克运动会
消费,part of,国民经济
三源里菜市场,located in the administrative territorial entity,北京
故宫,country,美国
长城,country,美国
雷娜特·科佩,country of citizenship,德国
雷娜特·科佩,member of political party,共产党
穆罗西,member of political party,莱索托繁荣革命党
姆卡卡,member of political party,马拉维大会党
凡尔赛宫皇家歌剧院,country,法国
习近平主席,country of citizenship,法国
塔克西拉亚洲文明研究所,country,巴基斯坦
加尼·乌尔·拉赫曼,country of citizenship,巴基斯坦
巴哈塔尔遗址,country,巴基斯坦
你好!中国,organizer,中国文化和旅游部
你好!中国,organizer,中国驻法国大使馆
你好!中国,organizer,中国驻法国巴黎旅游办事处
你好!中国,location,布龙尼亚宫
俄罗斯,part of,金砖国家
印度,part of,金砖国家
金砖国家,participant,巴西
金砖国家,participant,俄罗斯
金砖国家,participant,印度
尉犁县,located in the administrative territorial entity,乌鲁木齐市
科学技术部,part of,国务院
海关总署,part of,国务院
国家医疗保障局,part of,国务院
民政部,part of,国务院
反腐倡廉斗争,subclass of,腐败
反腐败斗争,subclass of,腐败
电影,manufacturer,电影产业
智能电网,subclass of,能源
南星街道,located in the administrative territorial entity,杭州市
和顺图书馆,located in the administrative territorial entity,腾冲市
和顺古镇,located in the administrative territorial entity,腾冲市
安全,part of,幸福
改革开放,follows,新中国成立
习近平关于中国式现代化论述摘编,author,习近平
姜文波,employer,中央广播电视总台
中国广电集团,subsidiary,国家广电总局
红楼梦,production company,中国广电集团
四世同堂,production company,中国广电集团
黑猫警长,production company,中国广电集团
国家出版基金,named after,习近平
战略科学家,field of this occupation,科学
国家工程师奖,named after,工程师
天峨县,located in the administrative territorial entity,河池市
下老乡,located in the administrative territorial entity,天峨县
香港,part of,粤港澳三方
香港,shares border with,广东
广东,shares border with,香港
澳门,part of,粤港澳三方
零售,part of,金融
交通运输部公路局,field of work,公路
华天(南京)有限公司,headquarters location,南京
华天(江苏)有限公司,headquarters location,南京
应急管理部,subsidiary,国家防灾减灾救灾委员会办公室
河南铁路,located in the administrative territorial entity,河南
张彦春,occupation,统筹
长岛,located in the administrative territorial entity,烟台
蒋惠花,member of sports team,国家队
吴美锦,member of sports team,国家队
第十四届全国冬季运动会,country,中国
呼和浩特,located in the administrative territorial entity,中国
越野滑雪,country,中国
内圈滑冰,country,中国
外圈滑雪,country,中国
兴隆台街道,located in the administrative territorial entity,沈北新区
谷爱凌,sport,自由式滑雪
克洛伊·金,sport,单板滑雪
北京冬奥会,participant,谷爱凌
北京冬奥会,participant,克洛伊·金
张柏浩,sports discipline competed in,短道速滑
巴西,diplomatic relation,摩洛哥
摩洛哥,diplomatic relation,巴西
马托格罗索州,located in the administrative territorial entity,巴西
若夫里,country,巴西
若夫里,located in the administrative territorial entity,马托格罗索州
潘塔纳尔湿地,country,巴西
潘塔纳尔湿地,located in the administrative territorial entity,马托格罗索州
比亚迪,country,美国
拉加德,country of citizenship,欧盟
政府问责局,country,美国
美国海外核试验,country,美国
格陵兰岛,country,美国
西班牙,diplomatic relation,美国
马绍尔群岛,located in the administrative territorial entity,美国
马绍尔群岛,located in or next to body of water,太平洋
王 婷,occupation,制图
高平省,located in the administrative territorial entity,越南
瞿河镇,located in the administrative territorial entity,射洪市
养老服务,facet of,养老
泉州站,connecting line,杭深铁路
中国铁路南昌局集团公司,item operated,杭深铁路
冬季护肤,subclass of,护肤品
三孝口街道,located in the administrative territorial entity,庐阳区
作家,field of this occupation,文学
青年作家,subclass of,作家
中国中医药大会,original broadcaster,中央广播电视总台
抓落实,creator,习近平总书记
晋源区,located in the administrative territorial entity,太原市
国务院关于进一步规范和监督罚款设定与实施的指导意见(送审稿),legislated by,国务院常务会议
东盟,office held by head of the organization,国务院总理
老挝,office held by head of government,国务院总理
吉乔,country of citizenship,老挝
复兴路,located in the administrative territorial entity,北京市
梅地亚中心,located in the administrative territorial entity,北京市
十四届全国人大一次会议,part of,全国人大常委会
开伯尔—普赫图赫瓦省,located in the administrative territorial entity,巴基斯坦
洪德地区,country,巴基斯坦
洪德地区,located in the administrative territorial entity,开伯尔—普赫图赫瓦省
喀喇昆仑山脉,country,巴基斯坦
喀喇昆仑山脉,located in the administrative territorial entity,开伯尔—普赫图赫瓦省
加尔,member of political party,匈牙利青年民主主义者联盟—匈牙利公民联盟
匈牙利青年民主主义者联盟—匈牙利公民联盟,chairperson,加尔
匈牙利国家经济部,headquarters location,布达佩斯
国家能源局,office held by head of the organization,国家能源局相关司局负责人
国家能源局相关司局负责人,part of,国家能源局相关司局负责人
中国气象局,subsidiary,中国气象局
中共中央台办,headquarters location,京
江苏,executive body,南京市人民政府
南京市人民政府,applies to jurisdiction,江苏
南京市人民政府,located in the administrative territorial entity,南京
秦淮非遗馆,located in the administrative territorial entity,南京
王金庄,located in the administrative territorial entity,涉县
景德镇,located in the administrative territorial entity,集市
余姚,located in the administrative territorial entity,浙江
冰封,located in the administrative territorial entity,天津
荷兰,office held by head of government,首相
首相,country,荷兰
吕特,country of citizenship,荷兰
吕特,position held,首相
中国人民致以新春祝福,participant,李强
中国人民致以新春祝福,participant,吕特
雄安新区,located in,河北
程阳八寨,located in the administrative territorial entity,林溪镇
松滋市,located in the administrative territorial entity,荆州市
<unk>水镇,located in the administrative territorial entity,松滋市
定远县,located in the administrative territorial entity,滁州市
2024年“欢乐春节”启动仪式暨“欢乐春节 春满濠江”音乐会,point in time,2024年
大三巴牌坊前广场,located in the administrative territorial entity,澳门
2024年“欢乐春节”活动,point in time,2024年
内蒙古自治区,capital,呼伦贝尔市
中国,office held by head of state,习近平主席
东盟,founded by,习近平主席
东盟,office held by head of state,习近平主席
平壤消息,location,平壤
平壤,head of state,金正恩
平壤欢乐春节,location,平壤
金正恩,position held,朝鲜最高人民会议常任委员会副委员长
新华社新加坡2月2日电,country,新加坡
新加坡,head of government,刘燕玲
新加坡工商联合总会,country,新加坡
新加坡贸易与工业部,country,新加坡
刘燕玲,country of citizenship,新加坡
迪莫夫斯卡,country of citizenship,蒙古国
蒙山水,country,蒙古国
2025年日本大阪·关西世博会,point in time,2025年
2025年日本大阪·关西世博会,part of the series,大阪·关西世博会
大阪·关西世博会,significant event,2025年日本大阪·关西世博会
大阪·关西世博会,located in the administrative territorial entity,大阪
吉村洋文,country of citizenship,日本
大阪世博会,significant event,2025年日本大阪·关西世博会
大阪世博会,located in the administrative territorial entity,大阪
邓颖超同志,date of death,2024年2月4日
邓颖超同志,date of birth,1904年2月4日
邓颖超同志,place of birth,南宁
五四运动,participant,邓颖超同志
腊月,part of,农历
花墟,located in the administrative territorial entity,香港
中环,located in the administrative territorial entity,香港
香港,public holiday,春节
澳门,public holiday,春节
关山月,occupation,艺术家
黄新波,occupation,艺术家
张仃,occupation,艺术家
吴冠中,occupation,艺术家
中国共产党历史展览馆,located in the administrative territorial entity,长城
春牛图,depicts,春
枫桥经验,instance of,主题教育
习近平,military branch,人民解放军
人民解放军,commanded by,习近平
国务院生态环境主管部门,part of,国务院
2024年中央一号文件,point in time,2024年
国务院新闻办公室,subsidiary,中央财经委员会办公室
韩文秀,member of,国务院新闻办公室
祝卫东,member of,国务院新闻办公室
国务院新闻办公室,subsidiary,应急管理部
应急管理部,subsidiary,国务院新闻办公室
国家矿山安全监察局,part of,应急管理部
黄锦生,member of,应急管理部
新未来城,country,沙特阿拉伯
新未来城,located in the administrative territorial entity,塔布克省
塔布克省,located in the administrative territorial entity,沙特阿拉伯
英国,diplomatic relation,墨西哥
卢旺达,diplomatic relation,墨西哥
墨西哥,diplomatic relation,英国
墨西哥,diplomatic relation,卢旺达
粮农组织,headquarters,罗马
几内亚湾,continent,非洲
中贝关系,country,贝宁
尼日尔—贝宁原油管道,country,贝宁
磅通省,located in the administrative territorial entity,柬埔寨
当甘贝水库,country,柬埔寨
当甘贝水库,located in the administrative territorial entity,磅通省
孟二梅,member of political party,中国共产党
中国共产党,subsidiary,中央组织部
中国共产党,subsidiary,中央宣传部
