head,relation,tail
中国进出口商品交易会,located in the administrative territorial entity,广州
中国进出口商品交易会,instance of,广交会
广交会,located in the administrative territorial entity,广州
中山区,located in the administrative territorial entity,大连市
颐和园,located in the administrative territorial entity,北京
北部湾,part of,南海
文康农,employer,联合国粮农组织
麦肯锡全球研究院对30条价值链、约6000种产品的调查研究,author,麦肯锡全球研究院
麦肯锡全球研究院,notable work,麦肯锡全球研究院对30条价值链、约6000种产品的调查研究
阿尔及利亚,capital,阿尔及尔
阿尔及尔,country,阿尔及利亚
阿尔及利亚农业和农村发展部,country,阿尔及利亚
阿卜杜勒哈米德·哈姆达尼,country of citizenship,阿尔及利亚
新冠疫情,country,阿尔及利亚
阿卜杜·卡迪尔,country of citizenship,阿尔及利亚
日内瓦国际发明展,country,瑞士
日内瓦国际发明展,located in the administrative territorial entity,日内瓦
日内瓦,country,瑞士
联合国,office held by head of the organization,联合国秘书长
海泽,position held,联合国秘书长
大众汽车集团,country,德国
大众汽车集团,subsidiary,大众
大众汽车集团,subsidiary,奥迪
奥迪,country,德国
马丁·格里菲思,employer,联合国
迪雅里克,employer,联合国
古特雷斯,employer,联合国
苏丹武装冲突,location,苏丹
秦刚,position held,国务委员
巴特策策格,position held,蒙古国外长
信访工作,subclass of,党的群众工作
中国船舶科学研究中心,chairperson,杨申申
杨申申,employer,中国船舶科学研究中心
宜昌市,located in the administrative territorial entity,湖北省
当阳市,located in the administrative territorial entity,宜昌市
油菜籽,natural product of taxon,油菜
台州市,located in the administrative territorial entity,浙江省
仙居县,located in the administrative territorial entity,台州市
舌尖上的中国,production company,中央广播电视总台
宁德市,located in the administrative territorial entity,福建省
屏南县,located in the administrative territorial entity,宁德市
熙岭乡,located in the administrative territorial entity,屏南县
故宫,located in the administrative territorial entity,北京
长城,located in the administrative territorial entity,北京
长城,located in the administrative territorial,北京
种业,subclass of,农业
袁振喜,spouse,胡安琪
胡安琪,spouse,袁振喜
口袋公园,subclass of,公园
草地,subclass of,绿色植物
张芳曼,field of work,版式设计
习近平总书记,member of political party,中国共产党
中国共产党,chairperson,习近平总书记
3D引擎,use,3D影视级计算机动画
中国特色社会主义进入新时代,creator,习近平总书记
厦门市,located in the administrative territorial entity,福建
主题教育,participant,习近平总书记
中国宝武钢铁集团有限公司,significant event,主题教育
济郑高铁,located in the administrative territorial entity,濮阳
澎湃力量,part of,民族复兴
建筑机器人,subclass of,机器人
两间房镇,located in the administrative territorial entity,滦平县
梁西三道沟村,located in the administrative territorial entity,两间房镇
阿克苏地区,located in the administrative territorial entity,新疆
沙雅县,located in the administrative territorial entity,阿克苏地区
塔克拉玛干沙漠,located in the administrative territorial entity,新疆
智能建造,subclass of,建筑业
交通运输部,subsidiary,长江航务管理局
广东省人民政府,located in the administrative territorial entity,广州
石嘴山市,located in the administrative territorial entity,宁夏回族自治区
平罗县,located in the administrative territorial entity,石嘴山市
克劳迪亚·亚努齐,country of citizenship,巴西
巴西,diplomatic relation,巴中
巴中,diplomatic relation,巴西
内比都,country,缅甸
敏昂莱,country of citizenship,缅甸
秦刚,country of citizenship,缅甸
山水,country,缅甸
胞波,country,缅甸
缅方,country,缅甸
哈法亚油田,country,伊拉克
科摩罗,head of state,阿扎利
阿扎利,country of citizenship,科摩罗
科摩罗,head,阿扎利
果阿邦,located in the administrative territorial entity,印度
果阿邦,capital,帕纳吉市
帕纳吉市,country,印度
帕纳吉市,located in the administrative territorial entity,果阿邦
米尔济约耶夫,country of citizenship,乌兹别克斯坦
中乌关系,country,乌兹别克斯坦
新华社,headquarters location,昆明
昆明,located in the administrative territorial entity,云南
云南,capital,平安宁
平安宁,located in the administrative territorial entity,云南
青海省,capital,西宁市
西宁市,located in the administrative territorial entity,青海省
城西区,located in the administrative territorial entity,西宁市
无锡,located in the administrative territorial entity,江苏省
滨湖区,located in the administrative territorial entity,无锡
露营,subclass of,户外
金山岭长城,located in the administrative territorial entity,滦平
赵偲汝,occupation,编 者
月亮之上,instance of,歌曲
歌词,part of,歌曲
只此青绿,creator,王希孟
王希孟,notable work,只此青绿
江苏省昆剧院,located in the administrative territorial entity,南京
南京,executive body,南京市人民政府
南京市人民政府,applies to jurisdiction,南京
新时代,instance of,时代
嘉兴,located in the administrative territorial entity,浙江
南湖,located in the administrative territorial entity,嘉兴
毛泽东,member of political party,中国共产党
天安门广场,located in the administrative territorial entity,北京
新时代,creator,习近平总书记
中国人民大学,part of,北京大学
黄浦江,located in the administrative territorial entity,四川
浦东,located in or next to body of water,黄浦江
虹桥,located in or next to body of water,黄浦江
文化和旅游部,headquarters location,北京
日照海滨国家森林公园,located in the administrative territorial entity,山东
威海,located in the administrative territorial entity,山东
全民健身计划,subclass of,体育
白沙瓦农业大学,country,巴基斯坦
中国深刻认识到不能走一些国家通过战争、殖民、掠夺等方式实现现代化的老路,facet of,中国深刻认识到不能走一些国家通过战争、殖民、掠夺等方式实现现代化的老路
中国深刻认识到不能走一些国家通过战争、殖民、掠夺等方式实现现代化的老路,facet of,中国深刻认识到不能走一些国家通过战争、殖民、掠夺等方式实现现代化
中国,diplomatic relation,巴西
中国,diplomatic relation,肯尼亚
巴西,diplomatic relation,中国
巴西,diplomatic relation,肯尼亚
肯尼亚,diplomatic relation,中国
肯尼亚,diplomatic relation,巴西
埃万德罗·卡瓦略,educated at,弗鲁米嫩塞联邦大学
耿爽,position held,中国常驻联合国副代表
巴真府,located in the administrative territorial entity,泰国
印度,diplomatic relation,印度尼西亚
印度尼西亚,diplomatic relation,印度
广元市,located in the administrative territorial entity,四川省
剑阁县,located in the administrative territorial entity,广元市
东宝镇,located in the administrative territorial entity,剑阁县
中国共青团,instance of,共青团员
五四青年节,country,中国
中国,head of state,习近平总书记
习近平总书记,country of citizenship,中国
五一,location,北京
应急管理部,instance of,应急管理部门
人民日报社评论部,publisher,人民日报出版社
习近平新时代中国特色社会主义思想,subclass of,马克思主义
花垣县,located in the administrative territorial entity,湖南省
深山苗寨,located in the administrative territorial entity,花垣县
延庆,located in the administrative territorial entity,北京
邢台,located in the administrative territorial entity,河北
衢州,located in the administrative territorial entity,浙江
打通,located in the administrative territorial entity,浙江
2021年,point in time,2021年
网络文学,subclass of,文学
柳绿桃红闹春风,IUCN conservation status,珍稀濒危植物
环卫工人,field of this occupation,环境服务
德阳市,located in the administrative territorial entity,四川
rmrbpl@163.com,instance of,邮箱
怒江傈僳族自治州,located in the administrative territorial entity,云南省
泸水市,located in the administrative territorial entity,怒江傈僳族自治州
称杆乡,located in the administrative territorial entity,泸水市
马营子满族乡,located in the administrative territorial entity,滦平县
上海数据交易所,headquarters location,上海
本科,subclass of,高等教育
青岛,located in the administrative territorial entity,山东
青岛,located in the administrative territorial entity,山东省
青岛市,located in the administrative territorial entity,山东
青岛市,located in the administrative territorial entity,山东省
舍弗勒集团,chief executive officer,马迪斯·青克
马迪斯·青克,employer,舍弗勒集团
海口,located in the administrative territorial entity,海南
回龙铺镇,located in the administrative territorial entity,宁乡市
檀树湾高标准农田基地,located in the administrative territorial entity,宁乡市
中远海运重工船坞,located in the administrative territorial entity,广东
日喀则市,located in the administrative territorial entity,西藏自治区
樟木口岸,located in the administrative territorial entity,日喀则市
M87,constellation,室女座
M87,instance of,巨椭圆星系
M87中心黑洞,constellation,室女座
M87中心黑洞,instance of,巨椭圆星系
舞台,part of,艺术
吐鲁番市,located in the administrative territorial entity,新疆
花垣县,located in the administrative territorial entity,湖南
凉山彝族自治州,located in the administrative territorial entity,四川
殷都区,located in the administrative territorial entity,安阳市
张掖市,located in the administrative territorial entity,甘肃省
张掖,located in the administrative territorial entity,甘肃省
天津音乐学院,located in the administrative territorial entity,天津
河北,capital,石家庄市
石家庄市,located in the administrative territorial entity,河北
湾里庙步行街,located in the administrative territorial entity,石家庄市
蔚县,located in the administrative territorial entity,石家庄市
八达岭长城,located in the administrative territorial entity,北京
党中央关于“三农”工作的决策部署,creator,党中央
新时代,has cause,习近平新时代中国特色社会主义思想
习近平新时代中国特色社会主义思想,part of,新时代
习近平新时代中国特色社会主义思想,creator,习近平总书记
习近平新时代中国特色社会主义思想,creator,中国共产党
中国共产党,notable work,习近平新时代中国特色社会主义思想
中国人民,member of political party,中国共产党
党章,part of,党
中国式现代化,subclass of,现代化
岳阳,located in the administrative territorial entity,湖南
岳阳,located in or next to body of water,长江
岳阳,located in the administrative territorial entity,湖南省
洞庭湖,inflows,长江
君山区,located in the administrative territorial entity,岳阳
君山区,located in the administrative territorial entity,岳阳市
星耀武,educated at,中国科学院昆明植物研究所
铜仁市,located in the administrative territorial entity,贵州省
玉屏侗族自治县,located in the administrative territorial entity,铜仁市
平溪街道,located in the administrative territorial entity,玉屏侗族自治县
2000多篇古植物化石论文,author,星耀武
星耀武,notable work,2000多篇古植物化石论文
河南,located in the administrative territorial entity,河南
商丘,located in the administrative territorial entity,河南
江汉,located in the administrative territorial entity,河南
黄淮,located in the administrative territorial entity,湖北
江淮,located in the administrative territorial entity,湖北
蔡华伟,occupation,设计
来晓真,educated at,北京大学公共卫生学院
匡晓璐,educated at,北京大学公共卫生学院
张令仪,educated at,北京大学
刘乐金,educated at,北京舞蹈学院附属中等舞蹈学校
沙特阿拉伯,part of,中东地区
沙特阿拉伯,capital,利雅得
共建“一带一路”倡议,country,沙特阿拉伯
沙特,part of,中东地区
沙特,capital,利雅得
利雅得,country,沙特阿拉伯
卡车川,country,沙特阿拉伯
极兔速递沙特公司,country,沙特阿拉伯
美国,diplomatic relation,中国
美国,significant event,台海问题
美国,significant event,台海战争
中国,diplomatic relation,美国
中国,significant event,台海问题
中国,significant event,台海战争
台海问题,country,美国
台海问题,country,中国
中美关系,country,美国
中美关系,country,中国
米尼汉,country of citizenship,美国
美国兰德公司,country,美国
美国国际战略研究中心,country,美国
台海战争,participant,美国
台海战争,participant,中国
芯片与科学法案,country,美国
阿根廷中央银行,country,阿根廷
阿根廷,central bank,阿根廷中央银行
阿根廷,currency,阿根廷比索
阿根廷,executive body,阿根廷政府
阿根廷比索,country,阿根廷
阿根廷政府,applies to jurisdiction,阿根廷
阿根廷经济部,country,阿根廷
马萨,country of citizenship,阿根廷
来林氏家居,manufacturer,林氏家居
董夏青青,educated at,解放军艺术学院
董夏青青,educated at,鲁迅文学院
董夏青青,educated at,北京大学
董夏青青,educated at,北京师范大学
我和我的祖国,cast member,习近平总书记
2023年,point in time,2023年
总书记,educated at,中国劳动关系学院
洛阳市,located in the administrative territorial entity,河南省
龙门石窟,located in the administrative territorial entity,洛阳市
中共中央政治局,office held by head of the organization,中共中央总书记
韩正,position held,国家副主席
中国科学技术大学,part of,清华大学
辽宁,capital,沈阳
沈阳,located in the administrative territorial entity,辽宁
铁西区,located in the administrative territorial entity,沈阳
东北振兴战略,location,辽宁
杭温铁路,connects with,温州高速铁路
温州高速铁路,connects with,杭温铁路
无<unk>轨道,part of,杭温铁路
国家能源局,subsidiary,新能源和可再生能源司
新能源和可再生能源司,part of,国家能源局
分布式光伏发电,subclass of,可再生能源
民间投资,subclass of,投资
税务部门,headquarters location,北京
生态环境部,headquarters location,北京
湖州市,located in the administrative territorial entity,浙江省
吴兴区,located in the administrative territorial entity,湖州市
<unk>溪镇,located in the administrative territorial entity,吴兴区
美国,member of,北约
美国,member,北约
丹尼斯·西蒙,employer,北卡罗来纳大学教堂山分校
政府工作报告,author,丹尼斯·西蒙
孟加拉国,capital,达卡
达卡,country,孟加拉国
乌塔拉北站,country,孟加拉国
意泰公司,country,泰国
巴基斯坦,head of government,夏巴兹
夏巴兹,country of citizenship,巴基斯坦
浦口区,located in the administrative territorial entity,南京市
无锡市,located in the administrative territorial entity,江苏省
滨湖区,located in the administrative territorial entity,无锡市
国家超级计算无锡中心,located in the administrative territorial entity,无锡市
甘霖,employer,国家超级计算无锡中心
六安市,located in the administrative territorial entity,安徽省
金寨县,located in the administrative territorial entity,六安市
麻埠镇,located in the administrative territorial entity,金寨县
万州区,located in the administrative territorial entity,重庆市
龙都街道,located in the administrative territorial entity,万州区
国务院国资委,subsidiary,财政部
贵州,shares border with,江西
一季度经济,authority,国家统计局
武夷山,located in the administrative territorial entity,福建
拔尖人才,subclass of,人才
养殖,part of,农业
习近平总书记,position held,中国共产党
改革,facet of,体制改革
金沟屯镇,located in the administrative territorial entity,滦平县
钟万<unk>,educated at,大连理工大学
最高法,main subject,最高人民法院
最高人民法院,main regulatory text,最高法
国家发展和改革委员会,subsidiary,国家粮食和物资储备局
国家粮食和物资储备局,part of,国家发展和改革委员会
锦瑞汽车部件有限公司,headquarters location,合肥
锦瑞汽车部件有限公司,headquarters location,合肥市
辽宁省,capital,沈阳市
沈阳市,located in the administrative territorial entity,辽宁省
铁西区,located in the administrative territorial entity,沈阳市
中国工业博物馆,located in the administrative territorial entity,铁西
实体经济,subclass of,经济
国家邮政局,industry,快递
巴西,diplomatic relation,印度
巴西,diplomatic relation,德国
印度,diplomatic relation,巴西
印度,diplomatic relation,德国
德国,diplomatic relation,巴西
德国,diplomatic relation,印度
李强,position held,国务院总理
国务院常务会议,office held by head of the organization,国务院总理
天舟五号货运飞船,UTC date of spacecraft launch,2022年11月12日
天舟五号货运飞船,start point,文昌航天发射场
和平镇,located in the administrative territorial entity,长兴县
宁波市,located in the administrative territorial entity,浙江省
黑山南北高速公路,located in the administrative territorial entity,宁波市
中国家电及消费电子博览会,located in the administrative territorial entity,上海
上海海立,headquarters location,上海
琶洲人工智能与数字经济试验区,located in the administrative territorial entity,广州
影像中国,headquarters location,广州
铜,subclass of,有色金属
铝,subclass of,有色金属
铅,subclass of,有色金属
锌,subclass of,有色金属
镍,subclass of,有色金属
镍,subclass of,有
福清核电,located in the administrative territorial entity,福州
中国打赢脱贫攻坚战,participant,罗伯特·阿道夫
罗伯特·阿道夫,notable work,中国打赢脱贫攻坚战
福岛第一核电站,located in or next to body of water,太平洋
东京电力公司,item operated,福岛第一核电站
郝明金,position held,全国人大常委会副委员长
奥地利,capital,维也纳
维也纳,country,奥地利
联合国,headquarters location,维也纳
新华社印度果阿5月5日电,country,印度
新华社印度果阿5月5日电,location,果阿
果阿,country,印度
阿富汗,diplomatic relation,印度
乌克兰,diplomatic relation,俄罗斯
俄罗斯,diplomatic relation,乌克兰
北莱茵—威斯特法伦州,located in the administrative territorial entity,德国
北威州,country,德国
北威州,located in the administrative territorial entity,北莱茵—威斯特法伦州
波鸿市,country,德国
宝马,country,德国
保时捷,country,德国
蔚来,country,德国
新冠疫情,point in time,2020年1月30日
比利时站,located in the administrative territorial entity,布鲁塞尔
中国文化中心,located in the administrative territorial entity,布鲁塞尔
中国驻欧盟使团,chairperson,傅聪
傅聪,member of,中国驻欧盟使团
曹忠明,member of,中国驻欧盟使团
美国,located on terrain feature,台湾
台湾,country,美国
鲁德尔,country of citizenship,美国
鲁德尔,commander of (DEPRECATED),美国太平洋海军陆战队
渝湘复线高速公路磨寨乌江特大桥,located in the administrative territorial entity,重庆市
彭水苗族土家族自治县,located in the administrative territorial entity,重庆市
渝湘高速,located in the administrative territorial entity,重庆市
2022年医保结算费用排名靠前的重点药品、耗材基金使用情况,point in time,2022年
赣州市,located in the administrative territorial entity,江西省
定南县,located in the administrative territorial entity,赣州市
天九镇,located in the administrative territorial entity,定南县
教育部,located in the administrative territorial entity,北京
汪克强,position held,中国科学院副院长
常进,position held,中国科学院副院长
林念修,position held,中国科学院副院长
高鸿钧,position held,中国科学院副院长
陈文辉,position held,中国科学院副院长
桂林市,located in the administrative territorial entity,广西壮族自治区
龙胜各族自治县,located in the administrative territorial entity,桂林市
龙脊镇,located in the administrative territorial entity,龙胜各族自治县
北京,instance of,城市
簋街,located in the administrative territorial entity,北京
三里屯,located in the administrative territorial entity,北京
南京,instance of,城市
秦淮河,located in the administrative territorial entity,南京
成都,instance of,城市
春熙路,located in the administrative territorial entity,成都
德阳,located in the administrative territorial entity,四川
德阳万航模锻有限责任公司,headquarters location,德阳
安徽省,capital,合肥市
合肥市,located in the administrative territorial entity,安徽省
毕节市,located in the administrative territorial entity,贵州省
赫章县,located in the administrative territorial entity,毕节市
红河哈尼族彝族自治州,located in the administrative territorial entity,云南省
弥勒市,located in the administrative territorial entity,红河哈尼族彝族自治州
西三镇,located in the administrative territorial entity,弥勒市
万宁市,located in the administrative territorial entity,海南省
乒乓球拍大,sport,乒乓球
宝鸡,located in the administrative territorial entity,陕西
赵维新,sport,乒乓球
张之臻,sport,网球
卡拉采夫,sport,网球
罗季奥诺夫,sport,网球
沙波瓦洛夫,sport,网球
张丹峰,occupation,版式设计
找到油气田,part of,找矿突破战略
浦东新区,located in the administrative territorial entity,上海
东海大桥,located in the administrative territorial entity,浦东新区
吴天一,award received,七一勋章
湘中资江,located in the administrative territorial entity,湖南
益阳,located in the administrative territorial entity,湖南
汉口,located in the administrative territorial entity,湖南
蓟运河,located in the administrative territorial entity,天津
渤海,located in the administrative territorial entity,天津
中新天津生态城,located in the administrative territorial entity,天津
天津,located in or next to body of water,蓟运河
天津,located in or next to body of water,渤海
习近平,spouse,彭丽媛
彭丽媛,spouse,习近平
查尔斯三世,spouse,王后卡米拉
王后卡米拉,spouse,查尔斯三世
安徽,capital,合肥市
合肥市,located in the administrative territorial entity,安徽
高新区,located in the administrative territorial entity,合肥市
国际奥委会,chairperson,巴赫
巴赫,member of,国际奥委会
苏纳克,position held,英国首相
威廉王储,position held,英国首相
道登,position held,英国首相
佛山,located in the administrative territorial entity,广东
高质量发展,creator,习近平总书记
大洋钻探船北部码头,located in the administrative territorial entity,青岛市
山西,capital,太原
太原,located in the administrative territorial entity,山西
新冠疫情,has cause,新冠病毒
一刻钟便民生活圈,maintained by,商务部
连云港市,located in the administrative territorial entity,江苏省
赣榆区,located in the administrative territorial entity,连云港市
墩尚镇,located in the administrative territorial entity,赣榆区
宜春,located in the administrative territorial entity,江西
抚州,located in the administrative territorial entity,江西
吉安,located in the administrative territorial entity,江西
丰城,located in the administrative territorial entity,宜春
喀土穆,country,苏丹
中国共产党,office held by head of the organization,总书记
沙特吉达,country,苏丹
北京首都国际机场,instance of,首都
奥云额尔登,member of political party,蒙古人民党
奥云额尔登,member of political party,中国共产党
伊斯兰堡,country,巴基斯坦
阿尔维,country of citizenship,巴基斯坦
秦刚,country of citizenship,巴基斯坦
阿富汗,diplomatic relation,巴基斯坦
景德镇,located in the administrative territorial entity,江西
陈文清,position held,中央政法委书记
通州区,located in the administrative territorial entity,北京市
东坝中心公园,located in the administrative territorial entity,朝阳区
中国特色社会主义,discoverer or inventor,习近平总书记
胡玉亭,position held,吉林省人民政府省长
吉林省人民政府省长,applies to jurisdiction,吉林省
香港,office held by head of government,香港特区行政长官
中央歌剧院,located in the administrative territorial entity,香港
香港大会堂音乐厅,located in the administrative territorial entity,香港
香港特区行政长官,applies to jurisdiction,香港
李家超,position held,香港特区行政长官
香港中联办,located in the administrative territorial entity,香港
张桂梅,occupation,人民教师
黄大年,occupation,人民教师
李保国,occupation,人民教师
星星农场,instance of,校园农场
青年,subclass of,社会力量
史家胡同小学,located in the administrative territorial entity,北京市
广渠门中学,located in the administrative territorial entity,北京市
东城区,located in the administrative territorial entity,北京市
北京市教委,applies to jurisdiction,北京市
香港特区政府文化体育及旅游局,applies to jurisdiction,香港
香港故宫文化博物馆,located in the administrative territorial entity,香港
汪辜会谈,participant,汪道涵
汪辜会谈,participant,辜振甫
汪道涵,significant event,汪辜会谈
辜振甫,significant event,汪辜会谈
港珠澳大桥,located in the administrative territorial entity,澳门
故宫文化博物馆,located in the administrative territorial entity,香港
故宫文化博物馆,located in the,香港
泰安,located in the administrative territorial entity,山东
道朗镇,located in the administrative territorial entity,泰安
西蒙特里亚,country,厄立特里亚
埃米利·鲁瓦加萨纳,member of political party,赞比亚国家发展联合党
赞比亚国家发展联合党,chairperson,埃米利·鲁瓦加萨纳
艺术赋能乡村振兴展,located in the administrative territorial entity,重庆市
衢州市,located in the administrative territorial entity,浙江省
龙游县,located in the administrative territorial entity,衢州市
溪口镇,located in the administrative territorial entity,龙游县
拱墅区,located in the administrative territorial entity,杭州市
改革开放,creator,习近平同志
汕头,located in the administrative territorial entity,广东
鄂尔多斯,located in the administrative territorial entity,内蒙古
福清,located in the administrative territorial entity,福建
文昌,located in the administrative territorial entity,海南
遂宁市,located in the administrative territorial entity,四川省
南岸区,located in the administrative territorial entity,重庆市
川渝通办,located in the administrative territorial entity,重庆市
深圳,located in the administrative territorial entity,广东
赤湾港集装箱码头,located in the administrative territorial entity,深圳
物流,part of,交通运输
河北省,capital,石家庄市
石家庄市,located in the administrative territorial entity,河北省
藁城区,located in the administrative territorial entity,石家庄市
康村文化广场,located in the administrative territorial entity,藁城区
装配式农房,subclass of,农房
广西防城港核电站4号机组冷态功能试验,part of,防城港核电站
防城港核电站,significant event,广西防城港核电站4号机组冷态功能试验
2024年,point in time,2024年
农业农村部,field of work,农业农村
福岛第一核电站,significant event,核污染水
比拉瓦尔,country of citizenship,巴基斯坦
穆塔基,position held,阿富汗临时政府
德黑兰,country,伊朗
伊朗,capital,德黑兰
流浪地球,country of origin,伊朗
攀登者,country of origin,伊朗
希腊,capital,雅典
希腊,member of,联合国教科文组织
雅典,country,希腊
希腊文化基金会,country,希腊
希腊文化基金会,headquarters location,雅典
公安部情报指挥中心,part of,公安部
中国特色社会主义,creator,习近平总书记
国家防总办公室,subsidiary,应急管理部
安庆市,located in the administrative territorial entity,安徽省
岳西县,located in the administrative territorial entity,安庆市
莲云乡,located in the administrative territorial entity,岳西县
水利部,subsidiary,水利部水旱灾害防御司
水利部水旱灾害防御司,part of,水利部
国家中医药管理局,subsidiary,国家中医药主管部门
习近平新时代中国特色社会主义思想,author,中国共产党
厦门,located in the administrative territorial entity,福建
惠州,located in the administrative territorial entity,广东
中医药,subclass of,中华优秀传统文化
河北,located in the administrative territorial entity,中华人民共和国
锂离子电池,subclass of,储能
房山区,located in the administrative territorial entity,北京市
杨文,located in the administrative territorial entity,房山区
泸西县,located in the administrative territorial entity,云南省
赵庚奇,place of birth,河北
长征七号遥七运载火箭,start point,文昌航天发射场
沈跃跃,position held,全国政协副主席
沈跃跃,position held,全国妇联主席
习近平同志,position held,全国政协副主席
习近平同志,position held,全国妇联主席
中广核集团,instance of,核电站
核燃料棒,part of,核电站
反应堆,part of,核电站
核裂变反应,has cause,核燃料
核燃料,part of,核电站
马小光,award received,中华技能大奖
王树军,award received,中华技能大奖
史昆,award received,中华技能大奖
占绍林,award received,中华技能大奖
魏凤云,award received,中华技能大奖
住房和城乡建设部,subsidiary,文化和旅游部
住房和城乡建设部,subsidiary,财政部
住房和城乡建设部,subsidiary,自然资源部
住房和城乡建设部,subsidiary,农业农村部
张大玉,educated at,北京建筑大学
文化和旅游部,subsidiary,文旅部
新时代,creator,习近平同志
社会主义市场经济,subclass of,市场经济
中国式现代化,subclass of,社会主义现代化
中国宝武,industry,钢铁
中国化学工程第七建设有限公司,owned by,中国银行
中国银行四川省分行,part of,中国银行
铁路运输业,subclass of,物流
道路运输业,subclass of,物流
航空运输业,subclass of,物流
怀化市,located in the administrative territorial entity,湖南省
中国人民银行,currency,人民币
人民币,owned by,中国人民银行
国家市场监督管理总局,headquarters location,北京
中卫市,located in the administrative territorial entity,宁夏回族自治区
沙坡头区,located in the administrative territorial entity,中卫市
常乐镇,located in the administrative territorial entity,沙坡头区
高安市,located in the administrative territorial entity,江西
曲靖市,located in the administrative territorial entity,云南省
陆良县,located in the administrative territorial entity,曲靖市
芳华镇,located in the administrative territorial entity,陆良县
广州,located in the administrative territorial entity,广东
广东公安,headquarters location,广州
晋中市,located in the administrative territorial entity,山西省
左权县,located in the administrative territorial entity,晋中市
麻田镇,located in the administrative territorial entity,左权县
长安十二时辰,narrative location,长安
萍乡市,located in the administrative territorial entity,江西省
莲花县,located in the administrative territorial entity,萍乡市
路口镇,located in the administrative territorial entity,莲花县
莲花中学,located in the administrative territorial entity,莲花县
四川省,capital,成都市
成都市,located in the administrative territorial entity,四川省
重庆,shares border with,四川省
大兴区,located in the administrative territorial entity,北京
安定镇,located in the administrative territorial entity,大兴区
南城,located in the administrative territorial entity,北京
天津中医药大学,located in the administrative territorial entity,天津市
2023年全国游泳冠军赛,point in time,2023年
织金县,located in the administrative territorial entity,毕节市
GLONASS,part of,北斗卫星系统
Galileo,part of,北斗卫星系统
美国家庭暴力研究所,country,美国
美国国会众议院,country,美国
世界银行,country,美国
世界贸易组织,diplomatic relation,美国
