head,relation,tail
打卡大三巴牌坊,located in the administrative territorial entity,澳门
周末,follows,夜晚
戏曲,subclass of,中华文化
永宁县,located in the administrative territorial entity,银川市
贺兰山,located in the administrative territorial entity,宁夏回族自治区
吴忠市,located in the administrative territorial entity,内蒙古
长征国家文化公园,named after,长征
长征国家文化公园,named after,长
汴京灯笼张,subclass of,灯彩
三河市,located in the administrative territorial entity,河北
新安小学校,located in the administrative territorial entity,淮安市
婺城区,located in the administrative territorial entity,金华市
蒋堂镇,located in the administrative territorial entity,婺城区
内蒙古自治区文化和旅游厅,applies to jurisdiction,内蒙古自治区
赤峰,located in the administrative territorial entity,内蒙古自治区
赤峰,located in the administrative territorial entity,内蒙古
鄂伦春自治旗,located in the administrative territorial entity,内蒙古自治区
鄂伦春自治旗,located in the administrative territorial entity,内蒙古
贸易保护主义,facet of,贸易
扎曼,country of citizenship,孟加拉国
楠普拉省,located in the administrative territorial entity,莫桑比克
楠普拉省,capital,马来马
马来马,country,莫桑比克
马来马,located in the administrative territorial entity,楠普拉省
郊区,country,莫桑比克
郊区,located in the administrative territorial entity,马来马
纳卡拉走廊铁路,country,莫桑比克
纳卡拉走廊铁路,located in the administrative territorial entity,楠普拉省
纳卡拉港口,country,莫桑比克
纳卡拉港口,located in the administrative territorial entity,楠普拉省
柏林中国文化中心,country,德国
库内内—奥马坦度变电站,country,纳米比亚
比利时,member of,联合国教科文组织
班什国际狂欢节,country,比利时
黄茂兴,position held,全国人大代表
节约粮食,subclass of,节约
中国式现代化,country,中华人民共和国
改革,country,中华人民共和国
全面深化改革,country,中华人民共和国
经济回升,country,中华人民共和国
作风转变,country,中华人民共和国
全面从严治党,country,中华人民共和国
强国建设,country,中华人民共和国
电气机械,subclass of,机械工业
习近平新时代中国特色社会主义思想,publication date,2014年2月27日
刘国中,position held,国务院总理
十四届全国人大常委会第八次会议,follows,十四届全国人大常委会第八次会议
2024年全国“打假治敲”专项行动暨传媒监管电视电话会议,point in time,2024年
2024年全国“打假治敲”专项行动,point in time,2024年
豆蔻山脉,country,柬埔寨
戈公省,located in the administrative territorial entity,柬埔寨
莫邦县,country,柬埔寨
莫邦县,located in the administrative territorial entity,戈公省
中国,member of,金砖
中国,diplomatic relation,沙特
中国,diplomatic relation,阿联酋
中国,diplomatic relation,伊朗
中国,diplomatic relation,埃塞俄比亚
沙特,diplomatic relation,中国
阿联酋,diplomati,埃及
2008年北京奥运会场馆,located in the administrative territorial entity,北京
2022年北京冬奥会场馆,located in the administrative territorial entity,北京
北京奥运博物馆,located in the administrative territorial entity,北京
陈江和,country of citizenship,新加坡
朱利叶斯·马达·比奥,date of birth,1964年5月
朱利叶斯·马达·比奥,member of political party,塞拉利昂人民党
纳米比亚,capital,温得和克
纳米比亚,head of state,姆本巴
温得和克,country,纳米比亚
姆本巴,country of citizenship,纳米比亚
姆本巴总统,country of citizenship,纳米比亚
阿联酋,member of,世贸组织
谢尔达罗夫,member of political party,土库曼斯坦民主党
朴实,member of political party,中国共产党
拉玉乡,located in the administrative territorial entity,琼结县
骆源作,member of,全国人大宪法和法律委员会
保守国家秘密法修订草案,main subject,保守国家秘密法
张华浜码头,located in the administrative territorial entity,上海
炭厂村,located in the administrative territorial entity,门头沟区
邢卫兵,position held,全国人大代表
范国强,educated at,河南农业大学
丁晓梅,occupation,快递员
金融机构,field of work,实体经济
文化市集,subclass of,市集
李忱阳文,field of work,制造业
乡村漫步,subclass of,城市漫步
国家能源局,headquarters location,京
舌尖上的浪费,subclass of,浪费
舌尖上的浪费,sub,浪费
兰州大学,located in the administrative territorial entity,兰州市
净月潭,located in the administrative territorial entity,吉林
净月雪世界,located in the administrative territorial entity,吉林
来现余,position held,北京市发展改革委
刘捍东,member of political party,中国共产党
郑学林,member of political party,中国共产党
兴化市,located in the administrative territorial entity,江苏省
卫浴,manufacturer,恒洁卫浴集团有限公司
全过程人民民主,subclass of,民主
屏山镇,located in the administrative territorial entity,石城县
双流区,located in the administrative territorial entity,成都市
永安镇,located in the administrative territorial entity,双流区
<unk>河,located in the administrative territorial entity,河南
殷墟博物馆,located in the administrative territorial entity,安阳
中国航天科技集团有限公司,item operated,鹊桥二号
中国航天科技集团有限公司,item operated,嫦娥六号
中国航天科技集团有限公司,item operated,长征六号丙
中国航天科技集团有限公司,item operated,长征十二号
中国航天科技集团有限公司,item operated,长征系列运载火箭
鹊桥二号,manufacturer,中国航天科技集团有限公司
嫦娥六号,manufacturer,中国航天科技集团有限公司
长征六号丙,manufacturer,中国航天科技集团有限公司
长征十二号,manufacturer,中国航天科技集团有限公司
长征系列运载火箭,manufacturer,中国航天科技集团有限公司
景德镇市,located in the administrative territorial entity,南昌
清华大学医学院,affiliation,清华大学
洪波,educated at,清华大学
贾旺,educated at,清华大学
华为云软件开发生产线,owned by,中国经济信息社
中国经济信息社,subsidiary,华为云软件开发生产线
厦门,located in or next to body of water,蔚蓝的海
厦门市,located in or next to body of water,蔚蓝的海
中国空间站,crew member(s),神舟十七号
孔怡,position held,全国人大代表
雪亮,position held,全国人大常委会副委员长
冰雪大世界,located in the administrative territorial entity,哈尔滨市
林湖乡,located in the administrative territorial entity,兴化市
全国人大常委会委员长,appointed by,全国人民代表大会
十四届全国人大常委会第八次会议,chairperson,赵乐际
第十四届全国人民代表大会代表,member of,第十四届全国人民代表大会常务委员会
程永生,occupation,审判员
林莹,occupation,审判员
汪国献,occupation,审判员
北京,head of state,习近平同志
北京城市副中心站,located in the administrative territorial entity,北京
张新泽,position held,最高人民检察院检察员
王亚卿,position held,最高人民检察院检察员
李伟,position held,最高人民检察院检察员
常小锐,position held,最高人民检察院检察员
孙加瑞,position held,最高人民检察院检察员
西合休乡,located in the administrative territorial entity,叶城县
福建,head of state,习近平
厦门大学,located in the administrative territorial entity,福建
世贸组织,political ideology,多边主义
世贸组织,political ide,多边主义
彼得·汤姆森,position held,联合国秘书长
下潭尾红树林公园,located in the administrative territorial entity,厦门
格洛斯特郡,country,英国
莫利,child,维尼
越南,diplomatic relation,马来西亚
广宁省,located in the administrative territorial entity,越南
云屯国际机场,country,越南
云屯国际机场,place served by transport hub,广宁省
马来西亚,diplomatic relation,越南
阿联酋,head of state,阿扎利
阿联酋,office held by head of government,阿联酋阿布扎比王储
阿扎利,country of citizenship,阿联酋
奥尔塔,position held,东帝汶总统
阿联酋阿布扎比王储,country,阿联酋
王文涛,position held,中国商务部部长
信息无障碍,subclass of,无障碍
广南县,located in the administrative territorial entity,文山壮族苗族自治州
丁庄水库,located in the administrative territorial entity,德州
袁达,employer,国家发展改革委
袁达,employer,国家
国家市场监督管理总局,subsidiary,国家企业信用信息公示系统
国家企业信用信息公示系统,owned by,国家市场监督管理总局
金融乱象,subclass of,金融
腐败,subclass of,金融
经济金融风险,subclass of,金融
金融监管,facet of,金融
查干湖,located in the administrative territorial entity,吉林
蚌埠市,located in the administrative territorial entity,安徽省
金山,located in the administrative territorial entity,山东省
宜昌北站,located in the administrative territorial entity,宜昌市
国有资本经营预算,facet of,国有资本
第十四届全国冬季运动会,organizer,第十四届全国冬季运动会组委会
第十四届全国冬季运动会组委会,part of,国家体育总局
第十四届全国冬季运动会,sport,中国冰雪运动
北京冬奥会,sport,中国冰雪运动
短道速滑,sport,中国冰雪运动
单板滑雪,sport,中国冰雪运动
中国冰雪运动,country,中国
辽阔草原,country,中国
郑州站,located in the administrative territorial entity,郑州
中国铁路郑州局集团有限公司,item operated,郑州站
海南,located in or next to body of water,琼州海峡
琼州海峡,located in the administrative territorial entity,海南
乌图布拉格镇,located in the administrative territorial entity,博乐市
广昌,located in the administrative territorial entity,广昌县
广昌,located in,广昌县
钱毅,employer,国家粮食和物资储备局
两河镇,located in the administrative territorial entity,当阳市
2024年,point in time,2024年1月11日
2023年,point in time,2023年1月11日
新时代新征程,has cause,新时代党领导人民推进社会主义政治建设
新时代党领导人民推进社会主义政治建设,part of,新时代新征程
贤国与家,creator,习近平总书记
中国式现代化,creator,习近平
习近平,movement,中国式现代化
中华人民共和国保守国家秘密法,country,中华人民共和国
中国共产党,office held by head of the organization,中华人民共和国主席
中央保密工作领导机构,country,中华人民共和国
保险公司,field of work,保险
第20号主席令,point in time,2024年2月27日
第20号主席令,author,习近平
中华人民共和国保守国家秘密法,publication date,2024年2月27日
中华人民共和国保守国家秘密法,signatory,习近平
中华人民共和国保守国家秘密法,main regulatory text,第20号主席令
中华人民共和国保守国家秘密法,start time,2024年5月1日
保密法,publication date,2024年2月27日
保密法,signatory,习近平
保密法,main regulatory text,第20号主席令
保密法,start time,2024年5月1日
复悦生活产业集团,item operated,复地活力城
武安镇,located in the administrative territorial entity,南漳县
中国电子信息产业发展研究院,chairperson,乔标
乔标,member of,中国电子信息产业发展研究院
乔标,member,中国电子信息产业发展研究院
普安县,located in the administrative territorial entity,黔西南布依族苗族自治州
宇宙线,subclass of,高能粒子
质子,part of,宇宙线
敦煌研究院,located in the administrative territorial entity,兰州
国家知识产权局,office held by head of the organization,知识产权运用促进司司长
内环,located in the administrative territorial entity,上海
武安市,located in the administrative territorial entity,邯郸市
康二城镇,located in the administrative territorial entity,武安市
淑村镇,located in the administrative territorial entity,武安市
稀释制冷机,subclass of,制冷机
越南,diplomatic relation,新加坡
马来西亚,diplomatic relation,柬埔寨
新加坡,diplomatic relation,越南
埃及贸易与工业部长,country,埃及
萨米尔,position held,埃及贸易与工业部长
萨米尔,country of citizenship,埃及
石油,subclass of,化石燃料
天然气,subclass of,化石燃料
突尼斯,diplomatic relation,土耳其
突尼斯,diplomatic relation,毛里塔尼亚
苏塞,country,突尼斯
毛里塔尼亚,diplomatic relation,突尼斯
祖尔加提,country of citizenship,突尼斯
扎伊娜卜·哈瓦·班古拉,country of citizenship,肯尼亚
哈瓦那,continent,欧洲
哈瓦那烟草公司,headquarters location,哈瓦那
熟咖喱,country of origin,日本
炸鸡,country of origin,日本
中国人民保险与人民同行与健康相伴,owned by,中国人民健康保险股份有限公司
2022年北京冬奥会,sports season of league or competition,北京冬奥会
2022年北京冬奥会,sports season of league,北京冬奥会
宋庄镇,located in the administrative territorial entity,通州区
AG600M完成高寒试飞任务,instance of,鲲龙
AG600M,instance of,鲲龙
国家发展改革委,item operated,运主要用能产品设备保有量超过50亿台(套)
智慧商店,subclass of,商场
假日消费,subclass of,消费
市场监管总局,subsidiary,市场监管部门
肥西,located in the administrative territorial entity,安徽
巢湖,located in the administrative territorial entity,安徽
闽江,mouth of the watercourse,东海
闽江,located in the administrative territorial entity,福州
福州,located in or next to body of water,闽江
绿皮火车,subclass of,火车
春在田间,creator,何海霞
百花亭,part of,公园
比奥,country of citizenship,塞拉利昂
埃博拉疫情,country,塞拉利昂
新冠疫情,country,塞拉利昂
比奥,position held,塞拉利昂总统
全国纪检监察干部队伍教育整顿总结会议,follows,全国纪检监察干部队伍教育整顿总结报告
全国纪检监察干部队伍教育整顿总结报告,author,习近平总书记
中央纪委国家监委,part of,中央纪委
斯海特,employer,世界自然基金会
中华人民共和国国务院总理,subclass of,国家元首
中塞关系,participant,塞拉利昂共和国总统
中塞关系,participant,朱利叶斯·马达·比奥
中美建交45周年招待会,country,美国
赵建,position held,中国驻芝加哥总领事馆
珍妮弗·弗里德利,position held,中国驻芝加哥总领事馆
河北,located in the administrative territorial entity,中国
中国共产党带领中国人民成功走出一条以人民为中心、实现文化繁荣、坚持环境友好、促进和平发展的现代化道路,country,中国
中国,significant event,中国共产党带领中国人民成功走出一条以人民为中心、实现文化繁荣、坚持环境友好、促进和平发展的现代化道路
拉利伯塔德码头,country,萨尔瓦多
惠及拉利伯塔德省,located in the administrative territorial entity,萨尔瓦多
萨首都地区,country,萨尔瓦多
巴奈依,country of citizenship,科威特
马席克,country of citizenship,奥地利
塞拉利昂,head of state,比奥
段旭如,country of citizenship,中国
大凉山,located in the administrative territorial entity,四川
交通运输部,field,交通运输
威努特信息技术有限公司,headquarters location,天津
威努特,headquarters location,天津
崖城,located in the administrative territorial entity,海南
抚远市人民法院,located in the administrative territorial entity,抚远市
胡卫列,position held,司法部副部长
洪泽湖湿地国家级自然保护区,located in the administrative territorial entity,泗洪县
实体经济,subclass of,金融业
新时代,follows,改革开放
改革开放,facet of,实体经济
大数据杀熟,facet of,打车软件
崇义县,located in the administrative territorial entity,赣州
兴业县,located in the administrative territorial entity,玉林
奶茶,instance of,品牌
清华大学,located in the administrative territorial entity,京津冀
未来路街道,located in the administrative territorial entity,金水区
二圣镇,located in the administrative territorial entity,巴南区
云林天乡,located in the administrative territorial entity,巴南区
习近平总书记,country of citizenship,新中国
新中国,head of state,习近平总书记
淄川区,located in the administrative territorial entity,淄博市
双杨镇,located in the administrative territorial entity,淄川区
张丹峰,employer,人民日报媒体技术公司
恩格斯,movement,社会主义
社会主义,discoverer or inventor,恩格斯
六安,located in the administrative territorial entity,安徽省
金安区,located in the administrative territorial entity,六安
施桥镇,located in the administrative territorial entity,金安区
陈斌开,educated at,中央财经大学
江宁经济技术开发区,located in the administrative territorial entity,南京
音乐剧,subclass of,舞台艺术
明清故宫,heritage designation,世界遗产
周口店北京人遗址,heritage designation,世界遗产
承德避暑山庄,heritage designation,世界遗产
北京皇家祭坛—天坛,heritage designation,世界遗产
北京皇家园林—颐和园,heritage designation,世界遗产
明清皇家陵寝,heritage designation,世界遗产
大运河,heritage designation,世界遗产
中国历史文化名城,heritage designation,世界遗产
中国历史文化名城,heri,世界遗产
李楠,position held,教育部科学技术与信息化司副司长
中国科学院金属研究所,located in the administrative territorial entity,沈阳
沈阳材料科学国家研究中心,located in the administrative territorial entity,沈阳
音乐剧,subclass of,音乐
周坡镇,located in the administrative territorial entity,井研县
南昌局集团公司,item operated,南平市站
东城,located in the administrative territorial entity,北京市
西城,located in the administrative territorial entity,北京市
金淘镇,located in the administrative territorial entity,南安市
焦雅辉,employer,国家卫生健康委
龙华区,located in the administrative territorial entity,海口
十四届全国人大,part of,全国人民代表大会
十四届全国人大常委会立法规划,facet of,十四届全国人大
全国政协十四届常委会,start time,2023年10月31日
长宁区,located in the administrative territorial entity,上海市
虹桥街道,located in the administrative territorial entity,长宁区
人大代表之家,occupant,人大代表
扎龙湿地,located in the administrative territorial entity,黑龙江省
上根子镇,located in the administrative territorial entity,高州市
惊蛰,instance of,二十四节气
湘鄂赣皖,located in or next to body of water,长江
松阳县,located in the administrative territorial entity,丽水市
安民乡,located in the administrative territorial entity,松阳县
漳浦县,located in the administrative territorial entity,漳州市
石榴镇,located in the administrative territorial entity,漳浦县
中国气象局,field of work,能源气象服务
北京冬奥会,participant,新秀
北京冬奥会,participant,蔡雪桐
北京冬奥会,participant,刘佳宇
新秀,sport,冰雪运动
蔡雪桐,sport,冰雪运动
刘佳宇,sport,冰雪运动
全国冬运会,sport,冰雪运动
2024年全国室内田径大奖赛,point in time,2024年
2024年全国室内田径大奖赛,instance of,全国室内田径大奖赛
李俊霖,sport,田径
2021年陕西全运会,point in time,2021年
刘德助,sport,田径
马忠强,sport,田径
陶沛林,sport,田径
苏炳添,sport,田径
宁县,located in the administrative territorial entity,庆阳市
良平镇,located in the administrative territorial entity,宁县
仰光,country,缅甸
曼德勒,country,缅甸
仰光—曼德勒高速公路,country,缅甸
会展中心,country,西班牙
会展中心,located in the administrative territorial entity,巴塞罗那
联想集团,country,西班牙
奥兰多市,country,美国
韩国中央银行,subsidiary,韩国银行
韩国银行,part of,韩国中央银行
悉尼,located in the administrative territorial entity,维多利亚州
维多利亚州,located in the administrative territorial entity,澳大利亚
澳大利亚气象局,country,澳大利亚
难忘的战斗,cast member,达式常
人到中年,cast member,达式常
人到中年,cast member,达
桂梅老师,instance of,话剧
习近平新时代中国特色社会主义思想,author,习主席
习主席,notable work,习近平新时代中国特色社会主义思想
鲁道夫·萨德,country of citizenship,法国
芙蓉区,located in the administrative territorial entity,长沙
2023年中国经济,point in time,2023年
2023年经济,point in time,2023年
马克思主义民族理论,subclass of,马克思主义
中国国家铁路集团有限公司,chief executive officer,刘振芳
刘振芳,employer,中国国家铁路集团有限公司
艾奥瓦州,country,美国
马斯卡廷中学,country,美国
哈利法港二期集装箱码头,country,阿联酋
哈利法港二期集装箱码头,country,中国
迪拜光热光伏复合项目,country,阿联酋
迪拜光热光伏复合项目,country,中国
阿联酋联邦铁路二期项目,country,中国
萨尔瓦多,part of,中美洲
萨尔瓦多,member of,亚洲基础设施投资银行
亚洲基础设施投资银行,country,萨尔瓦多
上海合作组织,founded by,哈萨克斯坦
第七届中国国际进口博览会,organizer,中国国际进口博览局
南宁南站,located in the administrative territorial entity,南宁
越南,member of,东盟
安员站,country,越南
哈,capital,阿斯塔纳
阿斯塔纳,country,哈
托卡耶夫,position held,哈总统
中吉合资汽车总装厂,country,吉尔吉斯斯坦
中吉合资汽车总装厂,located in the administrative territorial entity,比什凯克
国立亚洲艺术博物馆,country,美国
塞拉利昂,capital,弗里敦
弗里敦,country,塞拉利昂
弗里敦行政综合大楼,country,塞拉利昂
弗里敦行政综合大楼,located in the administrative territorial entity,弗里敦
邢慧娜,employer,国务院新闻办公室
邢慧娜,employer,国务院新闻办
辛国斌,employer,国务院新闻办公室
辛国斌,employer,国务院新闻办
雁栖湖,located in the administrative territorial entity,北京市
中国科学院大气物理研究所,located in the administrative territorial entity,北京市
自然资源部,subsidiary,自然资源所有者权益司
自然资源所有者权益司,part of,自然资源部
中国载人航天工程办公室,part of,中国载人航天工程
中国载人航天工程,subsidiary,中国载人航天工程办公室
中国载人航天工程,item operated,载人月球探测工程
中国载人航天工程,item operated,长征十号运载火箭
中国载人航天工程,item operated,梦舟载人飞船
中国载人航天工程,item operated,揽月月面着陆器
中国载人航天工程,item operated,文昌发射场
载人月球探测工程,organizer,中国载人航天工程
梦舟载人飞船,manufacturer,中国载人航天工程
揽月月面着陆器,manufacturer,中国载人航天工程
文昌发射场,owned by,中国载人航天工程
横琴粤澳深度合作区,located in the administrative territorial entity,澳门特别行政区
横琴粤澳深度合作区,country,中华人民共和国
澳门特别行政区,diplomatic relation,中华人民共和国
中华人民共和国,diplomatic relation,澳门特别行政区
横琴大桥“二线”通道海关监管区,country,中华人民共和国
新华社记者,country,中华人民共和国
中央银行,part of,中央银行制度
晓明楼,located in the administrative territorial entity,沛县
高速铁路,subclass of,交通
高速公路,subclass of,交通
乌东德,located on terrain feature,长江
发展粮食加工业,subclass of,粮食主产区
普洱,located in the administrative territorial entity,云南
阿拉山口市,located in the administrative territorial entity,新疆维吾尔自治区
两岸交流合作,part of,两岸关系
江苏,instance of,省份
上海“五个中心”建设,located in the administrative territorial entity,上海
上海东方枢纽国际商务合作区,located in the administrative territorial entity,上海
翠屏区,located in the administrative territorial entity,宜宾市
思坡镇,located in the administrative territorial entity,翠屏区
海南500千伏主网架工程,located in the administrative territorial entity,海口
椰城输变电工程,part of,海南500千伏主网架工程
昌化输变电工程,part of,海南500千伏主网架工程
三亚输变电工程,part of,海南500千伏主网架工程
昌江核电二期接入系统工程,part of,海南500千伏主网架工程
昌江,located in the administrative territorial entity,海南
山西省委,part of,中共中央
中国共产党纪律处分条例,publisher,中共中央
重庆海螺水泥有限责任公司,headquarters location,重庆市
高质量发展,different from,经济转型升级
经济转型升级,different from,高质量发展
应急管理,part of,治理能力
共建“一带一路”倡议,facet of,共建“一带一路”国际合作高峰论坛
共建“一带一路”国际合作高峰论坛,facet of,共建“一带一路”倡议
共建“一带一路”国际合作,facet of,共建“一带一路”倡议
共建“一带一路”,facet of,共建“一带一路”倡议
香港特别行政区,diplomatic relation,台湾省
澳门特别行政区,diplomatic relation,台湾省
台湾省,diplomatic relation,香港特别行政区
台湾省,diplomatic relation,澳门特别行政区
华岩镇,located in the administrative territorial entity,九龙坡区
雷诺,country,中国
达契亚,country,中国
路西德,country,中国
北西奈省,located in the administrative territorial entity,埃及
新能源,subclass of,能源
舒尤克·道马什,position held,匈牙利总统
让—克里斯托夫·巴斯,position held,中国驻法国大使馆临时代办
中华人民共和国农业技术推广法,instance of,法律
帕巴拉·格列朗杰,position held,全国政协副主席
梁振英,position held,全国政协副主席
苏辉,position held,全国政协
明园森林公园,located in the administrative territorial entity,静安区
中国人民政治协商会议第十四届全国委员会常务委员会,inception,2024年3月4日
李文龙,position held,全国人大代表
复兴号,different from,复兴号
文物和文化遗产,subclass of,文物
拜登总统,significant event,旧金山会晤
旧金山会晤,participant,拜登总统
友谊隧道,country,老挝
友谊隧道,carries,中老铁路
磨丁站,country,老挝
磨丁站,connecting line,中老铁路
磨憨站,connecting line,中老铁路
里戈,country of citizenship,印度尼西亚
刘韵洁,member of,中国工程院
科创园区,located in the administrative territorial entity,天津
上海中医药大学,located in the administrative territorial entity,上海市
苏尼特左旗,located in the administrative territorial entity,锡林郭勒盟
达来苏木,located in the administrative territorial entity,苏尼特左旗
中国人民银行副行长,appointed by,中国人民银行
支付宝,instance of,移动支付
刑法修正案(十二),publication date,2024年3月1日
2023年学雷锋纪念日,point in time,2023年
武夷山,located in or next to body of water,九曲溪
武夷山市,located in or next to body of water,九曲溪
陈敏,position held,水利部副部长
袁达,position held,水利部副部长
郝明金,position held,中央社院院长
习近平总书记,position held,全国人大常委会副委员长
习近平总书记,position held,中央社院院长
中国科学十大进展,conferred by,国家自然科学基金委员会
宣汉,located in the administrative territorial entity,达州市
中国军号,owned by,解放军新闻传播中心
丽江和平遥,heritage designation,世界遗产名录
明月,part of,农历
正月,part of,夏历
元正,part of,夏历
贵州省博物馆,located in the administrative territorial entity,贵州
东亭民宿,located in the administrative territorial entity,盐城
榆树,subclass of,树
槐树,subclass of,树
立春东风回暖早,part of,春
雪,part of,冬天
<unk>音,part of,立春东风回暖早
李耕,field of work,中国画
藕,natural product of taxon,藕族
藕,natural product of tax,藕族
中国天眼,part of,国家天文台
传化合成材料,headquarters location,浙江
王东峰,ethnic group,回族
汤洪波,astronaut mission,神舟十七号
唐胜杰,astronaut mission,神舟十七号
江新林,astronaut mission,神舟十七号
高质量发展,creator,习近平同志
中国共产党,political ideology,中国式现代化
王希孟,occupation,画家
柳林县,located in the administrative territorial entity,吕梁市
薛村镇,located in the administrative territorial entity,柳林县
安徽,shares border with,江苏
石首市,located in the administrative territorial entity,湖北省
终身学习,subclass of,职业教育
雪域高原,elevation above sea level,5100
李东红,military branch,武警
王顺风,educated at,国防大学
花鸟画,instance of,画科
人物画,instance of,画科
山水画,instance of,画科
柳河县,located in the administrative territorial entity,通化市
热辣滚烫,instance of,国产电影
飞驰人生2,instance of,国产电影
第二十条,instance of,国产电影
普洱市,located in the administrative territorial entity,云南
宁洱哈尼族彝族自治县,located in the administrative territorial entity,普洱市
宁洱县,located in the administrative territorial entity,普洱市
全国两会,located in the administrative territorial entity,北京
习近平主席,significant event,全国两会
夏巴兹·谢里夫,position held,巴基斯坦伊斯兰共和国总理
<unk>邑区,located in the administrative territorial entity,西安
石井街道,located in the administrative territorial entity,<unk>邑区
政协全国委员会常务委员会,part of,政协全国委员会
