head,relation,tail
习近平主席提出的“一带一路”倡议,participant,习近平主席
曼图罗夫,position held,俄罗斯副总理
中国共产党人,named after,中国共产党
总书记,member of political party,中国共产党人
张村乡,located in the administrative territorial entity,辉县市
贺州至巴马高速公路,located in the administrative territorial entity,广西
柳州,located in the administrative territorial entity,广西
上海,instance of,自贸试验区
广东,instance of,自贸试验区
天津,instance of,自贸试验区
福建,instance of,自贸试验区
北京,instance of,自贸试验区
海南,instance of,自贸试验区
陈春江,position held,商务部部长
国务院新闻办公室,subsidiary,交通运输部
交通运输,subclass of,运输
中国东方演艺集团,headquarters location,北京
千里江山图,author,王希孟
王希孟,notable work,千里江山图
应急管理部,part of,国务院安委办
中国记协,instance of,微信公众号
微信公众号,owned by,中国记协
中国广电全国固定语音业务网,headquarters location,京
中国广电全国互联网骨干网,headquarters location,京
中国广电全国内容集成播控平台,headquarters location,京
全国总工会,subsidiary,中华全国总工会办公厅
中华全国总工会办公厅,part of,全国总工会
新时代航空工业高质量党建工程,maintained by,航空工业集团
中国邮政储蓄银行,owned by,邮政集团
邮政集团,subsidiary,中国邮政储蓄银行
七一勋章,conferred by,中国共产党
2022年全国教育经费,point in time,2022年
2022年全国学前教育、义务教育、高中阶段教育、高等教育经费总投入,point in time,2022年
宝塔山,located in the administrative territorial entity,延安
湖南,capital,长沙县
长沙县,located in the administrative territorial entity,湖南
青山铺镇,located in the administrative territorial entity,长沙县
漳州市,located in the administrative territorial entity,福建省
长泰区,located in the administrative territorial entity,漳州市
岩溪镇,located in the administrative territorial entity,长泰区
中国国家铁路集团有限公司,item operated,CR450动车组
北京大学第一医院,instance of,医疗机构
杨尹默,employer,北京大学第一医院
南非共产党,chairperson,索利·马派拉
索利·马派拉,member of political party,南非共产党
苏尔坦·阿基姆别科夫,member of,上海合作组织
乌兹别克斯坦,capital,塔什干
脱贫攻坚战,participant,中国共产党
白俄罗斯,capital,明斯克
白俄罗斯,member of,上海合作组织
白俄罗斯,member of,上合组织对话伙伴国
白俄罗斯,member of,上合组织观察员国
白俄罗斯,member of,上合组织成员国元首理事会
白俄罗斯,office held by head of state,白俄罗斯总统
明斯克,country,白俄罗斯
白俄罗斯,member of,白俄罗斯
意大利,capital,罗马
唐仁健,employer,中国农业农村部
费萨尔·易卜拉欣,country of citizenship,沙特阿拉伯王国
五地州,located in the administrative territorial entity,新疆
和田市,located in the administrative territorial entity,五地州
若羌县,located in the administrative territorial entity,五地州
和田货运站,located in the administrative territorial entity,和田市
1988年1月,point in time,1988年1月
中国船舶集团有限公司,item operated,蛟龙”号载人潜水器
中国船舶集团有限公司,item operated,蛟龙”号
蛟龙”号载人潜水器,manufacturer,中国船舶集团有限公司
蛟龙”号,manufacturer,中国船舶集团有限公司
香港,executive body,香港特区政府
中华人民共和国国旗,applies to jurisdiction,香港
香港特别行政区区旗,applies to jurisdiction,香港
香港回归祖国,location,香港
香港特别行政区第六届政府就职典礼,applies to jurisdiction,香港
岱山县,located in the administrative territorial entity,舟山
新时代青年,subclass of,青年
高等教育,part of,教育
科教融合,subclass of,教育
宋涛,position held,国务院台办主任
香港回归祖国25周年大会暨香港特别行政区第六届政府就职典礼,location,香港
大埔,located in the administrative territorial entity,香港
香港仔,located in the administrative territorial entity,香港
香港海洋公园,located in the administrative territorial entity,香港
青衣,located in the administrative territorial entity,香港
乐富,located in the administrative territorial entity,香港
元朗,located in the administrative territorial entity,香港
旺角,country,香港
怀化市,located in the administrative territorial entity,湖南
雨花区,located in the administrative territorial entity,长沙
谢胜文,country of citizenship,南非
苟坪,position held,国务院国有资产监督管理委员会副主任
王卫东,position held,国家开发银行副行长
中非经贸博览会,located in the administrative territorial entity,长沙
中非经贸博览会,located in,长沙
蔡华伟,member of political party,中国共产党
东北地区,located in the administrative territorial entity,辽宁
东北地区,located in the administrative territorial entity,吉林
东北地区,located in the administrative territorial entity,黑龙江
国家统计局,country,中华人民共和国
国家文化数字化战略,country,中华人民共和国
中华人民共和国,executive body,国家统计局
福建,capital,福州市
宁德,located in the administrative territorial entity,福建
福州市,located in the administrative territorial entity,福建
韩正,educated at,清华大学
罗塞夫,country of citizenship,巴西
伊万诺夫,country of citizenship,俄罗斯
珠海,located in the administrative territorial entity,澳门特别行政区
横琴,located in the administrative territorial entity,澳门特别行政区
横琴,located in the administrative,澳门特别行政区
中国,member of,共建“一带一路”倡议
三峡大坝,located on terrain feature,长江
三峡双线五级船闸,part of,三峡大坝
三峡船闸,part of,三峡大坝
三峡船闸,part of,三峡双线五级船闸
三峡库区,part of,三峡大坝
三峡库区,part of,三峡双线五级船闸
京雄大桥,crosses,胶州湾
京雄大桥,carries,京雄高速公路
雅<unk>江柯拉一期光伏电站,located in the administrative territorial entity,福建
大藤峡水利枢纽,located in the administrative territorial entity,福建
引江济淮,located in the administrative territorial entity,福建
滇中引水,located in the administrative territorial entity,福建
西宁,located in the administrative territorial entity,西宁市
德令哈,located in the administrative territorial entity,格尔木市
西宁市,located in the administrative territorial entity,西宁
德令哈市,located in the administrative territorial entity,格尔木市
格尔木市,located in the administrative territorial entity,格尔木
纪检监察机关,part of,中国共产党
中非经贸合作,part of,中非命运共同体
巴基斯坦,member of,上海合作组织
加纳特马,country,加纳
加纳,capital,加纳特马
徐秀丽,educated at,中国农业大学
全球发展倡议,creator,徐秀丽
2023年中国商品和服务(白俄罗斯)展览会,located in the administrative territorial entity,明斯克
罗马,country,意大利
联合国粮农组织,headquarters location,罗马
中国常驻联合国日内瓦办事处,member of,联合国人权理事会
陈旭,position held,中国常驻联合国日内瓦办事处
印度,member of,联合国人权理事会
俄罗斯,member of,联合国人权理事会
沙特阿拉伯,member of,联合国人权理事会
乌拉圭,member of,联合国人权理事会
埃塞俄比亚,member of,联合国人权理事会
维也纳宣言和行动纲领,signatory,陈旭
中国商飞上海飞机客户服务有限公司,headquarters location,上海
中国商飞客服公司,headquarters location,上海
中国商飞客服公司,head,上海
习近平总书记,member of,同团中央
同团中央,chairperson,习近平总书记
中国国家版本馆中央总馆,located in the administrative territorial entity,北京
商务部,subsidiary,市场监管总局
张佳莹文,field of work,粮食安全
玉米,subclass of,粮食
玉米,subclass,粮食
虚拟人,subclass of,虚拟主播
张达明,spouse,潘妙嫦
潘妙嫦,spouse,张达明
珠海市,located in the administrative territorial entity,澳门
在线培训,subclass of,商业营销
姜堰区,located in the administrative territorial entity,泰州市
华港镇,located in the administrative territorial entity,姜堰区
电子证照,subclass of,身份证
浙江,capital,杭州市
杭州市,located in the administrative territorial entity,浙江
长兴岛,located in the administrative territorial entity,辽宁
新时代新征程,part of,中国特色社会主义
协商民主,subclass of,人民民主
选举民主,subclass of,人民民主
习近平新时代中国特色社会主义思想,part of,马克思主义
中华文明,subclass of,中华优秀传统文化
中华文明,subclass,中华优秀传统文化
习近平经济思想,named after,习近平
青岛市老年大学,located in the administrative territorial entity,青岛
国家药监局,part of,国家药监局
中国国家铁路集团有限公司,headquarters location,北京
金湾区,located in the administrative territorial entity,珠海市
斗门区,located in the administrative territorial entity,珠海市
德阳市纪委监委,applies to jurisdiction,德阳市
反间谍法,instance of,法律
万里,continent,非洲
莱索托,continent,非洲
非洲第一高楼,country,埃及
非洲第一高楼,located in the administrative territorial entity,开罗
非洲第一高楼,continent,非洲
马达加斯加共和国农业部,country,马达加斯加
袁隆平,country of citizenship,马达加斯加
恩德培,country,乌干达
马里锡卡索,country,乌干达
中华全国青年联合会,member of,全国青联
申智林,country of citizenship,中国
长沙,country,中国
中国,diplomatic relation,非洲
非洲,diplomatic relation,中国
最高检,subsidiary,最高人民检察院
兽类,subclass of,野生动物
鸟类,subclass of,野生动物
两栖动物,subclass of,野生动物
蛛形纲动物,subclass of,野生动物
寡毛纲动物,subclass of,野生动物
悉尼,country,澳大利亚
2023年国际篮联女篮亚洲杯,point in time,2023年
2023年国际篮联女篮亚洲杯,organizer,国际篮联
秭归,located in the administrative territorial entity,湖北
汨罗,located in the administrative territorial entity,湖南
李盈莹,member of sports team,中国女排
王云<unk>,member of sports team,中国女排
四川大学,located in the administrative territorial entity,成都
新疆教育学院实验小学,located in the administrative territorial entity,乌鲁木齐市
日本福岛第一核电站核污染水排海设备,country,日本
东京电力公司,item operated,福岛核电机组
福岛核电机组,country,日本
TBS电视台,country,日本
域外管辖权,subclass of,管辖权
拉伊莱罗斯,located in the administrative territorial entity,马恩河谷省
德国气象局,country,德国
意大利,part of,南欧
西班牙,part of,南欧
西班牙,continent,欧洲
法国,part of,南欧
法国,continent,欧洲
葡萄牙,part of,南欧
葡萄牙,continent,欧洲
挪威,part of,南欧
挪威,continent,欧洲
欧洲环境署,operating area,欧洲
墨西哥,part of,拉丁美洲
墨西哥,office held by head of government,墨西哥总统
墨西哥总统,country,墨西哥
习近平同志,position held,党中央总书记
雄安,located in or next to body of water,南海
上海合作组织,office held by head of state,国家主席
上海合作组织,legislative body,上海合作组织成员国元首理事会
上海合作组织,instance of,上合组织
蔡奇,part of,中共中央政治局常委
韩正,member of political party,中国共产党
冯庄村,located in the administrative territorial entity,虞城县
机械,instance of,产业
电子,instance of,产业
汽车,instance of,产业
舟山,located in the administrative territorial entity,浙江
秀山岛,located in the administrative territorial entity,浙江
托比亚斯·比安科尼,member of,国际戏剧协会
共建“一带一路”倡议,political ideology,和平主义
张明日前,member of,上海合作组织
张明日前,member,上海合作组织
中日韩合作,founded by,王毅
中日韩合作,founded by,王
叶夫梅诺夫,military branch,俄罗斯海军
安热莉娜,position held,布隆迪总统夫人
徐伟,employer,国家国际发展合作署
徐伟,position held,新闻发言人
联合国粮农组织,chairperson,屈冬玉
屈冬玉,employer,联合国粮农组织
粮农组织,headquarters location,罗马
粮农组织,chairperson,屈冬玉
中国铁路武汉局集团有限公司,item operated,中欧班列(武汉)
中欧班列(武汉),located in the administrative territorial entity,湖北省
西恒,member of political party,老挝人革党
老挝人革党,chairperson,西恒
国家发展改革委,subsidiary,运行局
运行局,part of,国家发展改革委
青春,part of,人生
市民乐县,located in the administrative territorial entity,张掖
永固镇,located in the administrative territorial entity,市民乐县
西宁,located in the administrative territorial entity,甘肃省
学历,subclass of,证明材料
学位,subclass of,证明材料
金山街道,located in the administrative territorial entity,两江新区
粽子,part of,中华优秀传统文化
医疗机构,subclass of,医疗卫生机构
人工客服,subclass of,客服
郅 延文,occupation,景区
许昌市,located in the administrative territorial entity,河南省
高世林,located in the administrative territorial entity,许昌市
黄牛,instance of,违法行为
新发展阶段,follows,新时代
防沙治沙,located in the administrative territorial entity,内蒙古
塞罕坝,instance of,荒漠
董建勤,spouse,董丝雨
董丝雨,spouse,董建勤
江西省农业科学院,located in the administrative territorial entity,南昌县
江西省超级水稻研究发展中心,located in the administrative territorial entity,南昌县
临沧,located in the administrative territorial entity,云南
国家卫生健康委,office held by head of the organization,国家卫生健康委医疗应急司司长
国家卫生健康委医疗应急司司长,part of,国家卫生健康委
浪潮集团,headquarters location,济南
汲佩德,employer,山东方垠智能制造有限公司
张靖皋长江大桥,carries,常泰长江大桥
湘子桥,carries,常泰长江大桥
赵州桥,carries,常泰长江大桥
洛阳桥,carries,常泰长江大桥
卢沟桥,carries,常泰长江大桥
理论,part of,马克思主义
中国式现代化,subclass of,科学社会主义
习近平新时代中国特色社会主义思想,author,习近平同志
中宁县,located in the administrative territorial entity,中卫市
太阳梁乡,located in the administrative territorial entity,中宁县
贡山独龙族怒族自治县,located in the administrative territorial entity,怒江傈僳族自治州
独龙江乡,located in the administrative territorial entity,贡山独龙族怒族自治县
国家市场监管总局,headquarters location,北京
汕头市,located in the administrative territorial entity,广东省
潮阳区,located in the administrative territorial entity,汕头市
长乐,located in the administrative territorial entity,福建
武昌区,located in the administrative territorial entity,武汉市
布朗山布朗族乡,located in the administrative territorial entity,勐海县
西藏自治区党委,applies to jurisdiction,西藏
汤加,diplomatic relation,东帝汶
瓦努阿图,diplomatic relation,东帝汶
所罗门群岛,diplomatic relation,东帝汶
东帝汶,diplomatic relation,汤加
东帝汶,diplomatic relation,瓦努阿图
东帝汶,diplomatic relation,所罗门群岛
基里巴斯塔拉瓦港,country,基里巴斯
汤加努库阿洛法港,country,瓦努阿图
瓦努阿图维拉港,country,瓦努阿图
霍尼亚拉港,country,瓦努阿图
济阳区,located in the administrative territorial entity,济南市
济阳街道,located in the administrative territorial entity,济阳区
科尔沁左翼后旗,located in the administrative territorial entity,内蒙古自治区
山西省,capital,吕梁市
国家自然科学基金委员会,headquarters location,北京
中国大运河博物馆,located in the administrative territorial entity,扬州
海淀区,located in the administrative territorial entity,北京
京张铁路遗址公园,located in the administrative territorial entity,海淀区
安徽创新馆,located in the administrative territorial entity,合肥市
第一医院,located in the administrative territorial entity,长沙市
桥头河镇,located in the administrative territorial entity,涟源市
东湖,located in the administrative territorial entity,南昌市
红谷滩,located in the administrative territorial entity,南昌市
北京市民政局,located in the administrative territorial entity,北京
北京市养老服务合同,applies to jurisdiction,北京
昭化区,located in the administrative territorial entity,广元市
射箭镇,located in the administrative territorial entity,昭化区
楚雄彝族自治州,located in the administrative territorial entity,云南省
元谋县,located in the administrative territorial entity,楚雄彝族自治州
金沙江,located in the administrative territorial entity,云南省
荷花,different from,睡莲
睡莲,different from,荷花
桂林街道,located in the administrative territorial entity,瑞昌市
国家林业和草原局,subsidiary,中国林业科学研究院
中国林业科学研究院,part of,国家林业和草原局
渭河,located in the administrative territorial entity,陕西
海南,shares border with,贵州
贵州,shares border with,海南
榕江,located in the administrative territorial entity,贵州
陕西,shares border with,海南
2023年国际棋联女子世界冠军赛,sport,国际象棋
居文君,sport,国际象棋
雷挺婕,sport,国际象棋
2000年女子世锦赛,sport,国际象棋
2010年女子世锦赛,sport,国际象棋
2018年女子世界冠军赛,sport,国际象棋
丁立人,sport,国际象棋
非奥项目,sport,国际象棋
福冈,country,日本
周继红,member of sports team,中国跳水队
陈芋汐,member of sports team,中国跳水队
2023年攀岩世界杯,sports season of league or competition,攀岩世界杯
2023年攀岩世界杯,country,瑞士
2023年攀岩世界杯,location,维拉尔站
维拉尔站,country,瑞士
霞慕尼站,country,法国
杭州亚残运会,location,杭州
唐天奕,occupation,统筹
沙特电信公司,country,沙特
易达资本,country,沙特
阿里云,country,沙特
沙特信息技术公司,country,沙特
利雅得,country,沙特
沙特,executive body,沙特阿拉伯通信与信息技术部
科罗拉玛,country of citizenship,巴布亚新几内亚
东高地省,located in the administrative territorial entity,巴布亚新几内亚
法国总统,official residence,爱丽舍宫
马克龙,position held,法国总理
爱丽舍宫,occupant,法国总统
法国总理,appointed by,法国总统
西班牙国家统计局,country,西班牙
西班牙政府,country,西班牙
西班牙官方信贷局,country,西班牙
渥太华电,country,加拿大
加拿大,located in or next to body of water,大西洋
加气象部门,country,加拿大
渥太华,country,加拿大
多伦多,country,加拿大
蒙特利尔,country,加拿大
美国,located in or next to body of water,大西洋
纽约,country,美国
加环境部,country,加拿大
魁北克省,located in the administrative territorial entity,加拿大
安大略省,located in the administrative territorial entity,加拿大
加自然资源部,country,加拿大
美墨边境,located in the administrative territorial entity,得克萨斯州
美墨边境,located in the administrative territorial entity,佛罗里达州
美墨边境,located in the administrative territorial entity,纽约
美墨边境,located in the administrative territorial entity,洛杉矶
美墨边境,located in the administrative territorial entity,加利福尼亚
得克萨斯州,shares border with,佛罗里达州
佛罗里达州,shares border with,得克萨斯州
纽约,located in the administrative territorial entity,佛罗里达州
洛杉矶,located in the administrative territorial entity,佛罗里达州
芝加哥,located in the administrative territorial entity,佛罗里达州
东京电,country,日本
上合快线,country,上海合作组织
青岛,located in the administrative territorial entity,胶州
胶州,located in the administrative territorial entity,青岛
货车司机,field of this occupation,货运
周恩来,member of political party,中国共产党
彭德怀,member of political party,中国共产党
金安区,located in the administrative territorial entity,六安市
东市街道,located in the administrative territorial entity,金安区
锡林郭勒盟,located in the administrative territorial entity,内蒙古自治区
阿巴嘎旗,located in the administrative territorial entity,锡林郭勒盟
吉尔嘎郎图苏木海尔罕嘎查,located in the administrative territorial entity,阿巴嘎旗
苏木镇,located in the administrative territorial entity,阿巴嘎旗
离石区,located in the administrative territorial entity,吕梁市
凤山街道,located in the administrative territorial entity,离石区
工行小区,located in the administrative territorial entity,离石区
大器,genre,微纪录片
王 亮,field of work,动画
上海合作组织命运共同体,part of,上海合作组织
蒂默曼斯,position held,欧盟委员会执行副主席
中欧环境与气候高层对话,participant,丁薛祥
中欧环境与气候高层对话,participant,蒂默曼斯
印度,member of,上海合作组织
印度,diplomatic relation,伊朗
伊朗,diplomatic relation,印度
伊朗,member of,上海合作组织
伊朗,diplomatic relation,白俄罗斯
白俄罗斯,diplomatic relation,伊朗
上海合作组织成员国元首理事会,point in time,2023年7月4日
上海合作组织成员国元首理事会关于数字化转型领域合作的声明,legislated by,上海合作组织成员国元首理事会
广汽埃安,industry,新能源汽车
禹城市,located in the administrative territorial entity,山东省
向明农机专业合作社,headquarters location,禹城市
上海合作组织,part of,上海合作组织命运共同体
周弘,member of,中国社会科学院
塔博·莫福西,country of citizenship,莱索托
巴基斯坦电力部长,country,巴基斯坦
胡拉姆·达斯特吉尔汗,position held,巴基斯坦电力部长
旁遮普省,located in the administrative territorial entity,巴基斯坦
旁遮普省,capital,拉合尔
拉合尔,country,巴基斯坦
拉合尔,located in the administrative territorial entity,旁遮普省
中国科学院,subsidiary,深海科学与工程研究所
中国科学院,subsidiary,深海所
漠河市,located in the administrative territorial entity,黑龙江省
北极镇,located in the administrative territorial entity,漠河市
古楼街道,located in the administrative territorial entity,东昌府区
王志军,position held,国务院副秘书长
王永红,position held,国务院副秘书长
丁学东,position held,国务院副秘书长
彭树杰,position held,国务院副秘书长
李文章,position held,国务院副秘书长
相里斌,position held,国务院副秘书长
黄山市,located in the administrative territorial entity,安徽省
休宁县,located in the administrative territorial entity,黄山市
溪口镇,located in the administrative territorial entity,休宁县
中国气象局,field of work,气象
增城区,located in the administrative territorial entity,广州
吴雁南,field of work,物流
上山遗址,located in the administrative territorial entity,浦江县
钱正英,member of political party,中国共产党
科尔沁区,located in the administrative territorial entity,通辽市
三坊七巷,located in the administrative territorial entity,福州市
王利,award received,全国优秀共产党员科技强国
王东明,position held,中华全国总工会主席
徐留平,position held,中华全国总工会主席
张海岩,country of citizenship,中国
长江,part of,七大江河
淮河,part of,七大江河
太湖,part of,七大江河
松辽,part of,七大江河
蔡华伟,educated at,教育部
八路军,conflict,中国人民抗日战争
新四军,conflict,中国人民抗日战争
东北抗日联军,conflict,中国人民抗日战争
中国人民抗日战争,participant,中国共产党
社会主义市场经济体制,part of,社会主义现代化
邳州市,located in the administrative territorial entity,江苏省
邳州,located in the administrative territorial entity,江苏省
黄石,located in the administrative territorial entity,湖北
潜江,located in the administrative territorial entity,湖北
麻城,located in the administrative territorial entity,湖北
利川,located in the administrative territorial entity,湖北
宜都,located in the administrative territorial entity,湖北
鄱阳湖区,located in the administrative territorial entity,进贤县
平陆储能站,located in the administrative territorial entity,广西
中山,located in the administrative territorial entity,广东省
东阳市,located in the administrative territorial entity,浙江省
璧山区,located in the administrative territorial entity,重庆
全国工商联,office held by head of the organization,全国工商联主席
高云龙,position held,全国工商联主席
刚边壮族乡,located in the administrative territorial entity,从江县
衡水,located in the administrative territorial entity,河北
武强县,located in the administrative territorial entity,衡水
旭日,located in the administrative territorial entity,武强县
陈欣欣,occupation,剧作家
张曼君,occupation,剧作家
故宫博物院,location,神武门
中国近现代新闻出版博物馆,located in the administrative territorial entity,上海
中国广播艺术团,headquarters location,国家大剧院
官渡区,located in the administrative territorial entity,昆明市
关上街道,located in the administrative territorial entity,官渡区
昆明医科大学,located in the administrative territorial entity,昆明市
郁静娴,employer,农业农村部
杭州市,located in or next to body of water,钱塘江
钱塘江,located in the administrative territorial entity,浙江省
阿克苏市,located in the administrative territorial entity,新疆
温宿县,located in the administrative territorial entity,阿克苏市
戈壁荒漠,located in the administrative territorial entity,新疆
2022年全国植被生态质量指数,point in time,2022年
淮南市,located in the administrative territorial entity,安徽省
谢家集区,located in the administrative territorial entity,淮南市
谢家集区,located in the administrative territorial entity,淮南
安徽省,capital,杭州
淮南,located in the administrative territorial entity,安徽省
江津区,located in,重庆市
纽约时报,country,美国
美国政府高调,country,美国
美国,significant event,美国政府高调
福岛核污染水排海问题,authority,国际原子能机构
日本福岛核污染水处置综合评估报告,authority,国际原子能机构
土耳其,part of,中东
盖洛普咨询公司,country,美国
福岛第一核电站,significant event,福岛核污染水
法国企业运动联盟,chairperson,若弗鲁瓦·鲁角·德贝齐厄
若弗鲁瓦·鲁角·德贝齐厄,member of political party,法国企业运动联盟
佛罗里达省,located in the administrative territorial entity,乌拉圭
帕索塞韦里诺水库,country,乌拉圭
杰宁地区,located in or next to body of water,约旦河西岸
军团病,subclass of,急性呼吸道传染病
莫高窟,heritage designation,世界遗产
颐和园,heritage designation,世界遗产
云冈石窟,heritage designation,世界遗产
土楼,heritage designation,世界遗产
尤卡·尤基莱托,employer,联合国教科文组织
明斯克,located in or next to body of water,斯维斯洛奇河
斯维斯洛奇河,country,白俄罗斯
杨卡·库帕拉国家文学博物馆,country,白俄罗斯
杨卡·库帕拉国家文学博物馆,located in the administrative territorial entity,明斯克
杨卡·库帕拉国家文学博物馆,named after,杨卡·库帕拉
杨卡·库帕拉,country of citizenship,白俄罗斯
杨卡·库帕拉,place of birth,明斯克
杨卡·库帕拉,has works in the collection,杨卡·库帕拉国家文学博物馆
杨卡·库帕拉,occupation,诗人
杨卡·库帕拉,occupation,剧作家
杨卡·库帕拉,educated at,北京第二外国语学院
北京第二外国语学院,located in the administrative territorial entity,北京
吴为山,occupation,雕塑家
巴普林卡,country of origin,白俄罗斯
圣詹姆斯花园街31号,connecting line,伦敦地铁中央线
圣詹姆斯花园街31号,adjacent station,荷兰公园站
渤海之滨,located in the administrative territorial entity,天津
海天一色,located in the administrative territorial entity,天津
新型城镇化,subclass of,新型工业化
阮梅,occupation,退休职工
商务部,subsidiary,国家市场监督管理总局
海南,capital,海口
长沙,located in or next to body of water,浏阳河
浏阳河,located in the administrative territorial entity,湖南
江津城,located in the administrative territorial entity,江津县
江津县,located in or next to body of water,长江
普通高中,part of,高中阶段教育
高等学校,field of work,高等教育
国务院总理,official residence,人民大会堂
日本国际贸易促进协会,chairperson,河野洋平
河野洋平,member of,日本国际贸易促进协会
中日和平友好条约,signatory,李强
曼格,position held,赤道几内亚副总统
曼格,country of citizenship,赤道几内亚
苏家<unk>乡,located in the administrative territorial entity,崇信县
圭嘎拉隧道,located in the administrative territorial entity,西藏自治区
上海合作组织成员国元首理事会,chairperson,习近平
新加坡国立大学东亚研究所,director / manager,贝特·郝福满
上海合作组织,founded by,习近平主席
"爱琴海畔,阳光明媚,海阔天高",country,希腊
希腊,capital,比雷埃夫斯
比雷埃夫斯,country,希腊
雅典大学,country,希腊
聚氯乙烯,manufacturer,聚氯乙烯生产项目局部设施
聚氯乙烯生产项目局部设施,country,乌兹别克斯坦
中国社会科学院,located in the administrative territorial entity,北京
千村示范、万村整治,creator,习近平总书记
千村示范、万村整治,located in the administrative territorial entity,浙江
千村示范、万村整治,located,浙江
张掖,located in the administrative territorial entity,甘肃
汶川,located in the administrative territorial entity,四川
肃州区,located in the administrative territorial entity,酒泉
疫苗管理体制改革,main regulatory text,疫苗管理法
疫苗国家监管体系,main regulatory text,疫苗管理法
东坡区,located in the administrative territorial entity,眉山市
东坡城市,located in the administrative territorial entity,东坡区
江北新区,located in the administrative territorial entity,南京市
文化和旅游部,located in the administrative territorial entity,北京
国家文物局,located in the administrative territorial entity,北京
文化传承发展座谈会,country,中国人民
华山,located in the administrative territorial entity,陕西
湖南株洲硬质合金集团有限公司展厅,located in the administrative territorial entity,湖南
徐 之文,member of political party,中国共产党
淳化荞面<unk>,subclass of,荞麦
郑宇潇,educated at,贵州师范大学
茫崖市,located in the administrative territorial entity,青海省
陕西省,capital,西安
米脂县,located in the administrative territorial entity,陕西省
蔡华伟,field of work,制图
最高人民检察院,country,中华人民共和国
司法部,country,中华人民共和国
检察机关,country,中华人民共和国
中华人民共和国社区矫正法,applies to jurisdiction,中华人民共和国
中华人民共和国社区矫正法,instance of,法律
司法部,applies to jurisdiction,中华人民共和国
司法部,instance of,法律
刘晔,country of citizenship,中华人民共和国
工业和信息化部,located in the administrative territorial entity,北京市
商务部,located in the administrative territorial entity,北京市
商务部,located in the administrative territorial entity,北京
中国科学技术协会,located in the administrative territorial entity,北京市
中国科学技术协会,located in the administrative territorial entity,北京
国家粮食和物资储备局,subsidiary,国家粮食和物资储备局
常宁市,located in the administrative territorial entity,湖南省
板桥镇,located in the administrative territorial entity,常宁市
寻衅滋事,main regulatory text,治安管理处罚法
