head,relation,tail
习近平新时代中国特色社会主义思想,creator,习近平主席
习近平主席,member of political party,中国共产党
拉希德·阿利莫夫,educated at,塔吉克斯坦总统国家行政学院
何维,position held,全国人大常委会副委员长
朔尔茨,position held,德国总理
阿马多尔邮轮码头,located in or next to body of water,巴拿马运河
佩里科岛,located in or next to body of water,巴拿马运河
佩里科岛,located in or next to body of water,太平洋
共建“一带一路”倡议,participant,亚洲开发银行
欧洲智库布鲁盖尔研究所,subsidiary,亚洲开发银行
亚洲开发银行,part of,共建“一带一路”倡议
叙利亚,member of,阿拉伯国家联盟
滨海新区,located in the administrative territorial entity,天津市
河西区,located in the administrative territorial entity,天津市
建设社会主义文化强国,subclass of,社会主义
上海市人民政府,located in the administrative territorial entity,上海
上海世博展览馆,located in the administrative territorial entity,上海
中国曲艺家协会第九次全国代表大会,located in the administrative territorial entity,北京
中国摄影家协会第十次全国代表大会,located in the administrative territorial entity,北京
新路村,located in the administrative territorial entity,仙居县
一刻钟便民生活圈,located in the administrative territorial entity,天津
焦裕禄,member of political party,中国共产党
谷文昌,member of political party,中国共产党
黄诗燕,member of political party,中国共产党
章里集镇,located in the administrative territorial entity,临漳县
九寨沟,located in the administrative territorial entity,黑龙江省
三星堆博物馆,located in the administrative territorial entity,黑龙江省
秦巴腹地,located in the administrative territorial entity,黑龙江省
卜 拉文,employer,工信部
云南,capital,昆明
黑龙江省,capital,哈尔滨市
哈尔滨市,located in the administrative territorial entity,黑龙江省
霍英东,member of political party,中国共产党
霍英东,member of,中国人民政治协商会议
国家粮食和物资储备局,office held by head of the organization,国家粮食和物资储备局相关负责人
国家粮食和物资储备局相关负责人,part of,国家粮食和物资储备局
渤海湾,part of,渤海
工业和信息化部,subsidiary,工业和信息化部相关行业司局
工业和信息化部相关行业司局,part of,工业和信息化部
南通,located in the administrative territorial entity,江苏
指南通市,located in the administrative territorial entity,江苏
山西省,capital,太原
太原,located in the administrative territorial entity,山西省
文化和旅游部,subsidiary,国家旅游局
山东,shares border with,湖北省
湖北,shares border with,湖北省
广东,shares border with,湖北省
四川,shares border with,湖北省
湖北省,shares border with,山东
湖北省,shares border with,湖北
湖北省,shares border with,广东
湖北省,shares border with,四川
算法,part of,算法
中国国际自行车展览会,located in the administrative territorial entity,上海
中国自行车协会,headquarters location,上海
应急管理部,subsidiary,国务院安委会办公室
匀东镇,located in the administrative territorial entity,都匀市
国务院新闻办公室,chairperson,郭卫民
西海岸新区,located in the administrative territorial entity,青岛
市场监管部门,field of work,市场
市场准入制度,facet of,市场
微芯区块链与边缘计算研究院,headquarters location,北京
北部湾港,located in the administrative territorial entity,广西
广西陆路口岸,located in the administrative territorial entity,广西
杨文明,occupation,摄影
张丹峰,spouse,沈亦伶
沈亦伶,spouse,张丹峰
学思想、强党性、重实践、建新功,facet of,习近平新时代中国特色社会主义思想
习近平总书记,country of citizenship,中华人民共和国
全国政协十四届一次会议,country,中华人民共和国
中国人民,founded by,中国共产党
中国人民,country,中华人民共和国
习近平总书记,movement,中国式现代化
习近平总书记,movement,中国
全国红色基因传承研究中心,inception,2022年3月
大连市,located in the administrative territorial entity,辽宁省
普兰店区,located in the administrative territorial entity,大连市
杨树房街道,located in the administrative territorial entity,普兰店区
海曙区,located in the administrative territorial entity,宁波市
王理顺,award received,全国五一劳动奖章
杨宇航,educated at,基础医学院
天舟六号货运飞船,space launch vehicle,长征七号遥七运载火箭
文昌航天发射场,located in the administrative territorial entity,滨海
藏珠记,instance of,长篇小说
2020年,point in time,2020年
三星堆遗址,named after,三星堆
江津区,located in the administrative territorial entity,重庆市
江津山水,located in the administrative territorial entity,重庆市
白沙镇,located in the administrative territorial entity,江津区
京津冀,shares border with,长三角
长三角,shares border with,京津冀
五粮液集团,chief executive officer,曾从钦
曾从钦,employer,五粮液集团
巴实潘江港,country,新加坡
沙特NEOM新城,country,新加坡
保路捷公司,country,英国
白俄罗斯,diplomatic relation,印度
印度,diplomatic relation,白俄罗斯
台州,located in the administrative territorial entity,浙江
玉环,located in the administrative territorial entity,台州
杭州亚运会,point in time,2021年
淳安,located in the administrative territorial entity,浙江
金山坪,located in the administrative territorial entity,淳安
杭州亚运会,location,浙江
杭州亚运会,located in the administrative territorial entity,淳安
淳安界首体育中心,located in the administrative territorial entity,淳安
2023年环广西公路自行车世界巡回赛,point in time,2023年
张家港市,located in the administrative territorial entity,苏州
塘桥镇,located in the administrative territorial entity,张家港市
京东,industry,电商
拼多多,industry,电商
淘菜菜,industry,电商
冰红茶,manufacturer,康师傅控股有限公司
冰红茶,manufacturer,康师傅
西凤酒,manufacturer,陕西西凤酒厂集团有限公司
阿联酋,capital,迪拜
迪拜,country,阿联酋
艾哈迈德·哈提卜,country of citizenship,沙特
塞尔维亚,head of government,布尔纳比奇
塞尔维亚,central bank,塞尔维亚国民银行
布尔纳比奇,country of citizenship,塞尔维亚
塞尔维亚,head of government,塞尔维亚
欧盟,secretary general,傅聪
玛丽亚·罗德里格斯,country of citizenship,葡萄牙
乌克兰危机,participant,欧盟
傅聪,country of citizenship,葡萄牙
法国总统,country,法国
马克龙,position held,法国总统
马克龙,country of citizenship,法国
欧元,country,法国
法国,office held by head of state,法国总统
法国,head of state,马克龙
法国,currency,欧元
帕普·恩迪亚耶,country of citizenship,法国
印度尼西亚,office held by head of government,印尼总统
纳闽巴霍,country,印度尼西亚
印尼总统,country,印度尼西亚
佐科,position held,印尼总统
东帝汶,diplomatic relation,柬埔寨
柬埔寨,diplomatic relation,东帝汶
缅甸自然资源和环境保护部,country,缅甸
伊拉克总统,country,伊拉克
拉希德,position held,伊拉克总统
拉希德,country of citizenship,伊拉克
巴格达国际机场,country,伊拉克
巴格达国际机场,place served by transport hub,巴格达
伊拉克,office held by head of state,伊拉克总统
中华人民共和国英雄烈士保护法,start time,2018年5月1日
邱少云壮烈,canonization status,英雄烈士
河北,capital,石家庄
石家庄,located in the administrative territorial entity,河北
灵寿县,located in the administrative territorial entity,石家庄
南营乡,located in the administrative territorial entity,灵寿县
红星镇,located in the administrative territorial entity,名山区
万古镇,located in the administrative territorial entity,名山区
全国普法办,subsidiary,司法部
消费者权益保护法,main subject,消费者权益保护
小陈,occupation,物业公司
上饶市,located in the administrative territorial entity,江西省
弋阳县,located in the administrative territorial entity,上饶市
凿空之旅,participant,张骞
津门往事,narrative location,天津
雄安新区,located in the administrative territorial entity,河北
雄安新区,located in the administrative territorial enti,河北
疏解北京非首都功能,located in the administrative territorial entity,河北省
疏解北京非首都功能,located,河北省
丁薛祥,member of,中共中央政治局常委
丁薛祥,position held,国务院副总理
黄浦江,located in the administrative territorial entity,上海
上海,located in or next to body of water,黄浦江
宜昌市,located in the administrative territorial entity,湖北
天舟六号货运飞船,use,载人航天工程
天舟一号货运飞船,use,载人航天工程
天舟穿梭寰宇,use,载人航天工程
天舟货运飞船,use,载人航天工程
丛亮,member of,国家发展和改革委员会
浙江省,capital,杭州市
杭州市,located in the administrative territorial entity,浙江省
临安区,located in the administrative territorial entity,杭州市
太阳镇,located in the administrative territorial entity,临安区
中国人民银行,headquarters location,北京
美国,diplomatic relation,日本
美国,member of,联合国
日本,diplomatic relation,美国
日本,member of,联合国
广岛,country,日本
七国集团峰会,country,日本
美国,diplomatic,日本
共建“一带一路”,country,中国
乌兹别克斯坦,diplomatic relation,中国
撒马尔罕,country,乌兹别克斯坦
希瓦,country,乌兹别克斯坦
沙利文,position held,美国总统国家安全事务助理
玛依纳水电站,country,哈萨克斯坦
玛依纳水电站,located on terrain feature,恰伦河
恰伦河,country,哈萨克斯坦
王小洪,position held,国务委员
扎帕罗夫,country of citizenship,吉尔吉斯斯坦
刘建超,position held,中共中央对外联络部部长
国务院侨务办公室,headquarters location,北京
中华全国归国华侨联合会,headquarters location,北京
中华文化,culture,中华儿女
习近平总书记,notable work,党的二十大报告
党的二十大报告,author,习近平总书记
义务教育,subclass of,教育
蜀山区,located in the administrative territorial entity,合肥市
外贸,part of,国民经济
江苏,capital,南京
南京,located in the administrative territorial entity,江苏
江宁区,located in the administrative territorial entity,南京
鱼米之乡,located in the administrative territorial entity,江宁区
中国铁路成都局集团有限公司,item operated,宜宾工电段
宜宾工电段,owned by,中国铁路成都局集团有限公司
郅 延文,notable work,青藏高原生态保护法
湖南省,capital,长沙县
长沙县,located in the administrative territorial entity,湖南省
开慧镇,located in the administrative territorial entity,长沙县
信息无障碍,subclass of,视障
邢若齐,position held,医政司副司长
张颖惠,educated at,山西医科大学
连胜文,member of political party,中国国民党
连战,member of political party,中国国民党
宋涛,member of,中共中央台办
宋涛,member of,国务院台办
滨州市,located in the administrative territorial entity,山东省
滨城区,located in the administrative territorial entity,滨州市
梁才街道,located in the administrative territorial entity,滨城区
茅台,instance of,央企
伊利,instance of,央企
百度,instance of,央企
安踏,instance of,央企
同城取送、代买、帮办事,subclass of,即时物流
阿拉善盟,located in the administrative territorial entity,内蒙古自治区
阿拉善左旗,located in the administrative territorial entity,阿拉善盟
银根苏木,located in the administrative territorial entity,阿拉善左旗
南充市,located in the administrative territorial entity,四川省
蓬安县,located in the administrative territorial entity,南充市
普通话,writing system,规范汉字
规范汉字,use,普通话
张芳曼,spouse,蔡华伟
蔡华伟,spouse,张芳曼
居家养老服务,subclass of,养老服务
文化,part of,国家
改革开放,creator,中国共产党
鞍山,located in the administrative territorial entity,辽宁
菱镁工业虚拟电厂,located in the administrative territorial entity,鞍山
4月份全国居民消费价格指数,publisher,国家统计局
中国铁路南宁局集团有限公司,item operated,贵南高铁
中国铁路南宁局集团有限公司,item operated,八纵八横
贵南高铁,located in the administrative territorial entity,广西
贵阳,located in the administrative territorial entity,广西
广西,capital,南宁
南宁,located in the administrative territorial entity,广西
中国民用机场协会,headquarters location,北京
珠海,part of,粤澳深度合作区
粤澳深度合作区,located in the administrative territorial entity,珠海
高海拔宇宙线观测站“拉索”,located in the administrative territorial entity,四川省
高海拔宇宙线观测站“拉索”,located on terrain feature,海子山
高海拔宇宙线观测站“拉索”,instance of,伽马射线探测装置
海子山,located in the administrative territorial entity,四川省
曹臻,employer,中国科学院高能物理研究所
红色革命文化,subclass of,中华优秀传统文化
脐带,instance of,电影
宇宙探索编辑部,instance of,电影
柳青,instance of,电影
世间有她,instance of,电影
白塔之光,instance of,电影
洋子的困惑,instance of,电影
白蛇传·情,instance of,电影
追光万里,instance of,电影
梅艳芳,instance of,电影
永安镇故事集,instance of,电影
绵阳市,located in the administrative territorial entity,四川省
涪江(核医学)实验室,located in the administrative territorial entity,绵阳市
静安区,located in the administrative territorial entity,上海
上海广播电视台,headquarters location,上海
上海戏剧学院,located in the administrative territorial entity,上海
浓情静安·爵士春天,located in the administrative territorial entity,上海市
贵州茅台酒,owned by,贵州茅台
邢小颖,educated at,清华大学
吉林省,currency,元
元,applies to jurisdiction,吉林省
国家卫健委,part of,国家卫健委
密云区,located in the administrative territorial entity,北京市
穆家峪镇,located in the administrative territorial entity,密云区
刘林池村,located in the administrative territorial entity,密云区
东营市,located in the administrative territorial entity,山东省
东营区,located in the administrative territorial entity,东营市
文汇街道,located in the administrative territorial entity,东营区
空军军医大学口腔医院,located in the administrative territorial entity,西安
山东省,capital,济南市
济南市,located in the administrative territorial entity,山东省
临沂市,located in the administrative territorial entity,济南市
广东省,capital,广州市
广州市,located in the administrative territorial entity,广东省
佛山市,located in the administrative territorial entity,广东省
苏州市,located in the administrative territorial entity,江苏省
尖竹汶府,located in the administrative territorial entity,泰国
美国见不得阿拉伯国家加强团结自强,country,美国
沙伊北京对话,has cause,美国见不得阿拉伯国家加强团结自强
沙特,diplomatic relation,阿联酋
阿联酋,diplomatic relation,沙特
克里希纳·斯里尼瓦桑,employer,国际货币基金组织
2023年杜塞尔多夫国际包装展览会,point in time,2023年
2023年杜塞尔多夫国际包装展览会,located in the administrative territorial entity,杜塞尔多夫
2023年杜塞尔多夫国际包装展览会,country,德国
杜塞尔多夫,country,德国
格海纳,country,奥地利
薯片,made from material,土豆
东京,country,日本
日本,currency,日元
财务省,country,日本
日元,country,日本
2022财年,start time,2022年4月
疏解北京非首都功能,located in the administrative territorial entity,京津冀
习近平总书记关于“三农”工作的重要论述,part of,习近平新时代中国特色社会主义思想
徐州,located in the administrative territorial entity,江苏
凤凰街道,located in the administrative territorial entity,柘城县
鱼米之乡,located in the administrative territorial entity,<unk>阳县
张武军,place of birth,山东
国家税务总局,field of work,税务
民营经济,instance of,经济类型
外资经济,instance of,经济类型
国有,instance of,经济类型
集体经济,instance of,经济类型
中国铁路南宁局集团有限公司,item operated,集装箱中心站
中国铁路南宁局集团有限公司,item operated,团结村站
集装箱中心站,located in the administrative territorial entity,广西
团结村站,located in the administrative territorial entity,重庆
沿海铁路公司,located in the administrative territorial entity,广西
中国式现代化,instance of,新时代
京津冀协同发展,instance of,新时代
长江三角洲区域一体化发展,instance of,新时代
美国治理乱象,country,美国
奥地利,diplomatic relation,欧盟
奥地利,diplomatic relation,欧方
欧方,diplomatic relation,奥地利
欧中关系,country,奥地利
希林市,country,乌兹别克斯坦
锡尔河州,located in the administrative territorial entity,乌兹别克斯坦
锡尔河州,country,乌兹别克斯坦
挪威,office held by head of government,挪威首相
挪威首相,country,挪威
斯特勒,country of citizenship,挪威
斯特勒,position held,挪威首相
乌克兰,diplomatic relation,挪威
挪威议会外交与国防事务委员会,country,挪威
汪文斌,position held,外交部发言人
乌克兰,diplomatic relation,波兰
乌克兰,diplomatic relation,法国
乌克兰,diplomatic relation,德国
波兰,diplomatic relation,乌克兰
2022年,point in time,2022年1月
2022年1月,point in time,2022年1月
厄立特里亚国,head of state,伊萨亚斯·阿费沃基
伊萨亚斯·阿费沃基,country of citizenship,厄立特里亚国
黄循财,position held,新加坡副总理兼财政部长
采埃孚集团,country,德国
梁溪区,located in the administrative territorial entity,无锡市
北大街街道,located in the administrative territorial entity,梁溪区
李二口村,located in the administrative territorial entity,天镇县
北京市,shares border with,天津市
天津市,shares border with,北京市
南丁格尔奖,conferred by,中国红十字会总会
南丁格尔奖,conferred by,中国红十字会
严玲,award received,全国五一巾帼奖章
严玲,award received,中央企业优秀共产党员
乐山市,located in the administrative territorial entity,四川省
沐川县,located in the administrative territorial entity,乐山市
泉州,located in the administrative territorial entity,福建
廊坊市,located in the administrative territorial entity,河北省
永清县,located in the administrative territorial entity,廊坊市
响肠镇,located in the administrative territorial entity,岳西县
张芳曼,field of work,制图
三苏祠,located in the administrative territorial entity,乐山
三星堆博物馆,located in the administrative territorial entity,乐山
乐山,located in the administrative territorial entity,四川
乐山,located in the administrative territorial entity,四川省
四川省,located in the administrative territorial entity,四川
四川省,capital,乐山
国家邮政局,subsidiary,市场监管司
市场监管司,part of,国家邮政局
应急管理部,subsidiary,应急管理部门
三苏祠,located in the administrative territorial entity,四川
山西省人民政府,headquarters location,太原
国家外汇管理局,office held by head of the organization,国家外汇管理局副局长
国家外汇管理局副局长,part of,国家外汇管理局
王春英,position held,国家外汇管理局副局长
东湖新技术开发区,located in the administrative territorial entity,武汉
武汉光谷空轨旅游线,located in the administrative territorial entity,武汉
长岗乡,located in the administrative territorial entity,含山县
瓦当,subclass of,瓦
屠呦呦,award received,诺贝尔生理学或医学奖
青蒿素,discoverer or inventor,屠呦呦
诺贝尔生理学或医学奖,winner,屠呦呦
巫山县,located in the administrative territorial entity,重庆市
官渡镇,located in the administrative territorial entity,巫山县
安康,located in the administrative territorial entity,陕西
石泉县,located in the administrative territorial entity,安康
汉江,located in the administrative territorial entity,陕西
沧州,located in the administrative territorial entity,京津冀
石家庄,located in the administrative territorial entity,京津冀
雄安站,connecting line,京雄城际铁路
雄安站,date of official opening,2020年12月27日
雄安站,date of official,2020年12月27日
杨秀玲,employer,北京市发改委
丁薛祥,member of political party,中共中央政治局常委
荷兰政府,country,荷兰
荷兰,executive body,荷兰政府
荷兰,capital,海牙
荷兰,head of state,习近平主席
海牙,country,荷兰
威廉—亚历山大国王,country of citizenship,荷兰
国家市场监督管理总局,country,中华人民共和国
民营企业,country,中华人民共和国
国家税务总局,subsidiary,国家税务总局有关司局
国家税务总局有关司局,part of,国家税务总局
宁波市,located in the administrative territorial entity,浙江
奉化区,located in the administrative territorial entity,宁波市
鄞州区,located in the administrative territorial entity,宁波市
台州市,located in the administrative territorial entity,浙江
临海市,located in the administrative territorial entity,台州市
路桥区,located in the administrative territorial entity,台州市
国家移民管理局,country,中华人民共和国
口岸快捷通关,country,中华人民共和国
吉庆油田,owned by,中国石油新疆油田分公司
住房和城乡建设部,applies to jurisdiction,安徽
京津冀航空职业教育产教联盟,located in the administrative territorial entity,天津
2023消费提振年,point in time,2023年
谢里克·科尔茹姆巴耶夫,country of citizenship,哈萨克斯坦
哈萨克斯坦,member of,联合国
哈萨克斯坦,member of,上海合作组织
哈萨克斯坦,member of,亚信
哈萨克斯坦,head of state,托卡耶夫
托卡耶夫,country of citizenship,哈萨克斯坦
中亚国际研究所,headquarters location,塔什干
汉堡港,located in or next to body of water,易北河
汉堡港,located in or next to body of water,易北
埃及,capital,开罗
开罗,country,埃及
贝尼苏韦夫省,located in the administrative territorial entity,埃及
贝尼苏韦夫省,capital,贝尼苏韦夫市
贝尼苏韦夫市,country,埃及
贝尼苏韦夫市,located in the administrative territorial entity,贝尼苏韦夫省
伊萨亚斯·阿费沃基,position held,厄立特里亚国总统
厄立特里亚国,head of state,伊萨亚斯
厄立特里亚国,located in or next to body of water,红海
厄立特里亚国,capital,马萨瓦市
伊萨亚斯,country of citizenship,厄立特里亚国
红海,country,厄立特里亚国
马萨瓦市,country,厄立特里亚国
北红海省博物馆,country,厄立特里亚国
北红海省博物馆,located in the administrative territorial entity,马萨瓦市
塞内加尔,capital,达喀尔
塞内加尔,diplomatic relation,赞比亚
达喀尔,country,塞内加尔
赞比亚,diplomatic relation,塞内加尔
阿尔库卜关爱与发展中心,country,以色列
黎,shares border with,以色列
以色列,shares border with,黎
轲桥路,located in the administrative territorial entity,上海
金桥城市副中心,located in the administrative territorial entity,浦东新区
宣城市,located in the administrative territorial entity,安徽省
旌德县,located in the administrative territorial entity,宣城市
白地镇,located in the administrative territorial entity,旌德县
中国气象局,part of,应急管理部
水利部,part of,应急管理部
自然资源部,part of,应急管理部
固原市,located in the administrative territorial entity,宁夏回族自治区
原州区,located in the administrative territorial entity,固原市
张易镇,located in the administrative territorial entity,原州区
<unk>山,located in the administrative territorial entity,安徽
打鼓岭,located in the administrative territorial entity,安徽
复旦大学,located in the administrative territorial entity,上海市
中国共产党,political ideology,马克思主义
社会主义,subclass of,马克思主义
共产主义,subclass of,马克思主义
马克思主义,subclass of,马克思主义
门头沟区,located in the administrative territorial entity,北京市
清水镇,located in the administrative territorial entity,门头沟区
宁波,located in the administrative territorial entity,浙江
延安,located in the administrative territorial entity,陕西
巴赫,notable work,哥德堡变奏曲
哥德堡变奏曲,composer,巴赫
流浪地球2,genre,科幻电影
流浪地球,genre,科幻电影
俄罗斯,capital,莫斯科
俄罗斯,continent,欧洲
莫斯科,located in the administrative territorial entity,俄罗斯
莫斯科,continent,欧洲
俄罗斯国立图书馆,country,俄罗斯
俄罗斯国立图书馆,located in the administrative territorial entity,莫斯科
克里姆林宫,country,俄罗斯
克里姆林宫,located in the administrative territorial entity,莫斯科
美国国会图书馆,instance of,图书馆
美国国会图书馆,instance,图书馆
rmrbgjfk@163.com,instance of,电子信箱
山东画院,instance of,画院
黑白木刻,subclass of,木刻版画
黑白木刻,subclass of,木刻
2019年1月,point in time,2019年1月
2014年2月,point in time,2014年2月
陵水站区,located in the administrative territorial entity,海南
宁夏,capital,银川
银川,located in the administrative territorial entity,宁夏
灵武市,located in the administrative territorial entity,银川
宁东能源化工基地,located in the administrative territorial entity,灵武市
科尔沁右翼中旗,located in the administrative territorial entity,内蒙古自治区
额木庭高勒,located in the administrative territorial entity,科尔沁右翼中旗
苏木巴彦,located in the administrative territorial entity,科尔沁右翼中旗
敖包,located in the administrative territorial entity,科尔沁右翼中旗
复旦大学,located in the administrative territorial entity,上海
上海交通大学,located in the administrative territorial entity,上海
中科院上海分院,located in the administrative territorial entity,上海
中国海油,item operated,动力定位浮托
5月的上海,located in the administrative territorial entity,上海
中哈原油管道,located in the administrative territorial entity,西安市
中国—中亚天然气管道,located in the administrative territorial entity,西安市
中吉乌公路,located in the administrative territorial entity,西安市
中乌鹏盛工业园,located in the administrative territorial entity,西安市
中塔乌公路,located in the administrative territorial entity,西安市
定西市,located in the administrative territorial entity,甘肃省
渭源县,located in the administrative territorial entity,定西市
田家河乡,located in the administrative territorial entity,渭源县
格拉夫纳亚水电站,country,塔吉克斯坦
塔吉克斯坦,capital,杜尚别
杜尚别,country,塔吉克斯坦
瓦赫什河,country,塔吉克斯坦
埃诺省,country,比利时
弗朗索瓦·塞尔内尔,country of citizenship,比利时
四川,instance of,省份
重庆,instance of,省份
宁夏,instance of,省份
广西,instance of,省份
河南,instance of,省份
山东,instance of,省份
内蒙古,instance of,省份
洛伦索,position held,安哥拉总统
若昂·博尔热斯,position held,安哥拉总统
自由州省,located in the administrative territorial entity,南非
莫哈莱,country of citizenship,南非
新加坡中国文化中心,country,新加坡
中国文化和旅游部,country,新加坡
中国驻新加坡大使馆,country,新加坡
天津朗誉机器人有限公司,headquarters location,天津
天津朗誉机器人有限公司,head,天津
载人航天工程攻克空间站,instance of,载人航天工程
苏轼,"languages spoken, written or signed",古语
新年贺词,author,苏轼
习近平新时代中国特色社会主义思想,author,苏轼
全国妇联,item operated,全国最美家庭
全国最美家庭,conferred by,全国妇联
独库公路,located in the administrative territorial entity,新疆
潍坊,located in the administrative territorial entity,山东
中国南水北调集团有限公司,item operated,南水北调工程
比泽尔,headquarters location,北京经济技术开发区
比泽尔二氧化碳压缩机,manufacturer,比泽尔
中医药,part of,中医药学
居家养老,subclass of,养老服务
卜 拉文,field of work,造船
高新区,located in the administrative territorial entity,合肥
宁东,located in the administrative territorial entity,宁夏
贵州,capital,黔西市
黔西市,located in the administrative territorial entity,贵州
河西区,located in the administrative territorial entity,天津
越秀路街道,located in the administrative territorial entity,河西区
四川省,shares border with,四川
绵竹市,located in the administrative territorial entity,四川省
绵竹市,located in the administrative territorial entity,四川
四川,shares border with,四川省
保定市,located in the administrative territorial entity,河北
曾咏梅,educated at,武汉大学
观演购票体验,facet of,观演
养老,subclass of,社会保障
中国式现代化,discoverer or inventor,习近平总书记
德阳市,located in the administrative territorial entity,四川省
社区医院,subclass of,医疗机构
西藏自治区,capital,拉萨
拉萨,located in the administrative territorial entity,西藏自治区
西藏自治区人力资源和社会保障厅,applies to jurisdiction,西藏自治区
湖北,capital,武汉市
武汉市,located in the administrative territorial entity,湖北
5号线,located in the administrative territorial entity,武汉市
5号线,part of,地铁
5号线,located in the administrative territorial enti,武汉市
孙硕鹏,member of,中国红十字会总会
西湖区,located in the administrative territorial entity,杭州市
全民健身,subclass of,全民健康
晋州,located in the administrative territorial entity,韩国
李雯雯,country of citizenship,韩国
中国邮政储蓄银行湖北省分行,headquarters location,湖北
荣昌区,located in the administrative territorial entity,重庆市
国家现代畜牧业示范区,located in the administrative territorial entity,重庆市
2023年中国品牌日,point in time,2023年
2023中国品牌博览会,point in time,2023年
中国品牌日,commemorates,中国品牌博览会
改革开放,country,中国
天宫一号空间实验室,country,中国
神舟飞船,country,中国
伊霄,occupation,本报记者
徐立京,position held,人民日报社副总编辑
企业,part of,社会
伊 霄,field of work,摄影
特立尼达,diplomatic relation,牙买加
牙买加,diplomatic relation,特立尼达
牙买加,diplomatic relation,多巴哥
安德鲁·霍尔尼斯,country of citizenship,牙买加
阿布扎比,country,阿联酋
巴勒斯坦伊斯兰圣战组织,chairperson,侯赛因·谢赫
巴勒斯坦解放组织,chairperson,侯赛因·谢赫
侯赛因·谢赫,member of political party,巴勒斯坦伊斯兰圣战组织
侯赛因·谢赫,member of political party,巴勒斯坦解放组织
察希·哈内格比,member of political party,巴勒斯坦伊斯兰圣战组织
察希·哈内格比,member of political party,巴勒斯坦解放组织
内塔尼亚胡,member of political party,巴勒斯坦伊斯兰圣战组织
内塔尼亚胡,member of political party,巴勒斯坦解放组织
塞西,member of political party,巴勒斯坦伊斯兰圣战组织
塞西,member of political party,巴勒斯坦解放组织
加沙地带,capital,加沙
哥斯达黎加咖啡展,located in the administrative territorial entity,圣何塞
哥斯达黎加咖啡展,country,哥斯达黎加
圣何塞,country,哥斯达黎加
匈牙利国家旅游局,country,匈牙利
彼得·霍尔瓦特,employer,匈牙利国家旅游局
彼得·霍尔瓦特,country of citizenship,匈牙利
匈牙利,continent,欧洲
新冠疫情,country,匈牙利
匈牙利经济,location,匈牙利
巴特额尔登,country of citizenship,蒙古国
乌兰巴托,located in the administrative territorial entity,蒙古国
呼日勒苏赫,country of citizenship,蒙古国
伊拉克,member of,石油输出国组织
哈扬·阿卜杜勒·加尼,country of citizenship,伊拉克
伊拉克石油部,country,伊拉克
巴士拉,country,伊拉克
哈里塞,country,伊拉克
祖拜尔,country,伊拉克
岸田文雄,position held,日本首相
田中利幸,educated at,广岛市立大学
朝鲜半岛,continent,亚洲
